sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
323,0,"Torrey Craig","Phoenix Suns",36,100,85.5,96,0.96,100,32,68,32,48,0,0,0,0,32,0,0,0,,100,32,68,32,1
323,4,"Danuel House","Houston Rockets",16,25,59.5,24,0.96,25,8,17,32,48,0,0,0,0,32,0,0,0,,25,8,17,32,1
323,6,"Keon Johnson","Portland Trail Blazers",22,50,44.6,48,0.96,50,16,34,32,48,0,0,0,0,32,0,0,0,,50,16,34,32,1
326,11,"Domantas Sabonis","Indiana Pacers",47,120,90.9,115,0.958,120,40,80,33.3,47.9,0,0,0,0,33.3,14,5,9,35.7,106,35,71,33,0.88
326,100,"Derrick Jones Jr.","Chicago Bulls",56,71,97.3,68,0.958,71,23,48,32.4,47.9,0,0,0,0,32.4,1,1,0,100,70,22,48,31.4,0.99
328,7,"Malcolm Brogdon","Indiana Pacers",36,93,37.2,89,0.957,93,30,63,32.3,47.8,0,0,0,0,32.3,3,1,2,33.3,90,29,61,32.2,0.97
329,32,"Aaron Gordon","Denver Nuggets",80,225,61.1,215,0.956,225,72,153,32,47.8,0,0,0,0,32,9,1,8,11.1,216,71,145,32.9,0.96
329,25,"Serge Ibaka","Milwaukee Bucks",25,45,90,43,0.956,45,15,30,33.3,47.8,0,0,0,0,33.3,6,2,4,33.3,39,13,26,33.3,0.87
329,34,"Jock Landale","San Antonio Spurs",54,90,94.7,86,0.956,90,29,61,32.2,47.8,0,0,0,0,32.2,4,1,3,25,86,28,58,32.6,0.96
332,42,"Davis Bertans","Washington Wizards",34,131,87.3,125,0.954,131,42,89,32.1,47.3,0,0.8,0.01,0.8,32.1,4,2,2,50,127,40,87,31.5,0.97
333,9,"Derrick White","Boston Celtics",49,164,72.2,156,0.951,164,52,112,31.7,47.6,0,0,0,0,31.7,2,0,2,0,162,52,110,32.1,0.99
333,35,"Killian Tillie","Memphis Grizzlies",36,82,93.2,78,0.951,82,26,56,31.7,47.6,0,0,0,0,31.7,0,0,0,,82,26,56,31.7,1
333,77,"Luka Doncic","Dallas Mavericks",80,102,10.6,97,0.951,102,33,69,32.4,47.5,0,0,0,0,32.4,3,2,1,66.7,99,31,68,31.3,0.97
336,8,"Deni Avdija","Washington Wizards",82,239,82.4,227,0.95,239,77,162,32.2,47.5,0,0,0,0,32.2,8,4,4,50,231,73,158,31.6,0.97
337,31,"Tomas Satoransky","Washington Wizards",22,19,44.2,18,0.947,19,6,13,31.6,47.4,0,0,0,0,31.6,0,0,0,,19,6,13,31.6,1
337,17,"Dennis Schroder","Houston Rockets",15,38,43.2,36,0.947,38,12,26,31.6,47.4,0,0,0,0,31.6,0,0,0,,38,12,26,31.6,1
339,21,"Aaron Wiggins","Oklahoma City Thunder",50,127,87,120,0.945,127,40,87,31.5,47.2,0,0,0,0,31.5,0,0,0,,127,40,87,31.5,1
339,34,"Wendell Carter Jr.","Orlando Magic",62,235,83.9,222,0.945,235,77,158,32.8,47.2,0,0,0,0,32.8,27,9,18,33.3,208,68,140,32.7,0.89
341,9,"Terence Davis","Sacramento Kings",30,89,55.3,84,0.944,89,28,61,31.5,47.2,0,0,0,0,31.5,0,0,0,,89,28,61,31.5,1
342,5,"Luguentz Dort","Oklahoma City Thunder",51,296,67.9,279,0.943,296,93,203,31.4,47.1,0,0,0,0,31.4,1,0,1,0,295,93,202,31.5,1
343,9,"Justin Holiday","Sacramento Kings",25,121,73.3,114,0.942,121,38,83,31.4,47.1,0,0,0,0,31.4,2,0,2,0,119,38,81,31.9,0.98
343,4,"Derrick White","San Antonio Spurs",49,190,58.6,179,0.942,190,60,130,31.6,47.1,0,0,0,0,31.6,4,1,3,25,186,59,127,31.7,0.98
345,9,"Serge Ibaka","Los Angeles Clippers",35,85,90.4,80,0.941,85,29,56,34.1,47.1,0,0,0,0,34.1,25,7,18,28,60,22,38,36.7,0.71
346,8,"Frank Kaminsky","Phoenix Suns",9,16,100,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,1,0,1,0,15,5,10,33.3,0.94
346,8,"Braxton Key","Detroit Pistons",9,16,59.3,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,0,0,0,,16,5,11,31.3,1
346,11,"Josh Hart","Portland Trail Blazers",13,48,50,45,0.938,48,15,33,31.3,46.9,0,0,0,0,31.3,0,0,0,,48,15,33,31.3,1
349,11,"Larry Nance Jr.","Portland Trail Blazers",37,63,91.3,59,0.937,63,20,43,31.7,46.8,0,0,0,0,31.7,4,1,3,25,59,19,40,32.2,0.94
350,11,"DeMar DeRozan","Chicago Bulls",81,187,16.7,175,0.936,187,65,122,34.8,45.7,0,2.1,0.02,2.1,34.8,61,24,37,39.3,126,41,85,32.5,0.67
351,2,"Cade Cunningham","Detroit Pistons",64,245,42.8,229,0.935,245,77,168,31.4,46.7,0,0,0,0,31.4,11,2,9,18.2,234,75,159,32.1,0.96
352,7,"Chimezie Metu","Sacramento Kings",60,178,80.5,166,0.933,178,57,121,32,46.6,0,0,0,0,32,8,5,3,62.5,170,52,118,30.6,0.96
353,5,"Kevin Knox II","Atlanta Hawks",20,29,70.7,27,0.931,29,9,20,31,46.6,0,0,0,0,31,0,0,0,,29,9,20,31,1
353,31,"Terrence Ross","Orlando Magic",63,188,45.6,175,0.931,188,59,129,31.4,45.5,0,2.7,0.03,2.7,31.4,12,6,6,50,176,53,123,30.1,0.94
355,21,"Malcolm Hill","Chicago Bulls",16,28,82.4,26,0.929,28,9,19,32.1,46.4,0,0,0,0,32.1,1,1,0,100,27,8,19,29.6,0.96
355,13,"Thomas Bryant","Washington Wizards",27,56,91.8,52,0.929,56,20,36,35.7,46.4,0,0,0,0,35.7,15,8,7,53.3,41,12,29,29.3,0.73
357,8,"Maurice Harkless","Sacramento Kings",48,97,89,90,0.928,97,30,67,30.9,46.4,0,0,0,0,30.9,1,0,1,0,96,30,66,31.3,0.99
358,7,"Armoni Brooks","Houston Rockets",41,123,56.7,114,0.927,123,38,85,30.9,46.3,0,0,0,0,30.9,1,0,1,0,122,38,84,31.1,0.99
359,9,"Nikola Vucevic","Chicago Bulls",78,524,93.9,484,0.924,524,184,340,35.1,46.2,0,0,0,0,35.1,155,68,87,43.9,369,116,253,31.4,0.7
360,27,"Daniel Theis","Boston Celtics",37,51,100,47,0.922,51,17,34,33.3,46.1,0,0,0,0,33.3,10,4,6,40,41,13,28,31.7,0.8
361,9,"Josh Christopher","Houston Rockets",74,127,50.6,117,0.921,127,39,88,30.7,46.1,0,0,0,0,30.7,0,0,0,,127,39,88,30.7,1
362,16,"Ty Jerome","Oklahoma City Thunder",48,138,62.7,127,0.92,138,42,96,30.4,45.7,0,0.7,0.01,0.7,30.4,0,0,0,,138,42,96,30.4,1
362,21,"JT Thor","Charlotte Hornets",33,25,80.6,23,0.92,25,8,17,32,46,0,0,0,0,32,1,1,0,100,24,7,17,29.2,0.96
364,10,"Jaxson Hayes","New Orleans Pelicans",78,62,78.5,57,0.919,62,19,43,30.6,46,0,0,0,0,30.6,7,0,7,0,55,19,36,34.5,0.89
365,5,"Jevon Carter","Brooklyn Nets",46,85,52.1,78,0.918,85,26,59,30.6,45.9,0,0,0,0,30.6,0,0,0,,85,26,59,30.6,1
366,21,"Terry Taylor","Indiana Pacers",33,36,81.8,33,0.917,36,11,25,30.6,45.8,0,0,0,0,30.6,1,0,1,0,35,11,24,31.4,0.97
367,31,"Keita Bates-Diop","San Antonio Spurs",60,59,80.8,54,0.915,59,19,40,32.2,45.8,0,0,0,0,32.2,9,3,6,33.3,50,16,34,32,0.85
367,30,"Furkan Korkmaz","Philadelphia 76ers",76,188,58.2,172,0.915,188,58,130,30.9,45.7,0,0,0,0,30.9,4,2,2,50,184,56,128,30.4,0.98
367,32,"Jeff Green","Denver Nuggets",80,176,86.7,161,0.915,176,54,122,30.7,45.7,0,0,0,0,30.7,10,1,9,10,166,53,113,31.9,0.94
370,25,"Chris Boucher","Toronto Raptors",86,242,88.6,221,0.913,242,75,167,31,45.7,0,0,0,0,31,10,4,6,40,232,71,161,30.6,0.96
371,55,"Luka Garza","Detroit Pistons",32,57,85.1,52,0.912,57,18,39,31.6,45.6,0,0,0,0,31.6,9,2,7,22.2,48,16,32,33.3,0.84
371,28,"Isaiah Stewart","Detroit Pistons",71,68,89.5,62,0.912,68,24,44,35.3,45.6,0,0,0,0,35.3,23,10,13,43.5,45,14,31,31.1,0.66
373,4,"Brandon Boston Jr.","Los Angeles Clippers",51,56,27.1,51,0.911,56,17,39,30.4,45.5,0,0,0,0,30.4,2,0,2,0,54,17,37,31.5,0.96
373,11,"Joshua Primo","San Antonio Spurs",51,123,77.4,112,0.911,123,37,86,30.1,45.1,0,0.8,0.01,0.8,30.1,2,0,2,0,121,37,84,30.6,0.98
375,14,"Svi Mykhailiuk","Toronto Raptors",59,100,61.7,91,0.91,100,31,69,31,45.5,0,0,0,0,31,5,2,3,40,95,29,66,30.5,0.95
376,6,"Lance Stephenson","Indiana Pacers",40,55,30.7,50,0.909,55,17,38,30.9,45.5,0,0,0,0,30.9,2,1,1,50,53,16,37,30.2,0.96
377,8,"Jae'Sean Tate","Houston Rockets",78,182,85.8,165,0.907,182,55,127,30.2,45.1,0,0.5,0.01,0.5,30.2,3,1,2,33.3,179,54,125,30.2,0.98
378,16,"CJ Elleby","Portland Trail Blazers",58,124,78.5,112,0.903,124,38,86,30.6,45.2,0,0,0,0,30.6,6,2,4,33.3,118,36,82,30.5,0.95
379,55,"Darius Bazley","Oklahoma City Thunder",69,242,83.7,218,0.901,242,73,169,30.2,45,0,0,0,0,30.2,4,1,3,25,238,72,166,30.3,0.98
380,95,"Juan Toscano-Anderson","Golden State Warriors",87,80,82.5,72,0.9,80,24,56,30,45,0,0,0,0,30,1,0,1,0,79,24,55,30.4,0.99
380,16,"James Johnson","Brooklyn Nets",62,70,69.3,63,0.9,70,21,49,30,45,0,0,0,0,30,1,0,1,0,69,21,48,30.4,0.99
382,17,"Aleksej Pokusevski","Oklahoma City Thunder",61,174,68.5,156,0.897,174,52,122,29.9,44.8,0,0,0,0,29.9,5,0,5,0,169,52,117,30.8,0.97
383,9,"Dylan Windler","Cleveland Cavaliers",50,67,93.1,60,0.896,67,20,47,29.9,44.8,0,0,0,0,29.9,0,0,0,,67,20,47,29.9,1
383,5,"Rodney Hood","Milwaukee Bucks",39,67,66.3,60,0.896,67,20,47,29.9,44.8,0,0,0,0,29.9,2,0,2,0,65,20,45,30.8,0.97
385,2,"David Nwaba","Houston Rockets",46,47,90.4,42,0.894,47,14,33,29.8,44.7,0,0,0,0,29.8,0,0,0,,47,14,33,29.8,1
386,24,"Jamorko Pickett","Detroit Pistons",13,37,90.2,33,0.892,37,11,26,29.7,44.6,0,0,0,0,29.7,0,0,0,,37,11,26,29.7,1
386,8,"Trey Lyles","Detroit Pistons",51,148,80.9,132,0.892,148,45,103,30.4,44.6,0,0,0,0,30.4,11,3,8,27.3,137,42,95,30.7,0.93
386,22,"Matisse Thybulle","Philadelphia 76ers",75,148,93.7,132,0.892,148,44,104,29.7,44.6,0,0,0,0,29.7,1,0,1,0,147,44,103,29.9,0.99
389,4,"Greg Brown III","Portland Trail Blazers",48,63,85.1,56,0.889,63,19,44,30.2,44.4,0,0,0,0,30.2,5,1,4,20,58,18,40,31,0.92
389,21,"Keljin Blevins","Portland Trail Blazers",31,54,66.7,48,0.889,54,16,38,29.6,44.4,0,0,0,0,29.6,0,0,0,,54,16,38,29.6,1
391,6,"Kristaps Porzingis","Dallas Mavericks",34,179,75.2,159,0.888,178,55,123,30.9,44.1,0,0.6,0.01,0.6,31.3,22,8,14,36.4,156,47,109,30.1,0.88
392,24,"Cam Thomas","Brooklyn Nets",68,97,27,86,0.887,97,29,68,29.9,43.8,0,1,0.01,1,29.9,5,2,3,40,92,27,65,29.3,0.95
393,30,"Julius Randle","New York Knicks",72,274,39.8,242,0.883,274,83,191,30.3,44.2,0,0,0,0,30.3,26,7,19,26.9,248,76,172,30.6,0.91
394,2,"Mychal Mulder","Orlando Magic",15,41,83.7,36,0.878,41,12,29,29.3,43.9,0,0,0,0,29.3,0,0,0,,41,12,29,29.3,1
394,7,"Killian Hayes","Detroit Pistons",66,147,56.8,129,0.878,147,45,102,30.6,43.9,0,0,0,0,30.6,16,6,10,37.5,131,39,92,29.8,0.89
396,8,"Lamar Stevens","Cleveland Cavaliers",64,73,52.9,64,0.877,73,23,50,31.5,43.8,0,0,0,0,31.5,10,5,5,50,63,18,45,28.6,0.86
396,0,"Russell Westbrook","Los Angeles Lakers",78,162,30.1,142,0.877,162,49,113,30.2,43.8,0,0,0,0,30.2,9,5,4,55.6,153,44,109,28.8,0.94
396,88,"Goga Bitadze","Indiana Pacers",50,81,94.2,71,0.877,81,24,57,29.6,43.8,0,0,0,0,29.6,4,1,3,25,77,23,54,29.9,0.95
399,4,"Rajon Rondo","Los Angeles Lakers",18,24,75,21,0.875,24,7,17,29.2,43.8,0,0,0,0,29.2,0,0,0,,24,7,17,29.2,1
399,6,"Nickeil Alexander-Walker","Utah Jazz",15,24,66.7,21,0.875,24,7,17,29.2,43.8,0,0,0,0,29.2,0,0,0,,24,7,17,29.2,1
401,1,"Armoni Brooks","Toronto Raptors",17,31,77.5,27,0.871,31,9,22,29,43.5,0,0,0,0,29,0,0,0,,31,9,22,29,1
402,34,"Giannis Antetokounmpo","Milwaukee Bucks",79,74,14.7,64,0.865,74,22,52,29.7,43.2,0,0,0,0,29.7,9,2,7,22.2,65,20,45,30.8,0.88
403,3,"Bradley Beal","Washington Wizards",40,124,29.2,107,0.863,122,35,87,28.7,41.8,0,1.6,0.05,1.6,29.8,13,3,10,23.1,109,32,77,29.4,0.89
404,26,"Aaron Nesmith","Boston Celtics",67,106,74.6,91,0.858,105,30,75,28.6,42.4,0,0.9,0.03,0.9,29.2,1,1,0,100,104,29,75,27.9,0.99
405,1,"Jalen Johnson","Atlanta Hawks",25,14,70,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
405,25,"Sam Merrill","Memphis Grizzlies",6,14,60.9,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
405,15,"Daishen Nix","Houston Rockets",24,14,51.9,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
405,14,"Stanley Johnson","Los Angeles Lakers",48,98,81.7,84,0.857,98,28,70,28.6,42.9,0,0,0,0,28.6,2,0,2,0,96,28,68,29.2,0.98
405,25,"Alex Len","Sacramento Kings",39,21,91.3,18,0.857,21,6,15,28.6,42.9,0,0,0,0,28.6,0,0,0,,21,6,15,28.6,1
410,9,"T.J. McConnell","Indiana Pacers",27,27,23.9,23,0.852,27,8,19,29.6,42.6,0,0,0,0,29.6,3,1,2,33.3,24,7,17,29.2,0.89
411,1,"Trevor Ariza","Los Angeles Lakers",24,67,89.3,57,0.851,67,19,48,28.4,42.5,0,0,0,0,28.4,0,0,0,,67,19,48,28.4,1
412,13,"Bam Adebayo","Miami Heat",74,52,32.5,44,0.846,52,22,30,42.3,42.3,0,0,0,0,42.3,50,22,28,44,2,0,2,0,0.04
413,0,"Sterling Brown","Dallas Mavericks",58,84,77.8,71,0.845,84,24,60,28.6,42.3,0,0,0,0,28.6,1,1,0,100,83,23,60,27.7,0.99
414,0,"JaMychal Green","Denver Nuggets",72,140,95.9,118,0.843,140,42,98,30,42.1,0,0,0,0,30,13,8,5,61.5,127,34,93,26.8,0.91
415,4,"Scottie Barnes","Toronto Raptors",78,191,54.9,160,0.838,191,56,135,29.3,41.9,0,0,0,0,29.3,25,8,17,32,166,48,118,28.9,0.87
416,10,"Reggie Perry","Portland Trail Blazers",9,18,69.2,15,0.833,18,6,12,33.3,41.7,0,0,0,0,33.3,4,3,1,75,14,3,11,21.4,0.78
416,16,"Usman Garuba","Houston Rockets",24,18,90,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,0,0,0,,18,5,13,27.8,1
418,7,"Dwight  Powell","Dallas Mavericks",100,47,90.4,39,0.83,47,13,34,27.7,41.5,0,0,0,0,27.7,11,0,11,0,36,13,23,36.1,0.77
418,27,"Daniel Theis","Houston Rockets",26,88,94.6,73,0.83,88,25,63,28.4,41.5,0,0,0,0,28.4,10,2,8,20,78,23,55,29.5,0.89
420,14,"Isaiah Todd","Washington Wizards",13,17,94.4,14,0.824,17,5,12,29.4,41.2,0,0,0,0,29.4,1,1,0,100,16,4,12,25,0.94
420,22,"Isaiah Jackson","Indiana Pacers",36,17,73.9,14,0.824,17,5,12,29.4,41.2,0,0,0,0,29.4,3,1,2,33.3,14,4,10,28.6,0.82
422,22,"Jimmy Butler","Miami Heat",74,147,33.2,121,0.823,147,43,104,29.3,40.8,0,0.7,0.01,0.7,29.3,22,9,13,40.9,125,34,91,27.2,0.85
423,20,"Josh Jackson","Detroit Pistons",39,95,66,78,0.821,95,26,69,27.4,41.1,0,0,0,0,27.4,0,0,0,,95,26,69,27.4,1
424,9,"Willy Hernangomez","New Orleans Pelicans",50,11,61.1,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,2,0,2,0,9,3,6,33.3,0.82
424,11,"Theo Maledon","Oklahoma City Thunder",51,110,65.9,90,0.818,110,30,80,27.3,40.9,0,0,0,0,27.3,0,0,0,,110,30,80,27.3,1
424,0,"Trevelin Queen","Houston Rockets",10,11,45.8,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
424,25,"Derrick Walton Jr.","Detroit Pistons",3,11,57.9,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
424,6,"Javonte Smart","Milwaukee Bucks",13,11,45.8,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
429,15,"DeMarcus Cousins","Milwaukee Bucks",17,49,96.1,40,0.816,49,13,36,26.5,39.8,0,2,0.02,2,26.5,2,0,2,0,47,13,34,27.7,0.96
430,28,"Alperen Sengun","Houston Rockets",72,108,78.3,88,0.815,108,30,78,27.8,40.7,0,0,0,0,27.8,6,2,4,33.3,102,28,74,27.5,0.94
431,2,"Miles McBride","New York Knicks",40,37,44,30,0.811,37,10,27,27,40.5,0,0,0,0,27,0,0,0,,37,10,27,27,1
432,14,"Cassius Stanley","Detroit Pistons",9,15,78.9,12,0.8,15,4,11,26.7,40,0,0,0,0,26.7,0,0,0,,15,4,11,26.7,1
433,23,"Draymond Green","Golden State Warriors",68,98,90.7,78,0.796,98,27,71,27.6,39.8,0,0,0,0,27.6,8,3,5,37.5,90,24,66,26.7,0.92
434,5,"Talen Horton-Tucker","Los Angeles Lakers",60,112,43.4,89,0.795,112,30,82,26.8,39.7,0,0,0,0,26.8,2,1,1,50,110,29,81,26.4,0.98
435,26,"Jeremy Lamb","Sacramento Kings",17,38,55.9,30,0.789,38,10,28,26.3,39.5,0,0,0,0,26.3,1,0,1,0,37,10,27,27,0.97
436,26,"Justise Winslow","Portland Trail Blazers",11,37,74,29,0.784,37,10,27,27,39.2,0,0,0,0,27,1,1,0,100,36,9,27,25,0.97
437,20,"Josh Okogie","Minnesota Timberwolves",51,46,97.9,36,0.783,46,12,34,26.1,39.1,0,0,0,0,26.1,0,0,0,,46,12,34,26.1,1
437,8,"Paul Watson","Oklahoma City Thunder",9,23,85.2,18,0.783,23,6,17,26.1,39.1,0,0,0,0,26.1,0,0,0,,23,6,17,26.1,1
439,6,"David Duke Jr.","Brooklyn Nets",22,31,72.1,24,0.774,31,8,23,25.8,38.7,0,0,0,0,25.8,0,0,0,,31,8,23,25.8,1
440,9,"Andre Iguodala","Golden State Warriors",38,67,78.8,51,0.761,67,17,50,25.4,38.1,0,0,0,0,25.4,2,0,2,0,65,17,48,26.2,0.97
441,4,"Evan Mobley","Cleveland Cavaliers",71,112,51.1,85,0.759,112,31,81,27.7,37.9,0,0,0,0,27.7,26,8,18,30.8,86,23,63,26.7,0.77
442,2,"Blake Griffin","Brooklyn Nets",58,131,84.5,99,0.756,131,33,98,25.2,37.8,0,0,0,0,25.2,2,0,2,0,129,33,96,25.6,0.98
443,10,"Jake Layman","Minnesota Timberwolves",34,32,78,24,0.75,32,8,24,25,37.5,0,0,0,0,25,1,0,1,0,31,8,23,25.8,0.97
443,23,"Jarrett Culver","Memphis Grizzlies",40,36,48,27,0.75,36,9,27,25,37.5,0,0,0,0,25,0,0,0,,36,9,27,25,1
443,19,"Raul Neto","Washington Wizards",70,76,39.2,57,0.75,76,19,57,25,37.5,0,0,0,0,25,0,0,0,,76,19,57,25,1
443,13,"Kira Lewis Jr.","New Orleans Pelicans",24,36,49.3,27,0.75,36,9,27,25,37.5,0,0,0,0,25,0,0,0,,36,9,27,25,1
443,8,"Tim Frazier","Orlando Magic",10,12,40,9,0.75,12,3,9,25,37.5,0,0,0,0,25,2,0,2,0,10,3,7,30,0.83
443,23,"Louis King","Sacramento Kings",10,20,50,15,0.75,20,5,15,25,37.5,0,0,0,0,25,1,0,1,0,19,5,14,26.3,0.95
443,1,"Goran Dragic","Toronto Raptors",5,12,57.1,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
443,20,"Jahmi'us Ramsey","Sacramento Kings",19,16,64,12,0.75,16,4,12,25,37.5,0,0,0,0,25,0,0,0,,16,4,12,25,1
443,55,"Justin Robinson","Milwaukee Bucks",17,28,59.6,21,0.75,28,7,21,25,37.5,0,0,0,0,25,0,0,0,,28,7,21,25,1
443,38,"Saben Lee","Detroit Pistons",37,32,49.2,24,0.75,32,8,24,25,37.5,0,0,0,0,25,0,0,0,,32,8,24,25,1
453,15,"Derrick Favors","Oklahoma City Thunder",39,59,95.2,44,0.746,59,21,38,35.6,37.3,0,0,0,0,35.6,43,19,24,44.2,16,2,14,12.5,0.27
454,27,"Jusuf Nurkic","Portland Trail Blazers",56,66,82.5,49,0.742,66,18,48,27.3,37.1,0,0,0,0,27.3,15,5,10,33.3,51,13,38,25.5,0.77
455,3,"Josh Giddey","Oklahoma City Thunder",54,168,58.9,124,0.738,168,42,126,25,36.9,0,0,0,0,25,4,2,2,50,164,40,124,24.4,0.98
456,15,"Brandon Clarke","Memphis Grizzlies",76,30,51.7,22,0.733,30,8,22,26.7,35,0,3.3,0.03,3.3,26.7,7,3,4,42.9,23,5,18,21.7,0.77
457,37,"Semi Ojeleye","Milwaukee Bucks",20,37,82.2,27,0.73,37,9,28,24.3,36.5,0,0,0,0,24.3,0,0,0,,37,9,28,24.3,1
457,2,"Trendon Watford","Portland Trail Blazers",48,37,71.2,27,0.73,37,9,28,24.3,36.5,0,0,0,0,24.3,0,0,0,,37,9,28,24.3,1
459,24,"Drew Eubanks","Portland Trail Blazers",22,22,81.5,16,0.727,22,6,16,27.3,36.4,0,0,0,0,27.3,7,2,5,28.6,15,4,11,26.7,0.68
460,33,"Tre Jones","San Antonio Spurs",70,40,39.6,29,0.725,40,10,30,25,36.3,0,0,0,0,25,2,1,1,50,38,9,29,23.7,0.95
461,0,"Donte DiVincenzo","Milwaukee Bucks",17,54,67.5,39,0.722,54,13,41,24.1,36.1,0,0,0,0,24.1,0,0,0,,54,13,41,24.1,1
462,35,"Marvin Bagley III","Sacramento Kings",30,61,85.9,44,0.721,61,15,46,24.6,36.1,0,0,0,0,24.6,3,1,2,33.3,58,14,44,24.1,0.95
463,0,"Jay Scrubb","Los Angeles Clippers",18,17,56.7,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,1,0,1,0,16,4,12,25,0.94
463,9,"Leandro Bolmaro","Minnesota Timberwolves",35,17,56.7,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,2,0,2,0,15,4,11,26.7,0.88
465,4,"Jalen Suggs","Orlando Magic",48,112,42.7,79,0.705,112,26,86,23.2,34.8,0,0.9,0.01,0.9,23.2,0,0,0,,112,26,86,23.2,1
465,10,"Jalen Smith","Phoenix Suns",29,44,86.3,31,0.705,44,11,33,25,35.2,0,0,0,0,25,6,2,4,33.3,38,9,29,23.7,0.86
467,10,"Justin Anderson","Indiana Pacers",13,47,73.4,33,0.702,47,11,36,23.4,35.1,0,0,0,0,23.4,0,0,0,,47,11,36,23.4,1
468,3,"Anthony Davis","Los Angeles Lakers",40,147,63.4,103,0.701,147,46,101,31.3,35,0,0,0,0,31.3,81,35,46,43.2,66,11,55,16.7,0.45
469,40,"Udonis Haslem","Miami Heat",13,10,83.3,7,0.7,10,3,7,30,35,0,0,0,0,30,6,2,4,33.3,4,1,3,25,0.4
470,6,"Hamidou Diallo","Detroit Pistons",58,93,49.5,65,0.699,93,23,70,24.7,34.9,0,0,0,0,24.7,11,4,7,36.4,82,19,63,23.2,0.88
471,45,"Dalano Banton","Toronto Raptors",68,39,48.8,27,0.692,39,9,30,23.1,34.6,0,0,0,0,23.1,1,0,1,0,38,9,29,23.7,0.97
471,31,"Paul Millsap","Brooklyn Nets",24,26,81.3,18,0.692,26,6,20,23.1,34.6,0,0,0,0,23.1,1,0,1,0,25,6,19,24,0.96
471,55,"Josh Jackson","Sacramento Kings",12,13,48.1,9,0.692,13,3,10,23.1,34.6,0,0,0,0,23.1,0,0,0,,13,3,10,23.1,1
471,0,"Cam Reddish","New York Knicks",15,26,70.3,18,0.692,26,6,20,23.1,34.6,0,0,0,0,23.1,1,0,1,0,25,6,19,24,0.96
475,35,"Wenyen Gabriel","Los Angeles Lakers",19,22,88,15,0.682,22,5,17,22.7,34.1,0,0,0,0,22.7,0,0,0,,22,5,17,22.7,1
476,35,"Marvin Bagley III","Detroit Pistons",18,34,79.1,23,0.676,34,8,26,23.5,33.8,0,0,0,0,23.5,2,1,1,50,32,7,25,21.9,0.94
477,31,"Isaiah Thomas","Los Angeles Lakers",4,14,48.3,9,0.643,14,3,11,21.4,32.1,0,0,0,0,21.4,0,0,0,,14,3,11,21.4,1
478,2,"Xavier Tillman","Memphis Grizzlies",63,50,86.2,32,0.64,50,11,39,22,32,0,0,0,0,22,2,1,1,50,48,10,38,20.8,0.96
479,31,"Jarrett Allen","Cleveland Cavaliers",57,19,63.3,12,0.632,19,6,13,31.6,31.6,0,0,0,0,31.6,10,6,4,60,9,0,9,0,0.47
480,1,"Michael Porter Jr.","Denver Nuggets",9,39,53.4,24,0.615,39,9,30,23.1,30.8,0,0,0,0,23.1,8,3,5,37.5,31,6,25,19.4,0.79
481,0,"JaVale McGee","Phoenix Suns",86,19,57.6,11,0.579,18,4,14,22.2,25,0,5.3,0.11,5.3,26.3,10,3,7,30,8,1,7,12.5,0.44
482,8,"Naji Marshall","New Orleans Pelicans",63,97,73.5,56,0.577,97,19,78,19.6,28.9,0,0,0,0,19.6,1,1,0,100,96,18,78,18.8,0.99
483,2,"Elfrid Payton","Phoenix Suns",52,16,48.5,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,0,0,0,,16,3,13,18.8,1
483,10,"Dennis Smith Jr.","Portland Trail Blazers",37,16,26.2,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,0,0,0,,16,3,13,18.8,1
485,11,"Domantas Sabonis","Sacramento Kings",15,27,81.8,15,0.556,27,6,21,22.2,27.8,0,0,0,0,22.2,11,3,8,27.3,16,3,13,18.8,0.59
486,3,"Trent Forrest","Utah Jazz",60,22,71,12,0.545,22,4,18,18.2,27.3,0,0,0,0,18.2,0,0,0,,22,4,18,18.2,1
