sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
322,0,"Dennis Smith Jr.","Detroit Pistons",20,33,39.8,32,0.97,32,10,22,31.3,46.9,0,3,0.09,3,33.3,0,0,0,,32,10,22,31.3,1
322,31,"Vlatko Cancar","Denver Nuggets",46,33,89.2,32,0.97,33,11,22,33.3,48.5,0,0,0,0,33.3,1,1,0,100,32,10,22,31.3,0.97
324,1,"Zion Williamson","New Orleans Pelicans",61,31,60.8,30,0.968,31,10,21,32.3,48.4,0,0,0,0,32.3,2,0,2,0,29,10,19,34.5,0.94
324,5,"Derrick Jones Jr.","Portland Trail Blazers",60,124,89.9,120,0.968,124,40,84,32.3,48.4,0,0,0,0,32.3,1,0,1,0,123,40,83,32.5,0.99
326,16,"Cedi Osman","Cleveland Cavaliers",59,246,70.5,238,0.967,246,79,167,32.1,48.2,0,0.4,0,0.4,32.1,0,0,0,,246,79,167,32.1,1
327,5,"Stanley Johnson","Toronto Raptors",61,115,77.7,111,0.965,115,37,78,32.2,48.3,0,0,0,0,32.2,1,0,1,0,114,37,77,32.5,0.99
328,8,"Deni Avdija","Washington Wizards",54,161,86.1,155,0.963,161,52,109,32.3,48.1,0,0,0,0,32.3,1,1,0,100,160,51,109,31.9,0.99
329,35,"Marvin Bagley III","Sacramento Kings",43,106,85.5,102,0.962,106,35,71,33,48.1,0,0,0,0,33,7,3,4,42.9,99,32,67,32.3,0.93
330,44,"Nicolo Melli","Dallas Mavericks",26,51,83.6,49,0.961,51,17,34,33.3,48,0,0,0,0,33.3,3,2,1,66.7,48,15,33,31.3,0.94
331,0,"Tyrese Maxey","Philadelphia 76ers",73,75,36.2,72,0.96,75,24,51,32,48,0,0,0,0,32,1,0,1,0,74,24,50,32.4,0.99
332,7,"Killian Hayes","Detroit Pistons",26,49,44.1,47,0.959,49,16,33,32.7,48,0,0,0,0,32.7,1,1,0,100,48,15,33,31.3,0.98
333,11,"Domantas Sabonis","Indiana Pacers",64,192,81.7,184,0.958,192,66,126,34.4,47.9,0,0,0,0,34.4,34,14,20,41.2,158,52,106,32.9,0.82
334,88,"Markieff Morris","Los Angeles Lakers",65,204,79.1,195,0.956,204,66,138,32.4,47.8,0,0.5,0,0.5,32.4,8,3,5,37.5,196,63,133,32.1,0.96
335,43,"Javonte Green","Boston Celtics",25,22,91.7,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,0,0,0,,22,7,15,31.8,1
335,7,"Troy Brown Jr.","Chicago Bulls",13,22,68.8,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,2,0,2,0,20,7,13,35,0.91
335,12,"Ja Morant","Memphis Grizzlies",70,132,36.9,126,0.955,132,42,90,31.8,47.7,0,0,0,0,31.8,0,0,0,,132,42,90,31.8,1
338,17,"PJ Tucker","Houston Rockets",32,87,100,83,0.954,87,28,59,32.2,47.7,0,0,0,0,32.2,2,1,1,50,85,27,58,31.8,0.98
339,33,"Anthony Lamb","Houston Rockets",24,63,88.7,60,0.952,63,20,43,31.7,47.6,0,0,0,0,31.7,0,0,0,,63,20,43,31.7,1
340,9,"Kelly Olynyk","Miami Heat",43,220,85.6,209,0.95,220,71,149,32.3,47.5,0,0,0,0,32.3,6,4,2,66.7,214,67,147,31.3,0.97
341,43,"Pascal Siakam","Toronto Raptors",56,213,55.2,202,0.948,213,71,142,33.3,47.4,0,0,0,0,33.3,26,11,15,42.3,187,60,127,32.1,0.88
341,0,"D.J. Wilson","Houston Rockets",23,58,80.6,55,0.948,58,19,39,32.8,47.4,0,0,0,0,32.8,5,2,3,40,53,17,36,32.1,0.91
343,8,"Jae'Sean Tate","Houston Rockets",70,185,85.6,175,0.946,185,59,126,31.9,47.3,0,0,0,0,31.9,3,2,1,66.7,182,57,125,31.3,0.98
344,9,"Ricky Rubio","Minnesota Timberwolves",68,173,53.9,163,0.942,173,56,117,32.4,47.1,0,0,0,0,32.4,11,5,6,45.5,162,51,111,31.5,0.94
344,35,"PJ Dozier","Denver Nuggets",50,120,59.1,113,0.942,120,38,82,31.7,47.1,0,0,0,0,31.7,3,1,2,33.3,117,37,80,31.6,0.98
346,22,"Cameron Reddish","Atlanta Hawks",30,102,60.7,96,0.941,102,32,70,31.4,47.1,0,0,0,0,31.4,0,0,0,,102,32,70,31.4,1
347,10,"Jake Layman","Minnesota Timberwolves",45,67,79.8,63,0.94,67,21,46,31.3,47,0,0,0,0,31.3,2,0,2,0,65,21,44,32.3,0.97
347,13,"Bam Adebayo","Miami Heat",68,67,32.7,63,0.94,67,30,37,44.8,46.3,0,1.5,0.01,1.5,44.8,65,28,37,43.1,2,2,0,100,0.03
349,24,"Khem Birch","Toronto Raptors",19,33,78.6,31,0.939,33,11,22,33.3,47,0,0,0,0,33.3,5,2,3,40,28,9,19,32.1,0.85
350,5,"Dejounte Murray","San Antonio Spurs",68,178,29.8,167,0.938,178,56,122,31.5,46.9,0,0,0,0,31.5,3,1,2,33.3,175,55,120,31.4,0.98
350,44,"Charlie Brown Jr.","Oklahoma City Thunder",9,16,55.2,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,0,0,0,,16,5,11,31.3,1
352,1,"Obi Toppin","New York Knicks",67,95,90.5,89,0.937,95,30,65,31.6,46.8,0,0,0,0,31.6,3,1,2,33.3,92,29,63,31.5,0.97
353,43,"Anthony Tolliver","Philadelphia 76ers",12,15,100,14,0.933,14,4,10,28.6,42.9,0,6.7,0.21,6.7,33.3,1,0,1,0,13,4,9,30.8,0.93
353,8,"Jaren Jackson Jr.","Memphis Grizzlies",18,89,92.7,83,0.933,88,27,61,30.7,46,0,1.1,0.03,1.1,31.5,0,0,0,,88,27,61,30.7,1
355,6,"Troy Brown Jr.","Washington Wizards",21,44,71,41,0.932,44,14,30,31.8,46.6,0,0,0,0,31.8,4,1,3,25,40,13,27,32.5,0.91
356,8,"Nemanja Bjelica","Sacramento Kings",26,55,87.3,51,0.927,55,17,38,30.9,46.4,0,0,0,0,30.9,2,0,2,0,53,17,36,32.1,0.96
357,10,"Bol Bol","Denver Nuggets",35,13,35.1,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,0,0,0,,13,4,9,30.8,1
357,0,"Brandon Goodwin","Atlanta Hawks",47,65,50.8,60,0.923,65,20,45,30.8,46.2,0,0,0,0,30.8,0,0,0,,65,20,45,30.8,1
357,19,"DaQuan Jeffries","Sacramento Kings",18,26,89.7,24,0.923,26,8,18,30.8,46.2,0,0,0,0,30.8,0,0,0,,26,8,18,30.8,1
357,19,"Luka Samanic","San Antonio Spurs",33,39,79.6,36,0.923,39,12,27,30.8,46.2,0,0,0,0,30.8,0,0,0,,39,12,27,30.8,1
357,2,"Cassius Stanley","Indiana Pacers",26,13,76.5,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,0,0,0,,13,4,9,30.8,1
357,25,"Cameron Oliver","Houston Rockets",4,13,100,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,0,0,0,,13,4,9,30.8,1
363,44,"Justin Jackson","Oklahoma City Thunder",33,90,75.6,83,0.922,90,28,62,31.1,46.1,0,0,0,0,31.1,1,1,0,100,89,27,62,30.3,0.99
364,7,"Eric Paschall","Golden State Warriors",40,63,46.3,58,0.921,63,21,42,33.3,46,0,0,0,0,33.3,11,5,6,45.5,52,16,36,30.8,0.83
365,32,"Aaron Gordon","Denver Nuggets",35,62,52.5,57,0.919,62,19,43,30.6,46,0,0,0,0,30.6,1,0,1,0,61,19,42,31.1,0.98
365,18,"Solomon Hill","Atlanta Hawks",85,222,91.4,204,0.919,222,68,154,30.6,45.9,0,0,0,0,30.6,1,0,1,0,221,68,153,30.8,1
367,11,"Mohamed Bamba","Orlando Magic",46,132,89.2,121,0.917,132,42,90,31.8,45.8,0,0,0,0,31.8,16,5,11,31.3,116,37,79,31.9,0.88
368,25,"Derrick Rose","Detroit Pistons",15,23,30.7,21,0.913,23,7,16,30.4,45.7,0,0,0,0,30.4,0,0,0,,23,7,16,30.4,1
369,22,"Matisse Thybulle","Philadelphia 76ers",77,171,95,156,0.912,171,52,119,30.4,45.6,0,0,0,0,30.4,1,0,1,0,170,52,118,30.6,0.99
370,21,"Moritz Wagner","Washington Wizards",25,44,95.7,40,0.909,44,14,30,31.8,45.5,0,0,0,0,31.8,3,2,1,66.7,41,12,29,29.3,0.93
370,55,"DaQuan Jeffries","Houston Rockets",13,33,73.3,30,0.909,33,10,23,30.3,45.5,0,0,0,0,30.3,0,0,0,,33,10,23,30.3,1
372,33,"Brodric Thomas","Cleveland Cavaliers",28,42,61.8,38,0.905,42,13,29,31,45.2,0,0,0,0,31,1,1,0,100,41,12,29,29.3,0.98
373,20,"Josh Jackson","Detroit Pistons",62,216,63.2,195,0.903,216,65,151,30.1,45.1,0,0.5,0,0.5,30.1,2,0,2,0,214,65,149,30.4,0.99
374,9,"T.J. McConnell","Indiana Pacers",71,41,16.2,37,0.902,41,13,28,31.7,45.1,0,0,0,0,31.7,5,2,3,40,36,11,25,30.6,0.88
375,27,"Daniel Theis","Chicago Bulls",23,67,90.5,60,0.896,67,22,45,32.8,44.8,0,0,0,0,32.8,14,6,8,42.9,53,16,37,30.2,0.79
376,27,"Jusuf Nurkic","Portland Trail Blazers",43,38,73.1,34,0.895,38,12,26,31.6,44.7,0,0,0,0,31.6,9,2,7,22.2,29,10,19,34.5,0.76
377,22,"Jimmy Butler","Miami Heat",56,85,28.5,76,0.894,85,27,58,31.8,44.1,0,1.2,0.01,1.2,31.8,17,6,11,35.3,68,21,47,30.9,0.8
378,2,"Gabe Vincent","Miami Heat",53,111,67.3,99,0.892,111,33,78,29.7,44.6,0,0,0,0,29.7,1,0,1,0,110,33,77,30,0.99
379,6,"Elfrid Payton","New York Knicks",65,91,53.8,81,0.89,91,27,64,29.7,44.5,0,0,0,0,29.7,1,0,1,0,90,27,63,30,0.99
380,55,"E'Twaun Moore","Phoenix Suns",34,35,51.5,31,0.886,35,11,24,31.4,44.3,0,0,0,0,31.4,2,2,0,100,33,9,24,27.3,0.94
381,31,"Keita Bates-Diop","San Antonio Spurs",30,17,77.3,15,0.882,17,5,12,29.4,44.1,0,0,0,0,29.4,1,0,1,0,16,5,11,31.3,0.94
381,35,"Isaac Okoro","Cleveland Cavaliers",67,170,72.3,150,0.882,170,50,120,29.4,44.1,0,0,0,0,29.4,0,0,0,,170,50,120,29.4,1
381,2,"Nico Mannion","Golden State Warriors",30,34,47.9,30,0.882,34,10,24,29.4,44.1,0,0,0,0,29.4,0,0,0,,34,10,24,29.4,1
384,17,"Aleksej Pokusevski","Oklahoma City Thunder",45,166,56.8,146,0.88,166,49,117,29.5,44,0,0,0,0,29.5,3,1,2,33.3,163,48,115,29.4,0.98
385,16,"Anthony Gill","Washington Wizards",32,24,85.7,21,0.875,24,7,17,29.2,43.8,0,0,0,0,29.2,0,0,0,,24,7,17,29.2,1
386,23,"Draymond Green","Golden State Warriors",65,130,86.1,113,0.869,130,39,91,30,43.5,0,0,0,0,30,11,4,7,36.4,119,35,84,29.4,0.92
386,22,"Isaiah Roby","Oklahoma City Thunder",61,84,60.9,73,0.869,83,25,58,30.1,44,0,1.2,0.04,1.2,29.8,4,2,2,50,79,23,56,29.1,0.95
388,55,"Darius Bazley","Oklahoma City Thunder",55,211,62.2,183,0.867,211,62,149,29.4,43.4,0,0,0,0,29.4,5,3,2,60,206,59,147,28.6,0.98
389,33,"James Wiseman","Golden State Warriors",39,73,80.2,63,0.863,73,26,47,35.6,43.2,0,0,0,0,35.6,40,15,25,37.5,33,11,22,33.3,0.45
390,39,"Dwight Howard","Philadelphia 76ers",81,29,85.3,25,0.862,29,10,19,34.5,43.1,0,0,0,0,34.5,10,5,5,50,19,5,14,26.3,0.66
391,12,"Gary Clark","Orlando Magic",35,101,90.2,87,0.861,101,29,72,28.7,43.1,0,0,0,0,28.7,1,0,1,0,100,29,71,29,0.99
392,12,"Sindarius Thornwell","Orlando Magic",7,14,100,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
392,44,"Robert Williams III","Boston Celtics",56,14,53.8,12,0.857,14,6,8,42.9,42.9,0,0,0,0,42.9,14,6,8,42.9,0,0,0,,0
392,14,"Nate Hinton","Dallas Mavericks",21,14,45.2,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
392,20,"Jahmi'us Ramsey","Sacramento Kings",13,14,70,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
392,3,"Shaquille Harrison","Denver Nuggets",26,14,70,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,1,0,1,0,13,4,9,30.8,0.93
392,21,"Matt Thomas","Utah Jazz",22,28,50,24,0.857,28,8,20,28.6,42.9,0,0,0,0,28.6,0,0,0,,28,8,20,28.6,1
398,3,"Kevin Porter Jr.","Houston Rockets",26,60,29,51,0.85,60,17,43,28.3,42.5,0,0,0,0,28.3,0,0,0,,60,17,43,28.3,1
398,2,"David Nwaba","Houston Rockets",30,60,88.2,51,0.85,60,17,43,28.3,42.5,0,0,0,0,28.3,0,0,0,,60,17,43,28.3,1
400,8,"Dwayne Bacon","Orlando Magic",72,116,29.8,98,0.845,116,33,83,28.4,42.2,0,0,0,0,28.4,3,1,2,33.3,113,32,81,28.3,0.97
401,23,"Jarrett Culver","Minnesota Timberwolves",34,43,74.1,36,0.837,43,12,31,27.9,41.9,0,0,0,0,27.9,0,0,0,,43,12,31,27.9,1
402,2,"Chris Chiozza","Brooklyn Nets",28,18,27.7,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,0,0,0,,18,5,13,27.8,1
402,20,"Khyri Thomas","Houston Rockets",5,18,46.2,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,1,0,1,0,17,5,12,29.4,0.94
402,21,"Thaddeus Young","Chicago Bulls",68,48,65.8,40,0.833,48,14,34,29.2,41.7,0,0,0,0,29.2,6,2,4,33.3,42,12,30,28.6,0.88
402,27,"Alex Len","Washington Wizards",64,18,94.7,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,0,0,0,,18,5,13,27.8,1
406,16,"James Johnson","Dallas Mavericks",29,51,77.3,42,0.824,51,14,37,27.5,41.2,0,0,0,0,27.5,0,0,0,,51,14,37,27.5,1
407,34,"Wendell Carter Jr.","Orlando Magic",22,50,86.2,41,0.82,50,17,33,34,41,0,0,0,0,34,21,10,11,47.6,29,7,22,24.1,0.58
408,1,"Bruce Brown","Brooklyn Nets",77,72,92.3,59,0.819,72,20,52,27.8,41,0,1.4,0.01,1.4,27.8,2,1,1,50,70,19,51,27.1,0.97
408,20,"Josh Okogie","Minnesota Timberwolves",59,94,80.3,77,0.819,94,26,68,27.7,41,0,0,0,0,27.7,2,1,1,50,92,25,67,27.2,0.98
410,27,"Mfiondu Kabengele","Cleveland Cavaliers",16,33,100,27,0.818,33,9,24,27.3,40.9,0,0,0,0,27.3,1,0,1,0,32,9,23,28.1,0.97
410,32,"Rodney Hood","Toronto Raptors",17,22,48.9,18,0.818,22,6,16,27.3,40.9,0,0,0,0,27.3,0,0,0,,22,6,16,27.3,1
410,35,"Killian Tillie","Memphis Grizzlies",18,33,91.7,27,0.818,33,9,24,27.3,40.9,0,0,0,0,27.3,1,0,1,0,32,9,23,28.1,0.97
413,10,"DeMar DeRozan","San Antonio Spurs",62,114,22.4,93,0.816,114,37,77,32.5,40.4,0,0.9,0.01,0.9,32.5,51,19,32,37.3,63,18,45,28.6,0.55
414,31,"Jarrett Allen","Cleveland Cavaliers",51,32,84.2,26,0.813,32,10,22,31.3,40.6,0,0,0,0,31.3,13,4,9,30.8,19,6,13,31.6,0.59
415,7,"Kyle Guy","Sacramento Kings",31,37,71.2,30,0.811,37,10,27,27,40.5,0,0,0,0,27,0,0,0,,37,10,27,27,1
416,16,"James Johnson","New Orleans Pelicans",22,52,76.5,42,0.808,52,14,38,26.9,40.4,0,0,0,0,26.9,0,0,0,,52,14,38,26.9,1
417,26,"Justin Patton","Houston Rockets",13,36,87.8,29,0.806,36,10,26,27.8,40.3,0,0,0,0,27.8,3,1,2,33.3,33,9,24,27.3,0.92
418,21,"Dewayne Dedmon","Miami Heat",20,10,66.7,8,0.8,10,3,7,30,40,0,0,0,0,30,2,1,1,50,8,2,6,25,0.8
418,51,"Tremont Waters","Boston Celtics",30,15,27.8,12,0.8,15,4,11,26.7,40,0,0,0,0,26.7,0,0,0,,15,4,11,26.7,1
418,0,"Jay Scrubb","Los Angeles Clippers",10,10,52.6,8,0.8,10,3,7,30,40,0,0,0,0,30,3,1,2,33.3,7,2,5,28.6,0.7
418,20,"Jabari Parker","Boston Celtics",15,15,50,12,0.8,15,4,11,26.7,40,0,0,0,0,26.7,3,0,3,0,12,4,8,33.3,0.8
422,5,"Talen Horton-Tucker","Los Angeles Lakers",70,79,40.3,63,0.797,79,21,58,26.6,39.9,0,0,0,0,26.6,0,0,0,,79,21,58,26.6,1
423,14,"JaKarr Sampson","Indiana Pacers",30,19,86.4,15,0.789,19,6,13,31.6,39.5,0,0,0,0,31.6,4,3,1,75,15,3,12,20,0.79
423,15,"Robin Lopez","Washington Wizards",78,19,79.2,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,1,0,1,0,18,5,13,27.8,0.95
425,6,"Hamidou Diallo","Oklahoma City Thunder",32,33,34.7,26,0.788,33,9,24,27.3,39.4,0,0,0,0,27.3,1,1,0,100,32,8,24,25,0.97
426,22,"Vernon Carey Jr.","Charlotte Hornets",20,14,93.3,11,0.786,14,5,9,35.7,39.3,0,0,0,0,35.7,7,4,3,57.1,7,1,6,14.3,0.5
427,40,"Luke Kornet","Boston Celtics",21,37,97.4,29,0.784,37,10,27,27,39.2,0,0,0,0,27,1,1,0,100,36,9,27,25,0.97
428,95,"DeAndre' Bembry","Toronto Raptors",51,46,79.3,36,0.783,46,12,34,26.1,39.1,0,0,0,0,26.1,1,0,1,0,45,12,33,26.7,0.98
428,2,"Luke Kornet","Chicago Bulls",13,23,100,18,0.783,23,6,17,26.1,39.1,0,0,0,0,26.1,0,0,0,,23,6,17,26.1,1
430,17,"Isaac Bonga","Washington Wizards",45,50,98,39,0.78,50,13,37,26,39,0,0,0,0,26,0,0,0,,50,13,37,26,1
431,17,"JJ Redick","Dallas Mavericks",13,27,54,21,0.778,27,7,20,25.9,38.9,0,0,0,0,25.9,3,0,3,0,24,7,17,29.2,0.89
431,67,"Taj Gibson","New York Knicks",50,27,87.1,21,0.778,27,9,18,33.3,38.9,0,0,0,0,33.3,13,6,7,46.2,14,3,11,21.4,0.52
433,15,"Brandon Clarke","Memphis Grizzlies",61,84,77.8,65,0.774,84,22,62,26.2,38.1,0,1.2,0.01,1.2,26.2,7,2,5,28.6,77,20,57,26,0.92
434,30,"Sean McDermott","Memphis Grizzlies",18,22,91.7,17,0.773,22,6,16,27.3,38.6,0,0,0,0,27.3,1,1,0,100,21,5,16,23.8,0.95
435,46,"Aron Baynes","Toronto Raptors",53,109,93.2,84,0.771,109,29,80,26.6,38.5,0,0,0,0,26.6,9,3,6,33.3,100,26,74,26,0.92
436,11,"Michael Carter-Williams","Orlando Magic",31,51,58,39,0.765,51,13,38,25.5,38.2,0,0,0,0,25.5,1,0,1,0,50,13,37,26,0.98
437,10,"Caleb Martin","Charlotte Hornets",54,122,75.8,93,0.762,122,32,90,26.2,38.1,0,0,0,0,26.2,12,3,9,25,110,29,81,26.4,0.9
438,5,"Kevon Looney","Golden State Warriors",63,29,70.7,22,0.759,29,9,20,31,37.9,0,0,0,0,31,14,5,9,35.7,15,4,11,26.7,0.52
439,88,"Goga Bitadze","Indiana Pacers",46,82,94.3,62,0.756,82,21,61,25.6,37.8,0,0,0,0,25.6,3,1,2,33.3,79,20,59,25.3,0.96
440,23,"Jordan Bone","Orlando Magic",14,24,49,18,0.75,24,6,18,25,37.5,0,0,0,0,25,1,0,1,0,23,6,17,26.1,0.96
440,3,"Justin Robinson","Oklahoma City Thunder",9,12,70.6,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
440,16,"Juwan Morgan","Utah Jazz",31,12,92.3,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
440,10,"Jalen Smith","Phoenix Suns",33,20,100,15,0.75,20,5,15,25,37.5,0,0,0,0,25,2,0,2,0,18,5,13,27.8,0.9
440,34,"Giannis Antetokounmpo","Milwaukee Bucks",82,48,10.4,36,0.75,48,12,36,25,37.5,0,0,0,0,25,3,0,3,0,45,12,33,26.7,0.94
440,22,"Richaun Holmes","Sacramento Kings",61,24,64.9,18,0.75,24,8,16,33.3,37.5,0,0,0,0,33.3,15,6,9,40,9,2,7,22.2,0.38
446,12,"Jerome Robinson","Washington Wizards",17,37,52.9,27,0.73,37,9,28,24.3,36.5,0,0,0,0,24.3,1,0,1,0,36,9,27,25,0.97
447,2,"Al-Farouq Aminu","Orlando Magic",17,33,78.6,24,0.727,33,9,24,27.3,36.4,0,0,0,0,27.3,4,3,1,75,29,6,23,20.7,0.88
448,4,"Carsen Edwards","Boston Celtics",34,47,57.3,34,0.723,47,11,36,23.4,35.1,0,2.1,0.02,2.1,23.4,2,0,2,0,45,11,34,24.4,0.96
449,3,"Anthony Davis","Los Angeles Lakers",42,162,56.1,116,0.716,162,44,118,27.2,35.8,0,0,0,0,27.2,55,16,39,29.1,107,28,79,26.2,0.66
450,8,"Maurice Harkless","Sacramento Kings",26,70,83.3,50,0.714,70,17,53,24.3,35.7,0,0,0,0,24.3,1,1,0,100,69,16,53,23.2,0.99
451,10,"Brad Wanamaker","Golden State Warriors",39,38,46.3,27,0.711,38,9,29,23.7,35.5,0,0,0,0,23.7,0,0,0,,38,9,29,23.7,1
452,22,"Caris LeVert","Brooklyn Nets",12,17,14,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,0,0,0,,17,4,13,23.5,1
453,11,"Cody Martin","Charlotte Hornets",52,60,72.3,42,0.7,60,14,46,23.3,35,0,0,0,0,23.3,6,0,6,0,54,14,40,25.9,0.9
454,22,"Deandre Ayton","Phoenix Suns",91,49,66.2,34,0.694,49,15,34,30.6,34.7,0,0,0,0,30.6,30,11,19,36.7,19,4,15,21.1,0.39
455,0,"Reggie Perry","Brooklyn Nets",31,26,89.7,18,0.692,26,6,20,23.1,34.6,0,0,0,0,23.1,1,0,1,0,25,6,19,24,0.96
456,91,"Deividas Sirvydis","Detroit Pistons",20,22,73.3,15,0.682,22,5,17,22.7,34.1,0,0,0,0,22.7,0,0,0,,22,5,17,22.7,1
457,24,"Khem Birch","Orlando Magic",48,33,82.5,22,0.667,33,9,24,27.3,33.3,0,0,0,0,27.3,12,5,7,41.7,21,4,17,19,0.64
457,5,"Rodney Hood","Portland Trail Blazers",38,54,39.4,36,0.667,54,12,42,22.2,33.3,0,0,0,0,22.2,3,0,3,0,51,12,39,23.5,0.94
457,4,"Victor Oladipo","Miami Heat",4,18,69.2,12,0.667,18,4,14,22.2,33.3,0,0,0,0,22.2,2,0,2,0,16,4,12,25,0.89
460,45,"Sekou Doumbouya","Detroit Pistons",56,113,89.7,75,0.664,113,25,88,22.1,33.2,0,0,0,0,22.1,2,0,2,0,111,25,86,22.5,0.98
461,3,"Trent Forrest","Utah Jazz",34,23,82.1,15,0.652,23,5,18,21.7,32.6,0,0,0,0,21.7,0,0,0,,23,5,18,21.7,1
461,16,"CJ Elleby","Portland Trail Blazers",32,23,50,15,0.652,23,5,18,21.7,32.6,0,0,0,0,21.7,0,0,0,,23,5,18,21.7,1
463,1,"Nathan Knight","Atlanta Hawks",39,28,77.8,18,0.643,28,6,22,21.4,32.1,0,0,0,0,21.4,0,0,0,,28,6,22,21.4,1
463,33,"Willie Cauley-Stein","Dallas Mavericks",59,14,73.7,9,0.643,14,4,10,28.6,32.1,0,0,0,0,28.6,3,3,0,100,11,1,10,9.1,0.79
465,20,"Nicolo Melli","New Orleans Pelicans",22,36,83.7,23,0.639,36,8,28,22.2,31.9,0,0,0,0,22.2,2,1,1,50,34,7,27,20.6,0.94
466,9,"Avery Bradley","Houston Rockets",17,47,61,30,0.638,47,10,37,21.3,31.9,0,0,0,0,21.3,3,0,3,0,44,10,34,22.7,0.94
466,11,"KZ Okpala","Miami Heat",39,47,87,30,0.638,47,10,37,21.3,31.9,0,0,0,0,21.3,0,0,0,,47,10,37,21.3,1
468,51,"Boban Marjanovic","Dallas Mavericks",37,11,73.3,7,0.636,11,3,8,27.3,31.8,0,0,0,0,27.3,4,2,2,50,7,1,6,14.3,0.64
469,9,"Romeo Langford","Boston Celtics",23,29,74.4,18,0.621,29,6,23,20.7,31,0,0,0,0,20.7,4,0,4,0,25,6,19,24,0.86
470,25,"Mfiondu Kabengele","Los Angeles Clippers",23,20,95.2,12,0.6,20,4,16,20,30,0,0,0,0,20,3,0,3,0,17,4,13,23.5,0.85
470,7,"Dwight  Powell","Dallas Mavericks",65,20,95.2,12,0.6,20,4,16,20,30,0,0,0,0,20,0,0,0,,20,4,16,20,1
472,8,"Lamar Stevens","Cleveland Cavaliers",40,27,45.8,16,0.593,27,6,21,22.2,29.6,0,0,0,0,22.2,4,2,2,50,23,4,19,17.4,0.85
473,7,"Justise Winslow","Memphis Grizzlies",27,53,59.6,30,0.566,53,10,43,18.9,28.3,0,0,0,0,18.9,2,0,2,0,51,10,41,19.6,0.96
474,42,"Cameron Reynolds","Houston Rockets",2,11,91.7,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
475,6,"Gabriel Deck","Oklahoma City Thunder",10,15,60,8,0.533,15,3,12,20,26.7,0,0,0,0,20,2,1,1,50,13,2,11,15.4,0.87
476,43,"Thanasis Antetokounmpo","Milwaukee Bucks",70,17,50,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,0,0,0,,17,3,14,17.6,1
476,18,"Matthew Dellavedova","Cleveland Cavaliers",13,17,68,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,0,0,0,,17,3,14,17.6,1
478,8,"Josh Green","Dallas Mavericks",40,23,65.7,12,0.522,23,4,19,17.4,26.1,0,4.3,0.04,4.3,17.4,1,0,1,0,22,4,18,18.2,0.96
479,9,"Brad Wanamaker","Charlotte Hornets",22,12,27.3,6,0.5,12,2,10,16.7,25,0,0,0,0,16.7,1,0,1,0,11,2,9,18.2,0.92
479,10,"Daniel Oturu","Los Angeles Clippers",38,10,71.4,5,0.5,10,2,8,20,25,0,0,0,0,20,4,1,3,25,6,1,5,16.7,0.6
481,0,"Rodions Kurucs","Houston Rockets",11,14,93.3,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,0,0,0,,14,2,12,14.3,1
481,25,"Wes Iwundu","Dallas Mavericks",23,21,84,9,0.429,21,3,18,14.3,21.4,0,0,0,0,14.3,0,0,0,,21,3,18,14.3,1
483,9,"Willy Hernangomez","New Orleans Pelicans",47,12,80,5,0.417,12,2,10,16.7,20.8,0,0,0,0,16.7,4,1,3,25,8,1,7,12.5,0.67
484,3,"Nerlens Noel","New York Knicks",70,10,55.6,4,0.4,10,2,8,20,20,0,0,0,0,20,8,2,6,25,2,0,2,0,0.2
484,13,"Tony Bradley","Oklahoma City Thunder",22,10,100,4,0.4,10,2,8,20,20,0,0,0,0,20,8,2,6,25,2,0,2,0,0.2
