sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
322,25,"Chris Boucher","Toronto Raptors",77,183,86.7,182,0.995,183,61,122,33.3,49.7,0,0,0,0,33.3,3,1,2,33.3,180,60,120,33.3,0.98
323,12,"Ish Wainright","Phoenix Suns",66,166,91.7,165,0.994,166,55,111,33.1,49.7,0,0,0,0,33.1,1,0,1,0,165,55,110,33.3,0.99
324,8,"Patty Mills","Brooklyn Nets",41,110,59.5,109,0.991,110,37,73,33.6,49.5,0,0,0,0,33.6,3,2,1,66.7,107,35,72,32.7,0.97
324,3,"MarJon Beauchamp","Milwaukee Bucks",54,106,61.3,105,0.991,106,35,71,33,49.5,0,0,0,0,33,2,0,2,0,104,35,69,33.7,0.98
326,6,"Jalen McDaniels","Charlotte Hornets",56,198,80.8,196,0.99,198,66,132,33.3,49.5,0,0,0,0,33.3,3,2,1,66.7,195,64,131,32.8,0.98
326,8,"Lamar Stevens","Cleveland Cavaliers",64,96,66.2,95,0.99,96,32,64,33.3,49.5,0,0,0,0,33.3,5,1,4,20,91,31,60,34.1,0.95
328,100,"Derrick Jones Jr.","Chicago Bulls",66,79,98.8,78,0.987,79,26,53,32.9,49.4,0,0,0,0,32.9,0,0,0,,79,26,53,32.9,1
329,15,"Jose Alvarado","New Orleans Pelicans",61,213,81.9,210,0.986,213,70,143,32.9,49.3,0,0,0,0,32.9,1,0,1,0,212,70,142,33,1
330,9,"RJ Barrett","New York Knicks",84,400,74.3,393,0.983,400,131,269,32.8,49.1,0,0,0,0,32.8,3,0,3,0,397,131,266,33,0.99
331,23,"Tre Mann","Oklahoma City Thunder",68,104,33.2,102,0.981,104,34,70,32.7,49,0,0,0,0,32.7,0,0,0,,104,34,70,32.7,1
332,22,"Larry Nance Jr.","New Orleans Pelicans",65,49,87.5,48,0.98,49,17,32,34.7,49,0,0,0,0,34.7,7,3,4,42.9,42,14,28,33.3,0.86
333,2,"Josh Okogie","Phoenix Suns",82,185,73.1,181,0.978,185,61,124,33,48.9,0,0.5,0.01,0.5,33,2,2,0,100,183,59,124,32.2,0.99
334,6,"Kenyon Martin Jr.","Houston Rockets",82,209,94.6,204,0.976,209,68,141,32.5,48.8,0,0,0,0,32.5,0,0,0,,209,68,141,32.5,1
335,17,"Jonas Valanciunas","New Orleans Pelicans",80,163,89.1,159,0.975,163,60,103,36.8,48.8,0,0,0,0,36.8,54,21,33,38.9,109,39,70,35.8,0.67
335,50,"Jeremiah Robinson-Earl","Oklahoma City Thunder",44,122,96.8,119,0.975,122,41,81,33.6,48.8,0,0,0,0,33.6,12,4,8,33.3,110,37,73,33.6,0.9
337,55,"Delon Wright","Washington Wizards",50,77,57,75,0.974,77,25,52,32.5,48.7,0,0,0,0,32.5,0,0,0,,77,25,52,32.5,1
337,23,"Wesley Matthews","Milwaukee Bucks",54,114,83.8,111,0.974,114,37,77,32.5,48.7,0,0,0,0,32.5,0,0,0,,114,37,77,32.5,1
339,9,"Davon Reed","Denver Nuggets",35,37,61.7,36,0.973,37,12,25,32.4,48.6,0,0,0,0,32.4,1,0,1,0,36,12,24,33.3,0.97
339,21,"Patrick Beverley","Chicago Bulls",24,73,80.2,71,0.973,73,24,49,32.9,48.6,0,0,0,0,32.9,1,1,0,100,72,23,49,31.9,0.99
341,4,"Duane Washington Jr.","Phoenix Suns",31,68,42.8,66,0.971,68,22,46,32.4,47.8,0,1.5,0.01,1.5,32.4,3,1,2,33.3,65,21,44,32.3,0.96
342,21,"JT Thor","Charlotte Hornets",69,126,80.8,122,0.968,126,42,84,33.3,48.4,0,0,0,0,33.3,10,4,6,40,116,38,78,32.8,0.92
343,20,"Gordon Hayward","Charlotte Hornets",50,151,37.8,146,0.967,151,52,99,34.4,48.3,0,0,0,0,34.4,28,10,18,35.7,123,42,81,34.1,0.81
344,22,"Matisse Thybulle","Philadelphia 76ers",49,59,89.4,57,0.966,59,19,40,32.2,48.3,0,0,0,0,32.2,0,0,0,,59,19,40,32.2,1
345,12,"Kelly Oubre Jr.","Charlotte Hornets",48,274,59.1,264,0.964,274,89,185,32.5,48.2,0,0,0,0,32.5,8,3,5,37.5,266,86,180,32.3,0.97
346,2,"Herbert Jones","New Orleans Pelicans",67,187,91.7,180,0.963,187,62,125,33.2,48.1,0,0,0,0,33.2,19,6,13,31.6,168,56,112,33.3,0.9
347,22,"Deandre Ayton","Phoenix Suns",77,101,69.7,97,0.96,101,46,55,45.5,48,0,0,0,0,45.5,79,41,38,51.9,22,5,17,22.7,0.22
348,46,"John Konchar","Memphis Grizzlies",77,165,88.2,158,0.958,165,53,112,32.1,47.9,0,0,0,0,32.1,4,1,3,25,161,52,109,32.3,0.98
349,2,"Miles McBride","New York Knicks",72,115,69.7,110,0.957,115,37,78,32.2,47.8,0,0,0,0,32.2,4,1,3,25,111,36,75,32.4,0.97
349,7,"Bryce McGowens","Charlotte Hornets",46,69,76.7,66,0.957,69,22,47,31.9,47.8,0,1.4,0.01,1.4,31.9,2,0,2,0,67,22,45,32.8,0.97
351,13,"Nathan Knight","Minnesota Timberwolves",42,22,88,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,0,0,0,,22,7,15,31.8,1
351,8,"Matthew Dellavedova","Sacramento Kings",32,22,75.9,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,0,0,0,,22,7,15,31.8,1
351,88,"Markieff Morris","Dallas Mavericks",8,22,75.9,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,1,0,1,0,21,7,14,33.3,0.95
354,0,"Russell Westbrook","Los Angeles Lakers",52,127,37.8,121,0.953,127,40,87,31.5,47.2,0,0.8,0.01,0.8,31.5,1,0,1,0,126,40,86,31.7,0.99
355,11,"Josh Hart","Portland Trail Blazers",51,104,73.2,99,0.952,104,33,71,31.7,47.6,0,0,0,0,31.7,2,0,2,0,102,33,69,32.4,0.98
355,21,"Moritz Wagner","Orlando Magic",57,165,98.2,157,0.952,165,53,112,32.1,47.6,0,0,0,0,32.1,3,2,1,66.7,162,51,111,31.5,0.98
357,12,"Oshae Brissett","Indiana Pacers",65,144,88.3,137,0.951,143,45,98,31.5,47.2,0,1.4,0.03,1.4,31.9,0,0,0,,143,45,98,31.5,1
358,25,"Danuel House Jr.","Philadelphia 76ers",63,78,56.9,74,0.949,78,25,53,32.1,47.4,0,0,0,0,32.1,1,1,0,100,77,24,53,31.2,0.99
359,43,"Pascal Siakam","Toronto Raptors",72,249,40.4,236,0.948,249,81,168,32.5,47.4,0,0.4,0,0.4,32.5,31,7,24,22.6,218,74,144,33.9,0.88
360,23,"LeBron James","Los Angeles Lakers",72,357,49.7,338,0.947,357,122,235,34.2,47.3,0,0,0,0,34.2,61,28,33,45.9,296,94,202,31.8,0.83
361,4,"Victor Oladipo","Miami Heat",45,130,45.5,123,0.946,130,41,89,31.5,47.3,0,0,0,0,31.5,0,0,0,,130,41,89,31.5,1
361,28,"Dorian Finney-Smith","Brooklyn Nets",30,129,90.8,122,0.946,129,41,88,31.8,47.3,0,0,0,0,31.8,2,1,1,50,127,40,87,31.5,0.98
363,2,"Xavier Tillman","Memphis Grizzlies",67,18,58.1,17,0.944,18,6,12,33.3,47.2,0,0,0,0,33.3,3,1,2,33.3,15,5,10,33.3,0.83
363,22,"Malaki Branham","San Antonio Spurs",66,215,57,203,0.944,215,68,147,31.6,47.2,0,0,0,0,31.6,6,1,5,16.7,209,67,142,32.1,0.97
365,10,"Bryn Forbes","Minnesota Timberwolves",25,35,57.4,33,0.943,35,11,24,31.4,47.1,0,0,0,0,31.4,2,0,2,0,33,11,22,33.3,0.94
366,8,"Deni Avdija","Washington Wizards",76,200,79.4,188,0.94,200,63,137,31.5,47,0,0,0,0,31.5,5,1,4,20,195,62,133,31.8,0.98
367,0,"Cam Reddish","New York Knicks",20,48,76.2,45,0.938,48,15,33,31.3,46.9,0,0,0,0,31.3,0,0,0,,48,15,33,31.3,1
368,11,"Ayo Dosunmu","Chicago Bulls",82,187,77.3,175,0.936,186,58,128,31.2,46.5,0,0.5,0.02,0.5,31.6,2,1,1,50,184,57,127,31,0.99
369,77,"Luka Doncic","Dallas Mavericks",66,93,12.5,87,0.935,93,29,64,31.2,46.8,0,0,0,0,31.2,2,0,2,0,91,29,62,31.9,0.98
370,0,"Bennedict Mathurin","Indiana Pacers",78,196,52.4,183,0.934,195,62,133,31.8,46.2,0,1.5,0.03,1.5,32.1,13,6,7,46.2,182,56,126,30.8,0.93
371,5,"Paolo Banchero","Orlando Magic",72,165,30.8,154,0.933,165,52,113,31.5,46.7,0,0,0,0,31.5,10,2,8,20,155,50,105,32.3,0.94
372,21,"David Roddy","Memphis Grizzlies",76,219,88,204,0.932,219,68,151,31.1,46.6,0,0,0,0,31.1,3,0,3,0,216,68,148,31.5,0.99
373,1,"Will Barton","Toronto Raptors",17,29,50.9,27,0.931,29,9,20,31,46.6,0,0,0,0,31,1,0,1,0,28,9,19,32.1,0.97
373,11,"DeMar DeRozan","Chicago Bulls",76,202,22.3,188,0.931,202,73,129,36.1,45.5,0,3,0.03,3,36.1,83,35,48,42.2,119,38,81,31.9,0.59
375,21,"TJ Warren","Phoenix Suns",21,27,54,25,0.926,27,9,18,33.3,46.3,0,0,0,0,33.3,2,2,0,100,25,7,18,28,0.93
376,3,"Chuma Okeke","Orlando Magic",27,74,77.9,68,0.919,74,23,51,31.1,45.9,0,0,0,0,31.1,2,1,1,50,72,22,50,30.6,0.97
377,34,"Jabari Walker","Portland Trail Blazers",56,61,88.4,56,0.918,61,20,41,32.8,45.9,0,0,0,0,32.8,8,4,4,50,53,16,37,30.2,0.87
378,7,"Amir Coffey","Los Angeles Clippers",51,36,50,33,0.917,36,11,25,30.6,45.8,0,0,0,0,30.6,1,0,1,0,35,11,24,31.4,0.97
379,12,"Ja Morant","Memphis Grizzlies",66,128,28.3,117,0.914,128,39,89,30.5,45.7,0,0,0,0,30.5,1,0,1,0,127,39,88,30.7,0.99
380,18,"Isaiah Roby","San Antonio Spurs",42,46,66.7,42,0.913,46,14,32,30.4,45.7,0,0,0,0,30.4,1,0,1,0,45,14,31,31.1,0.98
380,23,"Draymond Green","Golden State Warriors",85,161,95.3,147,0.913,161,51,110,31.7,45.7,0,0,0,0,31.7,13,6,7,46.2,148,45,103,30.4,0.92
380,20,"John Collins","Atlanta Hawks",78,275,88.1,251,0.913,275,85,190,30.9,45.6,0,0,0,0,30.9,6,4,2,66.7,269,81,188,30.1,0.98
383,21,"Mamadi Diakite","Cleveland Cavaliers",22,22,88,20,0.909,22,7,15,31.8,45.5,0,0,0,0,31.8,3,1,2,33.3,19,6,13,31.6,0.86
384,33,"Tre Jones","San Antonio Spurs",68,119,46.5,108,0.908,119,36,83,30.3,45.4,0,0,0,0,30.3,0,0,0,,119,36,83,30.3,1
385,6,"Keon Johnson","Portland Trail Blazers",40,50,49,45,0.9,50,15,35,30,45,0,0,0,0,30,0,0,0,,50,15,35,30,1
385,8,"Jae'Sean Tate","Houston Rockets",31,40,74.1,36,0.9,40,12,28,30,45,0,0,0,0,30,0,0,0,,40,12,28,30,1
385,15,"Darius Days","Houston Rockets",4,10,100,9,0.9,10,3,7,30,45,0,0,0,0,30,0,0,0,,10,3,7,30,1
388,4,"Scottie Barnes","Toronto Raptors",78,178,47.5,160,0.899,178,54,124,30.3,44.9,0,0,0,0,30.3,9,2,7,22.2,169,52,117,30.8,0.95
389,0,"Justin Holiday","Dallas Mavericks",18,47,73.4,42,0.894,47,14,33,29.8,44.7,0,0,0,0,29.8,0,0,0,,47,14,33,29.8,1
389,26,"Justise Winslow","Portland Trail Blazers",29,47,75.8,42,0.894,47,14,33,29.8,44.7,0,0,0,0,29.8,3,0,3,0,44,14,30,31.8,0.94
391,1,"Jalen Johnson","Atlanta Hawks",77,119,83.8,106,0.891,119,36,83,30.3,44.5,0,0,0,0,30.3,8,2,6,25,111,34,77,30.6,0.93
392,5,"Talen Horton-Tucker","Utah Jazz",65,108,38.6,96,0.889,108,32,76,29.6,44.4,0,0,0,0,29.6,0,0,0,,108,32,76,29.6,1
393,2,"Jarred Vanderbilt","Los Angeles Lakers",42,62,95.4,55,0.887,62,19,43,30.6,44.4,0,0,0,0,30.6,2,2,0,100,60,17,43,28.3,0.97
394,7,"Killian Hayes","Detroit Pistons",76,203,33.1,179,0.882,203,60,143,29.6,44.1,0,0,0,0,29.6,8,1,7,12.5,195,59,136,30.3,0.96
395,22,"Khris Middleton","Milwaukee Bucks",38,109,34.4,96,0.881,109,34,75,31.2,44,0,0,0,0,31.2,12,6,6,50,97,28,69,28.9,0.89
396,17,"Onyeka Okongwu","Atlanta Hawks",87,49,72.1,43,0.878,49,19,30,38.8,43.9,0,0,0,0,38.8,36,14,22,38.9,13,5,8,38.5,0.27
397,13,"Ousmane Dieng","Oklahoma City Thunder",40,86,78.9,75,0.872,86,25,61,29.1,43.6,0,0,0,0,29.1,1,0,1,0,85,25,60,29.4,0.99
397,10,"Jabari Smith II","Houston Rockets",79,351,63.5,306,0.872,351,105,246,29.9,43.6,0,0,0,0,29.9,23,9,14,39.1,328,96,232,29.3,0.93
399,20,"Markelle Fultz","Orlando Magic",60,69,24.3,60,0.87,69,20,49,29,43.5,0,0,0,0,29,1,0,1,0,68,20,48,29.4,0.99
400,6,"Jordan McLaughlin","Minnesota Timberwolves",47,59,68.6,51,0.864,59,17,42,28.8,43.2,0,0,0,0,28.8,0,0,0,,59,17,42,28.8,1
401,7,"Reggie Jackson","Denver Nuggets",22,51,54.8,44,0.863,51,15,36,29.4,43.1,0,0,0,0,29.4,2,1,1,50,49,14,35,28.6,0.96
402,35,"Romeo Langford","San Antonio Spurs",43,58,74.4,50,0.862,58,17,41,29.3,43.1,0,0,0,0,29.3,1,1,0,100,57,16,41,28.1,0.98
402,4,"Jaylen Nowell","Minnesota Timberwolves",71,152,42.3,131,0.862,152,44,108,28.9,42.8,0,0.7,0.01,0.7,28.9,3,2,1,66.7,149,42,107,28.2,0.98
404,1,"Jason Preston","Los Angeles Clippers",15,14,66.7,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
404,19,"Raul Neto","Cleveland Cavaliers",50,35,64.8,30,0.857,35,10,25,28.6,42.9,0,0,0,0,28.6,1,0,1,0,34,10,24,29.4,0.97
406,32,"Jeff Green","Denver Nuggets",76,120,81.6,102,0.85,120,34,86,28.3,42.5,0,0.8,0.01,0.8,28.3,7,0,7,0,113,34,79,30.1,0.94
407,22,"Zeke Nnaji","Denver Nuggets",58,66,94.3,56,0.848,66,19,47,28.8,42.4,0,0,0,0,28.8,2,1,1,50,64,18,46,28.1,0.97
408,35,"Marvin Bagley III","Detroit Pistons",42,65,70.7,55,0.846,65,19,46,29.2,42.3,0,0,0,0,29.2,9,2,7,22.2,56,17,39,30.4,0.86
408,15,"Brandon Clarke","Memphis Grizzlies",56,13,86.7,11,0.846,13,5,8,38.5,42.3,0,0,0,0,38.5,7,4,3,57.1,6,1,5,16.7,0.46
410,10,"Bol Bol","Orlando Magic",70,71,38.6,60,0.845,70,20,50,28.6,41.4,0,1.4,0.04,1.4,29.6,5,2,3,40,65,18,47,27.7,0.93
411,2,"Cade Cunningham","Detroit Pistons",12,32,22.9,27,0.844,32,9,23,28.1,42.2,0,0,0,0,28.1,4,0,4,0,28,9,19,32.1,0.88
412,95,"Juan Toscano-Anderson","Los Angeles Lakers",30,19,76,16,0.842,19,6,13,31.6,42.1,0,0,0,0,31.6,2,2,0,100,17,4,13,23.5,0.89
413,2,"Shai Gilgeous-Alexander","Oklahoma City Thunder",70,50,7.6,42,0.84,50,14,36,28,42,0,0,0,0,28,1,0,1,0,49,14,35,28.6,0.98
414,35,"Wenyen Gabriel","Los Angeles Lakers",79,37,90.2,31,0.838,37,11,26,29.7,41.9,0,0,0,0,29.7,3,2,1,66.7,34,9,25,26.5,0.92
414,3,"Anthony Davis","Los Angeles Lakers",73,160,57.8,134,0.838,160,55,105,34.4,41.9,0,0,0,0,34.4,74,31,43,41.9,86,24,62,27.9,0.54
416,21,"Dewayne Dedmon","Miami Heat",30,36,83.7,30,0.833,36,10,26,27.8,41.7,0,0,0,0,27.8,0,0,0,,36,10,26,27.8,1
416,1,"Johnny Davis","Washington Wizards",28,60,61.9,50,0.833,60,17,43,28.3,41.7,0,0,0,0,28.3,2,1,1,50,58,16,42,27.6,0.97
418,34,"Giannis Antetokounmpo","Milwaukee Bucks",66,87,25.4,72,0.828,87,25,62,28.7,41.4,0,0,0,0,28.7,14,3,11,21.4,73,22,51,30.1,0.84
419,11,"Joe Wieskamp","Toronto Raptors",9,11,91.7,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
420,97,"Eugene Omoruyi","Detroit Pistons",17,52,85.2,42,0.808,52,14,38,26.9,40.4,0,0,0,0,26.9,1,0,1,0,51,14,37,27.5,0.98
421,25,"Jalen Smith","Indiana Pacers",68,207,91.2,167,0.807,207,58,149,28,40.3,0,0,0,0,28,21,7,14,33.3,186,51,135,27.4,0.9
422,13,"Ricky Rubio","Cleveland Cavaliers",36,60,44.8,48,0.8,60,16,44,26.7,40,0,0,0,0,26.7,1,0,1,0,59,16,43,27.1,0.98
422,19,"Luka Samanic","Utah Jazz",7,30,90.9,24,0.8,30,8,22,26.7,40,0,0,0,0,26.7,0,0,0,,30,8,22,26.7,1
422,26,"Dominick Barlow","San Antonio Spurs",28,10,90.9,8,0.8,10,4,6,40,40,0,0,0,0,40,6,4,2,66.7,4,0,4,0,0.4
422,97,"Eugene Omoruyi","Oklahoma City Thunder",23,30,96.8,24,0.8,30,8,22,26.7,40,0,0,0,0,26.7,0,0,0,,30,8,22,26.7,1
426,7,"Chimezie Metu","Sacramento Kings",69,34,72.3,27,0.794,34,9,25,26.5,39.7,0,0,0,0,26.5,0,0,0,,34,9,25,26.5,1
427,8,"Dennis Smith Jr.","Charlotte Hornets",54,92,41.8,73,0.793,92,25,67,27.2,39.7,0,0,0,0,27.2,2,2,0,100,90,23,67,25.6,0.98
428,8,"Jared Rhoden","Detroit Pistons",14,19,73.1,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
429,21,"Frank Ntilikina","Dallas Mavericks",47,61,69.3,48,0.787,61,17,44,27.9,39.3,0,0,0,0,27.9,6,3,3,50,55,14,41,25.5,0.9
430,5,"Precious Achiuwa","Toronto Raptors",56,103,81.1,81,0.786,103,27,76,26.2,39.3,0,0,0,0,26.2,5,0,5,0,98,27,71,27.6,0.95
430,44,"Paul Reed","Philadelphia 76ers",80,14,70,11,0.786,14,5,9,35.7,39.3,0,0,0,0,35.7,8,4,4,50,6,1,5,16.7,0.43
432,41,"Juancho Hernangomez","Toronto Raptors",42,65,92.9,51,0.785,65,17,48,26.2,39.2,0,0,0,0,26.2,1,0,1,0,64,17,47,26.6,0.98
433,22,"Rudy Gay","Utah Jazz",56,115,57.8,89,0.774,115,31,84,27,38.7,0,0,0,0,27,5,4,1,80,110,27,83,24.5,0.96
434,15,"Daishen Nix","Houston Rockets",57,96,65.3,72,0.75,96,24,72,25,37.5,0,0,0,0,25,1,0,1,0,95,24,71,25.3,0.99
434,40,"Luke Kornet","Boston Celtics",77,12,85.7,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
434,34,"Kemba Walker","Dallas Mavericks",9,12,31.6,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
434,10,"Justin Minaya","Portland Trail Blazers",4,12,92.3,9,0.75,12,3,9,25,37.5,0,0,0,0,25,1,0,1,0,11,3,8,27.3,0.92
438,6,"Kenneth Lofton Jr.","Memphis Grizzlies",28,23,71.9,17,0.739,23,6,17,26.1,37,0,0,0,0,26.1,6,1,5,16.7,17,5,12,29.4,0.74
439,11,"Jock Landale","Phoenix Suns",76,94,95.9,69,0.734,94,24,70,25.5,36.7,0,0,0,0,25.5,11,3,8,27.3,83,21,62,25.3,0.88
440,33,"Frank Kaminsky","Houston Rockets",10,11,91.7,8,0.727,11,3,8,27.3,36.4,0,0,0,0,27.3,1,1,0,100,10,2,8,20,0.91
441,10,"Jeremy Sochan","San Antonio Spurs",56,132,60.3,95,0.72,132,33,99,25,36,0,0,0,0,25,15,4,11,26.7,117,29,88,24.8,0.89
442,0,"TyTy Washington Jr.","Houston Rockets",31,59,66.3,42,0.712,59,14,45,23.7,35.6,0,0,0,0,23.7,0,0,0,,59,14,45,23.7,1
443,8,"Ziaire Williams","Memphis Grizzlies",41,85,69.1,59,0.694,85,20,65,23.5,34.7,0,0,0,0,23.5,4,1,3,25,81,19,62,23.5,0.95
444,13,"Bam Adebayo","Miami Heat",100,65,20.3,44,0.677,65,21,44,32.3,33.1,0,1.5,0.02,1.5,32.3,57,20,37,35.1,8,1,7,12.5,0.12
445,33,"Johnny Juzang","Utah Jazz",18,49,62.8,33,0.673,49,11,38,22.4,33.7,0,0,0,0,22.4,2,0,2,0,47,11,36,23.4,0.96
446,43,"Justin Jackson","Boston Celtics",23,18,81.8,12,0.667,18,4,14,22.2,33.3,0,0,0,0,22.2,0,0,0,,18,4,14,22.2,1
446,21,"Terry Taylor","Indiana Pacers",26,18,81.8,12,0.667,18,4,14,22.2,33.3,0,0,0,0,22.2,1,0,1,0,17,4,13,23.5,0.94
448,9,"Josh Christopher","Houston Rockets",64,50,30.9,33,0.66,50,11,39,22,33,0,0,0,0,22,1,0,1,0,49,11,38,22.4,0.98
449,54,"Sandro Mamukelashvili","Milwaukee Bucks",24,32,97,21,0.656,32,7,25,21.9,32.8,0,0,0,0,21.9,0,0,0,,32,7,25,21.9,1
450,5,"Nikola Jovic","Miami Heat",22,40,97.6,26,0.65,40,9,31,22.5,32.5,0,0,0,0,22.5,4,1,3,25,36,8,28,22.2,0.9
451,55,"Isaiah Hartenstein","New York Knicks",93,37,97.4,24,0.649,37,8,29,21.6,32.4,0,0,0,0,21.6,0,0,0,,37,8,29,21.6,1
452,40,"Udonis Haslem","Miami Heat",9,17,85,11,0.647,17,4,13,23.5,32.4,0,0,0,0,23.5,7,1,6,14.3,10,3,7,30,0.59
453,88,"Goga Bitadze","Indiana Pacers",21,14,93.3,9,0.643,14,3,11,21.4,32.1,0,0,0,0,21.4,1,0,1,0,13,3,10,23.1,0.93
453,9,"Willy Hernangomez","New Orleans Pelicans",38,14,87.5,9,0.643,14,3,11,21.4,32.1,0,0,0,0,21.4,3,0,3,0,11,3,8,27.3,0.79
455,6,"Hamidou Diallo","Detroit Pistons",56,25,29.1,16,0.64,25,6,19,24,32,0,0,0,0,24,6,2,4,33.3,19,4,15,21.1,0.76
456,95,"Juan Toscano-Anderson","Utah Jazz",22,22,78.6,14,0.636,22,5,17,22.7,31.8,0,0,0,0,22.7,2,1,1,50,20,4,16,20,0.91
456,21,"John Butler Jr.","Portland Trail Blazers",19,33,84.6,21,0.636,33,7,26,21.2,31.8,0,0,0,0,21.2,0,0,0,,33,7,26,21.2,1
458,23,"Kai Jones","Charlotte Hornets",46,19,61.3,12,0.632,19,4,15,21.1,31.6,0,0,0,0,21.1,0,0,0,,19,4,15,21.1,1
458,4,"Derrick Rose","New York Knicks",29,38,50.7,24,0.632,38,8,30,21.1,31.6,0,0,0,0,21.1,0,0,0,,38,8,30,21.1,1
458,7,"Dalen Terry","Chicago Bulls",38,19,61.3,12,0.632,19,4,15,21.1,31.6,0,0,0,0,21.1,0,0,0,,19,4,15,21.1,1
461,4,"Evan Mobley","Cleveland Cavaliers",84,119,56.4,73,0.613,119,26,93,21.8,30.7,0,0,0,0,21.8,17,5,12,29.4,102,21,81,20.6,0.86
462,55,"Jordan Hall","San Antonio Spurs",9,14,63.6,8,0.571,14,3,11,21.4,28.6,0,0,0,0,21.4,1,1,0,100,13,2,11,15.4,0.93
462,21,"Thaddeus Young","Toronto Raptors",54,35,85.4,20,0.571,35,7,28,20,28.6,0,0,0,0,20,2,1,1,50,33,6,27,18.2,0.94
464,13,"James Wiseman","Detroit Pistons",24,30,85.7,17,0.567,30,7,23,23.3,28.3,0,0,0,0,23.3,13,4,9,30.8,17,3,14,17.6,0.57
465,27,"Vit Krejci","Atlanta Hawks",29,16,66.7,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,0,0,0,,16,3,13,18.8,1
466,5,"Sam Merrill","Cleveland Cavaliers",5,11,57.9,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
466,16,"James Johnson","Indiana Pacers",18,11,52.4,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
466,1,"Kennedy Chandler","Memphis Grizzlies",36,11,64.7,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
466,27,"Daniel Theis","Indiana Pacers",7,11,100,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,0,0,0,,11,2,9,18.2,1
470,22,"Isaiah Jackson","Indiana Pacers",63,19,63.3,10,0.526,19,4,15,21.1,26.3,0,0,0,0,21.1,5,2,3,40,14,2,12,14.3,0.74
471,14,"Kessler Edwards","Brooklyn Nets",14,12,70.6,6,0.5,12,2,10,16.7,25,0,0,0,0,16.7,1,0,1,0,11,2,9,18.2,0.92
471,35,"Goga Bitadze","Orlando Magic",17,12,92.3,6,0.5,12,2,10,16.7,25,0,0,0,0,16.7,0,0,0,,12,2,10,16.7,1
473,35,"Buddy Boeheim","Detroit Pistons",10,25,96.2,12,0.48,25,4,21,16,24,0,0,0,0,16,1,0,1,0,24,4,20,16.7,0.96
474,5,"Vince Williams Jr.","Memphis Grizzlies",15,26,92.9,12,0.462,26,4,22,15.4,23.1,0,0,0,0,15.4,0,0,0,,26,4,22,15.4,1
474,16,"Anthony Gill","Washington Wizards",59,26,83.9,12,0.462,26,4,22,15.4,23.1,0,0,0,0,15.4,0,0,0,,26,4,22,15.4,1
476,35,"PJ Dozier","Sacramento Kings",19,14,48.3,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,0,0,0,,14,2,12,14.3,1
477,31,"Jarrett Allen","Cleveland Cavaliers",73,27,75,11,0.407,27,5,22,18.5,20.4,0,0,0,0,18.5,17,4,13,23.5,10,1,9,10,0.37
478,35,"Christian Koloko","Toronto Raptors",58,14,77.8,5,0.357,14,2,12,14.3,17.9,0,0,0,0,14.3,2,1,1,50,12,1,11,8.3,0.86
479,10,"Jaxson Hayes","New Orleans Pelicans",48,29,85.3,9,0.31,29,3,26,10.3,15.5,0,0,0,0,10.3,0,0,0,,29,3,26,10.3,1
480,29,"Quenton Jackson","Washington Wizards",9,10,66.7,3,0.3,10,1,9,10,15,0,0,0,0,10,1,0,1,0,9,1,8,11.1,0.9
481,14,"Isaiah Todd","Washington Wizards",6,11,100,3,0.273,11,1,10,9.1,13.6,0,0,0,0,9.1,1,0,1,0,10,1,9,10,0.91
482,6,"David Duke Jr.","Brooklyn Nets",24,12,60,3,0.25,12,1,11,8.3,12.5,0,0,0,0,8.3,0,0,0,,12,1,11,8.3,1
483,7,"Jarrett Culver","Atlanta Hawks",10,13,68.4,3,0.231,13,1,12,7.7,11.5,0,0,0,0,7.7,2,0,2,0,11,1,10,9.1,0.85
484,7,"Wendell Moore Jr.","Minnesota Timberwolves",32,15,78.9,3,0.2,15,1,14,6.7,10,0,0,0,0,6.7,0,0,0,,15,1,14,6.7,1
