sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
157,13,"Kelly Olynyk","New Orleans Pelicans",20,39,72.2,45,1.154,39,16,23,41,57.7,0,0,0,0,41,6,3,3,50,33,13,20,39.4,0.85
157,35,"Pete Nance","Milwaukee Bucks",6,13,100,15,1.154,13,5,8,38.5,57.7,0,0,0,0,38.5,1,0,1,0,12,5,7,41.7,0.92
157,4,"Jared Butler","Washington Wizards",32,26,51,30,1.154,26,10,16,38.5,57.7,0,0,0,0,38.5,0,0,0,,26,10,16,38.5,1
163,16,"Lonnie Walker IV","Philadelphia 76ers",20,85,56.3,98,1.153,85,33,52,38.8,57.6,0,0,0,0,38.8,1,1,0,100,84,32,52,38.1,0.99
163,11,"Domantas Sabonis","Sacramento Kings",71,190,90.9,219,1.153,190,78,112,41.1,57.6,0,0,0,0,41.1,34,15,19,44.1,156,63,93,40.4,0.82
165,16,"Caleb Martin","Philadelphia 76ers",31,92,64.3,106,1.152,91,36,55,39.6,57.7,0,1.1,0.03,1.1,40.2,14,3,11,21.4,77,33,44,42.9,0.85
166,30,"Jay Huff","Memphis Grizzlies",67,201,95.7,231,1.149,201,77,124,38.3,57.5,0,0,0,0,38.3,6,0,6,0,195,77,118,39.5,0.97
166,4,"Evan Mobley","Cleveland Cavaliers",79,228,73.5,262,1.149,227,88,139,38.8,57.3,0,0.4,0.01,0.4,39,8,4,4,50,219,84,135,38.4,0.96
168,43,"Pascal Siakam","Indiana Pacers",101,438,64.1,503,1.148,438,176,262,40.2,57.4,0,0.2,0,0.2,40.2,59,25,34,42.4,379,151,228,39.8,0.87
168,5,"Quentin Grimes","Philadelphia 76ers",28,115,40.5,132,1.148,115,44,71,38.3,57.4,0,0.9,0.01,0.9,38.3,0,0,0,,115,44,71,38.3,1
170,24,"Haywood Highsmith","Miami Heat",80,246,93.9,282,1.146,246,94,152,38.2,57.3,0,0,0,0,38.2,1,0,1,0,245,94,151,38.4,1
170,65,"Alex Reese","Philadelphia 76ers",14,41,97.6,47,1.146,41,16,25,39,57.3,0,0,0,0,39,1,1,0,100,40,15,25,37.5,0.98
170,2,"Brandin Podziemski","Golden State Warriors",77,246,49.3,282,1.146,246,94,152,38.2,57.3,0,0,0,0,38.2,1,0,1,0,245,94,151,38.4,1
173,28,"Guerschon Yabusele","Philadelphia 76ers",70,268,95.4,306,1.142,268,102,166,38.1,57.1,0,0,0,0,38.1,4,0,4,0,264,102,162,38.6,0.99
174,11,"Bol Bol","Phoenix Suns",36,72,55.8,82,1.139,72,28,44,38.9,56.9,0,0,0,0,38.9,2,2,0,100,70,26,44,37.1,0.97
174,3,"Chris Paul","San Antonio Spurs",82,144,26.5,164,1.139,144,56,88,38.9,56.9,0,0,0,0,38.9,6,4,2,66.7,138,52,86,37.7,0.96
174,34,"Kenrich Williams","Oklahoma City Thunder",86,173,73.3,197,1.139,173,66,107,38.2,56.9,0,0,0,0,38.2,2,1,1,50,171,65,106,38,0.99
174,1,"Anfernee Simons","Portland Trail Blazers",70,310,42.5,353,1.139,309,118,191,38.2,56.8,0,0.3,0.01,0.3,38.4,5,3,2,60,304,115,189,37.8,0.98
178,4,"Jalen Green","Houston Rockets",89,312,32.6,355,1.138,312,120,192,38.5,56.7,0,0.6,0.01,0.6,38.5,15,6,9,40,297,114,183,38.4,0.95
179,35,"Isaac Okoro","Cleveland Cavaliers",64,153,91.1,174,1.137,153,58,95,37.9,56.9,0,0,0,0,37.9,1,0,1,0,152,58,94,38.2,0.99
179,5,"Quentin Grimes","Dallas Mavericks",47,146,57.7,166,1.137,146,55,91,37.7,56.5,0,1.4,0.01,1.4,37.7,0,0,0,,146,55,91,37.7,1
181,77,"Luka Doncic","Los Angeles Lakers",33,110,24.4,125,1.136,110,42,68,38.2,56.8,0,0,0,0,38.2,3,1,2,33.3,107,41,66,38.3,0.97
182,9,"Alex Caruso","Oklahoma City Thunder",78,237,85.3,269,1.135,237,90,147,38,56.8,0,0,0,0,38,4,1,3,25,233,89,144,38.2,0.98
183,24,"Brandon Miller","Charlotte Hornets",27,191,54.1,216,1.131,191,72,119,37.7,56.3,0,0.5,0.01,0.5,37.7,1,1,0,100,190,71,119,37.4,0.99
183,1,"Gradey Dick","Toronto Raptors",54,260,63,294,1.131,260,100,160,38.5,56.5,0,0,0,0,38.5,12,6,6,50,248,94,154,37.9,0.95
185,30,"Julian Champagnie","San Antonio Spurs",82,423,85.8,478,1.13,422,158,264,37.4,56,0,0.9,0.01,0.9,37.6,2,1,1,50,420,157,263,37.4,1
186,3,"Josh Giddey","Chicago Bulls",71,232,69.5,262,1.129,232,88,144,37.9,56.5,0,0,0,0,37.9,5,2,3,40,227,86,141,37.9,0.98
186,33,"Toumani Camara","Portland Trail Blazers",78,333,91.7,376,1.129,333,125,208,37.5,56.3,0,0.3,0,0.3,37.5,0,0,0,,333,125,208,37.5,1
186,5,"Sam Merrill","Cleveland Cavaliers",79,341,82.4,385,1.129,341,129,212,37.8,56.5,0,0,0,0,37.8,4,2,2,50,337,127,210,37.7,0.99
189,12,"Tobias Harris","Detroit Pistons",79,265,58.8,299,1.128,264,100,164,37.9,55.9,0,0.8,0.02,0.8,38.1,10,5,5,50,254,95,159,37.4,0.96
189,11,"Justin Edwards","Philadelphia 76ers",44,164,66.7,185,1.128,164,62,102,37.8,56.4,0,0,0,0,37.8,1,1,0,100,163,61,102,37.4,0.99
191,25,"Chris Boucher","Toronto Raptors",50,181,84.6,204,1.127,181,69,112,38.1,56.4,0,0,0,0,38.1,5,3,2,60,176,66,110,37.5,0.97
192,31,"Thomas Bryant","Miami Heat",10,16,94.1,18,1.125,16,6,10,37.5,56.3,0,0,0,0,37.5,0,0,0,,16,6,10,37.5,1
192,34,"Jabari Walker","Portland Trail Blazers",60,72,91.1,81,1.125,72,27,45,37.5,56.3,0,0,0,0,37.5,2,0,2,0,70,27,43,38.6,0.97
194,1,"LaMelo Ball","Charlotte Hornets",47,222,38,249,1.122,222,83,139,37.4,56.1,0,0,0,0,37.4,0,0,0,,222,83,139,37.4,1
195,0,"Jordan Clarkson","Utah Jazz",37,124,41.3,139,1.121,124,47,77,37.9,56,0,0,0,0,37.9,6,2,4,33.3,118,45,73,38.1,0.95
196,27,"Jamal Murray","Denver Nuggets",81,241,28.8,270,1.12,241,91,150,37.8,55.8,0,0.4,0,0.4,37.8,8,4,4,50,233,87,146,37.3,0.97
196,11,"Naz Reid","Minnesota Timberwolves",95,434,81.1,486,1.12,434,162,272,37.3,56,0,0,0,0,37.3,0,0,0,,434,162,272,37.3,1
196,10,"Jabari Smith II","Houston Rockets",64,276,71,309,1.12,276,103,173,37.3,55.8,0,0.4,0,0.4,37.3,7,1,6,14.3,269,102,167,37.9,0.97
199,8,"Jalen Williams","Oklahoma City Thunder",93,319,36.1,357,1.119,319,120,199,37.6,56,0,0,0,0,37.6,4,3,1,75,315,117,198,37.1,0.99
200,8,"Jae'Sean Tate","Houston Rockets",52,43,86,48,1.116,43,16,27,37.2,55.8,0,0,0,0,37.2,0,0,0,,43,16,27,37.2,1
200,24,"Cam Thomas","Brooklyn Nets",25,69,24.1,77,1.116,69,26,43,37.7,55.8,0,0,0,0,37.7,2,1,1,50,67,25,42,37.3,0.97
200,5,"Immanuel Quickley","Toronto Raptors",33,121,47.6,135,1.116,121,46,75,38,55.8,0,0,0,0,38,6,3,3,50,115,43,72,37.4,0.95
200,13,"Kevin Huerter","Chicago Bulls",27,147,69.3,164,1.116,147,55,92,37.4,55.8,0,0,0,0,37.4,2,1,1,50,145,54,91,37.2,0.99
204,54,"Sandro Mamukelashvili","San Antonio Spurs",61,148,90.2,165,1.115,148,55,93,37.2,55.7,0,0,0,0,37.2,1,0,1,0,147,55,92,37.4,0.99
205,2,"Grant Williams","Charlotte Hornets",16,62,75.6,69,1.113,62,23,39,37.1,55.6,0,0,0,0,37.1,1,0,1,0,61,23,38,37.7,0.98
206,4,"Dalton Knecht","Los Angeles Lakers",80,285,71.4,317,1.112,285,106,179,37.2,55.6,0,0,0,0,37.2,1,1,0,100,284,105,179,37,1
206,13,"Tyrese Martin","Brooklyn Nets",60,232,74.8,258,1.112,232,86,146,37.1,55.6,0,0,0,0,37.1,0,0,0,,232,86,146,37.1,1
206,13,"Bam Adebayo","Miami Heat",84,250,53.1,278,1.112,250,101,149,40.4,55.6,0,0,0,0,40.4,46,25,21,54.3,204,76,128,37.3,0.82
209,22,"Andrew Wiggins","Miami Heat",23,99,54.4,110,1.111,97,36,61,37.1,54.6,0,2,0.06,2,38.4,4,2,2,50,93,34,59,36.6,0.96
209,13,"Ousmane Dieng","Oklahoma City Thunder",46,63,70,70,1.111,63,24,39,38.1,55.6,0,0,0,0,38.1,3,2,1,66.7,60,22,38,36.7,0.95
211,8,"Tim Hardaway Jr.","Detroit Pistons",83,429,71.9,476,1.11,428,157,271,36.7,54.9,0,1.2,0.02,1.2,36.8,6,1,5,16.7,422,156,266,37,0.99
212,14,"Ja'Kobe Walter","Toronto Raptors",52,157,68,174,1.108,157,58,99,36.9,55.4,0,1.3,0.01,1.3,36.9,1,0,1,0,156,58,98,37.2,0.99
212,24,"Devin Vassell","San Antonio Spurs",64,333,49.8,369,1.108,333,126,207,37.8,55.3,0,0.3,0,0.3,37.8,19,10,9,52.6,314,116,198,36.9,0.94
214,5,"Paolo Banchero","Orlando Magic",52,113,20.1,125,1.106,113,43,70,38.1,55.3,0,0,0,0,38.1,9,4,5,44.4,104,39,65,37.5,0.92
214,10,"Cory Joseph","Orlando Magic",56,113,76.4,125,1.106,112,41,71,36.6,54.9,0,0.9,0.03,0.9,37.2,1,0,1,0,111,41,70,36.9,0.99
214,5,"Derrick Jones Jr.","Los Angeles Clippers",84,227,87.6,251,1.106,227,84,143,37,55.3,0,0,0,0,37,2,1,1,50,225,83,142,36.9,0.99
217,26,"Ben Sheppard","Indiana Pacers",84,209,85,231,1.105,209,77,132,36.8,55.3,0,0,0,0,36.8,1,0,1,0,208,77,131,37,1
217,1,"Victor Wembanyama","San Antonio Spurs",46,315,60.9,348,1.105,314,121,193,38.5,54.9,0,0.3,0.01,0,38.7,36,18,18,50,278,103,175,37.1,0.89
219,22,"Vasilije Micic","Charlotte Hornets",36,48,25.1,53,1.104,48,18,30,37.5,55.2,0,0,0,0,37.5,1,1,0,100,47,17,30,36.2,0.98
219,7,"Gabe Vincent","Los Angeles Lakers",77,250,70.4,276,1.104,250,92,158,36.8,55.2,0,0,0,0,36.8,3,0,3,0,247,92,155,37.2,0.99
219,7,"Cam Whitmore","Houston Rockets",54,106,48.4,117,1.104,106,39,67,36.8,55.2,0,0,0,0,36.8,1,0,1,0,105,39,66,37.1,0.99
222,24,"Corey Kispert","Washington Wizards",61,285,83.6,314,1.102,285,104,181,36.5,54.7,0,0.7,0.01,0.7,36.5,0,0,0,,285,104,181,36.5,1
223,8,"Paul George","Philadelphia 76ers",41,149,36.7,164,1.101,149,56,93,37.6,54.7,0,0.7,0.01,0.7,37.6,13,5,8,38.5,136,51,85,37.5,0.91
224,11,"Jeff Dowtin Jr.","Philadelphia 76ers",41,30,23.6,33,1.1,30,11,19,36.7,55,0,0,0,0,36.7,1,0,1,0,29,11,18,37.9,0.97
225,44,"Patrick Williams","Chicago Bulls",64,202,59.9,222,1.099,202,74,128,36.6,55,0,0,0,0,36.6,1,0,1,0,201,74,127,36.8,1
226,11,"Brook Lopez","Milwaukee Bucks",86,388,92.2,426,1.098,388,143,245,36.9,54.9,0,0,0,0,36.9,6,3,3,50,382,140,242,36.6,0.98
226,42,"Al Horford","Boston Celtics",71,358,96.8,393,1.098,358,133,225,37.2,54.9,0,0,0,0,37.2,15,6,9,40,343,127,216,37,0.96
226,1,"Obi Toppin","Indiana Pacers",102,338,82.6,371,1.098,338,124,214,36.7,54.7,0,0.3,0,0.3,36.7,3,2,1,66.7,335,122,213,36.4,0.99
226,1,"Kyle Anderson","Golden State Warriors",36,41,56.9,45,1.098,41,15,26,36.6,54.9,0,0,0,0,36.6,1,0,1,0,40,15,25,37.5,0.98
230,50,"Jeremiah Robinson-Earl","New Orleans Pelicans",66,154,78.2,169,1.097,154,57,97,37,54.9,0,0,0,0,37,3,2,1,66.7,151,55,96,36.4,0.98
230,7,"Paul Reed","Detroit Pistons",50,31,73.8,34,1.097,31,13,18,41.9,54.8,0,0,0,0,41.9,7,5,2,71.4,24,8,16,33.3,0.77
232,8,"OG Anunoby","New York Knicks",92,488,70.2,535,1.096,488,179,309,36.7,54.8,0,0,0,0,36.7,5,2,3,40,483,177,306,36.6,0.99
233,13,"Jordan Poole","Washington Wizards",68,286,42.1,312,1.091,286,103,183,36,53.8,0,1.4,0.01,1.4,36,3,1,2,33.3,283,102,181,36,0.99
233,58,"Jack McVeigh","Houston Rockets",9,11,73.3,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
233,22,"Pete Nance","Philadelphia 76ers",7,11,84.6,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
233,7,"Santi Aldama","Memphis Grizzlies",71,330,83.8,360,1.091,330,121,209,36.7,54.5,0,0.6,0.01,0.6,36.7,8,3,5,37.5,322,118,204,36.6,0.98
237,9,"RJ Barrett","Toronto Raptors",58,271,78.8,295,1.089,271,98,173,36.2,54.2,0,0.4,0,0.4,36.2,0,0,0,,271,98,173,36.2,1
238,9,"Pelle Larsson","Miami Heat",59,91,85.8,99,1.088,91,33,58,36.3,54.4,0,0,0,0,36.3,0,0,0,,91,33,58,36.3,1
238,45,"Davion Mitchell","Toronto Raptors",44,80,62,87,1.088,80,29,51,36.3,54.4,0,0,0,0,36.3,0,0,0,,80,29,51,36.3,1
240,44,"Andre Jackson Jr.","Milwaukee Bucks",70,69,82.1,75,1.087,69,25,44,36.2,54.3,0,0,0,0,36.2,1,0,1,0,68,25,43,36.8,0.99
240,1,"Ziaire Williams","Brooklyn Nets",63,277,86,301,1.087,277,100,177,36.1,54.2,0,0.7,0.01,0.7,36.1,1,0,1,0,276,100,176,36.2,1
242,0,"Jayson Tatum","Boston Celtics",80,256,24.5,278,1.086,255,94,161,36.9,54.1,0,0.4,0.01,0.4,37.1,25,6,19,24,230,88,142,38.3,0.9
242,1,"Devin Booker","Phoenix Suns",75,292,28.7,317,1.086,290,110,180,37.9,53.6,0,1,0.02,1,38.4,37,19,18,51.4,253,91,162,36,0.87
244,9,"Jerami Grant","Portland Trail Blazers",47,285,78.9,309,1.084,284,101,183,35.6,53.3,0,1.8,0.02,1.8,35.8,4,0,4,0,280,101,179,36.1,0.99
245,12,"Cole Swider","Toronto Raptors",8,36,70.6,39,1.083,36,13,23,36.1,54.2,0,0,0,0,36.1,1,0,1,0,35,13,22,37.1,0.97
245,8,"David Roddy","Atlanta Hawks",27,36,78.3,39,1.083,36,13,23,36.1,54.2,0,0,0,0,36.1,0,0,0,,36,13,23,36.1,1
247,19,"Simone Fontecchio","Detroit Pistons",75,197,78.8,213,1.081,196,70,126,35.7,53.1,0,1.5,0.03,1.5,36,2,2,0,100,194,68,126,35.1,0.99
248,0,"Christian Braun","Denver Nuggets",93,249,72.6,269,1.08,249,91,158,36.5,54,0,0,0,0,36.5,9,4,5,44.4,240,87,153,36.3,0.96
248,22,"Khris Middleton","Washington Wizards",14,25,30.9,27,1.08,25,9,16,36,54,0,0,0,0,36,1,0,1,0,24,9,15,37.5,0.96
248,22,"Lester Quinones","New Orleans Pelicans",9,25,54.3,27,1.08,25,9,16,36,54,0,0,0,0,36,0,0,0,,25,9,16,36,1
248,21,"Moritz Wagner","Orlando Magic",30,75,94.9,81,1.08,75,27,48,36,54,0,0,0,0,36,1,0,1,0,74,27,47,36.5,0.99
248,7,"Dalen Terry","Chicago Bulls",74,100,89.3,108,1.08,100,36,64,36,54,0,0,0,0,36,1,0,1,0,99,36,63,36.4,0.99
253,4,"Moses Moody","Golden State Warriors",87,342,79.5,369,1.079,342,123,219,36,53.8,0,0.3,0,0.3,36,6,1,5,16.7,336,122,214,36.3,0.98
253,25,"Mikal Bridges","New York Knicks",100,508,54.8,548,1.079,507,186,321,36.7,53.7,0,0.2,0.01,0.2,36.8,29,13,16,44.8,478,173,305,36.2,0.94
255,2,"Josh Okogie","Phoenix Suns",25,39,86.7,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,0,0,0,,39,14,25,35.9,1
256,46,"John Konchar","Memphis Grizzlies",52,67,94.4,72,1.075,67,24,43,35.8,53.7,0,0,0,0,35.8,0,0,0,,67,24,43,35.8,1
257,22,"Cason Wallace","Oklahoma City Thunder",92,243,82.7,261,1.074,243,87,156,35.8,53.7,0,0,0,0,35.8,0,0,0,,243,87,156,35.8,1
257,32,"Dean Wade","Cleveland Cavaliers",68,230,95,247,1.074,230,82,148,35.7,53.5,0,0.4,0,0.4,35.7,0,0,0,,230,82,148,35.7,1
257,22,"Talen Horton-Tucker","Chicago Bulls",59,95,67.4,102,1.074,95,34,61,35.8,53.7,0,0,0,0,35.8,0,0,0,,95,34,61,35.8,1
260,5,"Dyson Daniels","Atlanta Hawks",78,206,84.8,221,1.073,206,74,132,35.9,53.6,0,0,0,0,35.9,1,1,0,100,205,73,132,35.6,1
261,9,"Trendon Watford","Brooklyn Nets",44,70,74.5,75,1.071,70,25,45,35.7,53.6,0,0,0,0,35.7,0,0,0,,70,25,45,35.7,1
262,5,"Jevon Carter","Chicago Bulls",36,58,47.5,62,1.069,58,21,37,36.2,53.4,0,1.7,0.02,1.7,36.2,2,1,1,50,56,20,36,35.7,0.97
263,3,"Thomas Bryant","Indiana Pacers",75,148,94.9,158,1.068,148,54,94,36.5,53.4,0,0,0,0,36.5,4,4,0,100,144,50,94,34.7,0.97
264,5,"Nikola Jovic","Miami Heat",50,213,86.6,227,1.066,213,76,137,35.7,53.3,0,0.5,0,0.5,35.7,4,1,3,25,209,75,134,35.9,0.98
265,4,"Javonte Green","New Orleans Pelicans",50,107,94.7,114,1.065,107,38,69,35.5,53.3,0,0,0,0,35.5,1,0,1,0,106,38,68,35.8,0.99
265,15,"Jose Alvarado","New Orleans Pelicans",56,200,61,213,1.065,200,71,129,35.5,53.3,0,0,0,0,35.5,0,0,0,,200,71,129,35.5,1
265,13,"Keegan Murray","Sacramento Kings",77,416,76.2,443,1.065,416,148,268,35.6,53.2,0,0,0,0,35.6,5,1,4,20,411,147,264,35.8,0.99
265,12,"Torrey Craig","Boston Celtics",22,31,91.2,33,1.065,31,11,20,35.5,53.2,0,0,0,0,35.5,0,0,0,,31,11,20,35.5,1
269,22,"Kyle Filipowski","Utah Jazz",72,206,89.2,219,1.063,206,73,133,35.4,52.9,0,0.5,0,0.5,35.4,1,1,0,100,205,72,133,35.1,1
269,3,"Keyonte George","Utah Jazz",67,255,44,271,1.063,255,91,164,35.7,53.1,0,0,0,0,35.7,5,2,3,40,250,89,161,35.6,0.98
271,50,"Cole Anthony","Orlando Magic",73,177,50.9,188,1.062,177,62,115,35,52.5,0,1.1,0.01,1.1,35,2,0,2,0,175,62,113,35.4,0.99
271,23,"Jamal Shead","Toronto Raptors",75,161,64.9,171,1.062,161,57,104,35.4,53.1,0,0,0,0,35.4,1,0,1,0,160,57,103,35.6,0.99
273,21,"Orlando Robinson","Toronto Raptors",35,49,87.5,52,1.061,49,18,31,36.7,53.1,0,0,0,0,36.7,4,2,2,50,45,16,29,35.6,0.92
274,5,"Dalano Banton","Portland Trail Blazers",67,167,64.5,177,1.06,167,59,108,35.3,53,0,0,0,0,35.3,0,0,0,,167,59,108,35.3,1
275,25,"Marcus Sasser","Detroit Pistons",57,69,34.7,73,1.058,69,25,44,36.2,52.9,0,0,0,0,36.2,6,2,4,33.3,63,23,40,36.5,0.91
276,41,"Trey Lyles","Sacramento Kings",70,232,92.8,245,1.056,232,82,150,35.3,52.8,0,0,0,0,35.3,4,1,3,25,228,81,147,35.5,0.98
277,30,"Julius Randle","Minnesota Timberwolves",84,309,58.2,326,1.055,309,110,199,35.6,52.8,0,0,0,0,35.6,10,4,6,40,299,106,193,35.5,0.97
277,0,"Miles Bridges","Charlotte Hornets",64,275,54.5,290,1.055,275,97,178,35.3,52.5,0,0.4,0,0.4,35.3,6,2,4,33.3,269,95,174,35.3,0.98
279,0,"Scoot Henderson","Portland Trail Blazers",66,184,48.2,194,1.054,184,66,118,35.9,52.7,0,0,0,0,35.9,12,4,8,33.3,172,62,110,36,0.93
279,15,"Malcolm Brogdon","Washington Wizards",24,37,43,39,1.054,37,13,24,35.1,52.7,0,0,0,0,35.1,0,0,0,,37,13,24,35.1,1
281,3,"Julian Strawther","Denver Nuggets",74,225,77.1,237,1.053,225,79,146,35.1,52.7,0,0,0,0,35.1,1,0,1,0,224,79,145,35.3,1
281,8,"Peyton Watson","Denver Nuggets",82,151,83,159,1.053,151,53,98,35.1,52.6,0,0,0,0,35.1,4,0,4,0,147,53,94,36.1,0.97
281,4,"Pacome Dadiet","New York Knicks",20,19,82.6,20,1.053,19,7,12,36.8,52.6,0,0,0,0,36.8,1,1,0,100,18,6,12,33.3,0.95
281,9,"T.J. McConnell","Indiana Pacers",102,57,13.1,60,1.053,57,21,36,36.8,52.6,0,0,0,0,36.8,8,3,5,37.5,49,18,31,36.7,0.86
281,3,"Josh Hart","New York Knicks",95,228,60,240,1.053,228,80,148,35.1,52.6,0,0,0,0,35.1,2,0,2,0,226,80,146,35.4,0.99
286,14,"Matas Buzelis","Chicago Bulls",81,251,87.2,264,1.052,251,88,163,35.1,52.6,0,0,0,0,35.1,3,0,3,0,248,88,160,35.5,0.99
286,0,"Tyrese Maxey","Philadelphia 76ers",52,174,29.6,183,1.052,174,61,113,35.1,52.6,0,0,0,0,35.1,2,0,2,0,172,61,111,35.5,0.99
288,17,"Tari Eason","Houston Rockets",64,196,74,206,1.051,196,69,127,35.2,52.6,0,0,0,0,35.2,5,1,4,20,191,68,123,35.6,0.97
288,0,"Malik Monk","Sacramento Kings",65,257,46.3,270,1.051,257,90,167,35,52.5,0,0,0,0,35,1,0,1,0,256,90,166,35.2,1
290,24,"Jordan Hawkins","New Orleans Pelicans",56,239,52.3,251,1.05,236,82,154,34.7,51.9,0,1.7,0.04,1.7,35.6,3,1,2,33.3,233,81,152,34.8,0.99
290,22,"Devin Carter","Sacramento Kings",37,40,58.8,42,1.05,40,14,26,35,52.5,0,0,0,0,35,0,0,0,,40,14,26,35,1
292,8,"Deni Avdija","Portland Trail Blazers",72,275,71.1,288,1.047,275,96,179,34.9,52.2,0,0.4,0,0.4,34.9,4,1,3,25,271,95,176,35.1,0.99
292,24,"Cam Spencer","Memphis Grizzlies",25,43,69.4,45,1.047,43,15,28,34.9,52.3,0,0,0,0,34.9,0,0,0,,43,15,28,34.9,1
294,21,"Emoni Bates","Cleveland Cavaliers",10,23,71.9,24,1.043,23,8,15,34.8,52.2,0,0,0,0,34.8,1,0,1,0,22,8,14,36.4,0.96
295,14,"Gary Harris","Orlando Magic",54,100,87,104,1.04,100,35,65,35,52,0,0,0,0,35,1,1,0,100,99,34,65,34.3,0.99
296,5,"Bones Hyland","Los Angeles Clippers",20,26,27.1,27,1.038,26,9,17,34.6,51.9,0,0,0,0,34.6,1,0,1,0,25,9,16,36,0.96
296,22,"Jalen Wilson","Brooklyn Nets",79,346,91.3,359,1.038,346,120,226,34.7,51.9,0,0,0,0,34.7,5,1,4,20,341,119,222,34.9,0.99
298,0,"Reggie Jackson","Philadelphia 76ers",31,55,61.1,57,1.036,55,19,36,34.5,51.8,0,0,0,0,34.5,0,0,0,,55,19,36,34.5,1
298,20,"Jusuf Nurkic","Phoenix Suns",25,55,91.7,57,1.036,55,19,36,34.5,51.8,0,0,0,0,34.5,0,0,0,,55,19,36,34.5,1
298,24,"Jalen Pickett","Denver Nuggets",57,84,56.8,87,1.036,84,30,54,35.7,51.8,0,0,0,0,35.7,4,3,1,75,80,27,53,33.8,0.95
301,7,"Jaylen Brown","Boston Celtics",74,229,34.6,237,1.035,229,80,149,34.9,51.5,0,0.4,0,0.4,34.9,8,4,4,50,221,76,145,34.4,0.97
302,16,"Anthony Gill","Washington Wizards",51,29,87.9,30,1.034,29,10,19,34.5,51.7,0,0,0,0,34.5,0,0,0,,29,10,19,34.5,1
302,14,"Zach Edey","Memphis Grizzlies",72,58,85.3,60,1.034,58,21,37,36.2,51.7,0,0,0,0,36.2,6,3,3,50,52,18,34,34.6,0.9
302,2,"Keaton Wallace","Atlanta Hawks",31,58,55.2,60,1.034,58,20,38,34.5,51.7,0,0,0,0,34.5,0,0,0,,58,20,38,34.5,1
302,23,"Lauri Markkanen","Utah Jazz",47,379,85.2,392,1.034,379,131,248,34.6,51.7,0,0,0,0,34.6,9,1,8,11.1,370,130,240,35.1,0.98
302,1,"Jonathan Kuminga","Golden State Warriors",55,147,52.5,152,1.034,147,51,96,34.7,51.7,0,0,0,0,34.7,3,1,2,33.3,144,50,94,34.7,0.98
302,45,"Keon Johnson","Brooklyn Nets",79,326,74.1,337,1.034,325,112,213,34.5,51.4,0,0.3,0.01,0.3,34.7,6,2,4,33.3,319,110,209,34.5,0.98
302,0,"Jaylen Wells","Memphis Grizzlies",79,357,77.6,369,1.034,356,125,231,35.1,51.4,0,0.6,0.01,0.6,35.3,23,9,14,39.1,333,116,217,34.8,0.94
309,20,"Jaylon Tyson","Cleveland Cavaliers",51,61,83.6,63,1.033,61,21,40,34.4,51.6,0,0,0,0,34.4,2,0,2,0,59,21,38,35.6,0.97
309,10,"Zaccharie Risacher","Atlanta Hawks",77,337,83.4,348,1.033,336,117,219,34.8,51.3,0,0.3,0.01,0.3,35,18,6,12,33.3,318,111,207,34.9,0.95
309,9,"Bobby Portis","Milwaukee Bucks",55,246,79.1,254,1.033,246,92,154,37.4,51.6,0,0,0,0,37.4,48,22,26,45.8,198,70,128,35.4,0.8
312,7,"Kyle Lowry","Philadelphia 76ers",35,64,67.4,66,1.031,64,22,42,34.4,51.6,0,0,0,0,34.4,0,0,0,,64,22,42,34.4,1
312,0,"Anthony Black","Orlando Magic",84,161,57.7,166,1.031,161,56,105,34.8,51.6,0,0,0,0,34.8,2,2,0,100,159,54,105,34,0.99
312,8,"Nick Smith Jr.","Charlotte Hornets",60,229,54.3,236,1.031,229,79,150,34.5,51.5,0,0,0,0,34.5,2,1,1,50,227,78,149,34.4,0.99
315,18,"Kyshawn George","Washington Wizards",68,264,68.6,272,1.03,264,91,173,34.5,51.5,0,0,0,0,34.5,2,1,1,50,262,90,172,34.4,0.99
316,3,"Kentavious Caldwell-Pope","Orlando Magic",83,306,64.8,315,1.029,306,107,199,35,51.5,0,0,0,0,35,10,6,4,60,296,101,195,34.1,0.97
317,15,"Reed Sheppard","Houston Rockets",55,111,58.1,114,1.027,111,38,73,34.2,51.4,0,0,0,0,34.2,2,0,2,0,109,38,71,34.9,0.98
318,8,"Patty Mills","Utah Jazz",18,38,55.1,39,1.026,38,13,25,34.2,50,0,2.6,0.03,2.6,34.2,1,1,0,100,37,12,25,32.4,0.97
318,2,"Herbert Jones","New Orleans Pelicans",20,78,89.7,80,1.026,78,29,49,37.2,51.3,0,0,0,0,37.2,9,7,2,77.8,69,22,47,31.9,0.88
320,45,"GG Jackson","Memphis Grizzlies",30,79,76,81,1.025,79,27,52,34.2,51.3,0,0,0,0,34.2,1,0,1,0,78,27,51,34.6,0.99
321,7,"Chet Holmgren","Oklahoma City Thunder",55,206,74.6,211,1.024,205,72,133,35.1,51,0,0.5,0.01,0.5,35.4,11,7,4,63.6,194,65,129,33.5,0.95
