sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
317,9,"Willy Hernangomez","Charlotte Hornets",58,42,87.5,41,0.976,42,14,28,33.3,48.8,0,0,0,0,33.3,5,1,4,20,37,13,24,35.1,0.88
319,10,"Svi Mykhailiuk","Los Angeles Lakers",39,79,76,77,0.975,79,26,53,32.9,48.7,0,0,0,0,32.9,4,1,3,25,75,25,50,33.3,0.95
320,10,"Dorian Finney-Smith","Dallas Mavericks",81,226,80.4,220,0.973,226,74,152,32.7,48.7,0,0,0,0,32.7,6,2,4,33.3,220,72,148,32.7,0.97
320,25,"Chris Boucher","Toronto Raptors",30,37,90.2,36,0.973,37,12,25,32.4,48.6,0,0,0,0,32.4,1,0,1,0,36,12,24,33.3,0.97
322,13,"Cheick Diallo","New Orleans Pelicans",64,36,70.6,35,0.972,36,17,19,47.2,48.6,0,0,0,0,47.2,32,16,16,50,4,1,3,25,0.11
322,1,"Jonathan Isaac","Orlando Magic",80,281,72.6,273,0.972,281,92,189,32.7,48.6,0,0,0,0,32.7,12,3,9,25,269,89,180,33.1,0.96
324,3,"Ricky Rubio","Utah Jazz",73,208,39.4,202,0.971,208,68,140,32.7,48.6,0,0,0,0,32.7,7,2,5,28.6,201,66,135,32.8,0.97
324,2,"Jarell Martin","Orlando Magic",45,68,77.3,66,0.971,68,23,45,33.8,48.5,0,0,0,0,33.8,12,3,9,25,56,20,36,35.7,0.82
326,5,"Markieff Morris","Oklahoma City Thunder",29,67,78.8,65,0.97,67,22,45,32.8,48.5,0,0,0,0,32.8,5,1,4,20,62,21,41,33.9,0.93
327,21,"Thaddeus Young","Indiana Pacers",85,160,79.2,155,0.969,160,53,107,33.1,48.4,0,0,0,0,33.1,17,4,13,23.5,143,49,94,34.3,0.89
328,13,"Isaiah Briscoe","Orlando Magic",39,31,41.9,30,0.968,31,10,21,32.3,48.4,0,0,0,0,32.3,2,0,2,0,29,10,19,34.5,0.94
329,3,"Stanley Johnson","New Orleans Pelicans",18,28,57.1,27,0.964,28,9,19,32.1,48.2,0,0,0,0,32.1,1,0,1,0,27,9,18,33.3,0.96
330,16,"James Johnson","Miami Heat",55,109,59.6,105,0.963,109,35,74,32.1,48.2,0,0,0,0,32.1,3,0,3,0,106,35,71,33,0.97
331,0,"Kyle Kuzma","Los Angeles Lakers",70,374,74.1,359,0.96,374,122,252,32.6,48,0,0.5,0.01,0.5,32.6,24,7,17,29.2,350,115,235,32.9,0.94
332,1,"Iman Shumpert","Houston Rockets",28,73,66.4,70,0.959,73,24,49,32.9,47.9,0,0,0,0,32.9,2,2,0,100,71,22,49,31,0.97
333,9,"Nikola Vucevic","Orlando Magic",85,425,90.6,407,0.958,425,160,265,37.6,47.9,0,0,0,0,37.6,184,73,111,39.7,241,87,154,36.1,0.57
334,11,"Abdel Nader","Oklahoma City Thunder",64,94,86.2,90,0.957,94,30,64,31.9,47.9,0,0,0,0,31.9,0,0,0,,94,30,64,31.9,1
335,46,"Aron Baynes","Boston Celtics",60,79,96.3,75,0.949,79,26,53,32.9,47.5,0,0,0,0,32.9,12,3,9,25,67,23,44,34.3,0.85
336,11,"Mohamed Bamba","Orlando Magic",47,95,88,90,0.947,95,34,61,35.8,46.8,0,1.1,0.01,1.1,35.8,27,13,14,48.1,68,21,47,30.9,0.72
336,6,"Shelvin Mack","Memphis Grizzlies",53,57,31.1,54,0.947,57,18,39,31.6,47.4,0,0,0,0,31.6,2,0,2,0,55,18,37,32.7,0.96
336,25,"Chandler Parsons","Memphis Grizzlies",25,75,60,71,0.947,75,24,51,32,47.3,0,0,0,0,32,4,1,3,25,71,23,48,32.4,0.95
339,7,"Wayne Selden","Memphis Grizzlies",32,56,65.1,53,0.946,56,18,38,32.1,47.3,0,0,0,0,32.1,2,1,1,50,54,17,37,31.5,0.96
340,9,"Dario Saric","Philadelphia 76ers",13,71,85.5,67,0.944,71,23,48,32.4,47.2,0,0,0,0,32.4,3,2,1,66.7,68,21,47,30.9,0.96
341,22,"Larry Nance Jr","Cleveland Cavaliers",67,106,73.1,100,0.943,106,35,71,33,47.2,0,0,0,0,33,21,5,16,23.8,85,30,55,35.3,0.8
341,17,"Jonas Valanciunas","Toronto Raptors",30,35,79.5,33,0.943,35,12,23,34.3,47.1,0,0,0,0,34.3,6,3,3,50,29,9,20,31,0.83
341,5,"Kevon Looney","Golden State Warriors",101,35,63.6,33,0.943,35,16,19,45.7,47.1,0,0,0,0,45.7,28,15,13,53.6,7,1,6,14.3,0.2
344,0,"Avery Bradley","Memphis Grizzlies",14,52,35.9,49,0.942,52,18,34,34.6,47.1,0,0,0,0,34.6,9,5,4,55.6,43,13,30,30.2,0.83
345,2,"Lonzo Ball","Los Angeles Lakers",47,150,54.3,141,0.94,150,48,102,32,47,0,0,0,0,32,4,3,1,75,146,45,101,30.8,0.97
346,30,"Guerschon Yabusele","Boston Celtics",45,33,94.3,31,0.939,33,11,22,33.3,47,0,0,0,0,33.3,5,2,3,40,28,9,19,32.1,0.85
347,10,"Jacob Evans","Golden State Warriors",37,16,38.1,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,0,0,0,,16,5,11,31.3,1
348,32,"Kris Dunn","Chicago Bulls",46,63,24.8,59,0.937,63,20,43,31.7,46.8,0,0,0,0,31.7,2,1,1,50,61,19,42,31.1,0.97
349,12,"Jabari Parker","Washington Wizards",25,58,51.3,54,0.931,58,19,39,32.8,46.6,0,0,0,0,32.8,6,3,3,50,52,16,36,30.8,0.9
349,6,"Troy Brown Jr.","Washington Wizards",52,58,54.2,54,0.931,58,18,40,31,46.6,0,0,0,0,31,2,0,2,0,56,18,38,32.1,0.97
351,0,"Rodions Kurucs","Brooklyn Nets",67,179,85.2,166,0.927,179,56,123,31.3,46.4,0,0,0,0,31.3,6,2,4,33.3,173,54,119,31.2,0.97
352,14,"Wayne Selden","Chicago Bulls",43,93,50.5,86,0.925,93,29,64,31.2,46.2,0,0,0,0,31.2,5,1,4,20,88,28,60,31.8,0.95
353,12,"LaMarcus Aldridge","San Antonio Spurs",88,249,60.6,230,0.924,249,109,140,43.8,46.2,0,0,0,0,43.8,203,97,106,47.8,46,12,34,26.1,0.18
354,81,"Jose Calderon","Detroit Pistons",52,39,38.6,36,0.923,39,12,27,30.8,46.2,0,0,0,0,30.8,0,0,0,,39,12,27,30.8,1
354,0,"Corey Brewer","Philadelphia 76ers",7,13,72.2,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,1,0,1,0,12,4,8,33.3,0.92
354,5,"Zhaire Smith","Philadelphia 76ers",8,13,59.1,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,1,0,1,0,12,4,8,33.3,0.92
354,1,"Michael Carter-Williams","Houston Rockets",16,13,59.1,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,0,0,0,,13,4,9,30.8,1
358,9,"Serge Ibaka","Toronto Raptors",98,399,86.2,368,0.922,399,156,243,39.1,46.1,0,0,0,0,39.1,197,100,97,50.8,202,56,146,27.7,0.51
359,10,"Tim Hardaway Jr.","Dallas Mavericks",19,98,52.4,90,0.918,98,30,68,30.6,45.9,0,0,0,0,30.6,2,0,2,0,96,30,66,31.3,0.98
360,13,"Khyri Thomas","Detroit Pistons",29,36,62.1,33,0.917,36,11,25,30.6,45.8,0,0,0,0,30.6,0,0,0,,36,11,25,30.6,1
360,42,"Nene Hilario","Houston Rockets",49,24,88.9,22,0.917,24,11,13,45.8,45.8,0,0,0,0,45.8,23,11,12,47.8,1,0,1,0,0.04
360,10,"Kyle O'Quinn","Indiana Pacers",46,60,95.2,55,0.917,60,27,33,45,45.8,0,0,0,0,45,49,26,23,53.1,11,1,10,9.1,0.18
363,11,"Dante Exum","Utah Jazz",42,58,85.3,53,0.914,58,18,40,31,45.7,0,0,0,0,31,1,1,0,100,57,17,40,29.8,0.98
364,16,"Tyler Johnson","Phoenix Suns",13,46,67.6,42,0.913,46,14,32,30.4,45.7,0,0,0,0,30.4,0,0,0,,46,14,32,30.4,1
365,41,"Dirk Nowitzki","Dallas Mavericks",51,261,88.2,238,0.912,260,88,172,33.8,45.4,0,0.4,0.01,0.4,34.1,69,28,41,40.6,191,60,131,31.4,0.73
366,1,"Justin Anderson","Atlanta Hawks",48,66,78.6,60,0.909,66,20,46,30.3,45.5,0,0,0,0,30.3,1,0,1,0,65,20,45,30.8,0.98
366,35,"Christian Wood","New Orleans Pelicans",8,22,73.3,20,0.909,22,7,15,31.8,45.5,0,0,0,0,31.8,1,1,0,100,21,6,15,28.6,0.95
366,41,"Ante Zizic","Cleveland Cavaliers",59,11,61.1,10,0.909,11,5,6,45.5,45.5,0,0,0,0,45.5,11,5,6,45.5,0,0,0,,0
366,0,"Enes Kanter","New York Knicks",44,44,71,40,0.909,44,16,28,36.4,44.3,0,2.3,0.02,2.3,36.4,22,9,13,40.9,22,7,15,31.8,0.5
366,12,"Steven Adams","Oklahoma City Thunder",85,11,68.8,10,0.909,11,5,6,45.5,45.5,0,0,0,0,45.5,8,5,3,62.5,3,0,3,0,0.27
371,8,"Alex Abrines","Oklahoma City Thunder",31,119,86.9,108,0.908,119,37,82,31.1,45.4,0,0,0,0,31.1,6,3,3,50,113,34,79,30.1,0.95
372,55,"Duncan Robinson","Miami Heat",15,32,82.1,29,0.906,32,10,22,31.3,45.3,0,0,0,0,31.3,1,1,0,100,31,9,22,29,0.97
373,14,"Brandon Ingram","Los Angeles Lakers",52,115,34.3,104,0.904,114,36,78,31.6,44.3,0,0.9,0.03,0.9,32.2,24,7,17,29.2,90,29,61,32.2,0.79
374,6,"Gary Clark","Houston Rockets",53,123,88.5,111,0.902,123,37,86,30.1,45.1,0,0,0,0,30.1,0,0,0,,123,37,86,30.1,1
375,10,"Jake Layman","Portland Trail Blazers",77,152,69.1,137,0.901,152,46,106,30.3,45.1,0,0,0,0,30.3,2,1,1,50,150,45,105,30,0.99
376,2,"Jabari Parker","Chicago Bulls",39,98,41.9,88,0.898,98,31,67,31.6,44.9,0,0,0,0,31.6,15,5,10,33.3,83,26,57,31.3,0.85
377,11,"Domantas Sabonis","Indiana Pacers",78,125,89.9,112,0.896,125,51,74,40.8,44.4,0,1.6,0.02,1.6,40.8,105,42,63,40,20,9,11,45,0.16
377,22,"Caris LeVert","Brooklyn Nets",45,67,27.5,60,0.896,67,20,47,29.9,44.8,0,0,0,0,29.9,0,0,0,,67,20,47,29.9,1
379,7,"Dwight  Powell","Dallas Mavericks",77,133,94.3,119,0.895,133,39,94,29.3,44,0,1.5,0.02,1.5,29.3,9,0,9,0,124,39,85,31.5,0.93
380,7,"Stanley Johnson","Detroit Pistons",48,151,74,135,0.894,151,45,106,29.8,44.7,0,0,0,0,29.8,0,0,0,,151,45,106,29.8,1
381,33,"Zach Collins","Portland Trail Blazers",93,148,85.5,132,0.892,148,46,102,31.1,44.6,0,0,0,0,31.1,14,6,8,42.9,134,40,94,29.9,0.91
382,30,"Deonte Burton","Oklahoma City Thunder",35,27,64.3,24,0.889,27,8,19,29.6,44.4,0,0,0,0,29.6,1,0,1,0,26,8,18,30.8,0.96
383,21,"Joel Embiid","Philadelphia 76ers",76,277,54.5,246,0.888,277,85,192,30.7,44.4,0,0,0,0,30.7,28,9,19,32.1,249,76,173,30.5,0.9
384,9,"Tony Parker","Charlotte Hornets",56,53,23.3,47,0.887,53,17,36,32.1,44.3,0,0,0,0,32.1,10,4,6,40,43,13,30,30.2,0.81
385,1,"Anfernee Simons","Portland Trail Blazers",25,17,39.5,15,0.882,17,5,12,29.4,44.1,0,0,0,0,29.4,0,0,0,,17,5,12,29.4,1
385,2,"Delon Wright","Memphis Grizzlies",26,51,54.3,45,0.882,51,15,36,29.4,44.1,0,0,0,0,29.4,1,0,1,0,50,15,35,30,0.98
385,12,"Kelly Oubre Jr.","Washington Wizards",29,110,70.1,97,0.882,110,32,78,29.1,43.6,0,0.9,0.01,0.9,29.1,0,0,0,,110,32,78,29.1,1
388,0,"Isaiah Thomas","Denver Nuggets",12,25,45.5,22,0.88,25,8,17,32,44,0,0,0,0,32,2,2,0,100,23,6,17,26.1,0.92
389,15,"Frank Jackson","New Orleans Pelicans",61,140,64.5,123,0.879,140,41,99,29.3,43.9,0,0,0,0,29.3,6,0,6,0,134,41,93,30.6,0.96
390,5,"Amir Johnson","Philadelphia 76ers",55,41,93.2,36,0.878,41,12,29,29.3,43.9,0,0,0,0,29.3,1,0,1,0,40,12,28,30,0.98
391,21,"Treveon Graham","Brooklyn Nets",40,130,86.1,114,0.877,130,38,92,29.2,43.8,0,0,0,0,29.2,0,0,0,,130,38,92,29.2,1
392,15,"Chandler Hutchison","Chicago Bulls",44,48,73.8,42,0.875,48,14,34,29.2,43.8,0,0,0,0,29.2,0,0,0,,48,14,34,29.2,1
393,50,"Bonzie Colson","Milwaukee Bucks",8,15,68.2,13,0.867,15,4,11,26.7,40,0,6.7,0.07,6.7,26.7,0,0,0,,15,4,11,26.7,1
394,20,"Josh Okogie","Minnesota Timberwolves",74,187,66.1,162,0.866,187,54,133,28.9,43.3,0,0,0,0,28.9,2,0,2,0,185,54,131,29.2,0.99
395,15,"Moritz Wagner","Los Angeles Lakers",45,79,94,68,0.861,79,23,56,29.1,43,0,0,0,0,29.1,2,1,1,50,77,22,55,28.6,0.97
396,95,"DeAndre Bembry","Atlanta Hawks",82,157,79.7,135,0.86,157,45,112,28.7,43,0,0,0,0,28.7,1,0,1,0,156,45,111,28.8,0.99
397,20,"Jodie Meeks","Toronto Raptors",22,28,71.8,24,0.857,28,8,20,28.6,42.9,0,0,0,0,28.6,0,0,0,,28,8,20,28.6,1
397,34,"Wendell Carter Jr.","Chicago Bulls",44,70,81.4,60,0.857,70,27,43,38.6,42.9,0,0,0,0,38.6,42,21,21,50,28,6,22,21.4,0.4
397,32,"Deng Adel","Cleveland Cavaliers",19,21,75,18,0.857,21,6,15,28.6,42.9,0,0,0,0,28.6,0,0,0,,21,6,15,28.6,1
397,8,"MarShon Brooks","Memphis Grizzlies",29,28,28.9,24,0.857,28,8,20,28.6,41.1,0,3.6,0.04,3.6,28.6,3,1,2,33.3,25,7,18,28,0.89
397,4,"Lorenzo Brown","Toronto Raptors",26,14,37.8,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
402,9,"Dairis Bertans","New Orleans Pelicans",12,34,72.3,29,0.853,34,10,24,29.4,42.6,0,0,0,0,29.4,4,1,3,25,30,9,21,30,0.88
403,3,"Shaquille Harrison","Chicago Bulls",73,74,61.7,63,0.851,74,21,53,28.4,42.6,0,0,0,0,28.4,0,0,0,,74,21,53,28.4,1
403,2,"Elie Okobo","Phoenix Suns",53,74,42.3,63,0.851,74,21,53,28.4,42.6,0,0,0,0,28.4,1,0,1,0,73,21,52,28.8,0.99
405,4,"Maurice  Harkless","Portland Trail Blazers",76,138,86.3,117,0.848,138,39,99,28.3,42.4,0,0,0,0,28.3,0,0,0,,138,39,99,28.3,1
406,0,"Donte DiVincenzo","Milwaukee Bucks",27,71,81.6,60,0.845,71,20,51,28.2,42.3,0,1.4,0.01,1.4,28.2,1,0,1,0,70,20,50,28.6,0.99
407,14,"Jason Smith","Washington Wizards",12,19,100,16,0.842,19,6,13,31.6,42.1,0,0,0,0,31.6,9,2,7,22.2,10,4,6,40,0.53
408,11,"Frank Ntilikina","New York Knicks",43,88,44.4,74,0.841,88,25,63,28.4,42,0,0,0,0,28.4,4,1,3,25,84,24,60,28.6,0.95
409,8,"Mario Hezonja","New York Knicks",58,112,48.9,94,0.839,112,33,79,29.5,42,0,0,0,0,29.5,8,5,3,62.5,104,28,76,26.9,0.93
410,23,"Draymond Green","Golden State Warriors",88,229,89.5,192,0.838,229,67,162,29.3,41.9,0,0,0,0,29.3,18,9,9,50,211,58,153,27.5,0.92
411,6,"Bruce Brown","Detroit Pistons",78,93,91.2,77,0.828,93,26,67,28,41.4,0,0,0,0,28,3,1,2,33.3,90,25,65,27.8,0.97
411,1,"Theo Pinson","Brooklyn Nets",21,29,52.7,24,0.828,29,8,21,27.6,41.4,0,0,0,0,27.6,0,0,0,,29,8,21,27.6,1
413,42,"Lance Thomas","New York Knicks",46,91,75.2,75,0.824,91,27,64,29.7,41.2,0,0,0,0,29.7,14,6,8,42.9,77,21,56,27.3,0.85
413,6,"Eric Bledsoe","Milwaukee Bucks",93,244,43.4,201,0.824,244,67,177,27.5,41.2,0,0,0,0,27.5,5,0,5,0,239,67,172,28,0.98
415,22,"Glenn Robinson III","Detroit Pistons",50,73,71.6,60,0.822,73,21,52,28.8,41.1,0,0,0,0,28.8,7,3,4,42.9,66,18,48,27.3,0.9
416,4,"Jaron Blossomgame","Cleveland Cavaliers",27,39,88.6,32,0.821,39,11,28,28.2,41,0,0,0,0,28.2,2,1,1,50,37,10,27,27,0.95
417,21,"James Nunnally","Houston Rockets",2,11,91.7,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
417,8,"Isaac Humphries","Atlanta Hawks",5,11,84.6,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
417,12,"C.J. Williams","Minnesota Timberwolves",15,11,50,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
420,0,"DeMarcus Cousins","Golden State Warriors",38,118,88.1,96,0.814,117,33,84,28.2,40.2,0,0.8,0.03,0.8,28.8,12,5,7,41.7,105,28,77,26.7,0.9
421,40,"Ivica Zubac","Los Angeles Clippers",30,10,71.4,8,0.8,10,4,6,40,40,0,0,0,0,40,10,4,6,40,0,0,0,,0
422,50,"Salah Mejri","Dallas Mavericks",36,34,87.2,27,0.794,34,9,25,26.5,39.7,0,0,0,0,26.5,5,0,5,0,29,9,20,31,0.85
422,45,"Courtney Lee","Dallas Mavericks",22,34,57.6,27,0.794,34,9,25,26.5,39.7,0,0,0,0,26.5,0,0,0,,34,9,25,26.5,1
424,7,"Thon Maker","Detroit Pistons",33,86,89.6,68,0.791,86,23,63,26.7,39.5,0,0,0,0,26.7,4,1,3,25,82,22,60,26.8,0.95
425,7,"Timothe Luwawu-Cabarrot","Oklahoma City Thunder",21,19,76,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
425,22,"Malachi Richardson","Toronto Raptors",22,19,73.1,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
425,52,"Jordan McRae","Washington Wizards",27,19,23.5,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,0,0,0,,19,5,14,26.3,1
425,1,"Kyle Anderson","Memphis Grizzlies",44,38,46.9,30,0.789,38,11,27,28.9,39.5,0,0,0,0,28.9,7,3,4,42.9,31,8,23,25.8,0.82
425,3,"Marquese Chriss","Cleveland Cavaliers",27,57,96.6,45,0.789,57,15,42,26.3,39.5,0,0,0,0,26.3,1,0,1,0,56,15,41,26.8,0.98
430,31,"Keita Bates-Diop","Minnesota Timberwolves",30,52,72.2,41,0.788,52,14,38,26.9,39.4,0,0,0,0,26.9,2,1,1,50,50,13,37,26,0.96
431,5,"Edmond Sumner","Indiana Pacers",24,23,71.9,18,0.783,23,6,17,26.1,39.1,0,0,0,0,26.1,1,0,1,0,22,6,16,27.3,0.96
431,22,"Wilson Chandler","Los Angeles Clippers",19,46,73,36,0.783,46,12,34,26.1,39.1,0,0,0,0,26.1,0,0,0,,46,12,34,26.1,1
433,10,"DeMar DeRozan","San Antonio Spurs",84,101,14.7,79,0.782,101,36,65,35.6,39.1,0,0,0,0,35.6,68,29,39,42.6,33,7,26,21.2,0.33
434,7,"Trey Lyles","Denver Nuggets",66,181,73.3,141,0.779,181,48,133,26.5,38.7,0,0.6,0.01,0.6,26.5,4,4,0,100,177,44,133,24.9,0.98
435,4,"Dennis Smith Jr.","New York Knicks",21,31,21.8,24,0.774,31,8,23,25.8,38.7,0,0,0,0,25.8,0,0,0,,31,8,23,25.8,1
436,7,"Mason Plumlee","Denver Nuggets",96,13,38.2,10,0.769,13,4,9,30.8,38.5,0,0,0,0,30.8,7,2,5,28.6,6,2,4,33.3,0.46
437,33,"Wesley Johnson","New Orleans Pelicans",26,41,56.9,31,0.756,40,10,30,25,37.5,0,2.4,0.08,2.4,26.8,4,0,4,0,36,10,26,27.8,0.9
438,5,"J.J. Barea","Dallas Mavericks",38,48,20.1,36,0.75,48,12,36,25,37.5,0,0,0,0,25,1,0,1,0,47,12,35,25.5,0.98
439,21,"Hassan Whiteside","Miami Heat",72,41,52.6,30,0.732,41,14,27,34.1,36.6,0,0,0,0,34.1,26,12,14,46.2,15,2,13,13.3,0.37
440,4,"Julian Washburn","Memphis Grizzlies",18,26,63.4,19,0.731,26,7,19,26.9,36.5,0,0,0,0,26.9,4,2,2,50,22,5,17,22.7,0.85
441,8,"Sam Dekker","Washington Wizards",38,42,61.8,30,0.714,42,10,32,23.8,35.7,0,0,0,0,23.8,4,0,4,0,38,10,28,26.3,0.9
441,40,"Cody Zeller","Charlotte Hornets",49,21,70,15,0.714,21,5,16,23.8,35.7,0,0,0,0,23.8,2,0,2,0,19,5,14,26.3,0.9
443,9,"Tyrone Wallace","Los Angeles Clippers",64,17,32.1,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,1,0,1,0,16,4,12,25,0.94
443,22,"T.J. Leaf","Indiana Pacers",59,34,91.9,24,0.706,34,8,26,23.5,35.3,0,0,0,0,23.5,2,0,2,0,32,8,24,25,0.94
445,27,"Jusuf Nurkic","Portland Trail Blazers",72,93,74.4,65,0.699,93,31,62,33.3,34.9,0,0,0,0,33.3,68,28,40,41.2,25,3,22,12,0.27
446,22,"Cameron Payne","Chicago Bulls",31,43,51.2,30,0.698,43,10,33,23.3,34.9,0,0,0,0,23.3,0,0,0,,43,10,33,23.3,1
447,3,"Cameron Payne","Cleveland Cavaliers",9,13,41.9,9,0.692,13,3,10,23.1,34.6,0,0,0,0,23.1,0,0,0,,13,3,10,23.1,1
448,11,"Enes Kanter","Portland Trail Blazers",39,29,70.7,20,0.69,29,8,21,27.6,34.5,0,0,0,0,27.6,15,4,11,26.7,14,4,10,28.6,0.48
449,20,"Harry Giles","Sacramento Kings",58,35,60.3,24,0.686,35,12,23,34.3,34.3,0,0,0,0,34.3,30,12,18,40,5,0,5,0,0.14
450,15,"Derrick Favors","Utah Jazz",81,119,90.2,81,0.681,119,32,87,26.9,34,0,0,0,0,26.9,38,15,23,39.5,81,17,64,21,0.68
451,17,"Jonathon Simmons","Orlando Magic",41,53,39.6,36,0.679,53,12,41,22.6,34,0,0,0,0,22.6,0,0,0,,53,12,41,22.6,1
452,17,"Jeremy Lin","Toronto Raptors",31,37,39.4,25,0.676,37,9,28,24.3,33.8,0,0,0,0,24.3,2,2,0,100,35,7,28,20,0.95
453,1,"Evan Turner","Portland Trail Blazers",89,50,23.4,33,0.66,50,11,39,22,33,0,0,0,0,22,4,0,4,0,46,11,35,23.9,0.92
454,0,"Willie Cauley-Stein","Sacramento Kings",81,29,45.3,19,0.655,29,9,20,31,32.8,0,0,0,0,31,28,8,20,28.6,1,1,0,100,0.03
455,42,"Robin Lopez","Chicago Bulls",74,60,88.2,39,0.65,60,16,44,26.7,32.5,0,0,0,0,26.7,30,9,21,30,30,7,23,23.3,0.5
456,35,"Dragan Bender","Phoenix Suns",46,97,94.2,63,0.649,97,21,76,21.6,32.5,0,0,0,0,21.6,0,0,0,,97,21,76,21.6,1
457,2,"Tyler Dorsey","Atlanta Hawks",27,28,58.3,18,0.643,28,6,22,21.4,32.1,0,0,0,0,21.4,2,0,2,0,26,6,20,23.1,0.93
458,15,"Ryan Anderson","Phoenix Suns",15,33,71.7,21,0.636,33,7,26,21.2,31.8,0,0,0,0,21.2,0,0,0,,33,7,26,21.2,1
459,10,"Ivan Rabb","Memphis Grizzlies",49,37,72.5,23,0.622,37,10,27,27,31.1,0,0,0,0,27,22,7,15,31.8,15,3,12,20,0.41
460,4,"Wesley Johnson","Washington Wizards",12,21,56.8,13,0.619,21,4,17,19,28.6,0,9.5,0.1,9.5,19,1,0,1,0,20,4,16,20,0.95
461,22,"Deandre Ayton","Phoenix Suns",71,94,69.1,58,0.617,94,29,65,30.9,30.9,0,0,0,0,30.9,90,29,61,32.2,4,0,4,0,0.04
462,2,"Gary Trent Jr.","Portland Trail Blazers",15,10,28.6,6,0.6,10,2,8,20,30,0,0,0,0,20,0,0,0,,10,2,8,20,1
462,11,"Michael Carter-Williams","Orlando Magic",17,20,52.6,12,0.6,20,4,16,20,30,0,0,0,0,20,1,0,1,0,19,4,15,21.1,0.95
464,24,"Rondae Hollis-Jefferson","Brooklyn Nets",63,50,44.6,29,0.58,50,10,40,20,29,0,0,0,0,20,4,1,3,25,46,9,37,19.6,0.92
465,34,"Giannis Antetokounmpo","Milwaukee Bucks",87,80,19.6,46,0.575,80,16,64,20,28.7,0,0,0,0,20,5,2,3,40,75,14,61,18.7,0.94
466,30,"Jon Leuer","Detroit Pistons",42,23,79.3,13,0.565,23,6,17,26.1,28.3,0,0,0,0,26.1,12,5,7,41.7,11,1,10,9.1,0.48
467,11,"Michael Beasley","Los Angeles Lakers",26,16,37.2,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,1,0,1,0,15,3,12,20,0.94
467,28,"Ian Mahinmi","Washington Wizards",34,16,72.7,9,0.563,16,3,13,18.8,28.1,0,0,0,0,18.8,0,0,0,,16,3,13,18.8,1
469,20,"Markelle Fultz","Philadelphia 76ers",19,11,13.9,6,0.545,11,2,9,18.2,27.3,0,0,0,0,18.2,2,0,2,0,9,2,7,22.2,0.82
470,0,"Sindarius Thornwell","Los Angeles Clippers",68,17,77.3,9,0.529,17,3,14,17.6,26.5,0,0,0,0,17.6,0,0,0,,17,3,14,17.6,1
471,13,"Bam Adebayo","Miami Heat",82,21,42,11,0.524,21,5,16,23.8,26.2,0,0,0,0,23.8,11,4,7,36.4,10,1,9,10,0.48
472,2,"Brandon Knight","Houston Rockets",12,18,48.6,9,0.5,18,3,15,16.7,25,0,0,0,0,16.7,0,0,0,,18,3,15,16.7,1
472,6,"Jordan Bell","Golden State Warriors",83,16,25,8,0.5,16,4,12,25,25,0,0,0,0,25,16,4,12,25,0,0,0,,0
472,6,"Hamidou Diallo","Oklahoma City Thunder",52,24,64.9,12,0.5,24,4,20,16.7,25,0,0,0,0,16.7,0,0,0,,24,4,20,16.7,1
472,27,"Zaza Pachulia","Detroit Pistons",70,24,60,12,0.5,24,6,18,25,25,0,0,0,0,25,24,6,18,25,0,0,0,,0
476,7,"JaVale McGee","Los Angeles Lakers",75,23,57.5,11,0.478,23,5,18,21.7,23.9,0,0,0,0,21.7,11,4,7,36.4,12,1,11,8.3,0.52
477,18,"Yuta Watanabe","Memphis Grizzlies",15,15,46.9,6,0.4,15,2,13,13.3,20,0,0,0,0,13.3,1,0,1,0,14,2,12,14.3,0.93
477,55,"Joakim Noah","Memphis Grizzlies",42,15,93.8,6,0.4,15,3,12,20,20,0,0,0,0,20,14,3,11,21.4,1,0,1,0,0.07
477,9,"Nerlens Noel","Oklahoma City Thunder",82,25,62.5,10,0.4,25,5,20,20,20,0,0,0,0,20,25,5,20,20,0,0,0,,0
477,4,"Quincy Acy","Phoenix Suns",10,15,100,6,0.4,15,2,13,13.3,20,0,0,0,0,13.3,0,0,0,,15,2,13,13.3,1
