sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
162,2,"Shai Gilgeous-Alexander","Oklahoma City Thunder",42,55,11.3,62,1.127,55,23,32,41.8,56.4,0,1.8,0.02,1.8,41.8,11,7,4,63.6,44,16,28,36.4,0.8
163,0,"Miles Bridges","Charlotte Hornets",42,206,66.7,232,1.126,206,78,128,37.9,56.3,0,0,0,0,37.9,5,2,3,40,201,76,125,37.8,0.98
164,3,"Josh Hart","New York Knicks",33,96,53.6,108,1.125,96,36,60,37.5,56.3,0,0,0,0,37.5,1,0,1,0,95,36,59,37.9,0.99
164,14,"Tyler Herro","Miami Heat",11,32,33.7,36,1.125,32,12,20,37.5,56.3,0,0,0,0,37.5,1,0,1,0,31,12,19,38.7,0.97
166,18,"Russell Westbrook","Sacramento Kings",44,195,57.5,219,1.123,195,73,122,37.4,56.2,0,0,0,0,37.4,1,0,1,0,194,73,121,37.6,0.99
167,9,"Nikola Vucevic","Chicago Bulls",42,214,93.4,240,1.121,214,84,130,39.3,56.1,0,0,0,0,39.3,21,12,9,57.1,193,72,121,37.3,0.9
167,1,"Jalen Johnson","Atlanta Hawks",41,140,49.1,157,1.121,140,53,87,37.9,56.1,0,0,0,0,37.9,11,2,9,18.2,129,51,78,39.5,0.92
167,8,"De'Anthony Melton","Golden State Warriors",19,66,67.3,74,1.121,66,25,41,37.9,56.1,0,0,0,0,37.9,1,1,0,100,65,24,41,36.9,0.98
170,31,"Klay Thompson","Dallas Mavericks",41,262,66.8,292,1.115,262,99,163,37.8,55.7,0,0,0,0,37.8,14,5,9,35.7,248,94,154,37.9,0.95
171,30,"Stephen Curry","Golden State Warriors",35,211,45.1,235,1.114,211,79,132,37.4,55,0,1.4,0.01,1.4,37.4,11,5,6,45.5,200,74,126,37,0.95
172,20,"Josh Okogie","Houston Rockets",41,98,99,109,1.112,97,36,61,37.1,55.7,0,1,0.02,1,37.8,1,0,1,0,96,36,60,37.5,0.99
172,4,"Sion James","Charlotte Hornets",43,116,88.5,129,1.112,116,43,73,37.1,55.6,0,0,0,0,37.1,0,0,0,,116,43,73,37.1,1
174,9,"Craig Porter","Cleveland Cavaliers",39,27,31.4,30,1.111,27,10,17,37,55.6,0,0,0,0,37,0,0,0,,27,10,17,37,1
175,23,"Keon Ellis","Sacramento Kings",39,92,62.2,102,1.109,92,34,58,37,55.4,0,0,0,0,37,0,0,0,,92,34,58,37,1
176,13,"Tyrese Martin","Brooklyn Nets",33,111,74,123,1.108,111,41,70,36.9,55.4,0,0,0,0,36.9,0,0,0,,111,41,70,36.9,1
177,24,"Tyrese Proctor","Cleveland Cavaliers",30,56,57.1,62,1.107,55,20,35,36.4,54.5,0,1.8,0.05,1.8,37.5,1,0,1,0,54,20,34,37,0.98
178,0,"Taylor Hendricks","Utah Jazz",31,57,89.1,63,1.105,57,21,36,36.8,55.3,0,0,0,0,36.8,0,0,0,,57,21,36,36.8,1
178,10,"Darius Garland","Cleveland Cavaliers",26,86,40,95,1.105,86,32,54,37.2,55.2,0,0,0,0,37.2,1,1,0,100,85,31,54,36.5,0.99
180,7,"Gabe Vincent","Los Angeles Lakers",22,67,71.3,74,1.104,67,25,42,37.3,55.2,0,0,0,0,37.3,2,1,1,50,65,24,41,36.9,0.97
181,28,"Hugo Gonzalez","Boston Celtics",37,49,89.1,54,1.102,49,18,31,36.7,55.1,0,0,0,0,36.7,2,0,2,0,47,18,29,38.3,0.96
181,15,"Jose Alvarado","New Orleans Pelicans",35,98,61.3,108,1.102,98,36,62,36.7,55.1,0,0,0,0,36.7,1,0,1,0,97,36,61,37.1,0.99
181,32,"Karl-Anthony Towns","New York Knicks",41,187,83.9,206,1.102,186,68,118,36.6,54.3,0,1.6,0.03,1.6,36.9,10,2,8,20,176,66,110,37.5,0.95
184,3,"CJ McCollum","Washington Wizards",35,123,35.7,135,1.098,123,45,78,36.6,54.5,0,0.8,0.01,0.8,36.6,4,1,3,25,119,44,75,37,0.97
185,30,"Jusuf Nurkic","Utah Jazz",34,52,86.7,57,1.096,52,19,33,36.5,54.8,0,0,0,0,36.5,0,0,0,,52,19,33,36.5,1
185,23,"Lauri Markkanen","Utah Jazz",33,250,74.9,274,1.096,250,93,157,37.2,54.8,0,0,0,0,37.2,11,5,6,45.5,239,88,151,36.8,0.96
187,20,"Jared McCain","Philadelphia 76ers",31,63,51.6,69,1.095,63,23,40,36.5,54.8,0,0,0,0,36.5,2,0,2,0,61,23,38,37.7,0.97
188,28,"Isaiah Stewart","Detroit Pistons",37,85,92.4,93,1.094,85,31,54,36.5,54.7,0,0,0,0,36.5,1,0,1,0,84,31,53,36.9,0.99
189,31,"Javonte Green","Detroit Pistons",41,131,100,143,1.092,130,47,83,36.2,53.5,0,2.3,0.04,2.3,36.6,4,2,2,50,126,45,81,35.7,0.97
190,8,"Caris LeVert","Detroit Pistons",31,66,51.2,72,1.091,66,24,42,36.4,54.5,0,1.5,0.02,1.5,36.4,0,0,0,,66,24,42,36.4,1
190,0,"A.J. Lawson","Toronto Raptors",10,22,100,24,1.091,22,8,14,36.4,54.5,0,0,0,0,36.4,0,0,0,,22,8,14,36.4,1
192,0,"Simone Fontecchio","Miami Heat",41,166,82.2,181,1.09,163,58,105,35.6,53.4,0,3,0.07,3,36.7,2,0,2,0,161,58,103,36,0.99
193,17,"Onyeka Okongwu","Atlanta Hawks",43,226,96.2,246,1.088,226,82,144,36.3,54.4,0,0,0,0,36.3,1,0,1,0,225,82,143,36.4,1
194,13,"Walter Clayton Jr.","Utah Jazz",39,69,44.8,75,1.087,69,25,44,36.2,54.3,0,0,0,0,36.2,0,0,0,,69,25,44,36.2,1
195,13,"Bam Adebayo","Miami Heat",36,140,58.6,152,1.086,140,51,89,36.4,54.3,0,0,0,0,36.4,5,1,4,20,135,50,85,37,0.96
196,8,"Kristaps Porzingis","Atlanta Hawks",18,83,74.8,90,1.084,83,30,53,36.1,54.2,0,0,0,0,36.1,3,0,3,0,80,30,50,37.5,0.96
196,0,"Bennedict Mathurin","Indiana Pacers",24,83,43.7,90,1.084,83,31,52,37.3,53.6,0,1.2,0.01,1.2,37.3,6,4,2,66.7,77,27,50,35.1,0.93
198,23,"Aaron Nesmith","Indiana Pacers",23,132,68,143,1.083,132,48,84,36.4,54.2,0,0,0,0,36.4,3,1,2,33.3,129,47,82,36.4,0.98
198,15,"Gui Santos","Golden State Warriors",34,60,96.8,65,1.083,60,22,38,36.7,54.2,0,0,0,0,36.7,1,1,0,100,59,21,38,35.6,0.98
200,0,"Jordan Clarkson","New York Knicks",44,147,64.2,159,1.082,146,52,94,35.6,53.1,0,1.4,0.03,1.4,36.1,5,1,4,20,141,51,90,36.2,0.97
201,11,"Payton Pritchard","Boston Celtics",41,186,40.4,201,1.081,186,67,119,36,54,0,0,0,0,36,1,0,1,0,185,67,118,36.2,0.99
202,23,"Tre Mann","Charlotte Hornets",28,63,42.6,68,1.079,63,23,40,36.5,54,0,0,0,0,36.5,1,1,0,100,62,22,40,35.5,0.98
203,22,"Cason Wallace","Oklahoma City Thunder",42,141,86,152,1.078,141,51,90,36.2,53.9,0,0,0,0,36.2,1,1,0,100,140,50,90,35.7,0.99
204,20,"Chaz Lanier","Detroit Pistons",16,39,81.3,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,1,0,1,0,38,14,24,36.8,0.97
204,13,"Tyler Kolek","New York Knicks",39,52,52,56,1.077,52,19,33,36.5,53.8,0,0,0,0,36.5,1,1,0,100,51,18,33,35.3,0.98
204,8,"Jalen Williams","Oklahoma City Thunder",24,39,24.4,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,1,0,1,0,38,14,24,36.8,0.97
207,10,"Jabari Smith II","Houston Rockets",40,236,67,254,1.076,236,86,150,36.4,53.8,0,0,0,0,36.4,9,4,5,44.4,227,82,145,36.1,0.96
208,9,"Ryan Nembhard","Dallas Mavericks",31,54,32.7,58,1.074,54,20,34,37,53.7,0,0,0,0,37,4,2,2,50,50,18,32,36,0.93
209,34,"Wendell Carter Jr.","Orlando Magic",40,143,88.8,153,1.07,143,52,91,36.4,53.5,0,0,0,0,36.4,8,3,5,37.5,135,49,86,36.3,0.94
210,8,"OG Anunoby","New York Knicks",34,174,76.3,186,1.069,174,62,112,35.6,53.4,0,0,0,0,35.6,2,0,2,0,172,62,110,36,0.99
211,14,"Matas Buzelis","Chicago Bulls",43,198,85.3,211,1.066,196,68,128,34.7,52,0,1.5,0.04,1.5,35.4,0,0,0,,196,68,128,34.7,1
211,22,"Khris Middleton","Washington Wizards",29,61,41.2,65,1.066,61,23,38,37.7,53.3,0,0,0,0,37.7,6,4,2,66.7,55,19,36,34.5,0.9
213,1,"Terrence Shannon Jr.","Minnesota Timberwolves",22,31,77.5,33,1.065,31,11,20,35.5,53.2,0,0,0,0,35.5,0,0,0,,31,11,20,35.5,1
214,17,"Dennis Schroder","Sacramento Kings",34,96,45.7,102,1.063,96,34,62,35.4,53.1,0,0,0,0,35.4,2,0,2,0,94,34,60,36.2,0.98
215,1,"Devin Booker","Phoenix Suns",40,82,16.6,87,1.061,82,30,52,36.6,53,0,0,0,0,36.6,10,3,7,30,72,27,45,37.5,0.88
216,8,"Bones Hyland","Minnesota Timberwolves",35,67,53.2,71,1.06,67,24,43,35.8,53,0,0,0,0,35.8,2,1,1,50,65,23,42,35.4,0.97
217,8,"Malaki Branham","Washington Wizards",24,17,58.6,18,1.059,17,6,11,35.3,52.9,0,0,0,0,35.3,0,0,0,,17,6,11,35.3,1
218,3,"Brandon Ingram","Toronto Raptors",43,195,38,206,1.056,195,71,124,36.4,52.3,0,1,0.01,1,36.4,28,9,19,32.1,167,62,105,37.1,0.86
218,7,"Santi Aldama","Memphis Grizzlies",41,178,82.4,188,1.056,178,64,114,36,52.5,0,1.1,0.01,1.1,36,8,5,3,62.5,170,59,111,34.7,0.96
218,10,"Zaccharie Risacher","Atlanta Hawks",36,143,73.3,151,1.056,143,52,91,36.4,52.8,0,0,0,0,36.4,18,5,13,27.8,125,47,78,37.6,0.87
218,0,"Jaylen Wells","Memphis Grizzlies",41,179,63,189,1.056,177,62,115,35,51.7,0,1.7,0.04,1.7,35.8,11,3,8,27.3,166,59,107,35.5,0.94
218,33,"Liam McNeeley","Charlotte Hornets",27,54,90,57,1.056,54,19,35,35.2,52.8,0,0,0,0,35.2,0,0,0,,54,19,35,35.2,1
223,5,"Luguentz Dort","Oklahoma City Thunder",34,181,86.6,191,1.055,181,64,117,35.4,52.8,0,0,0,0,35.4,1,1,0,100,180,63,117,35,0.99
223,33,"Toumani Camara","Portland Trail Blazers",44,256,81,270,1.055,256,90,166,35.2,52.7,0,0,0,0,35.2,0,0,0,,256,90,166,35.2,1
225,40,"Harrison Barnes","San Antonio Spurs",45,202,78.9,213,1.054,202,71,131,35.1,52.7,0,0,0,0,35.1,0,0,0,,202,71,131,35.1,1
225,3,"Chris Youngblood","Oklahoma City Thunder",28,37,88.1,39,1.054,37,13,24,35.1,52.7,0,0,0,0,35.1,1,0,1,0,36,13,23,36.1,0.97
225,22,"Jalen Wilson","Brooklyn Nets",28,74,94.9,78,1.054,74,26,48,35.1,52.7,0,0,0,0,35.1,0,0,0,,74,26,48,35.1,1
225,43,"Lindy Waters III","San Antonio Spurs",26,37,74,39,1.054,37,13,24,35.1,52.7,0,0,0,0,35.1,0,0,0,,37,13,24,35.1,1
229,10,"Jimmy Butler","Golden State Warriors",38,75,51,79,1.053,75,27,48,36,52.7,0,0,0,0,36,11,2,9,18.2,64,25,39,39.1,0.85
230,21,"Quinten Post","Golden State Warriors",45,191,91,201,1.052,191,67,124,35.1,52.6,0,0,0,0,35.1,3,0,3,0,188,67,121,35.6,0.98
231,3,"Kentavious Caldwell-Pope","Memphis Grizzlies",40,106,49.8,111,1.047,106,38,68,35.8,52.4,0,0,0,0,35.8,5,3,2,60,101,35,66,34.7,0.95
231,25,"Jalen Smith","Chicago Bulls",36,149,97.4,156,1.047,149,52,97,34.9,52,0,0.7,0.01,0.7,34.9,6,1,5,16.7,143,51,92,35.7,0.96
233,77,"Luka Doncic","Los Angeles Lakers",34,108,20.2,113,1.046,108,38,70,35.2,52.3,0,0,0,0,35.2,1,1,0,100,107,37,70,34.6,0.99
234,3,"Dillon Brooks","Phoenix Suns",38,178,39.5,186,1.045,178,62,116,34.8,52,0,0.6,0.01,0.6,34.8,6,1,5,16.7,172,61,111,35.5,0.97
235,20,"Al Horford","Golden State Warriors",25,114,97.4,119,1.044,114,40,74,35.1,52.2,0,0,0,0,35.1,4,1,3,25,110,39,71,35.5,0.96
236,2,"Caleb Love","Portland Trail Blazers",36,161,62.4,168,1.043,161,56,105,34.8,52.2,0,0,0,0,34.8,1,0,1,0,160,56,104,35,0.99
236,20,"Alexandre Sarr","Washington Wizards",33,92,68.1,96,1.043,92,33,59,35.9,52.2,0,0,0,0,35.9,9,3,6,33.3,83,30,53,36.1,0.9
236,1,"Andre Drummond","Philadelphia 76ers",35,46,92,48,1.043,46,16,30,34.8,52.2,0,0,0,0,34.8,0,0,0,,46,16,30,34.8,1
236,7,"Doug McDermott","Sacramento Kings",7,23,100,24,1.043,23,8,15,34.8,52.2,0,0,0,0,34.8,0,0,0,,23,8,15,34.8,1
240,23,"Jordan Goodwin","Phoenix Suns",41,147,70.3,153,1.041,147,52,95,35.4,52,0,0,0,0,35.4,5,3,2,60,142,49,93,34.5,0.97
241,17,"Jamaree Bouyea","Phoenix Suns",19,26,46.4,27,1.038,26,9,17,34.6,51.9,0,0,0,0,34.6,0,0,0,,26,9,17,34.6,1
242,3,"Desmond Bane","Orlando Magic",42,113,40.2,117,1.035,113,39,74,34.5,51.3,0,0.9,0.01,0.9,34.5,5,1,4,20,108,38,70,35.2,0.96
243,51,"Mohamed Diawara","New York Knicks",35,33,84.6,34,1.03,33,12,21,36.4,51.5,0,0,0,0,36.4,3,2,1,66.7,30,10,20,33.3,0.91
244,7,"Jaylen Brown","Boston Celtics",39,104,20.9,107,1.029,104,36,68,34.6,51.4,0,0,0,0,34.6,3,1,2,33.3,101,35,66,34.7,0.97
245,4,"Dalton Knecht","Los Angeles Lakers",36,79,69.9,81,1.025,79,27,52,34.2,51.3,0,0,0,0,34.2,0,0,0,,79,27,52,34.2,1
246,3,"Thomas Bryant","Cleveland Cavaliers",31,47,95.9,48,1.021,47,16,31,34,51.1,0,0,0,0,34,1,0,1,0,46,16,30,34.8,0.98
247,1,"Jaden Hardy","Dallas Mavericks",31,95,71.4,96,1.011,95,32,63,33.7,50.5,0,0,0,0,33.7,0,0,0,,95,32,63,33.7,1
248,12,"Tobias Harris","Detroit Pistons",26,98,74.8,99,1.01,98,33,65,33.7,50.5,0,0,0,0,33.7,1,0,1,0,97,33,64,34,0.99
249,23,"Draymond Green","Golden State Warriors",37,166,97.6,167,1.006,166,56,110,33.7,50.3,0,0,0,0,33.7,2,1,1,50,164,55,109,33.5,0.99
250,17,"Shaedon Sharpe","Portland Trail Blazers",40,76,19.1,76,1,76,26,50,34.2,50,0,0,0,0,34.2,2,2,0,100,74,24,50,32.4,0.97
250,30,"Tre Jones","Chicago Bulls",37,54,71.1,54,1,53,17,36,32.1,48.1,0,1.9,0.06,1.9,33.3,1,0,1,0,52,17,35,32.7,0.98
250,35,"Robert Williams III","Portland Trail Blazers",30,13,100,13,1,13,5,8,38.5,50,0,0,0,0,38.5,2,2,0,100,11,3,8,27.3,0.85
250,43,"Pascal Siakam","Indiana Pacers",42,186,52.2,186,1,186,64,122,34.4,50,0,0,0,0,34.4,23,6,17,26.1,163,58,105,35.6,0.88
250,15,"Branden Carlson","Oklahoma City Thunder",30,54,96.4,54,1,54,18,36,33.3,50,0,0,0,0,33.3,1,0,1,0,53,18,35,34,0.98
250,10,"DeMar DeRozan","Sacramento Kings",44,127,32.6,127,1,127,49,78,38.6,49.6,0,0.8,0.01,0.8,38.6,50,21,29,42,77,28,49,36.4,0.61
250,12,"Collin Murray-Boyles","Toronto Raptors",37,49,92.5,49,1,49,17,32,34.7,50,0,0,0,0,34.7,7,2,5,28.6,42,15,27,35.7,0.86
250,24,"Jordan Hawkins","New Orleans Pelicans",35,66,44.9,66,1,66,22,44,33.3,50,0,0,0,0,33.3,1,0,1,0,65,22,43,33.8,0.98
250,9,"Precious Achiuwa","Sacramento Kings",37,42,82.4,42,1,42,14,28,33.3,50,0,0,0,0,33.3,0,0,0,,42,14,28,33.3,1
250,8,"Jae'Sean Tate","Houston Rockets",25,15,78.9,15,1,15,5,10,33.3,50,0,0,0,0,33.3,0,0,0,,15,5,10,33.3,1
250,2,"Grant Williams","Charlotte Hornets",4,15,93.8,15,1,15,5,10,33.3,50,0,0,0,0,33.3,0,0,0,,15,5,10,33.3,1
250,12,"Cam Christie","Los Angeles Clippers",29,27,69.2,27,1,27,9,18,33.3,50,0,0,0,0,33.3,0,0,0,,27,9,18,33.3,1
250,13,"Ousmane Dieng","Oklahoma City Thunder",20,24,49,24,1,24,8,16,33.3,50,0,0,0,0,33.3,0,0,0,,24,8,16,33.3,1
250,23,"Cedric Coward","Memphis Grizzlies",38,143,65.3,143,1,143,48,95,33.6,50,0,0,0,0,33.6,3,1,2,33.3,140,47,93,33.6,0.98
250,9,"Bronny James","Los Angeles Lakers",24,12,41.4,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
250,11,"Justin Edwards","Philadelphia 76ers",33,90,79.6,90,1,90,30,60,33.3,50,0,0,0,0,33.3,0,0,0,,90,30,60,33.3,1
250,13,"Jett Howard","Orlando Magic",27,63,81.8,63,1,63,21,42,33.3,50,0,0,0,0,33.3,0,0,0,,63,21,42,33.3,1
250,5,"Vince Williams Jr.","Memphis Grizzlies",27,87,61.7,87,1,87,29,58,33.3,50,0,0,0,0,33.3,0,0,0,,87,29,58,33.3,1
250,3,"Chris Paul","Los Angeles Clippers",16,12,25,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
269,28,"Brice Sensabaugh","Utah Jazz",41,153,60.7,152,0.993,152,50,102,32.9,49.3,0,0.7,0.02,0.7,33.3,0,0,0,,152,50,102,32.9,1
270,25,"P.J. Washington","Dallas Mavericks",31,112,75.7,111,0.991,112,37,75,33,49.6,0,0,0,0,33,0,0,0,,112,37,75,33,1
270,5,"Stephon Castle","San Antonio Spurs",36,110,53.1,109,0.991,110,37,73,33.6,49.5,0,0,0,0,33.6,2,2,0,100,108,35,73,32.4,0.98
272,30,"Julius Randle","Minnesota Timberwolves",44,152,48.9,150,0.987,152,52,100,34.2,49.3,0,0,0,0,34.2,15,6,9,40,137,46,91,33.6,0.9
273,28,"Guerschon Yabusele","New York Knicks",36,63,95.5,62,0.984,63,21,42,33.3,49.2,0,0,0,0,33.3,1,1,0,100,62,20,42,32.3,0.98
274,11,"Bruce Brown","Denver Nuggets",44,58,69.9,57,0.983,58,19,39,32.8,49.1,0,0,0,0,32.8,0,0,0,,58,19,39,32.8,1
275,12,"De'Andre Hunter","Cleveland Cavaliers",39,169,60.4,166,0.982,169,55,114,32.5,48.2,0,1.8,0.02,1.8,32.5,6,2,4,33.3,163,53,110,32.5,0.96
276,35,"Isaac Okoro","Chicago Bulls",35,98,91.6,96,0.98,98,32,66,32.7,49,0,0,0,0,32.7,0,0,0,,98,32,66,32.7,1
276,88,"Nolan Traore","Brooklyn Nets",21,49,74.2,48,0.98,49,16,33,32.7,49,0,0,0,0,32.7,0,0,0,,49,16,33,32.7,1
278,1,"Jonathan Kuminga","Golden State Warriors",19,48,58.5,47,0.979,48,16,32,33.3,49,0,0,0,0,33.3,2,1,1,50,46,15,31,32.6,0.96
278,0,"Ryan Dunn","Phoenix Suns",37,95,94.1,93,0.979,95,31,64,32.6,48.9,0,0,0,0,32.6,2,0,2,0,93,31,62,33.3,0.98
280,0,"Jeremiah Fears","New Orleans Pelicans",45,89,38,87,0.978,89,29,60,32.6,48.9,0,0,0,0,32.6,0,0,0,,89,29,60,32.6,1
281,12,"Jake LaRavia","Los Angeles Lakers",42,126,73.7,123,0.976,126,41,85,32.5,48.8,0,0,0,0,32.5,0,0,0,,126,41,85,32.5,1
281,21,"Noah Clowney","Brooklyn Nets",41,246,88.5,240,0.976,246,80,166,32.5,48.8,0,0,0,0,32.5,0,0,0,,246,80,166,32.5,1
283,23,"Donovan Clingan","Portland Trail Blazers",40,114,91.2,111,0.974,114,38,76,33.3,48.7,0,0,0,0,33.3,5,3,2,60,109,35,74,32.1,0.96
284,12,"Dru Smith","Miami Heat",43,74,81.3,72,0.973,74,24,50,32.4,48.6,0,0,0,0,32.4,0,0,0,,74,24,50,32.4,1
284,26,"Ben Sheppard","Indiana Pacers",33,110,83.3,107,0.973,110,36,74,32.7,48.6,0,0,0,0,32.7,1,1,0,100,109,35,74,32.1,0.99
286,9,"Pelle Larsson","Miami Heat",36,98,88.3,95,0.969,98,32,66,32.7,48.5,0,0,0,0,32.7,1,1,0,100,97,31,66,32,0.99
286,23,"Jamal Shead","Toronto Raptors",45,128,77.1,124,0.969,128,41,87,32,48,0,0.8,0.01,0.8,32,0,0,0,,128,41,87,32,1
288,11,"Brook Lopez","Los Angeles Clippers",36,151,89.9,146,0.967,151,49,102,32.5,48.3,0,0,0,0,32.5,2,1,1,50,149,48,101,32.2,0.99
289,42,"Maxime Raynaud","Sacramento Kings",36,28,87.5,27,0.964,28,9,19,32.1,48.2,0,0,0,0,32.1,0,0,0,,28,9,19,32.1,1
290,4,"Scottie Barnes","Toronto Raptors",44,134,52.5,129,0.963,134,46,88,34.3,48.1,0,0,0,0,34.3,21,9,12,42.9,113,37,76,32.7,0.84
291,9,"Justin Champagnie","Washington Wizards",40,75,96.2,72,0.96,75,24,51,32,48,0,0,0,0,32,0,0,0,,75,24,51,32,1
292,4,"Evan Mobley","Cleveland Cavaliers",38,118,65.6,113,0.958,118,38,80,32.2,47.9,0,0,0,0,32.2,6,1,5,16.7,112,37,75,33,0.95
293,14,"Miles Kelly","Dallas Mavericks",8,22,91.7,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,0,0,0,,22,7,15,31.8,1
293,15,"Julian Phillips","Chicago Bulls",30,44,100,42,0.955,44,14,30,31.8,47.7,0,0,0,0,31.8,0,0,0,,44,14,30,31.8,1
295,32,"Dean Wade","Cleveland Cavaliers",35,124,92.5,118,0.952,124,40,84,32.3,47.6,0,0,0,0,32.3,3,2,1,66.7,121,38,83,31.4,0.98
296,18,"Olivier-Maxence Prosper","Memphis Grizzlies",20,19,67.9,18,0.947,19,6,13,31.6,47.4,0,0,0,0,31.6,0,0,0,,19,6,13,31.6,1
296,5,"D'Angelo Russell","Dallas Mavericks",27,57,37.3,54,0.947,57,18,39,31.6,47.4,0,0,0,0,31.6,0,0,0,,57,18,39,31.6,1
296,13,"Kevin Huerter","Chicago Bulls",38,171,78.1,162,0.947,171,54,117,31.6,47.4,0,0,0,0,31.6,0,0,0,,171,54,117,31.6,1
296,9,"Alex Caruso","Oklahoma City Thunder",32,94,87.9,89,0.947,94,30,64,31.9,47.3,0,0,0,0,31.9,1,1,0,100,93,29,64,31.2,0.99
300,41,"Saddiq Bey","New Orleans Pelicans",38,146,64.3,138,0.945,146,46,100,31.5,47.3,0,0,0,0,31.5,3,0,3,0,143,46,97,32.2,0.98
301,8,"Jamal Cain","Orlando Magic",17,18,81.8,17,0.944,18,6,12,33.3,47.2,0,0,0,0,33.3,1,1,0,100,17,5,12,29.4,0.94
301,22,"Jaylen Clark","Minnesota Timberwolves",41,54,94.7,51,0.944,54,17,37,31.5,47.2,0,0,0,0,31.5,0,0,0,,54,17,37,31.5,1
301,18,"Kyle Kuzma","Milwaukee Bucks",40,107,80.5,101,0.944,107,35,72,32.7,47.2,0,0,0,0,32.7,7,4,3,57.1,100,31,69,31,0.93
304,55,"Ethan Thompson","Indiana Pacers",19,53,85.5,50,0.943,51,15,36,29.4,44.1,0,3.8,0.12,3.8,32.1,0,0,0,,51,15,36,29.4,1
304,22,"Larry Nance Jr.","Cleveland Cavaliers",17,35,100,33,0.943,35,11,24,31.4,47.1,0,0,0,0,31.4,0,0,0,,35,11,24,31.4,1
306,32,"Jay Huff","Indiana Pacers",44,188,97.4,177,0.941,188,59,129,31.4,47.1,0,0,0,0,31.4,0,0,0,,188,59,129,31.4,1
306,91,"Sidy Cissoko","Portland Trail Blazers",39,118,85.5,111,0.941,118,37,81,31.4,47,0,0,0,0,31.4,1,0,1,0,117,37,80,31.6,0.99
308,13,"Naji Marshall","Dallas Mavericks",44,116,64.8,109,0.94,115,36,79,31.3,47,0,0.9,0.03,0.9,31.9,3,0,3,0,112,36,76,32.1,0.97
309,4,"De'Aaron Fox","San Antonio Spurs",36,99,27.3,93,0.939,99,32,67,32.3,46.5,0,1,0.01,1,32.3,7,4,3,57.1,92,28,64,30.4,0.93
310,2,"Dylan Harper","San Antonio Spurs",35,79,56,74,0.937,79,25,54,31.6,46.8,0,0,0,0,31.6,2,1,1,50,77,24,53,31.2,0.97
311,11,"Jaime Jaquez Jr.","Miami Heat",39,62,50.4,58,0.935,62,20,42,32.3,46.8,0,0,0,0,32.3,3,2,1,66.7,59,18,41,30.5,0.95
311,25,"Ajay Mitchell","Oklahoma City Thunder",42,107,54.9,100,0.935,107,33,74,30.8,46.3,0,0.9,0.01,0.9,30.8,4,0,4,0,103,33,70,32,0.96
313,4,"Drake Powell","Brooklyn Nets",30,61,63.5,57,0.934,61,19,42,31.1,46.7,0,0,0,0,31.1,1,0,1,0,60,19,41,31.7,0.98
314,33,"Nicolas Claxton","Brooklyn Nets",39,15,71.4,14,0.933,15,6,9,40,46.7,0,0,0,0,40,4,4,0,100,11,2,9,18.2,0.73
314,5,"Deandre Ayton","Los Angeles Lakers",37,15,51.7,14,0.933,15,7,8,46.7,46.7,0,0,0,0,46.7,15,7,8,46.7,0,0,0,,0
314,19,"Airious Bailey","Utah Jazz",37,134,58.3,125,0.933,134,43,91,32.1,46.6,0,0,0,0,32.1,10,4,6,40,124,39,85,31.5,0.93
317,36,"Marcus Smart","Los Angeles Lakers",33,144,78.3,134,0.931,144,45,99,31.3,46.5,0,0,0,0,31.3,1,1,0,100,143,44,99,30.8,0.99
318,6,"Jaylin Williams","Oklahoma City Thunder",30,114,95,105,0.921,114,35,79,30.7,46.1,0,0,0,0,30.7,1,0,1,0,113,35,78,31,0.99
319,1,"Ziaire Williams","Brooklyn Nets",30,143,89.9,131,0.916,143,43,100,30.1,45.1,0,1.4,0.01,1.4,30.1,0,0,0,,143,43,100,30.1,1
320,23,"LeBron James","Los Angeles Lakers",25,80,44.9,73,0.913,80,25,55,31.3,45.6,0,0,0,0,31.3,11,2,9,18.2,69,23,46,33.3,0.86
321,5,"Jrue Holiday","Portland Trail Blazers",16,33,25,30,0.909,33,10,23,30.3,45.5,0,0,0,0,30.3,0,0,0,,33,10,23,30.3,1
322,13,"Keegan Murray","Sacramento Kings",19,86,58.1,78,0.907,86,28,58,32.6,45.3,0,0,0,0,32.6,11,6,5,54.5,75,22,53,29.3,0.87
323,28,"Alperen Sengun","Houston Rockets",34,70,52.6,63,0.9,70,22,48,31.4,44.3,0,1.4,0.01,1.4,31.4,8,4,4,50,62,18,44,29,0.89
323,5,"Jamir Watkins","Washington Wizards",17,20,90.9,18,0.9,20,6,14,30,45,0,0,0,0,30,0,0,0,,20,6,14,30,1
325,21,"Joel Embiid","Philadelphia 76ers",23,115,63.9,103,0.896,115,41,74,35.7,44.8,0,0,0,0,35.7,34,20,14,58.8,81,21,60,25.9,0.7
