sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
317,77,"Joffrey Lauvergne","Denver Nuggets",59,106,90.6,91,0.858,106,39,67,36.8,42.9,0,0,0,0,36.8,55,26,29,47.3,51,13,38,25.5,0.48
317,21,"Jimmy Butler","Chicago Bulls",67,162,28.7,139,0.858,162,51,111,31.5,42.3,0,1.2,0.01,1.2,31.5,40,16,24,40,122,35,87,28.7,0.75
319,9,"Chris Copeland","Milwaukee Bucks",24,35,87.5,30,0.857,35,10,25,28.6,42.9,0,0,0,0,28.6,1,0,1,0,34,10,24,29.4,0.97
319,12,"Luc Mbah a Moute","Los Angeles Clippers",79,63,87.5,54,0.857,63,21,42,33.3,42.9,0,0,0,0,33.3,24,9,15,37.5,39,12,27,30.8,0.62
319,4,"Randy Foye","Denver Nuggets",54,119,49.8,102,0.857,119,35,84,29.4,42.9,0,0,0,0,29.4,6,3,3,50,113,32,81,28.3,0.95
322,0,"Aaron Gordon","Orlando Magic",78,149,60.1,127,0.852,149,44,105,29.5,42.6,0,0,0,0,29.5,20,5,15,25,129,39,90,30.2,0.87
322,33,"Corey Brewer","Houston Rockets",87,223,74.8,190,0.852,222,64,158,28.8,42.1,0,0.4,0.01,0.4,29.1,11,5,6,45.5,211,59,152,28,0.95
324,15,"Alonzo Gee","New Orleans Pelicans",73,66,71.7,56,0.848,66,20,46,30.3,42.4,0,0,0,0,30.3,10,4,6,40,56,16,40,28.6,0.85
324,2,"Rodney  Stuckey","Indiana Pacers",65,105,36.7,89,0.848,105,34,71,32.4,42.4,0,0,0,0,32.4,27,13,14,48.1,78,21,57,26.9,0.74
326,33,"Adreian Payne","Minnesota Timberwolves",52,52,68.4,44,0.846,52,18,34,34.6,42.3,0,0,0,0,34.6,23,10,13,43.5,29,8,21,27.6,0.56
327,32,"Blake Griffin","Los Angeles Clippers",39,233,71.9,197,0.845,233,96,137,41.2,42.3,0,0,0,0,41.2,220,91,129,41.4,13,5,8,38.5,0.06
327,50,"Zach Randolph","Memphis Grizzlies",72,148,56.5,125,0.845,148,60,88,40.5,42.2,0,0,0,0,40.5,130,55,75,42.3,18,5,13,27.8,0.12
329,7,"Jared Sullinger","Boston Celtics",87,340,83.3,287,0.844,340,128,212,37.6,42.2,0,0,0,0,37.6,239,97,142,40.6,101,31,70,30.7,0.3
330,4,"Marcelo Huertas","Los Angeles Lakers",53,38,32.5,32,0.842,38,11,27,28.9,42.1,0,0,0,0,28.9,1,1,0,100,37,10,27,27,0.97
331,25,"Al Jefferson","Charlotte Hornets",54,69,72.6,58,0.841,69,29,40,42,42,0,0,0,0,42,69,29,40,42,0,0,0,,0
332,15,"Greg Monroe","Milwaukee Bucks",79,62,72.1,52,0.839,62,26,36,41.9,41.9,0,0,0,0,41.9,60,26,34,43.3,2,0,2,0,0.03
332,12,"Terry Rozier III","Boston Celtics",44,31,44.3,26,0.839,31,9,22,29,41.9,0,0,0,0,29,1,1,0,100,30,8,22,26.7,0.97
334,8,"Jahil Okafor","Philadelphia 76ers",53,37,25.2,31,0.838,37,15,22,40.5,41.9,0,0,0,0,40.5,34,14,20,41.2,3,1,2,33.3,0.08
335,15,"Shabazz Muhammad","Minnesota Timberwolves",82,181,78.4,151,0.834,181,55,126,30.4,41.7,0,0,0,0,30.4,37,14,23,37.8,144,41,103,28.5,0.8
336,25,"Jordan Hamilton","New Orleans Pelicans",11,24,34.8,20,0.833,24,7,17,29.2,41.7,0,0,0,0,29.2,1,1,0,100,23,6,17,26.1,0.96
336,43,"Kris Humphries","Phoenix Suns",4,18,90,15,0.833,18,6,12,33.3,41.7,0,0,0,0,33.3,9,3,6,33.3,9,3,6,33.3,0.5
338,33,"Trevor  Booker","Utah Jazz",79,58,75.3,48,0.828,58,18,40,31,41.4,0,0,0,0,31,19,6,13,31.6,39,12,27,30.8,0.67
339,42,"Alexis Ajinca","New Orleans Pelicans",59,107,86.3,88,0.822,107,44,63,41.1,41.1,0,0,0,0,41.1,106,44,62,41.5,1,0,1,0,0.01
340,33,"Myles Turner","Indiana Pacers",67,196,80.7,161,0.821,196,79,117,40.3,41.1,0,0,0,0,40.3,181,76,105,42,15,3,12,20,0.08
341,20,"Archie Goodwin","Phoenix Suns",57,61,42.4,50,0.82,61,18,43,29.5,41,0,0,0,0,29.5,5,4,1,80,56,14,42,25,0.92
342,20,"Justise Winslow","Miami Heat",91,171,74.7,140,0.819,171,52,119,30.4,40.9,0,0,0,0,30.4,47,16,31,34,124,36,88,29,0.73
343,1,"Tony Wroten","Philadelphia 76ers",8,11,61.1,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
344,0,"JaMychal Green","Memphis Grizzlies",82,151,88.3,123,0.815,151,54,97,35.8,40.7,0,0,0,0,35.8,106,39,67,36.8,45,15,30,33.3,0.3
345,9,"Tony Allen","Memphis Grizzlies",68,85,65.4,69,0.812,85,27,58,31.8,40.6,0,0,0,0,31.8,37,12,25,32.4,48,15,33,31.3,0.56
346,2,"Brandon Bass","Los Angeles Lakers",66,42,66.7,34,0.81,42,17,25,40.5,40.5,0,0,0,0,40.5,42,17,25,40.5,0,0,0,,0
347,31,"Bryce Dejean-Jones","New Orleans Pelicans",14,26,59.1,21,0.808,26,7,19,26.9,40.4,0,0,0,0,26.9,1,0,1,0,25,7,18,28,0.96
348,30,"Thaddeus Young","Brooklyn Nets",73,96,48.7,77,0.802,96,36,60,37.5,40.1,0,0,0,0,37.5,72,31,41,43.1,24,5,19,20.8,0.25
349,12,"Aron Baynes","Detroit Pistons",85,55,83.3,44,0.8,55,22,33,40,40,0,0,0,0,40,54,22,32,40.7,1,0,1,0,0.02
349,17,"Anderson Varejao","Cleveland Cavaliers",31,25,86.2,20,0.8,25,10,15,40,40,0,0,0,0,40,24,10,14,41.7,1,0,1,0,0.04
351,5,"James Anderson","Sacramento Kings",51,77,75.5,61,0.792,77,21,56,27.3,39.6,0,0,0,0,27.3,4,2,2,50,73,19,54,26,0.95
352,9,"Andrea Bargnani","Brooklyn Nets",46,136,68.7,107,0.787,136,52,84,38.2,39.3,0,0,0,0,38.2,121,49,72,40.5,15,3,12,20,0.11
353,1,"Jameer  Nelson","Denver Nuggets",39,92,39.7,72,0.783,92,25,67,27.2,39.1,0,0,0,0,27.2,7,3,4,42.9,85,22,63,25.9,0.92
354,5,"Pat Connaughton","Portland Trail Blazers",40,18,52.9,14,0.778,18,5,13,27.8,38.9,0,0,0,0,27.8,2,1,1,50,16,4,12,25,0.89
355,11,"Evan Turner","Boston Celtics",87,107,22.2,83,0.776,106,29,77,27.4,37.7,0,0.9,0.03,0.9,28,16,7,9,43.8,90,22,68,24.4,0.85
356,27,"Jordan Hill","Indiana Pacers",78,112,71.8,86,0.768,112,43,69,38.4,38.4,0,0,0,0,38.4,112,43,69,38.4,0,0,0,,0
357,11,"Brook Lopez","Brooklyn Nets",73,172,63.9,132,0.767,172,65,107,37.8,38.4,0,0,0,0,37.8,160,63,97,39.4,12,2,10,16.7,0.07
358,3,"Joe Young","Indiana Pacers",45,34,28.6,26,0.765,34,9,25,26.5,38.2,0,0,0,0,26.5,4,1,3,25,30,8,22,26.7,0.88
358,19,"PJ Hairston","Memphis Grizzlies",20,68,77.3,52,0.765,68,18,50,26.5,38.2,0,0,0,0,26.5,3,2,1,66.7,65,16,49,24.6,0.96
360,23,"Jusuf  Nurkic","Denver Nuggets",32,21,77.8,16,0.762,21,8,13,38.1,38.1,0,0,0,0,38.1,20,8,12,40,1,0,1,0,0.05
361,15,"Derrick Favors","Utah Jazz",62,182,82.7,138,0.758,182,69,113,37.9,37.9,0,0,0,0,37.9,182,69,113,37.9,0,0,0,,0
362,4,"Josh McRoberts","Miami Heat",52,82,82,62,0.756,82,25,57,30.5,37.8,0,0,0,0,30.5,28,13,15,46.4,54,12,42,22.2,0.66
363,5,"Lavoy Allen","Indiana Pacers",85,98,86.7,74,0.755,98,37,61,37.8,37.8,0,0,0,0,37.8,98,37,61,37.8,0,0,0,,0
364,3,"Charlie Villanueva","Dallas Mavericks",66,176,85.9,132,0.75,176,45,131,25.6,37.5,0,0,0,0,25.6,11,3,8,27.3,165,42,123,25.5,0.94
364,5,"Josh Smith","Los Angeles Clippers",32,68,84,51,0.75,68,18,50,26.5,37.5,0,0,0,0,26.5,16,3,13,18.8,52,15,37,28.8,0.76
364,10,"Ty Lawson","Indiana Pacers",20,12,23.5,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
367,12,"Jabari Parker","Milwaukee Bucks",76,143,43.6,107,0.748,143,50,93,35,37.4,0,0,0,0,35,118,43,75,36.4,25,7,18,28,0.17
368,21,"Greivis Vasquez","Milwaukee Bucks",23,51,59.3,38,0.745,51,13,38,25.5,37.3,0,0,0,0,25.5,2,1,1,50,49,12,37,24.5,0.96
369,13,"Lamar Patterson","Atlanta Hawks",39,43,71.7,32,0.744,43,11,32,25.6,37.2,0,0,0,0,25.6,3,1,2,33.3,40,10,30,25,0.93
370,21,"Noah Vonleh","Portland Trail Blazers",84,93,86.1,69,0.742,93,29,64,31.2,37.1,0,0,0,0,31.2,48,18,30,37.5,45,11,34,24.4,0.48
371,21,"Hassan Whiteside","Miami Heat",83,46,57.5,34,0.739,46,17,29,37,37,0,0,0,0,37,46,17,29,37,0,0,0,,0
371,7,"Larry Nance","Los Angeles Lakers",63,88,77.9,65,0.739,88,32,56,36.4,36.9,0,0,0,0,36.4,81,31,50,38.3,7,1,6,14.3,0.08
373,44,"Tyler Zeller","Boston Celtics",63,87,92.6,64,0.736,87,32,55,36.8,36.8,0,0,0,0,36.8,87,32,55,36.8,0,0,0,,0
374,31,"Caron Butler","Sacramento Kings",17,26,53.1,19,0.731,26,8,18,30.8,36.5,0,3.8,0.04,3.8,30.8,9,5,4,55.6,17,3,14,17.6,0.65
375,42,"Nene Hilario","Washington Wizards",57,55,67.1,40,0.727,55,20,35,36.4,36.4,0,0,0,0,36.4,53,20,33,37.7,2,0,2,0,0.04
376,36,"Marcus Smart","Boston Celtics",67,221,66.6,160,0.724,219,52,167,23.7,35.2,0,0.9,0.03,0.9,24.4,7,2,5,28.6,212,50,162,23.6,0.97
377,13,"James Young","Boston Celtics",32,25,80.6,18,0.72,25,6,19,24,36,0,0,0,0,24,0,0,0,,25,6,19,24,1
378,0,"JaVale McGee","Dallas Mavericks",36,14,93.3,10,0.714,14,5,9,35.7,35.7,0,0,0,0,35.7,13,5,8,38.5,1,0,1,0,0.07
378,50,"Robert Sacre","Los Angeles Lakers",25,14,63.6,10,0.714,14,5,9,35.7,35.7,0,0,0,0,35.7,14,5,9,35.7,0,0,0,,0
378,24,"Jeff  Withey","Utah Jazz",51,14,82.4,10,0.714,14,5,9,35.7,35.7,0,0,0,0,35.7,12,5,7,41.7,2,0,2,0,0.14
381,39,"Jerami Grant","Philadelphia 76ers",77,150,82.4,107,0.713,150,36,114,24,35.7,0,0,0,0,24,7,1,6,14.3,143,35,108,24.5,0.95
382,10,"Chase Budinger","Phoenix Suns",17,17,89.5,12,0.706,17,4,13,23.5,35.3,0,0,0,0,23.5,0,0,0,,17,4,13,23.5,1
383,35,"Kenneth Faried","Denver Nuggets",67,27,49.1,19,0.704,27,9,18,33.3,35.2,0,0,0,0,33.3,26,8,18,30.8,1,1,0,100,0.04
384,11,"Devyn Marble","Orlando Magic",28,37,78.7,26,0.703,37,9,28,24.3,35.1,0,0,0,0,24.3,6,1,5,16.7,31,8,23,25.8,0.84
385,34,"Giannis Antetokounmpo","Milwaukee Bucks",80,133,41.8,93,0.699,133,37,96,27.8,35,0,0,0,0,27.8,51,18,33,35.3,82,19,63,23.2,0.62
386,15,"Anthony Bennett","Toronto Raptors",19,13,86.7,9,0.692,13,3,10,23.1,34.6,0,0,0,0,23.1,0,0,0,,13,3,10,23.1,1
387,97,"Johnny OBryant","Milwaukee Bucks",66,77,81.9,53,0.688,77,26,51,33.8,34.4,0,0,0,0,33.8,76,25,51,32.9,1,1,0,100,0.01
388,8,"Justin Holiday","Atlanta Hawks",26,44,86.3,30,0.682,44,11,33,25,34.1,0,0,0,0,25,5,3,2,60,39,8,31,20.5,0.89
389,40,"Udonis Haslem","Miami Heat",46,34,85,23,0.676,34,11,23,32.4,33.8,0,0,0,0,32.4,26,10,16,38.5,8,1,7,12.5,0.24
390,90,"Amir Johnson","Boston Celtics",85,46,75.4,31,0.674,46,11,35,23.9,33.7,0,0,0,0,23.9,6,2,4,33.3,40,9,31,22.5,0.87
391,7,"Chris Andersen","Memphis Grizzlies",24,15,78.9,10,0.667,15,4,11,26.7,33.3,0,0,0,0,26.7,7,2,5,28.6,8,2,6,25,0.53
391,1,"Tyus Jones","Minnesota Timberwolves",37,36,43.4,24,0.667,36,8,28,22.2,33.3,0,0,0,0,22.2,3,0,3,0,33,8,25,24.2,0.92
391,3,"Dewayne Dedmon","Orlando Magic",58,12,57.1,8,0.667,12,4,8,33.3,33.3,0,0,0,0,33.3,12,4,8,33.3,0,0,0,,0
394,21,"Alex Len","Phoenix Suns",78,120,85.1,79,0.658,120,39,81,32.5,32.9,0,0,0,0,32.5,114,38,76,33.3,6,1,5,16.7,0.05
395,21,"Tim Duncan","San Antonio Spurs",71,64,72.7,42,0.656,64,21,43,32.8,32.8,0,0,0,0,32.8,64,21,43,32.8,0,0,0,,0
396,1,"Kevin Seraphin","New York Knicks",48,37,67.3,24,0.649,37,12,25,32.4,32.4,0,0,0,0,32.4,36,12,24,33.3,1,0,1,0,0.03
396,7,"Dwight  Powell","Dallas Mavericks",73,111,87.4,72,0.649,111,35,76,31.5,32.4,0,0,0,0,31.5,95,33,62,34.7,16,2,14,12.5,0.14
398,41,"Cameron Bairstow","Chicago Bulls",18,17,94.4,11,0.647,17,5,12,29.4,32.4,0,0,0,0,29.4,12,4,8,33.3,5,1,4,20,0.29
399,8,"Robin Lopez","New York Knicks",82,41,73.2,26,0.634,41,13,28,31.7,31.7,0,0,0,0,31.7,40,13,27,32.5,1,0,1,0,0.02
400,28,"Ian Mahinmi","Indiana Pacers",78,38,82.6,24,0.632,38,12,26,31.6,31.6,0,0,0,0,31.6,38,12,26,31.6,0,0,0,,0
401,34,"Shaun Livingston","Golden State Warriors",102,13,5.8,8,0.615,13,3,10,23.1,30.8,0,0,0,0,23.1,1,1,0,100,12,2,10,16.7,0.92
402,33,"Willie Reed","Brooklyn Nets",39,10,83.3,6,0.6,10,3,7,30,30,0,0,0,0,30,10,3,7,30,0,0,0,,0
402,20,"Timofey Mozgov","Cleveland Cavaliers",89,45,91.8,27,0.6,45,13,32,28.9,30,0,0,0,0,28.9,39,12,27,30.8,6,1,5,16.7,0.13
402,17,"Damien Inglis","Milwaukee Bucks",20,10,50,6,0.6,10,2,8,20,30,0,0,0,0,20,1,0,1,0,9,2,7,22.2,0.9
405,90,"Drew Gooden","Washington Wizards",30,52,78.8,31,0.596,52,12,40,23.1,29.8,0,0,0,0,23.1,11,5,6,45.5,41,7,34,17.1,0.79
406,11,"Cleanthony Early","New York Knicks",17,19,70.4,11,0.579,19,4,15,21.1,28.9,0,0,0,0,21.1,6,1,5,16.7,13,3,10,23.1,0.68
407,30,"Julius Randle","Los Angeles Lakers",81,97,42.9,56,0.577,97,25,72,25.8,28.9,0,0,0,0,25.8,75,19,56,25.3,22,6,16,27.3,0.23
408,22,"Richaun Holmes","Philadelphia 76ers",51,53,91.4,30,0.566,53,11,42,20.8,28.3,0,0,0,0,20.8,10,3,7,30,43,8,35,18.6,0.81
409,40,"Cody Zeller","Charlotte Hornets",80,66,76.7,37,0.561,66,18,48,27.3,28,0,0,0,0,27.3,57,17,40,29.8,9,1,8,11.1,0.14
410,18,"Anderson Varejao","Golden State Warriors",39,11,61.1,6,0.545,11,3,8,27.3,27.3,0,0,0,0,27.3,11,3,8,27.3,0,0,0,,0
411,4,"Ryan Kelly","Los Angeles Lakers",36,52,63.4,28,0.538,52,12,40,23.1,26.9,0,0,0,0,23.1,16,8,8,50,36,4,32,11.1,0.69
412,27,"Zaza Pachulia","Dallas Mavericks",81,67,79.8,36,0.537,67,18,49,26.9,26.9,0,0,0,0,26.9,67,18,49,26.9,0,0,0,,0
413,4,"Nerlens Noel","Philadelphia 76ers",67,66,64.7,35,0.53,66,17,49,25.8,26.5,0,0,0,0,25.8,64,16,48,25,2,1,1,50,0.03
414,12,"John Jenkins","Dallas Mavericks",21,21,43.8,11,0.524,21,4,17,19,26.2,0,0,0,0,19,6,1,5,16.7,15,3,12,20,0.71
415,9,"JaKarr Sampson","Philadelphia 76ers",47,34,60.7,17,0.5,34,6,28,17.6,25,0,0,0,0,17.6,2,1,1,50,32,5,27,15.6,0.94
415,42,"Elton Brand","Philadelphia 76ers",17,24,68.6,12,0.5,24,6,18,25,25,0,0,0,0,25,23,6,17,26.1,1,0,1,0,0.04
415,9,"Aaron Harrison","Charlotte Hornets",23,12,85.7,6,0.5,12,2,10,16.7,25,0,0,0,0,16.7,3,0,3,0,9,2,7,22.2,0.75
418,1,"Jarell Martin","Memphis Grizzlies",29,25,64.1,12,0.48,25,6,19,24,24,0,0,0,0,24,23,6,17,26.1,2,0,2,0,0.08
419,0,"Willie Cauley-Stein","Sacramento Kings",66,13,41.9,6,0.462,13,3,10,23.1,23.1,0,0,0,0,23.1,11,3,8,27.3,2,0,2,0,0.15
420,8,"Shelvin Mack","Atlanta Hawks",24,14,29.2,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,0,0,0,,14,2,12,14.3,1
421,15,"Mario Chalmers","Miami Heat",6,12,75,5,0.417,12,2,10,16.7,20.8,0,0,0,0,16.7,1,1,0,100,11,1,10,9.1,0.92
422,4,"Tyson Chandler","Phoenix Suns",66,26,96.3,10,0.385,26,5,21,19.2,19.2,0,0,0,0,19.2,25,5,20,20,1,0,1,0,0.04
423,42,"David Lee","Boston Celtics",30,11,61.1,4,0.364,11,2,9,18.2,18.2,0,0,0,0,18.2,10,2,8,20,1,0,1,0,0.09
424,41,"Thomas Robinson","Brooklyn Nets",71,18,34,6,0.333,18,3,15,16.7,16.7,0,0,0,0,16.7,17,3,14,17.6,1,0,1,0,0.06
425,13,"Elijah Millsap","Utah Jazz",20,11,78.6,3,0.273,11,1,10,9.1,13.6,0,0,0,0,9.1,0,0,0,,11,1,10,9.1,1
