sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
158,15,"Kemba Walker","Charlotte Hornets",82,219,28.7,229,1.046,219,78,141,35.6,51.8,0,0.5,0.01,0,36.1,12,7,5,58.3,207,71,136,34.3,0.95
159,15,"Tobias Harris","Milwaukee Bucks",28,22,52.4,23,1.045,22,8,14,36.4,52.3,0,0,0,0,36.4,2,1,1,50,20,7,13,35,0.91
159,8,"Luke Babbitt","Portland Trail Blazers",64,179,81.7,187,1.045,179,64,115,35.8,52.2,0,0,0,0,35.8,10,5,5,50,169,59,110,34.9,0.94
161,5,"James Anderson","Houston Rockets",32,45,70.3,47,1.044,45,16,29,35.6,52.2,0,0,0,0,35.6,3,1,2,33.3,42,15,27,35.7,0.93
162,15,"Mickael Gelabale","Minnesota Timberwolves",36,70,76.9,73,1.043,70,28,42,40,52.1,0,0,0,0,40,20,11,9,55,50,17,33,34,0.71
162,20,"Jodie Meeks","Los Angeles Lakers",79,304,77,317,1.043,303,105,198,34.7,51.7,0,0.7,0.01,0.7,34.9,12,2,10,16.7,291,103,188,35.4,0.96
162,1,"Alexey Shved","Minnesota Timberwolves",77,188,44.1,196,1.043,188,67,121,35.6,52.1,0,0.5,0.01,0.5,35.6,20,5,15,25,168,62,106,36.9,0.89
165,22,"Tayshaun Prince","Detroit Pistons",45,142,55.5,148,1.042,142,63,79,44.4,52.1,0,0,0,0,44.4,92,41,51,44.6,50,22,28,44,0.35
165,5,"Jason Kidd","New York Knicks",88,308,81.3,321,1.042,308,108,200,35.1,52.1,0,0.6,0.01,0.6,35.1,6,3,3,50,302,105,197,34.8,0.98
165,25,"Kyle Singler","Detroit Pistons",82,239,66.9,249,1.042,239,92,147,38.5,52.1,0,0,0,0,38.5,56,27,29,48.2,183,65,118,35.5,0.77
168,94,"Evan Fournier","Denver Nuggets",42,49,64.5,51,1.041,49,17,32,34.7,52,0,0,0,0,34.7,2,0,2,0,47,17,30,36.2,0.96
168,4,"Anthony Tolliver","Atlanta Hawks",68,172,93.5,179,1.041,172,63,109,36.6,51.7,0,0.6,0.01,0,37.2,30,11,19,36.7,142,52,90,36.6,0.83
170,14,"Gary Neal","San Antonio Spurs",89,253,44.5,262,1.036,253,93,160,36.8,51.6,0,0.4,0,0.4,36.8,41,18,23,43.9,212,75,137,35.4,0.84
171,31,"Charlie Villanueva","Detroit Pistons",69,257,84.8,266,1.035,257,90,167,35,51.6,0,0.8,0.01,0.8,35,14,5,9,35.7,243,85,158,35,0.95
172,6,"Alan Anderson","Toronto Raptors",65,232,52.3,239,1.03,232,82,150,35.3,51.1,0,0.9,0.01,0.9,35.3,21,9,12,42.9,211,73,138,34.6,0.91
173,11,"Brandon Jennings","Milwaukee Bucks",84,251,30.6,258,1.028,251,87,164,34.7,51,0,0.8,0.01,0.8,34.7,18,5,13,27.8,233,82,151,35.2,0.93
174,15,"Marreese Speights","Cleveland Cavaliers",39,82,66.1,84,1.024,82,41,41,50,50.6,0,1.2,0.02,0,51.2,77,40,37,51.9,5,1,4,20,0.06
174,10,"Alec Burks","Utah Jazz",66,83,39.7,85,1.024,83,30,53,36.1,51.2,0,0,0,0,36.1,14,5,9,35.7,69,25,44,36.2,0.83
176,4,"James White","New York Knicks",61,43,56.6,44,1.023,43,16,27,37.2,51.2,0,0,0,0,37.2,7,4,3,57.1,36,12,24,33.3,0.84
177,9,"Gerald Henderson","Charlotte Hornets",68,148,30.6,151,1.02,148,61,87,41.2,51,0,0,0,0,41.2,77,32,45,41.6,71,29,42,40.8,0.48
177,1,"Nick Young","Philadelphia 76ers",59,203,46,207,1.02,203,72,131,35.5,50.2,0,2.5,0.02,2.5,35.5,35,12,23,34.3,168,60,108,35.7,0.83
179,23,"Jason Richardson","Philadelphia 76ers",33,168,68.9,171,1.018,168,61,107,36.3,50.6,0,0.6,0.01,0.6,36.3,25,13,12,52,143,48,95,33.6,0.85
179,22,"James Jones","Miami Heat",47,57,85.1,58,1.018,57,20,37,35.1,50.9,0,0,0,0,35.1,3,2,1,66.7,54,18,36,33.3,0.95
181,40,"Kurt Thomas","New York Knicks",39,58,93.5,59,1.017,58,29,29,50,50.9,0,0,0,0,50,57,28,29,49.1,1,1,0,100,0.02
181,14,"Jason Smith","New Orleans Pelicans",51,178,89.9,181,1.017,178,90,88,50.6,50.6,0,0.6,0.01,0.6,50.6,176,90,86,51.1,2,0,2,0,0.01
181,22,"Matt Barnes","Los Angeles Clippers",86,358,90.6,364,1.017,358,126,232,35.2,50.8,0,0,0,0,35.2,36,14,22,38.9,322,112,210,34.8,0.9
184,33,"Boris Diaw","San Antonio Spurs",92,125,72.3,127,1.016,125,47,78,37.6,50.8,0,0,0,0,37.6,40,14,26,35,85,33,52,38.8,0.68
184,10,"Keith Bogans","Brooklyn Nets",76,251,96.9,255,1.016,251,86,165,34.3,50.8,0,0,0,0,34.3,10,3,7,30,241,83,158,34.4,0.96
186,33,"Marc Gasol","Memphis Grizzlies",95,250,76.5,253,1.012,250,126,124,50.4,50.6,0,0,0,0,50.4,242,125,117,51.7,8,1,7,12.5,0.03
187,24,"Kobe Bryant","Los Angeles Lakers",79,233,24.7,235,1.009,233,86,147,36.9,50.4,0,0,0,0,36.9,46,23,23,50,187,63,124,33.7,0.8
188,3,"Dion Waiters","Cleveland Cavaliers",61,151,34,152,1.007,151,55,96,36.4,50,0,0.7,0.01,0.7,36.4,36,14,22,38.9,115,41,74,35.7,0.76
189,55,"ETwaun Moore","Orlando Magic",75,200,51,201,1.005,200,70,130,35,50.2,0,0,0,0,35,25,9,16,36,175,61,114,34.9,0.88
190,5,"Arnett Moultrie","Philadelphia 76ers",47,24,77.4,24,1,24,12,12,50,50,0,0,0,0,50,24,12,12,50,0,0,0,,0
190,3,"Ty Lawson","Denver Nuggets",79,194,33.4,194,1,194,67,127,34.5,50,0,0,0,0,34.5,15,7,8,46.7,179,60,119,33.5,0.92
190,5,"Josh Howard","Minnesota Timberwolves",11,24,50,24,1,24,9,15,37.5,50,0,0,0,0,37.5,12,3,9,25,12,6,6,50,0.5
190,25,"Austin Rivers","New Orleans Pelicans",61,75,50.7,75,1,75,25,50,33.3,50,0,0,0,0,33.3,5,0,5,0,70,25,45,35.7,0.93
190,6,"Tyson Chandler","New York Knicks",78,10,90.9,10,1,10,5,5,50,50,0,0,0,0,50,10,5,5,50,0,0,0,,0
190,1,"Lance  Stephenson","Indiana Pacers",98,238,59.1,238,1,237,83,154,35,50,0,0.4,0.01,0.4,35.3,36,12,24,33.3,201,71,130,35.3,0.85
190,25,"DeAndre Liggins","Oklahoma City Thunder",47,23,85.2,23,1,23,8,15,34.8,50,0,0,0,0,34.8,3,1,2,33.3,20,7,13,35,0.87
190,22,"Shelvin Mack","Washington Wizards",7,12,38.7,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
190,32,"Francisco Garcia","Sacramento Kings",40,139,80.3,139,1,139,50,89,36,50,0,0,0,0,36,34,11,23,32.4,105,39,66,37.1,0.76
190,21,"JJ Hickson","Portland Trail Blazers",80,44,43.1,44,1,44,22,22,50,50,0,0,0,0,50,44,22,22,50,0,0,0,,0
190,9,"Andre Iguodala","Denver Nuggets",86,271,49,271,1,271,95,176,35.1,50,0,0.4,0,0.4,35.1,41,14,27,34.1,230,81,149,35.2,0.85
190,3,"Devin Ebanks","Los Angeles Lakers",21,22,44,22,1,22,9,13,40.9,50,0,0,0,0,40.9,6,5,1,83.3,16,4,12,25,0.73
202,1,"Daniel Gibson","Cleveland Cavaliers",46,154,71.6,153,0.994,154,54,100,35.1,49.4,0,1.9,0.02,1.9,35.1,26,10,16,38.5,128,44,84,34.4,0.83
202,3,"Rodney Stuckey","Detroit Pistons",76,154,44.4,153,0.994,154,55,99,35.7,49.7,0,0,0,0,35.7,35,12,23,34.3,119,43,76,36.1,0.77
204,19,"Beno Udrih","Orlando Magic",27,46,26,45,0.978,46,16,30,34.8,48.9,0,0,0,0,34.8,9,3,6,33.3,37,13,24,35.1,0.8
205,0,"Avery Bradley","Boston Celtics",60,187,57.7,182,0.973,187,71,116,38,48.7,0,0,0,0,38,69,31,38,44.9,118,40,78,33.9,0.63
205,5,"Kevin Garnett","Boston Celtics",74,222,52.5,216,0.973,222,108,114,48.6,48.6,0,0,0,0,48.6,217,108,109,49.8,5,0,5,0,0.02
207,34,"Devin Harris","Atlanta Hawks",65,200,62.9,194,0.97,200,65,135,32.5,48.5,0,0,0,0,32.5,6,1,5,16.7,194,64,130,33,0.97
208,1,"Goran Dragic","Phoenix Suns",77,190,34.8,184,0.968,190,67,123,35.3,48.2,0,0.5,0.01,0.5,35.3,38,18,20,47.4,152,49,103,32.2,0.8
208,1,"Chris Bosh","Miami Heat",97,471,80.2,456,0.968,471,210,261,44.6,48.3,0,0.2,0,0.2,44.6,368,175,193,47.6,103,35,68,34,0.22
208,20,"Jermaine ONeal","Phoenix Suns",55,31,53.4,30,0.968,31,15,16,48.4,48.4,0,0,0,0,48.4,31,15,16,48.4,0,0,0,,0
211,17,"Josh McRoberts","Orlando Magic",41,61,78.2,59,0.967,61,22,39,36.1,48.4,0,0,0,0,36.1,12,7,5,58.3,49,15,34,30.6,0.8
212,4,"Arron Afflalo","Orlando Magic",64,293,50.3,283,0.966,292,106,186,36.3,47.4,0,1.4,0.02,1.4,36.5,89,41,48,46.1,203,65,138,32,0.7
213,32,"Khris Middleton","Detroit Pistons",27,56,65.1,54,0.964,56,20,36,35.7,48.2,0,0,0,0,35.7,15,6,9,40,41,14,27,34.1,0.73
214,20,"Mickael Pietrus","Toronto Raptors",19,50,67.6,48,0.96,50,16,34,32,48,0,0,0,0,32,0,0,0,,50,16,34,32,1
214,7,"Jeremy Lin","Houston Rockets",86,249,53.2,239,0.96,249,85,164,34.1,48,0,0,0,0,34.1,46,16,30,34.8,203,69,134,34,0.82
216,17,"Garrett Temple","Washington Wizards",51,118,62.1,113,0.958,118,44,74,37.3,47.5,0,0.8,0.01,0.8,37.3,44,20,24,45.5,74,24,50,32.4,0.63
217,2,"Kyle O'Quinn","Orlando Magic",62,44,80,42,0.955,44,21,23,47.7,47.7,0,0,0,0,47.7,44,21,23,47.7,0,0,0,,0
218,11,"Markieff Morris","Phoenix Suns",82,232,71.2,221,0.953,232,87,145,37.5,47,0,0.9,0.01,0.4,37.9,107,43,64,40.2,125,44,81,35.2,0.54
219,4,"Luke Walton","Cleveland Cavaliers",50,102,82.3,97,0.951,102,39,63,38.2,47.5,0,0,0,0,38.2,39,20,19,51.3,63,19,44,30.2,0.62
220,9,"Serge Ibaka","Oklahoma City Thunder",91,356,86.2,338,0.949,356,158,198,44.4,47.5,0,0,0,0,44.4,293,136,157,46.4,63,22,41,34.9,0.18
220,12,"Eric Bledsoe","Los Angeles Clippers",82,78,30.5,74,0.949,78,26,52,33.3,47.4,0,0,0,0,33.3,20,4,16,20,58,22,36,37.9,0.74
222,33,"Alonzo Gee","Cleveland Cavaliers",82,194,52.7,184,0.948,194,64,130,33,47.4,0,0,0,0,33,14,8,6,57.1,180,56,124,31.1,0.93
223,23,"Ben Hansbrough","Indiana Pacers",34,19,51.4,18,0.947,19,6,13,31.6,47.4,0,0,0,0,31.6,1,0,1,0,18,6,12,33.3,0.95
224,8,"Damien Wilkins","Philadelphia 76ers",62,90,51.1,85,0.944,90,34,56,37.8,47.2,0,0,0,0,37.8,42,17,25,40.5,48,17,31,35.4,0.53
225,11,"Linas Kleiza","Toronto Raptors",20,68,75.6,64,0.941,68,22,46,32.4,47.1,0,0,0,0,32.4,7,2,5,28.6,61,20,41,32.8,0.9
225,22,"Rudy Gay","Toronto Raptors",33,102,31.5,96,0.941,102,34,68,33.3,46.6,0,1,0.01,1,33.3,18,7,11,38.9,84,27,57,32.1,0.82
227,0,"Shawn Marion","Dallas Mavericks",70,80,63.5,75,0.938,80,27,53,33.8,46.9,0,0,0,0,33.8,14,6,8,42.9,66,21,45,31.8,0.83
228,11,"Monta Ellis","Milwaukee Bucks",86,277,32.6,259,0.935,277,97,180,35,46.8,0,0.4,0,0.4,35,80,32,48,40,197,65,132,33,0.71
228,2,"Wesley Johnson","Phoenix Suns",50,184,56.4,172,0.935,184,65,119,35.3,46.7,0,0,0,0,35.3,57,23,34,40.4,127,42,85,33.1,0.69
230,25,"Gerald Green","Indiana Pacers",70,223,62.1,208,0.933,223,73,150,32.7,46.6,0,0,0,0,32.7,37,11,26,29.7,186,62,124,33.3,0.83
231,7,"Ramon Sessions","Charlotte Hornets",61,88,35.6,82,0.932,88,29,59,33,46.6,0,0,0,0,33,16,5,11,31.3,72,24,48,33.3,0.82
232,6,"Earl Clark","Los Angeles Lakers",64,185,77.7,172,0.93,185,69,116,37.3,46.5,0,0.5,0.01,0.5,37.3,83,35,48,42.2,102,34,68,33.3,0.55
232,36,"Rasheed Wallace","New York Knicks",21,71,92.2,66,0.93,71,23,48,32.4,46.5,0,0,0,0,32.4,9,3,6,33.3,62,20,42,32.3,0.87
234,11,"Jeremy Lamb","Oklahoma City Thunder",23,28,58.3,26,0.929,28,9,19,32.1,46.4,0,0,0,0,32.1,4,1,3,25,24,8,16,33.3,0.86
235,27,"Zaza Pachulia","Atlanta Hawks",52,41,78.8,38,0.927,41,19,22,46.3,46.3,0,0,0,0,46.3,40,19,21,47.5,1,0,1,0,0.02
235,32,"Ed Davis","Toronto Raptors",45,41,62.1,38,0.927,41,19,22,46.3,46.3,0,0,0,0,46.3,41,19,22,46.3,0,0,0,,0
237,24,"Kim English","Detroit Pistons",41,54,74,50,0.926,54,18,36,33.3,46.3,0,0,0,0,33.3,10,4,6,40,44,14,30,31.8,0.81
238,3,"Omer Asik","Houston Rockets",88,13,68.4,12,0.923,13,6,7,46.2,46.2,0,0,0,0,46.2,13,6,7,46.2,0,0,0,,0
239,12,"Tobias Harris","Orlando Magic",27,90,56.6,83,0.922,89,29,60,32.6,45.5,0,1.1,0.02,1.1,33.3,14,6,8,42.9,75,23,52,30.7,0.84
239,42,"Jerry Stackhouse","Brooklyn Nets",41,102,71.3,94,0.922,102,32,70,31.4,45.6,0,1,0.02,0,32.4,10,3,7,30,92,29,63,31.5,0.9
241,0,"Michael Beasley","Phoenix Suns",76,165,38.9,152,0.921,165,58,107,35.2,46.1,0,0,0,0,35.2,58,22,36,37.9,107,36,71,33.6,0.65
242,18,"Victor  Claver","Portland Trail Blazers",50,88,81.5,81,0.92,88,28,60,31.8,46,0,0,0,0,31.8,8,3,5,37.5,80,25,55,31.3,0.91
242,20,"DeQuan Jones","Orlando Magic",63,50,52.6,46,0.92,50,19,31,38,46,0,0,0,0,38,22,11,11,50,28,8,20,28.6,0.56
244,0,"Darrell Arthur","Memphis Grizzlies",80,185,91.6,170,0.919,185,82,103,44.3,45.7,0,0.5,0.01,0.5,44.3,166,77,89,46.4,19,5,14,26.3,0.1
245,42,"Lance Thomas","New Orleans Pelicans",59,24,80,22,0.917,24,11,13,45.8,45.8,0,0,0,0,45.8,24,11,13,45.8,0,0,0,,0
246,24,"Ronnie Price","Portland Trail Blazers",40,35,44.9,32,0.914,35,12,23,34.3,45.7,0,0,0,0,34.3,8,4,4,50,27,8,19,29.6,0.77
247,32,"Richard Hamilton","Chicago Bulls",54,219,58.4,200,0.913,219,91,128,41.6,45.7,0,0,0,0,41.6,166,73,93,44,53,18,35,34,0.24
248,7,"Andrea Bargnani","Toronto Raptors",35,171,61.3,156,0.912,171,60,111,35.1,45.6,0,0,0,0,35.1,60,24,36,40,111,36,75,32.4,0.65
248,5,"Marreese Speights","Memphis Grizzlies",40,57,69.5,52,0.912,57,25,32,43.9,45.6,0,0,0,0,43.9,52,23,29,44.2,5,2,3,40,0.09
248,31,"Terrence Ross","Toronto Raptors",73,216,62.4,197,0.912,216,71,145,32.9,45.6,0,0,0,0,32.9,50,16,34,32,166,55,111,33.1,0.77
251,7,"Derrick Williams","Minnesota Timberwolves",78,299,75.3,272,0.91,297,104,193,35,44.8,0,0.7,0.02,0.7,35.5,120,46,74,38.3,177,58,119,32.8,0.6
252,15,"Reggie Jackson","Oklahoma City Thunder",81,110,47.2,100,0.909,110,34,76,30.9,45.5,0,0,0,0,30.9,2,2,0,100,108,32,76,29.6,0.98
252,24,"Andre Miller","Denver Nuggets",88,77,30.2,70,0.909,77,25,52,32.5,45.5,0,0,0,0,32.5,12,5,7,41.7,65,20,45,30.8,0.84
254,11,"Meyers Leonard","Portland Trail Blazers",69,65,79.3,59,0.908,65,28,37,43.1,45.4,0,0,0,0,43.1,59,25,34,42.4,6,3,3,50,0.09
255,10,"Chase Budinger","Minnesota Timberwolves",27,117,89.3,106,0.906,117,40,77,34.2,45.3,0,0,0,0,34.2,35,14,21,40,82,26,56,31.7,0.7
255,3,"Rodrigue Beaubois","Dallas Mavericks",45,53,45.3,48,0.906,53,16,37,30.2,45.3,0,0,0,0,30.2,3,0,3,0,50,16,34,32,0.94
255,3,"Sasha Pavlovic","Portland Trail Blazers",39,53,58.2,48,0.906,53,16,37,30.2,45.3,0,0,0,0,30.2,1,0,1,0,52,16,36,30.8,0.98
258,17,"PJ Tucker","Phoenix Suns",79,102,60,92,0.902,102,36,66,35.3,45.1,0,0,0,0,35.3,43,16,27,37.2,59,20,39,33.9,0.58
259,10,"DeMar DeRozan","Toronto Raptors",82,262,36.3,236,0.901,262,102,160,38.9,44.8,0,0.4,0,0.4,38.9,164,71,93,43.3,98,31,67,31.6,0.37
259,13,"Corey Brewer","Denver Nuggets",88,392,74,353,0.901,390,125,265,32.1,44.2,0,1.3,0.02,1.3,32.4,80,30,50,37.5,310,95,215,30.6,0.79
261,34,"JaVale McGee","Denver Nuggets",85,10,31.3,9,0.9,10,4,6,40,45,0,0,0,0,40,9,3,6,33.3,1,1,0,100,0.1
261,55,"Terrence Williams","Boston Celtics",29,10,16.9,9,0.9,10,3,7,30,45,0,0,0,0,30,0,0,0,,10,3,7,30,1
261,2,"DeSagana Diop","Charlotte Hornets",24,20,87,18,0.9,20,8,12,40,40,0,5,0.1,0,45,20,8,12,40,0,0,0,,0
264,14,"Luis Scola","Phoenix Suns",82,373,88.6,335,0.898,372,166,206,44.6,44.8,0,0.8,0.01,0.8,44.8,362,165,197,45.6,10,1,9,10,0.03
264,21,"David West","Indiana Pacers",92,245,61.1,220,0.898,245,109,136,44.5,44.7,0,0.4,0.01,0,44.9,230,108,122,47,15,1,14,6.7,0.06
266,12,"AJ Price","Washington Wizards",57,165,48.7,148,0.897,165,52,113,31.5,44.5,0,0.6,0.01,0.6,31.5,27,9,18,33.3,138,43,95,31.2,0.84
266,1,"Amare Stoudemire","New York Knicks",39,29,70.7,26,0.897,29,13,16,44.8,44.8,0,0,0,0,44.8,29,13,16,44.8,0,0,0,,0
268,30,"Brandon Bass","Boston Celtics",87,246,71.9,220,0.894,245,109,136,44.5,44.5,0,0.8,0.01,0.8,44.7,244,109,135,44.7,1,0,1,0,0
269,8,"Malcolm Lee","Minnesota Timberwolves",18,28,73.7,25,0.893,28,9,19,32.1,44.6,0,0,0,0,32.1,5,2,3,40,23,7,16,30.4,0.82
270,3,"Dwyane Wade","Miami Heat",91,55,10.6,49,0.891,55,22,33,40,44.5,0,0,0,0,40,40,17,23,42.5,15,5,10,33.3,0.27
271,25,"Timofey Mozgov","Denver Nuggets",40,18,94.7,16,0.889,18,8,10,44.4,44.4,0,0,0,0,44.4,16,8,8,50,2,0,2,0,0.11
271,15,"Robin Lopez","New Orleans Pelicans",82,63,75,56,0.889,63,28,35,44.4,44.4,0,0,0,0,44.4,63,28,35,44.4,0,0,0,,0
271,33,"Jonas Jerebko","Detroit Pistons",50,99,78,88,0.889,99,32,67,32.3,44.4,0,0,0,0,32.3,20,8,12,40,79,24,55,30.4,0.8
274,15,"Al Horford","Atlanta Hawks",80,329,82.5,292,0.888,329,145,184,44.1,44.4,0,0,0,0,44.1,324,143,181,44.1,5,2,3,40,0.02
275,3,"DeMarre Carroll","Utah Jazz",66,131,68.9,116,0.885,131,48,83,36.6,44.3,0,0,0,0,36.6,73,28,45,38.4,58,20,38,34.5,0.44
275,19,"Beno Udrih","Milwaukee Bucks",40,78,40,69,0.885,78,29,49,37.2,44.2,0,0,0,0,37.2,37,18,19,48.6,41,11,30,26.8,0.53
277,4,"Sam Young","Indiana Pacers",71,82,82.8,72,0.878,82,27,55,32.9,43.9,0,0,0,0,32.9,22,9,13,40.9,60,18,42,30,0.73
278,47,"Andrei Kirilenko","Minnesota Timberwolves",64,170,83.3,149,0.876,169,57,112,33.7,43.8,0,1.8,0.02,1.8,33.5,59,23,36,39,110,34,76,30.9,0.65
278,9,"Nikola Vucevic","Orlando Magic",77,210,88.2,184,0.876,210,92,118,43.8,43.8,0,0,0,0,43.8,208,92,116,44.2,2,0,2,0,0.01
280,0,"Andray Blatche","Brooklyn Nets",89,64,33.3,56,0.875,64,27,37,42.2,43.8,0,1.6,0.02,1.6,42.2,49,25,24,51,15,2,13,13.3,0.23
280,31,"Charles Jenkins","Philadelphia 76ers",12,16,66.7,14,0.875,16,7,9,43.8,43.8,0,0,0,0,43.8,16,7,9,43.8,0,0,0,,0
282,2,"Marvin Williams","Utah Jazz",73,245,86.3,214,0.873,245,81,164,33.1,43.7,0,0,0,0,33.1,87,29,58,33.3,158,52,106,32.9,0.64
282,17,"Anderson Varejao","Cleveland Cavaliers",25,71,78,62,0.873,71,31,40,43.7,43.7,0,0,0,0,43.7,69,31,38,44.9,2,0,2,0,0.03
284,13,"Joakim Noah","Chicago Bulls",78,117,75,102,0.872,117,51,66,43.6,43.6,0,0,0,0,43.6,115,51,64,44.3,2,0,2,0,0.02
285,8,"Jeremy Pargo","Cleveland Cavaliers",25,31,29.8,27,0.871,31,9,22,29,43.5,0,0,0,0,29,0,0,0,,31,9,22,29,1
286,25,"Al Jefferson","Utah Jazz",78,223,66.8,194,0.87,223,96,127,43,43.5,0,0,0,0,43,210,94,116,44.8,13,2,11,15.4,0.06
286,21,"Tim Duncan","San Antonio Spurs",90,322,72,280,0.87,322,139,183,43.2,43.5,0,0,0,0,43.2,314,137,177,43.6,8,2,6,25,0.02
288,0,"Spencer Hawes","Philadelphia 76ers",82,304,83.5,264,0.868,304,116,188,38.2,43.3,0,0.3,0,0.3,38.2,222,85,137,38.3,82,31,51,37.8,0.27
288,55,"Reggie Williams","Charlotte Hornets",40,68,70.1,59,0.868,68,20,48,29.4,43.4,0,0,0,0,29.4,8,1,7,12.5,60,19,41,31.7,0.88
290,10,"David Lee","Golden State Warriors",85,196,64.3,170,0.867,196,85,111,43.4,43.4,0,0,0,0,43.4,193,85,108,44,3,0,3,0,0.02
290,9,"Rajon Rondo","Boston Celtics",38,60,28.8,52,0.867,60,23,37,38.3,43.3,0,0,0,0,38.3,35,17,18,48.6,25,6,19,24,0.42
290,25,"Travis  Outlaw","Sacramento Kings",38,60,48,52,0.867,60,20,40,33.3,43.3,0,0,0,0,33.3,17,8,9,47.1,43,12,31,27.9,0.72
293,12,"LaMarcus Aldridge","Portland Trail Blazers",74,372,63.2,322,0.866,372,160,212,43,43.3,0,0,0,0,43,362,158,204,43.6,10,2,8,20,0.03
294,22,"Byron Mullens","Charlotte Hornets",53,227,74.9,196,0.863,227,69,158,30.4,43.2,0,0,0,0,30.4,36,11,25,30.6,191,58,133,30.4,0.84
295,44,"Andrew Nicholson","Orlando Magic",75,151,83,130,0.861,151,65,86,43,43,0,0,0,0,43,151,65,86,43,0,0,0,,0
296,40,"Udonis Haslem","Miami Heat",98,135,92.5,116,0.859,135,58,77,43,43,0,0,0,0,43,135,58,77,43,0,0,0,,0
297,21,"Hakim Warrick","Charlotte Hornets",27,35,54.7,30,0.857,35,15,20,42.9,42.9,0,0,0,0,42.9,33,15,18,45.5,2,0,2,0,0.06
298,45,"Gerald Wallace","Brooklyn Nets",76,211,84.4,180,0.853,211,63,148,29.9,42.7,0,0.5,0,0.5,29.9,32,9,23,28.1,179,54,125,30.2,0.85
298,15,"Marcus Morris","Phoenix Suns",23,34,52.3,29,0.853,34,10,24,29.4,42.6,0,0,0,0,29.4,4,1,3,25,30,9,21,30,0.88
300,9,"Luol Deng","Chicago Bulls",80,359,56.6,306,0.852,359,121,238,33.7,42.6,0,0,0,0,33.7,144,57,87,39.6,215,64,151,29.8,0.6
301,13,"Kevin Seraphin","Washington Wizards",79,139,70.2,118,0.849,139,59,80,42.4,42.4,0,0,0,0,42.4,139,59,80,42.4,0,0,0,,0
302,9,"MarShon Brooks","Brooklyn Nets",80,46,33.3,39,0.848,46,14,32,30.4,41.3,0,2.2,0.02,2.2,30.4,8,4,4,50,38,10,28,26.3,0.83
302,21,"Samuel Dalembert","Milwaukee Bucks",48,46,76.7,39,0.848,46,19,27,41.3,42.4,0,0,0,0,41.3,45,18,27,40,1,1,0,100,0.02
304,39,"Dwight Howard","Los Angeles Lakers",80,13,59.1,11,0.846,13,5,8,38.5,42.3,0,0,0,0,38.5,9,4,5,44.4,4,1,3,25,0.31
304,13,"Sebastian Telfair","Toronto Raptors",13,13,24.5,11,0.846,13,3,10,23.1,34.6,0,7.7,0.15,0,30.8,3,0,3,0,10,3,7,30,0.77
306,26,"Shannon Brown","Phoenix Suns",59,152,42.2,128,0.842,152,50,102,32.9,42.1,0,0,0,0,32.9,59,22,37,37.3,93,28,65,30.1,0.61
306,22,"Rudy Gay","Memphis Grizzlies",42,120,33.7,101,0.842,120,37,83,30.8,42.1,0,0,0,0,30.8,33,10,23,30.3,87,27,60,31,0.73
308,6,"Jamaal Tinsley","Utah Jazz",66,113,67.7,95,0.841,113,32,81,28.3,42,0,0,0,0,28.3,2,1,1,50,111,31,80,27.9,0.98
309,17,"Jonas Valanciunas","Toronto Raptors",62,50,79.4,42,0.84,50,21,29,42,42,0,0,0,0,42,50,21,29,42,0,0,0,,0
310,0,"Enes Kanter","Utah Jazz",74,62,77.5,52,0.839,62,26,36,41.9,41.9,0,0,0,0,41.9,62,26,36,41.9,0,0,0,,0
310,29,"Jeff  Pendergraph","Indiana Pacers",49,62,82.7,52,0.839,62,25,37,40.3,41.9,0,0,0,0,40.3,58,23,35,39.7,4,2,2,50,0.06
310,3,"Al Harrington","Orlando Magic",13,31,91.2,26,0.839,31,9,22,29,41.9,0,0,0,0,29,2,1,1,50,29,8,21,27.6,0.94
310,34,"Greg Stiemsma","Minnesota Timberwolves",76,124,96.1,104,0.839,124,52,72,41.9,41.9,0,0,0,0,41.9,124,52,72,41.9,0,0,0,,0
314,7,"Carl Landry","Golden State Warriors",93,142,78,119,0.838,142,59,83,41.5,41.9,0,0,0,0,41.5,141,58,83,41.1,1,1,0,100,0.01
315,24,"Paul Millsap","Utah Jazz",78,147,60.5,123,0.837,147,56,91,38.1,41.8,0,0,0,0,38.1,116,45,71,38.8,31,11,20,35.5,0.21
315,6,"Troy Murphy","Dallas Mavericks",14,49,94.2,41,0.837,49,15,34,30.6,41.8,0,0,0,0,30.6,14,4,10,28.6,35,11,24,31.4,0.71
317,11,"Josh McRoberts","Charlotte Hornets",26,55,76.4,46,0.836,55,20,35,36.4,41.8,0,0,0,0,36.4,30,14,16,46.7,25,6,19,24,0.45
318,11,"Ronnie Brewer","New York Knicks",46,96,81.4,80,0.833,96,29,67,30.2,41.7,0,0,0,0,30.2,25,7,18,28,71,22,49,31,0.74
319,21,"Maurice Harkless","Orlando Magic",76,125,67.9,104,0.832,125,36,89,28.8,41.6,0,0,0,0,28.8,12,4,8,33.3,113,32,81,28.3,0.9
