sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
158,17,"Jeremy Lin","Los Angeles Lakers",74,101,24.8,107,1.059,101,37,64,36.6,53,0,0,0,0,36.6,12,4,8,33.3,89,33,56,37.1,0.88
158,20,"Tony Snell","Chicago Bulls",83,221,78.6,234,1.059,221,80,141,36.2,52.9,0,0,0,0,36.2,20,6,14,30,201,74,127,36.8,0.91
158,3,"Trey Burke","Utah Jazz",76,324,48.3,343,1.059,324,117,207,36.1,52.9,0,0,0,0,36.1,20,8,12,40,304,109,195,35.9,0.94
161,41,"Dirk Nowitzki","Dallas Mavericks",82,594,78,627,1.056,593,260,333,43.8,52.4,0,0.7,0.01,0.7,43.9,319,159,160,49.8,274,101,173,36.9,0.46
162,44,"Bojan  Bogdanovic","Brooklyn Nets",84,276,71.3,291,1.054,276,98,178,35.5,52.7,0,0,0,0,35.5,16,3,13,18.8,260,95,165,36.5,0.94
162,16,"Pau Gasol","Chicago Bulls",88,350,80.3,369,1.054,350,177,173,50.6,52.3,0,0.9,0.01,0.9,50.6,323,165,158,51.1,27,12,15,44.4,0.08
162,11,"Jamal Crawford","Los Angeles Clippers",78,280,35.3,295,1.054,277,99,178,35.7,51.6,0,1.4,0.03,1.4,36.4,24,11,13,45.8,253,88,165,34.8,0.91
165,23,"Allen Crabbe","Portland Trail Blazers",53,94,79.7,99,1.053,94,34,60,36.2,52.7,0,0,0,0,36.2,12,3,9,25,82,31,51,37.8,0.87
166,5,"Henry Walker","Miami Heat",24,120,88.2,126,1.05,120,42,78,35,52.5,0,0,0,0,35,0,0,0,,120,42,78,35,1
166,11,"Mike Conley","Memphis Grizzlies",78,201,42.4,211,1.05,201,73,128,36.3,52.5,0,0,0,0,36.3,24,8,16,33.3,177,65,112,36.7,0.88
168,0,"Damian Lillard","Portland Trail Blazers",87,263,29.9,276,1.049,263,96,167,36.5,52.5,0,0.4,0,0.4,36.5,22,12,10,54.5,241,84,157,34.9,0.92
169,8,"Rudy Gay","Sacramento Kings",68,186,30.9,195,1.048,186,70,116,37.6,52.2,0,0.5,0.01,0.5,37.6,37,16,21,43.2,149,54,95,36.2,0.8
170,7,"Ben Gordon","Orlando Magic",56,68,31.5,71,1.044,68,25,43,36.8,52.2,0,0,0,0,36.8,12,4,8,33.3,56,21,35,37.5,0.82
170,20,"Donatas Motiejunas","Houston Rockets",71,137,91.9,143,1.044,137,48,89,35,52.2,0,0,0,0,35,8,1,7,12.5,129,47,82,36.4,0.94
172,7,"Darren Collison","Sacramento Kings",45,93,25.7,97,1.043,93,33,60,35.5,51.6,0,1.1,0.01,1.1,35.5,6,3,3,50,87,30,57,34.5,0.94
173,21,"Tayshaun Prince","Memphis Grizzlies",26,73,65.8,76,1.041,73,31,42,42.5,52.1,0,0,0,0,42.5,43,17,26,39.5,30,14,16,46.7,0.41
173,15,"Donald Sloan","Indiana Pacers",53,74,38.1,77,1.041,74,25,49,33.8,50.7,0,2.7,0.03,2.7,33.8,1,0,1,0,73,25,48,34.2,0.99
175,4,"Arron Afflalo","Portland Trail Blazers",28,105,61.4,109,1.038,105,38,67,36.2,51.9,0,0,0,0,36.2,21,5,16,23.8,84,33,51,39.3,0.8
176,7,"Kyle Lowry","Toronto Raptors",74,215,30.7,222,1.033,215,77,138,35.8,51.4,0,0.9,0.01,0.9,35.8,16,10,6,62.5,199,67,132,33.7,0.93
177,9,"Serge Ibaka","Oklahoma City Thunder",64,421,84.2,434,1.031,421,180,241,42.8,51.5,0,0,0,0,42.8,226,106,120,46.9,195,74,121,37.9,0.46
178,5,"Kentavious Caldwell-Pope","Detroit Pistons",82,378,56,389,1.029,377,133,244,35.3,51.3,0,0.8,0.01,0.8,35.4,44,12,32,27.3,333,121,212,36.3,0.88
178,44,"Nikola Mirotic","Chicago Bulls",93,278,65.3,286,1.029,276,96,180,34.8,50.7,0,0.7,0.02,0.4,35.3,20,8,12,40,256,88,168,34.4,0.93
180,7,"Isaiah Canaan","Philadelphia 76ers",22,72,38.5,74,1.028,72,25,47,34.7,51.4,0,0,0,0,34.7,3,1,2,33.3,69,24,45,34.8,0.96
180,9,"Luol Deng","Miami Heat",72,254,62.6,261,1.028,254,94,160,37,51.4,0,0,0,0,37,55,21,34,38.2,199,73,126,36.7,0.78
182,12,"Gary Neal","Charlotte Hornets",43,75,26.2,77,1.027,75,29,46,38.7,51.3,0,0,0,0,38.7,16,10,6,62.5,59,19,40,32.2,0.79
183,17,"Anderson Varejao","Cleveland Cavaliers",26,39,88.6,40,1.026,38,19,19,50,50,0,2.6,0.05,2.6,51.3,37,19,18,51.4,1,0,1,0,0.03
184,0,"Avery Bradley","Boston Celtics",81,432,52.1,443,1.025,432,168,264,38.9,51.2,0,0.2,0,0.2,38.9,144,62,82,43.1,288,106,182,36.8,0.67
184,44,"Solomon Hill","Indiana Pacers",82,198,60.4,203,1.025,198,71,127,35.9,51.3,0,0,0,0,35.9,23,10,13,43.5,175,61,114,34.9,0.88
184,3,"Dion Waiters","Oklahoma City Thunder",47,122,35.1,125,1.025,121,42,79,34.7,50.4,0,0.8,0.02,0.8,35.2,6,4,2,66.7,115,38,77,33,0.95
187,13,"Elijah Millsap","Utah Jazz",47,84,70,86,1.024,84,29,55,34.5,51.2,0,0,0,0,34.5,5,1,4,20,79,28,51,35.4,0.94
188,9,"Tony Parker","San Antonio Spurs",75,128,26.3,131,1.023,128,48,80,37.5,51.2,0,0,0,0,37.5,41,13,28,31.7,87,35,52,40.2,0.68
189,90,"Drew Gooden","Washington Wizards",61,181,78.7,185,1.022,181,75,106,41.4,50.8,0,0.6,0.01,0.6,41.4,100,41,59,41,81,34,47,42,0.45
190,2,"Marvin  Williams","Charlotte Hornets",78,336,91.6,343,1.021,336,126,210,37.5,51,0,0,0,0,37.5,78,35,43,44.9,258,91,167,35.3,0.77
191,0,"Isaiah Canaan","Houston Rockets",28,50,55.6,51,1.02,50,17,33,34,51,0,0,0,0,34,0,0,0,,50,17,33,34,1
191,15,"Matt Bonner","San Antonio Spurs",79,151,89.9,154,1.02,150,52,98,34.7,50.7,0,0.7,0.02,0.7,35.1,17,4,13,23.5,133,48,85,36.1,0.89
193,17,"PJ Tucker","Phoenix Suns",78,258,73.1,263,1.019,258,93,165,36,51,0,0.4,0,0.4,36,32,16,16,50,226,77,149,34.1,0.88
194,10,"Nik Stauskas","Sacramento Kings",73,122,55.5,124,1.016,122,42,80,34.4,50.8,0,0,0,0,34.4,4,2,2,50,118,40,78,33.9,0.97
195,7,"Goran Dragic","Miami Heat",26,65,43.3,66,1.015,65,24,41,36.9,50.8,0,0,0,0,36.9,15,6,9,40,50,18,32,36,0.77
195,3,"Ty Lawson","Denver Nuggets",76,130,21.6,132,1.015,130,46,84,35.4,50.8,0,0,0,0,35.4,13,6,7,46.2,117,40,77,34.2,0.9
195,4,"Randy Foye","Denver Nuggets",50,196,60.3,199,1.015,196,67,129,34.2,50.8,0,0,0,0,34.2,16,2,14,12.5,180,65,115,36.1,0.92
198,41,"Kelly Olynyk","Boston Celtics",68,208,73.8,211,1.014,208,75,133,36.1,50.7,0,0,0,0,36.1,45,14,31,31.1,163,61,102,37.4,0.78
199,5,"Josh Smith","Houston Rockets",72,259,79,261,1.008,259,91,168,35.1,50.4,0,0,0,0,35.1,25,12,13,48,234,79,155,33.8,0.9
200,22,"Chris Copeland","Indiana Pacers",50,143,71.5,144,1.007,143,49,94,34.3,50.3,0,0,0,0,34.3,6,3,3,50,137,46,91,33.6,0.96
201,21,"Wilson Chandler","Denver Nuggets",78,384,69.7,385,1.003,384,131,253,34.1,50.1,0,0.5,0.01,0.5,34.1,22,8,14,36.4,362,123,239,34,0.94
202,55,"ETwaun Moore","Chicago Bulls",59,36,50.7,36,1,36,12,24,33.3,50,0,0,0,0,33.3,1,0,1,0,35,12,23,34.3,0.97
202,1,"Ish Smith","Philadelphia 76ers",25,36,39.1,36,1,36,12,24,33.3,50,0,0,0,0,33.3,1,0,1,0,35,12,23,34.3,0.97
202,17,"Jonas Valanciunas","Toronto Raptors",84,26,52,26,1,26,13,13,50,50,0,0,0,0,50,26,13,13,50,0,0,0,,0
202,13,"Luke Ridnour","Orlando Magic",47,46,32.9,46,1,46,16,30,34.8,50,0,0,0,0,34.8,11,2,9,18.2,35,14,21,40,0.76
202,44,"Tyler Zeller","Boston Celtics",86,104,84.6,104,1,104,52,52,50,50,0,0,0,0,50,104,52,52,50,0,0,0,,0
202,9,"Jared Cunningham","Los Angeles Clippers",19,14,73.7,14,1,14,5,9,35.7,46.4,0,7.1,0.07,7.1,35.7,3,2,1,66.7,11,3,8,27.3,0.79
202,31,"Mike Muscala","Atlanta Hawks",50,69,92,69,1,69,29,40,42,50,0,0,0,0,42,40,18,22,45,29,11,18,37.9,0.42
202,6,"Jordan  Clarkson","Los Angeles Lakers",59,84,27,84,1,84,30,54,35.7,50,0,0,0,0,35.7,8,6,2,75,76,24,52,31.6,0.9
202,11,"Brandon Knight","Phoenix Suns",11,43,39.1,43,1,43,15,28,34.9,50,0,0,0,0,34.9,4,2,2,50,39,13,26,33.3,0.91
202,5,"Timothy Hardaway Jr.","New York Knicks",70,331,64.6,331,1,331,114,217,34.4,49.7,0,1.2,0.01,1.2,34.4,39,13,26,33.3,292,101,191,34.6,0.88
202,15,"John Salmons","New Orleans Pelicans",22,21,48.8,21,1,21,7,14,33.3,50,0,0,0,0,33.3,0,0,0,,21,7,14,33.3,1
202,44,"Jeff Taylor","Charlotte Hornets",29,39,56.5,39,1,39,14,25,35.9,50,0,0,0,0,35.9,5,3,2,60,34,11,23,32.4,0.87
202,10,"Chase Budinger","Minnesota Timberwolves",67,187,83.5,187,1,186,67,119,36,50,0,1.1,0.02,1.1,36.4,50,15,35,30,136,52,84,38.2,0.73
215,2,"Langston Galloway","New York Knicks",45,181,53.2,180,0.994,181,67,114,37,49.4,0,0.6,0.01,0.6,37,47,22,25,46.8,134,45,89,33.6,0.74
216,39,"Jerami Grant","Philadelphia 76ers",65,150,80.6,149,0.993,150,50,100,33.3,49.3,0,0.7,0.01,0.7,33.3,7,2,5,28.6,143,48,95,33.6,0.95
217,0,"Shane Larkin","New York Knicks",76,103,44.6,102,0.99,103,37,66,35.9,49.5,0,0,0,0,35.9,27,9,18,33.3,76,28,48,36.8,0.74
218,15,"Shabazz Muhammad","Minnesota Timberwolves",38,80,72.1,79,0.988,80,30,50,37.5,49.4,0,0,0,0,37.5,31,11,20,35.5,49,19,30,38.8,0.61
219,11,"Markieff Morris","Phoenix Suns",82,315,62.6,311,0.987,315,127,188,40.3,49.2,0,0.3,0,0.3,40.3,150,71,79,47.3,165,56,109,33.9,0.52
220,0,"CJ Miles","Indiana Pacers",71,474,74.3,467,0.985,474,165,309,34.8,49.1,0,0.4,0,0.4,34.8,92,30,62,32.6,382,135,247,35.3,0.81
220,22,"Otto Porter Jr.","Washington Wizards",84,200,70.4,197,0.985,199,75,124,37.7,49,0,0.5,0.02,0.5,38,74,30,44,40.5,125,45,80,36,0.63
222,7,"Justin Holiday","Golden State Warriors",64,125,74,123,0.984,125,45,80,36,49.2,0,0,0,0,36,29,12,17,41.4,96,33,63,34.4,0.77
223,11,"Enes Kanter","Oklahoma City Thunder",26,60,87,59,0.983,60,28,32,46.7,49.2,0,0,0,0,46.7,56,25,31,44.6,4,3,1,75,0.07
224,22,"Danny Granger","Miami Heat",30,102,81,100,0.98,102,36,66,35.3,49,0,0,0,0,35.3,21,8,13,38.1,81,28,53,34.6,0.79
225,25,"Austin Rivers","Los Angeles Clippers",55,93,55.4,91,0.978,93,31,62,33.3,48.9,0,0,0,0,33.3,4,2,2,50,89,29,60,32.6,0.96
226,19,"Beno Udrih","Memphis Grizzlies",89,133,31.2,130,0.977,132,51,81,38.6,48.5,0,0.8,0.02,0.8,39.1,49,25,24,51,83,26,57,31.3,0.63
227,15,"Kemba Walker","Charlotte Hornets",62,168,27,164,0.976,168,57,111,33.9,48.8,0,0,0,0,33.9,17,7,10,41.2,151,50,101,33.1,0.9
228,5,"Kendall Marshall","Milwaukee Bucks",28,40,65.6,39,0.975,40,13,27,32.5,48.8,0,0,0,0,32.5,0,0,0,,40,13,27,32.5,1
228,13,"Derrick Williams","Sacramento Kings",75,158,65.8,154,0.975,157,55,102,35,48.7,0,0.6,0.01,0.6,35.4,23,12,11,52.2,134,43,91,32.1,0.85
230,9,"Ronnie Price","Los Angeles Lakers",43,77,48.1,75,0.974,77,25,52,32.5,48.7,0,0,0,0,32.5,2,0,2,0,75,25,50,33.3,0.97
231,21,"David West","Indiana Pacers",66,299,79.9,291,0.973,299,144,155,48.2,48.7,0,0,0,0,48.2,283,141,142,49.8,16,3,13,18.8,0.05
231,77,"Andrea Bargnani","New York Knicks",29,148,72.2,144,0.973,147,64,83,43.5,48.3,0,2,0.03,2,43.2,108,50,58,46.3,39,14,25,35.9,0.27
233,11,"Dante Exum","Utah Jazz",82,242,76.8,235,0.971,242,80,162,33.1,48.6,0,0,0,0,33.1,7,5,2,71.4,235,75,160,31.9,0.97
234,32,"Mike Scott","Atlanta Hawks",79,235,85.1,228,0.97,235,80,155,34,48.5,0,0,0,0,34,30,12,18,40,205,68,137,33.2,0.87
234,18,"Mike Miller","Cleveland Cavaliers",61,99,86.8,96,0.97,99,32,67,32.3,48.5,0,0,0,0,32.3,3,0,3,0,96,32,64,33.3,0.97
236,14,"Jameer Nelson","Dallas Mavericks",23,65,52,63,0.969,65,21,44,32.3,48.5,0,0,0,0,32.3,1,0,1,0,64,21,43,32.8,0.98
237,4,"Ryan Kelly","Los Angeles Lakers",52,149,73,144,0.966,148,49,99,33.1,47.3,0,1.3,0.03,1.3,33.6,23,7,16,30.4,125,42,83,33.6,0.84
237,17,"Dennis Schroder","Atlanta Hawks",93,116,32.4,112,0.966,116,39,77,33.6,48.3,0,0,0,0,33.6,13,5,8,38.5,103,34,69,33,0.89
237,2,"Jarrett Jack","Brooklyn Nets",86,116,20.3,112,0.966,116,39,77,33.6,48.3,0,0,0,0,33.6,18,5,13,27.8,98,34,64,34.7,0.84
240,23,"Draymond Green","Golden State Warriors",100,444,89.5,428,0.964,444,148,296,33.3,48.2,0,0,0,0,33.3,46,16,30,34.8,398,132,266,33.2,0.9
240,33,"Mirza Teletovic","Brooklyn Nets",43,193,85,186,0.964,193,64,129,33.2,48.2,0,0,0,0,33.2,11,6,5,54.5,182,58,124,31.9,0.94
242,5,"Victor Oladipo","Orlando Magic",72,184,37,177,0.962,184,60,124,32.6,48.1,0,0,0,0,32.6,13,3,10,23.1,171,57,114,33.3,0.93
243,17,"Louis Amundson","New York Knicks",41,25,69.4,24,0.96,25,12,13,48,48,0,0,0,0,48,25,12,13,48,0,0,0,,0
244,32,"Jeff Green","Memphis Grizzlies",56,133,48.7,127,0.955,133,45,88,33.8,47.7,0,0,0,0,33.8,17,8,9,47.1,116,37,79,31.9,0.87
244,99,"Jae Crowder","Boston Celtics",61,199,66.6,190,0.955,199,70,129,35.2,47.7,0,0,0,0,35.2,47,20,27,42.6,152,50,102,32.9,0.76
246,14,"KJ McDaniels","Philadelphia 76ers",52,130,65.7,124,0.954,130,42,88,32.3,47.7,0,0,0,0,32.3,2,2,0,100,128,40,88,31.3,0.98
247,9,"Nikola Vucevic","Orlando Magic",74,296,86.3,282,0.953,296,140,156,47.3,47.6,0,0,0,0,47.3,292,138,154,47.3,4,2,2,50,0.01
248,14,"DJ Augustin","Detroit Pistons",54,63,28.8,60,0.952,63,20,43,31.7,47.6,0,0,0,0,31.7,0,0,0,,63,20,43,31.7,1
248,2,"John Wall","Washington Wizards",86,124,16.3,118,0.952,124,41,83,33.1,47.6,0,0,0,0,33.1,9,5,4,55.6,115,36,79,31.3,0.93
250,14,"Jason Smith","New York Knicks",82,323,82.2,307,0.95,322,145,177,45,47.4,0,0.6,0.01,0.6,45.2,283,130,153,45.9,39,15,24,38.5,0.12
250,11,"Erick Green","Denver Nuggets",43,60,44.1,57,0.95,60,21,39,35,45.8,0,3.3,0.03,3.3,35,17,8,9,47.1,43,13,30,30.2,0.72
250,35,"Chris Kaman","Portland Trail Blazers",77,120,74.1,114,0.95,120,57,63,47.5,47.5,0,0.8,0.01,0.8,47.5,120,57,63,47.5,0,0,0,,0
253,11,"Jeremy Lamb","Oklahoma City Thunder",47,79,46.5,75,0.949,79,26,53,32.9,47.5,0,0,0,0,32.9,9,3,6,33.3,70,23,47,32.9,0.89
253,8,"JR Smith","New York Knicks",24,78,39.8,74,0.949,78,27,51,34.6,47.4,0,0,0,0,34.6,19,7,12,36.8,59,20,39,33.9,0.76
255,44,"Andrew Nicholson","Orlando Magic",40,96,92.3,91,0.948,96,39,57,40.6,47.4,0,0,0,0,40.6,58,26,32,44.8,38,13,25,34.2,0.4
256,2,"Kevin Garnett","Brooklyn Nets",42,107,65.6,101,0.944,107,50,57,46.7,47.2,0,0,0,0,46.7,102,49,53,48,5,1,4,20,0.05
256,22,"Brian  Roberts","Charlotte Hornets",72,142,40.8,134,0.944,142,49,93,34.5,47.2,0,0,0,0,34.5,28,13,15,46.4,114,36,78,31.6,0.8
258,20,"Archie Goodwin","Phoenix Suns",41,35,52.2,33,0.943,35,11,24,31.4,47.1,0,0,0,0,31.4,2,0,2,0,33,11,22,33.3,0.94
259,30,"Earl Barron","Phoenix Suns",16,17,94.4,16,0.941,17,7,10,41.2,47.1,0,0,0,0,41.2,13,5,8,38.5,4,2,2,50,0.24
260,7,"Jared Sullinger","Boston Celtics",62,265,79.8,249,0.94,265,98,167,37,47,0,0,0,0,37,85,45,40,52.9,180,53,127,29.4,0.68
261,30,"Troy Daniels","Minnesota Timberwolves",19,33,63.5,31,0.939,33,11,22,33.3,47,0,0,0,0,33.3,6,2,4,33.3,27,9,18,33.3,0.82
262,30,"Thaddeus Young","Brooklyn Nets",34,65,68.4,61,0.938,65,22,43,33.8,46.9,0,0,0,0,33.8,14,5,9,35.7,51,17,34,33.3,0.78
263,6,"Pero Antic","Atlanta Hawks",78,220,90.9,206,0.936,220,72,148,32.7,46.8,0,0,0,0,32.7,25,10,15,40,195,62,133,31.8,0.89
263,42,"Lance Thomas","New York Knicks",40,94,54,88,0.936,94,40,54,42.6,46.3,0,2.1,0.02,2.1,42.6,74,33,41,44.6,20,7,13,35,0.21
265,10,"Spencer Hawes","Los Angeles Clippers",81,199,84.3,186,0.935,199,65,134,32.7,46.7,0,0,0,0,32.7,22,9,13,40.9,177,56,121,31.6,0.89
266,10,"Sergey Karasev","Brooklyn Nets",33,60,77.9,56,0.933,60,20,40,33.3,46.7,0,0,0,0,33.3,8,4,4,50,52,16,36,30.8,0.87
267,33,"Trevor  Booker","Utah Jazz",79,116,68.6,108,0.931,116,40,76,34.5,46.6,0,0,0,0,34.5,39,12,27,30.8,77,28,49,36.4,0.66
267,88,"Nicolas Batum","Portland Trail Blazers",76,319,61.8,297,0.931,319,105,214,32.9,46.6,0,0.3,0,0.3,32.9,44,18,26,40.9,275,87,188,31.6,0.86
269,19,"PJ Hairston","Charlotte Hornets",45,155,76,144,0.929,155,48,107,31,45.8,0,1.3,0.01,1.3,31,4,2,2,50,151,46,105,30.5,0.97
269,41,"Justin Hamilton","Minnesota Timberwolves",17,28,93.3,26,0.929,28,11,17,39.3,46.4,0,0,0,0,39.3,16,7,9,43.8,12,4,8,33.3,0.43
271,2,"Wayne Ellington","Los Angeles Lakers",65,178,37,165,0.927,178,60,118,33.7,46.1,0,0.6,0.01,0.6,33.7,52,16,36,30.8,126,44,82,34.9,0.71
272,3,"Ray McCallum","Sacramento Kings",68,92,36.4,85,0.924,92,29,63,31.5,46.2,0,0,0,0,31.5,8,2,6,25,84,27,57,32.1,0.91
272,11,"Monta Ellis","Dallas Mavericks",85,223,25.7,206,0.924,223,75,148,33.6,46.2,0,0,0,0,33.6,40,19,21,47.5,183,56,127,30.6,0.82
274,5,"Marreese Speights","Golden State Warriors",86,258,73.3,238,0.922,257,116,141,45.1,45.9,0,1.2,0.02,1.2,45.3,242,112,130,46.3,15,4,11,26.7,0.06
274,9,"Gerald Henderson","Charlotte Hornets",80,206,37.1,190,0.922,205,73,132,35.6,46.1,0,0.5,0.01,0.5,35.9,77,30,47,39,128,43,85,33.6,0.62
276,4,"Robbie Hummel","Minnesota Timberwolves",45,113,88.3,104,0.92,113,44,69,38.9,46,0,0,0,0,38.9,63,28,35,44.4,50,16,34,32,0.44
277,15,"Vince Carter","Memphis Grizzlies",77,220,62.3,202,0.918,220,70,150,31.8,45.9,0,0,0,0,31.8,21,8,13,38.1,199,62,137,31.2,0.9
278,16,"Aron Baynes","San Antonio Spurs",74,36,90,33,0.917,36,16,20,44.4,45.8,0,0,0,0,44.4,32,15,17,46.9,4,1,3,25,0.11
279,23,"Austin Daye","San Antonio Spurs",26,59,67,54,0.915,59,19,40,32.2,45.8,0,0,0,0,32.2,7,3,4,42.9,52,16,36,30.8,0.88
280,1,"Tyreke Evans","New Orleans Pelicans",83,144,35.8,131,0.91,144,45,99,31.3,45.5,0,0,0,0,31.3,14,4,10,28.6,130,41,89,31.5,0.9
280,42,"Nene Hilario","Washington Wizards",77,166,81.4,151,0.91,166,75,91,45.2,45.5,0,0,0,0,45.2,162,74,88,45.7,4,1,3,25,0.02
280,43,"Kris Humphries","Washington Wizards",65,188,82.8,171,0.91,187,85,102,45.5,45.5,0,0.5,0.01,0.5,45.7,181,85,96,47,6,0,6,0,0.03
283,15,"Al Horford","Atlanta Hawks",92,430,86,391,0.909,430,190,240,44.2,45.5,0,0,0,0,44.2,392,179,213,45.7,38,11,27,28.9,0.09
283,11,"Doug  McDermott","Chicago Bulls",39,44,75.9,40,0.909,44,14,30,31.8,45.5,0,0,0,0,31.8,5,2,3,40,39,12,27,30.8,0.89
285,3,"Dwyane Wade","Miami Heat",62,65,12.8,59,0.908,65,25,40,38.5,44.6,0,1.5,0.02,1.5,38.5,32,17,15,53.1,33,8,25,24.2,0.51
286,12,"Nick Calathes","Memphis Grizzlies",67,43,41.3,39,0.907,43,13,30,30.2,45.3,0,0,0,0,30.2,3,0,3,0,40,13,27,32.5,0.93
287,22,"Andre Miller","Sacramento Kings",30,21,30,19,0.905,21,7,14,33.3,45.2,0,0,0,0,33.3,2,2,0,100,19,5,14,26.3,0.9
288,12,"LaMarcus Aldridge","Portland Trail Blazers",76,406,59.4,367,0.904,406,168,238,41.4,45.2,0,0,0,0,41.4,310,137,173,44.2,96,31,65,32.3,0.24
289,30,"Brandon Bass","Boston Celtics",86,203,64.4,183,0.901,203,87,116,42.9,45.1,0,0.5,0,0.5,42.9,174,78,96,44.8,29,9,20,31,0.14
290,88,"Alexey Shved","Houston Rockets",9,10,62.5,9,0.9,10,3,7,30,45,0,0,0,0,30,1,0,1,0,9,3,6,33.3,0.9
290,33,"Alonzo Gee","Portland Trail Blazers",16,10,58.8,9,0.9,10,3,7,30,45,0,0,0,0,30,1,0,1,0,9,3,6,33.3,0.9
290,16,"Toney Douglas","New Orleans Pelicans",12,10,31.3,9,0.9,10,3,7,30,45,0,0,0,0,30,1,0,1,0,9,3,6,33.3,0.9
293,2,"Eric Bledsoe","Phoenix Suns",81,158,28.5,142,0.899,158,48,110,30.4,44.6,0,0.6,0.01,0.6,30.4,12,3,9,25,146,45,101,30.8,0.92
294,32,"James Ennis","Miami Heat",62,98,74.8,88,0.898,98,30,68,30.6,44.9,0,0,0,0,30.6,9,2,7,22.2,89,28,61,31.5,0.91
295,6,"Terrence Jones","Houston Rockets",50,56,59.6,50,0.893,56,18,38,32.1,44.6,0,0,0,0,32.1,14,4,10,28.6,42,14,28,33.3,0.75
295,23,"Anthony Davis","New Orleans Pelicans",72,317,62.6,283,0.893,317,141,176,44.5,44.6,0,0,0,0,44.5,310,140,170,45.2,7,1,6,14.3,0.02
297,16,"Kostas Papanikolaou","Houston Rockets",51,102,80.3,91,0.892,102,31,71,30.4,44.6,0,0,0,0,30.4,7,2,5,28.6,95,29,66,30.5,0.93
297,9,"Rajon Rondo","Dallas Mavericks",48,83,38.8,74,0.892,83,29,54,34.9,44.6,0,0,0,0,34.9,41,13,28,31.7,42,16,26,38.1,0.51
299,22,"Andrew  Wiggins","Minnesota Timberwolves",82,169,36.5,150,0.888,169,59,110,34.9,44.4,0,0,0,0,34.9,73,27,46,37,96,32,64,33.3,0.57
300,33,"Corey Brewer","Houston Rockets",73,231,68.5,205,0.887,231,72,159,31.2,44.4,0,0,0,0,31.2,24,11,13,45.8,207,61,146,29.5,0.9
300,8,"Jeff Green","Boston Celtics",33,141,57.6,125,0.887,140,43,97,30.7,43.6,0,0.7,0.02,0.7,31.2,21,7,14,33.3,119,36,83,30.3,0.85
302,55,"Roy Hibbert","Indiana Pacers",76,131,78,116,0.885,131,58,73,44.3,44.3,0,0,0,0,44.3,129,58,71,45,2,0,2,0,0.02
303,6,"Tyson Chandler","Dallas Mavericks",80,34,82.9,30,0.882,34,15,19,44.1,44.1,0,0,0,0,44.1,34,15,19,44.1,0,0,0,,0
303,19,"Jerryd Bayless","Milwaukee Bucks",83,144,43,127,0.882,142,44,98,31,42.6,0,1.4,0.04,1.4,31.9,31,11,20,35.5,111,33,78,29.7,0.78
305,12,"Gary Neal","Minnesota Timberwolves",11,42,47.2,37,0.881,42,16,26,38.1,42.9,0,2.4,0.02,2.4,38.1,26,12,14,46.2,16,4,12,25,0.38
306,2,"Raymond Felton","Dallas Mavericks",32,25,33.3,22,0.88,25,8,17,32,44,0,0,0,0,32,4,2,2,50,21,6,15,28.6,0.84
307,35,"Henry Sims","Philadelphia 76ers",73,180,90.5,158,0.878,180,77,103,42.8,43.9,0,0,0,0,42.8,159,73,86,45.9,21,4,17,19,0.12
308,33,"Boris Diaw","San Antonio Spurs",88,204,73.9,179,0.877,204,62,142,30.4,43.9,0,0,0,0,30.4,29,7,22,24.1,175,55,120,31.4,0.86
308,13,"James Young","Boston Celtics",31,65,76.5,57,0.877,65,20,45,30.8,43.8,0,0,0,0,30.8,5,3,2,60,60,17,43,28.3,0.92
310,12,"Luc Mbah a Moute","Philadelphia 76ers",67,281,72.1,246,0.875,280,92,188,32.9,43.6,0,0.4,0.01,0.4,33.1,84,32,52,38.1,196,60,136,30.6,0.7
311,7,"Dwight  Powell","Dallas Mavericks",26,31,83.8,27,0.871,31,12,19,38.7,43.5,0,0,0,0,38.7,20,9,11,45,11,3,8,27.3,0.35
312,31,"Sebastian Telfair","Oklahoma City Thunder",16,23,28,20,0.87,23,7,16,30.4,43.5,0,0,0,0,30.4,1,1,0,100,22,6,16,27.3,0.96
313,25,"Austin Rivers","New Orleans Pelicans",35,45,52.9,39,0.867,45,13,32,28.9,43.3,0,0,0,0,28.9,1,0,1,0,44,13,31,29.5,0.98
314,33,"Dante Cunningham","New Orleans Pelicans",70,201,90.1,174,0.866,201,86,115,42.8,43,0,0.5,0,0.5,42.8,195,85,110,43.6,6,1,5,16.7,0.03
315,32,"Blake Griffin","Los Angeles Clippers",81,400,72.5,346,0.865,400,169,231,42.3,43.1,0,0.3,0,0.3,42.3,383,162,221,42.3,17,7,10,41.2,0.04
316,1,"Tony Wroten","Philadelphia 76ers",30,85,57,73,0.859,84,24,60,28.6,42.9,0,1.2,0.04,1.2,29.4,1,0,1,0,83,24,59,28.9,0.99
317,25,"Al Jefferson","Charlotte Hornets",65,134,73.2,115,0.858,134,57,77,42.5,42.9,0,0,0,0,42.5,130,56,74,43.1,4,1,3,25,0.03
