sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
157,0,"Aaron Gordon","Orlando Magic",58,252,51.7,282,1.119,252,96,156,38.1,56,0,0,0,0,38.1,25,6,19,24,227,90,137,39.6,0.9
159,44,"Tyler Zeller","Brooklyn Nets",42,34,82.9,38,1.118,34,14,20,41.2,55.9,0,0,0,0,41.2,9,4,5,44.4,25,10,15,40,0.74
160,5,"Marreese Speights","Orlando Magic",52,226,87.6,252,1.115,226,85,141,37.6,55.8,0,0.4,0,0.4,37.6,9,3,6,33.3,217,82,135,37.8,0.96
160,8,"Michael Beasley","New York Knicks",74,87,30.1,97,1.115,87,35,52,40.2,55.7,0,0,0,0,40.2,25,8,17,32,62,27,35,43.5,0.71
160,0,"Emmanuel Mudiay","Denver Nuggets",42,61,31.6,68,1.115,61,23,38,37.7,55.7,0,0,0,0,37.7,2,1,1,50,59,22,37,37.3,0.97
163,14,"Jameer Nelson","New Orleans Pelicans",43,74,45.1,82,1.108,74,28,46,37.8,55.4,0,0,0,0,37.8,8,2,6,25,66,26,40,39.4,0.89
163,20,"Justise Winslow","Miami Heat",73,158,76.7,175,1.108,158,60,98,38,55.4,0,0,0,0,38,20,5,15,25,138,55,83,39.9,0.87
165,5,"Rodney Hood","Utah Jazz",39,197,48.5,218,1.107,197,75,122,38.1,54.8,0,1,0.01,1,38.1,26,9,17,34.6,171,66,105,38.6,0.87
166,8,"Tyler Johnson","Miami Heat",77,348,70.3,385,1.106,348,134,214,38.5,55.3,0,0,0,0,38.5,44,17,27,38.6,304,117,187,38.5,0.87
166,22,"Thabo Sefolosha","Utah Jazz",38,85,70.2,94,1.106,85,33,52,38.8,55.3,0,0,0,0,38.8,10,5,5,50,75,28,47,37.3,0.88
168,15,"Vince Carter","Sacramento Kings",58,155,77.5,171,1.103,155,59,96,38.1,55.2,0,0,0,0,38.1,11,6,5,54.5,144,53,91,36.8,0.93
168,7,"Justin Holiday","Chicago Bulls",72,359,57.8,396,1.103,359,134,225,37.3,54.7,0,0.8,0.01,0.8,37.3,24,9,15,37.5,335,125,210,37.3,0.93
170,35,"Trevor Booker","Brooklyn Nets",18,10,43.5,11,1.1,10,4,6,40,55,0,0,0,0,40,2,1,1,50,8,3,5,37.5,0.8
171,9,"Kelly Olynyk","Miami Heat",81,304,80.4,334,1.099,303,115,188,38,54.6,0,0.3,0.01,0.3,38.2,36,14,22,38.9,267,101,166,37.8,0.88
171,8,"Shane Larkin","Boston Celtics",65,71,45.5,78,1.099,71,26,45,36.6,54.9,0,0,0,0,36.6,0,0,0,,71,26,45,36.6,1
173,8,"Patty Mills","San Antonio Spurs",87,305,49.4,335,1.098,305,112,193,36.7,54.6,0,1.3,0.01,1.3,36.7,11,3,8,27.3,294,109,185,37.1,0.96
174,11,"Bryn Forbes","San Antonio Spurs",84,218,56.2,239,1.096,217,79,138,36.4,54.1,0,0.9,0.02,0.9,36.7,17,2,15,11.8,200,77,123,38.5,0.92
174,0,"Kyle Kuzma","Los Angeles Lakers",77,375,69.2,411,1.096,375,140,235,37.3,54.8,0,0,0,0,37.3,23,9,14,39.1,352,131,221,37.2,0.94
176,0,"Russell Westbrook","Oklahoma City Thunder",86,97,10,106,1.093,97,37,60,38.1,54.6,0,0,0,0,38.1,11,5,6,45.5,86,32,54,37.2,0.89
176,24,"Lauri Markkanen","Chicago Bulls",68,389,76.4,425,1.093,389,143,246,36.8,54.4,0,0.8,0.01,0.8,36.8,14,6,8,42.9,375,137,238,36.5,0.96
178,20,"Manu Ginobili","San Antonio Spurs",70,143,56.5,156,1.091,143,52,91,36.4,54.5,0,0,0,0,36.4,6,0,6,0,137,52,85,38,0.96
178,23,"Gary Payton II","Los Angeles Lakers",11,11,55,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
178,0,"Alex Poythress","Indiana Pacers",24,11,100,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
178,15,"Okaro White","Miami Heat",6,11,91.7,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
182,0,"CJ Miles","Toronto Raptors",80,443,81,483,1.09,442,159,283,36,53.8,0,1.8,0.02,1.8,36.1,8,1,7,12.5,434,158,276,36.4,0.98
182,13,"James Harden","Houston Rockets",89,133,12.6,145,1.09,133,48,85,36.1,54.1,0,0.8,0.01,0.8,36.1,2,0,2,0,131,48,83,36.6,0.98
182,10,"Eric Gordon","Houston Rockets",86,491,62,535,1.09,491,179,312,36.5,54.5,0,0,0,0,36.5,7,2,5,28.6,484,177,307,36.6,0.99
185,0,"Josh Richardson","Miami Heat",86,371,59.6,403,1.086,371,139,232,37.5,54.3,0,0,0,0,37.5,43,14,29,32.6,328,125,203,38.1,0.88
185,6,"Cory Joseph","Indiana Pacers",89,174,39.8,189,1.086,174,64,110,36.8,54.3,0,0,0,0,36.8,13,3,10,23.1,161,61,100,37.9,0.93
187,16,"Cedi Osman","Cleveland Cavaliers",75,83,63.8,90,1.084,83,30,53,36.1,54.2,0,0,0,0,36.1,2,0,2,0,81,30,51,37,0.98
188,12,"Channing Frye","Los Angeles Lakers",9,24,82.8,26,1.083,24,9,15,37.5,54.2,0,0,0,0,37.5,2,1,1,50,22,8,14,36.4,0.92
189,14,"Danny Green","San Antonio Spurs",75,293,69.6,317,1.082,293,106,187,36.2,54.1,0,0.3,0,0.3,36.2,10,1,9,10,283,105,178,37.1,0.97
190,26,"Spencer Dinwiddie","Brooklyn Nets",80,185,35.3,200,1.081,185,67,118,36.2,54.1,0,0.5,0.01,0.5,36.2,3,1,2,33.3,182,66,116,36.3,0.98
191,33,"Robert Covington","Philadelphia 76ers",90,566,84.2,611,1.08,565,203,362,35.9,53.5,0,1.1,0.01,1.1,36,15,4,11,26.7,550,199,351,36.2,0.97
192,8,"James Ennis","Memphis Grizzlies",45,77,69.4,83,1.078,77,28,49,36.4,53.9,0,0,0,0,36.4,1,1,0,100,76,27,49,35.5,0.99
192,25,"Malik Beasley","Denver Nuggets",62,77,70.6,83,1.078,76,27,49,35.5,53.3,0,1.3,0.04,1.3,36.4,0,0,0,,76,27,49,35.5,1
192,35,"Dragan Bender","Phoenix Suns",82,322,95.3,347,1.078,322,116,206,36,53.9,0,0,0,0,36,7,1,6,14.3,315,115,200,36.5,0.98
195,23,"Terrance Ferguson","Oklahoma City Thunder",64,120,87.6,129,1.075,120,44,76,36.7,53.8,0,0,0,0,36.7,4,3,1,75,116,41,75,35.3,0.97
196,22,"Avery Bradley","Detroit Pistons",40,223,64.3,239,1.072,223,86,137,38.6,53.4,0,0.4,0,0.4,38.6,62,20,42,32.3,161,66,95,41,0.72
197,3,"Jared Dudley","Phoenix Suns",48,84,91.3,90,1.071,84,31,53,36.9,53.6,0,0,0,0,36.9,8,3,5,37.5,76,28,48,36.8,0.9
197,3,"Jason Terry","Milwaukee Bucks",54,113,79.6,121,1.071,113,41,72,36.3,53.5,0,0,0,0,36.3,4,2,2,50,109,39,70,35.8,0.96
197,1,"Dennis Smith Jr.","Dallas Mavericks",69,156,28.4,167,1.071,156,56,100,35.9,53.5,0,0,0,0,35.9,4,1,3,25,152,55,97,36.2,0.97
200,0,"DeMarcus Cousins","New Orleans Pelicans",48,265,71.8,283,1.068,265,95,170,35.8,53.2,0,0.8,0.01,0.8,35.8,10,3,7,30,255,92,163,36.1,0.96
201,14,"Brandon Ingram","Los Angeles Lakers",59,122,34.6,130,1.066,122,47,75,38.5,53.3,0,0.8,0.01,0.8,38.5,28,11,17,39.3,94,36,58,38.3,0.77
202,7,"Carmelo Anthony","Oklahoma City Thunder",84,481,52.2,512,1.064,479,180,299,37.6,53,0,0.4,0.01,0.4,37.8,72,32,40,44.4,407,148,259,36.4,0.85
202,23,"Ersan Ilyasova","Philadelphia 76ers",33,109,69.9,116,1.064,109,41,68,37.6,53.2,0,0,0,0,37.6,17,7,10,41.2,92,34,58,37,0.84
202,14,"Gerald Green","Houston Rockets",58,265,62.8,282,1.064,265,94,171,35.5,52.8,0,0.8,0.01,0.8,35.5,5,2,3,40,260,92,168,35.4,0.98
205,29,"JaKarr Sampson","Sacramento Kings",22,16,88.9,17,1.063,16,6,10,37.5,53.1,0,0,0,0,37.5,6,1,5,16.7,10,5,5,50,0.63
206,10,"Alec Burks","Utah Jazz",73,84,33.5,89,1.06,84,30,54,35.7,53,0,0,0,0,35.7,1,1,0,100,83,29,54,34.9,0.99
207,0,"Jerryd Bayless","Philadelphia 76ers",40,136,76,144,1.059,136,48,88,35.3,52.9,0,0,0,0,35.3,7,0,7,0,129,48,81,37.2,0.95
208,20,"Dwight Buycks","Detroit Pistons",29,18,16.5,19,1.056,18,7,11,38.9,52.8,0,0,0,0,38.9,3,2,1,66.7,15,5,10,33.3,0.83
209,9,"Serge Ibaka","Toronto Raptors",86,422,79,445,1.055,421,166,255,39.4,52.5,0,0.2,0.01,0.2,39.6,117,56,61,47.9,304,110,194,36.2,0.72
210,2,"Tyler Dorsey","Atlanta Hawks",56,147,53.6,155,1.054,147,52,95,35.4,52.7,0,0,0,0,35.4,3,1,2,33.3,144,51,93,35.4,0.98
210,5,"Markieff Morris","Washington Wizards",79,277,76.3,292,1.054,277,108,169,39,52.5,0,0.4,0,0.4,39,72,33,39,45.8,205,75,130,36.6,0.74
210,20,"Jodie Meeks","Washington Wizards",77,168,62.7,177,1.054,168,61,107,36.3,52.7,0,0,0,0,36.3,13,6,7,46.2,155,55,100,35.5,0.92
213,4,"Arron Afflalo","Orlando Magic",53,76,63.9,80,1.053,75,27,48,36,52,0,1.3,0.04,1.3,36.8,15,3,12,20,60,24,36,40,0.8
214,22,"Andrew  Wiggins","Minnesota Timberwolves",87,286,40.2,301,1.052,286,102,184,35.7,52.4,0,0.3,0,0.3,35.7,12,6,6,50,274,96,178,35,0.96
214,6,"Jordan  Clarkson","Los Angeles Lakers",53,155,40.9,163,1.052,154,55,99,35.7,51.6,0,1.9,0.03,1.9,36.1,17,6,11,35.3,137,49,88,35.8,0.89
214,33,"Marc Gasol","Memphis Grizzlies",73,427,82.6,449,1.052,427,171,256,40,52.6,0,0,0,0,40,123,64,59,52,304,107,197,35.2,0.71
217,21,"Jalen Jones","Dallas Mavericks",11,20,71.4,21,1.05,20,7,13,35,52.5,0,0,0,0,35,0,0,0,,20,7,13,35,1
217,17,"Jonathon Simmons","Orlando Magic",69,161,46.8,169,1.05,161,58,103,36,52.5,0,0,0,0,36,10,5,5,50,151,53,98,35.1,0.94
217,13,"Malcolm Brogdon","Milwaukee Bucks",55,141,57.8,148,1.05,141,50,91,35.5,52.5,0,0,0,0,35.5,5,2,3,40,136,48,88,35.3,0.96
220,4,"Paul Millsap","Denver Nuggets",38,103,56,108,1.049,102,35,67,34.3,50.5,0,2.9,0.05,2.9,35,7,2,5,28.6,95,33,62,34.7,0.93
221,8,"Jordan Clarkson","Cleveland Cavaliers",47,106,41.6,111,1.047,105,37,68,35.2,51,0,1.9,0.04,1.9,35.8,10,4,6,40,95,33,62,34.7,0.9
222,16,"Paul Zipser","Chicago Bulls",54,111,65.3,116,1.045,111,40,71,36,52.3,0,0,0,0,36,11,4,7,36.4,100,36,64,36,0.9
223,13,"Quincy Acy","Brooklyn Nets",70,298,96.1,311,1.044,298,105,193,35.2,52.2,0,0,0,0,35.2,9,4,5,44.4,289,101,188,34.9,0.97
224,5,"Bobby Portis","Chicago Bulls",73,280,77.3,292,1.043,280,108,172,38.6,52.1,0,0,0,0,38.6,65,32,33,49.2,215,76,139,35.3,0.77
225,11,"Brook Lopez","Los Angeles Lakers",74,324,87.3,337,1.04,323,113,210,35,51.7,0,0.3,0.01,0.3,35.2,9,5,4,55.6,314,108,206,34.4,0.97
225,3,"Marco Belinelli","Atlanta Hawks",52,200,51.2,208,1.04,199,72,127,36.2,50.8,0,2,0.03,2,36.5,40,14,26,35,159,58,101,36.5,0.8
225,40,"Harrison Barnes","Dallas Mavericks",77,300,45.8,312,1.04,300,112,188,37.3,52,0,0,0,0,37.3,47,24,23,51.1,253,88,165,34.8,0.84
228,3,"Tim Hardaway Jr.","New York Knicks",57,301,53.8,312,1.037,301,110,191,36.5,51.7,0,0.3,0,0.3,36.5,35,19,16,54.3,266,91,175,34.2,0.88
229,3,"Torrey Craig","Denver Nuggets",40,55,87.3,57,1.036,55,20,35,36.4,51.8,0,0,0,0,36.4,3,3,0,100,52,17,35,32.7,0.95
229,25,"Austin Rivers","Los Angeles Clippers",61,168,42.7,174,1.036,168,58,110,34.5,51.8,0,0,0,0,34.5,2,0,2,0,166,58,108,34.9,0.99
229,16,"James Johnson","Miami Heat",78,168,56.6,174,1.036,168,59,109,35.1,51.8,0,0.6,0.01,0.6,35.1,11,3,8,27.3,157,56,101,35.7,0.93
232,14,"Dewayne Dedmon","Atlanta Hawks",62,203,89,210,1.034,203,80,123,39.4,51.7,0,0,0,0,39.4,66,30,36,45.5,137,50,87,36.5,0.67
233,3,"Nikola Mirotic","New Orleans Pelicans",39,224,74.4,231,1.031,223,78,145,35,51.8,0,0.4,0.01,0,34.8,16,3,13,18.8,207,75,132,36.2,0.93
234,28,"Abdel Nader","Boston Celtics",59,68,79.1,70,1.029,68,24,44,35.3,51.5,0,0,0,0,35.3,4,2,2,50,64,22,42,34.4,0.94
235,31,"Isaiah Thomas","Los Angeles Lakers",17,38,26.4,39,1.026,38,13,25,34.2,50,0,2.6,0.03,2.6,34.2,1,1,0,100,37,12,25,32.4,0.97
235,33,"Myles Turner","Indiana Pacers",72,345,91.3,354,1.026,345,146,199,42.3,51.2,0,0.3,0,0.3,42.3,181,85,96,47,164,61,103,37.2,0.48
237,5,"Andrew Harrison","Memphis Grizzlies",56,92,36.7,94,1.022,92,32,60,34.8,51.1,0,0,0,0,34.8,4,2,2,50,88,30,58,34.1,0.96
238,4,"Andrew White","Atlanta Hawks",15,48,81.4,49,1.021,48,16,32,33.3,50,0,2.1,0.02,2.1,33.3,2,0,2,0,46,16,30,34.8,0.96
239,1,"DAngelo Russell","Brooklyn Nets",48,152,35.6,155,1.02,152,52,100,34.2,51,0,0,0,0,34.2,3,1,2,33.3,149,51,98,34.2,0.98
240,23,"Royce ONeale","Utah Jazz",80,118,72,120,1.017,118,40,78,33.9,50.8,0,0,0,0,33.9,0,0,0,,118,40,78,33.9,1
240,4,"Myke Henry","Memphis Grizzlies",20,60,88.2,61,1.017,60,21,39,35,50.8,0,0,0,0,35,2,2,0,100,58,19,39,32.8,0.97
240,7,"Ersan Ilyasova","Atlanta Hawks",46,180,78.9,183,1.017,180,67,113,37.2,50.8,0,0,0,0,37.2,39,18,21,46.2,141,49,92,34.8,0.78
243,32,"Blake Griffin","Los Angeles Clippers",33,123,51,125,1.016,123,42,81,34.1,50.8,0,0,0,0,34.1,7,1,6,14.3,116,41,75,35.3,0.94
243,8,"Henry Ellenson","Detroit Pistons",38,62,69.7,63,1.016,62,21,41,33.9,50,0,1.6,0.02,1.6,33.9,7,1,6,14.3,55,20,35,36.4,0.89
245,5,"Pat Connaughton","Portland Trail Blazers",86,199,73.4,202,1.015,199,68,131,34.2,50.8,0,0,0,0,34.2,5,2,3,40,194,66,128,34,0.97
246,23,"Ben McLemore","Memphis Grizzlies",56,148,62.2,150,1.014,148,52,96,35.1,50.7,0,0,0,0,35.1,26,6,20,23.1,122,46,76,37.7,0.82
247,12,"Luc Mbah a Moute","Houston Rockets",70,178,90.8,180,1.011,178,60,118,33.7,50.6,0,0,0,0,33.7,1,0,1,0,177,60,117,33.9,0.99
248,21,"Travis Wear","Los Angeles Lakers",17,47,75.8,47,1,47,16,31,34,50,0,0,0,0,34,4,1,3,25,43,15,28,34.9,0.91
248,9,"Justin Anderson","Philadelphia 76ers",45,102,80.3,102,1,102,34,68,33.3,50,0,0,0,0,33.3,2,0,2,0,100,34,66,34,0.98
248,8,"Johnny O'Bryant III","Charlotte Hornets",36,56,62.9,56,1,56,21,35,37.5,50,0,0,0,0,37.5,17,7,10,41.2,39,14,25,35.9,0.7
248,5,"Nicolas Batum","Charlotte Hornets",64,252,50.9,252,1,252,89,163,35.3,49.8,0,0.4,0,0.4,35.3,43,16,27,37.2,209,73,136,34.9,0.83
248,31,"Terrence Ross","Orlando Magic",24,81,57.4,81,1,81,29,52,35.8,50,0,0,0,0,35.8,9,6,3,66.7,72,23,49,31.9,0.89
248,2,"Jerian Grant","Chicago Bulls",74,95,26.8,95,1,95,32,63,33.7,50,0,1.1,0.01,1.1,33.7,5,1,4,20,90,31,59,34.4,0.95
248,32,"Davon Reed","Phoenix Suns",21,37,66.1,37,1,37,13,24,35.1,50,0,0,0,0,35.1,5,2,3,40,32,11,21,34.4,0.86
255,2,"Ian Clark","New Orleans Pelicans",84,157,45.2,156,0.994,157,53,104,33.8,49.7,0,0,0,0,33.8,4,3,1,75,153,50,103,32.7,0.97
256,33,"Dante Cunningham","New Orleans Pelicans",51,120,97.6,119,0.992,120,42,78,35,49.6,0,0,0,0,35,13,7,6,53.8,107,35,72,32.7,0.89
257,7,"Timothé Luwawu-Cabarrot","Philadelphia 76ers",52,156,91.8,154,0.987,156,52,104,33.3,49.4,0,0,0,0,33.3,7,2,5,28.6,149,50,99,33.6,0.96
258,3,"David West","Golden State Warriors",91,133,83.1,131,0.985,133,64,69,48.1,49.2,0,0,0,0,48.1,125,61,64,48.8,8,3,5,37.5,0.06
258,33,"James Ennis","Detroit Pistons",27,65,75.6,64,0.985,65,22,43,33.8,49.2,0,0,0,0,33.8,3,2,1,66.7,62,20,42,32.3,0.95
260,34,"Devin Harris","Denver Nuggets",27,64,55.2,63,0.984,64,21,43,32.8,49.2,0,0,0,0,32.8,0,0,0,,64,21,43,32.8,1
261,12,"Kelly Oubre Jr.","Washington Wizards",87,354,71.7,348,0.983,354,116,238,32.8,48.9,0,0.6,0.01,0.6,32.8,11,2,9,18.2,343,114,229,33.2,0.97
262,25,"Alec Peters","Phoenix Suns",20,57,91.9,56,0.982,57,19,38,33.3,49.1,0,0,0,0,33.3,2,1,1,50,55,18,37,32.7,0.96
263,8,"Channing Frye","Cleveland Cavaliers",44,107,89.2,105,0.981,107,38,69,35.5,49.1,0,0,0,0,35.5,21,9,12,42.9,86,29,57,33.7,0.8
263,1,"Lance Stephenson","Indiana Pacers",89,157,33.3,154,0.981,157,52,105,33.1,49,0,0,0,0,33.1,7,2,5,28.6,150,50,100,33.3,0.96
265,3,"George Hill","Cleveland Cavaliers",43,95,50.5,93,0.979,95,31,64,32.6,48.9,0,0,0,0,32.6,1,0,1,0,94,31,63,33,0.99
266,99,"Jae Crowder","Utah Jazz",38,179,61.9,175,0.978,179,60,119,33.5,48.9,0,0,0,0,33.5,15,5,10,33.3,164,55,109,33.5,0.92
267,23,"Sterling Brown","Milwaukee Bucks",57,87,69.6,85,0.977,87,29,58,33.3,48.9,0,0,0,0,33.3,3,2,1,66.7,84,27,57,32.1,0.97
268,0,"JaMychal Green","Memphis Grizzlies",55,168,81.6,164,0.976,168,61,107,36.3,48.8,0,0,0,0,36.3,45,19,26,42.2,123,42,81,34.1,0.73
269,42,"Maxi Kleber","Dallas Mavericks",72,142,90.4,138,0.972,142,49,93,34.5,48.6,0,0,0,0,34.5,21,9,12,42.9,121,40,81,33.1,0.85
269,5,"Gorgui Dieng","Minnesota Timberwolves",84,177,78.7,172,0.972,177,77,100,43.5,48.6,0,0,0,0,43.5,118,59,59,50,59,18,41,30.5,0.33
271,0,"Troy Williams","New York Knicks",17,31,81.6,30,0.968,31,10,21,32.3,48.4,0,0,0,0,32.3,0,0,0,,31,10,21,32.3,1
271,9,"Antonio Blakeney","Chicago Bulls",19,31,28.7,30,0.968,31,10,21,32.3,48.4,0,0,0,0,32.3,3,0,3,0,28,10,18,35.7,0.9
273,10,"Dorian Finney-Smith","Dallas Mavericks",21,61,75.3,59,0.967,61,20,41,32.8,48.4,0,0,0,0,32.8,2,1,1,50,59,19,40,32.2,0.97
274,9,"Kyle O'Quinn","New York Knicks",77,58,61.1,56,0.966,58,26,32,44.8,48.3,0,0,0,0,44.8,44,22,22,50,14,4,10,28.6,0.24
275,99,"Jae Crowder","Cleveland Cavaliers",53,198,81.1,191,0.965,198,68,130,34.3,48.2,0,0,0,0,34.3,36,13,23,36.1,162,55,107,34,0.82
276,33,"Wesley Johnson","Los Angeles Clippers",74,192,64.9,185,0.964,192,66,126,34.4,48.2,0,0,0,0,34.4,31,13,18,41.9,161,53,108,32.9,0.84
277,16,"Pau Gasol","San Antonio Spurs",82,244,89.7,235,0.963,244,95,149,38.9,48,0,0.4,0,0.4,38.9,122,51,71,41.8,122,44,78,36.1,0.5
277,10,"Ivan Rabb","Memphis Grizzlies",36,27,75,26,0.963,27,13,14,48.1,48.1,0,0,0,0,48.1,27,13,14,48.1,0,0,0,,0
279,32,"Kris Dunn","Chicago Bulls",52,79,21.6,76,0.962,79,27,52,34.2,48.1,0,0,0,0,34.2,7,5,2,71.4,72,22,50,30.6,0.91
279,3,"Brandon Paul","San Antonio Spurs",65,52,73.2,50,0.962,52,17,35,32.7,47.1,0,1.9,0.02,1.9,32.7,5,2,3,40,47,15,32,31.9,0.9
281,10,"DeMar DeRozan","Toronto Raptors",90,228,25.5,219,0.961,228,80,148,35.1,47.6,0,0.9,0.01,0.9,35.1,55,23,32,41.8,173,57,116,32.9,0.76
282,32,"Jeff Green","Cleveland Cavaliers",100,226,68.5,217,0.96,226,73,153,32.3,47.8,0,0.4,0,0.4,32.3,14,3,11,21.4,212,70,142,33,0.94
282,10,"Frank Mason","Sacramento Kings",52,25,14.3,24,0.96,25,8,17,32,48,0,0,0,0,32,0,0,0,,25,8,17,32,1
282,40,"Cody Zeller","Charlotte Hornets",33,25,96.2,24,0.96,25,11,14,44,48,0,0,0,0,44,22,9,13,40.9,3,2,1,66.7,0.12
282,8,"Mario Hezonja","Orlando Magic",75,250,67.2,240,0.96,250,83,167,33.2,48,0,0,0,0,33.2,24,9,15,37.5,226,74,152,32.7,0.9
282,9,"Langston Galloway","Detroit Pistons",58,198,70.2,190,0.96,198,64,134,32.3,47.7,0,0.5,0.01,0.5,32.3,13,3,10,23.1,185,61,124,33,0.93
287,21,"Damyean Dotson","New York Knicks",44,65,58,62,0.954,65,22,43,33.8,47.7,0,0,0,0,33.8,15,4,11,26.7,50,18,32,36,0.77
288,8,"Zach Lavine","Chicago Bulls",24,41,20.8,39,0.951,41,13,28,31.7,47.6,0,0,0,0,31.7,0,0,0,,41,13,28,31.7,1
288,46,"Aron Baynes","Boston Celtics",100,142,90.4,135,0.951,142,61,81,43,47.5,0,0,0,0,43,100,48,52,48,42,13,29,31,0.3
290,2,"Luke Kornet","New York Knicks",20,79,90.8,75,0.949,79,25,54,31.6,47.5,0,0,0,0,31.6,4,0,4,0,75,25,50,33.3,0.95
291,2,"Kawhi Leonard","San Antonio Spurs",10,18,24,17,0.944,18,6,12,33.3,47.2,0,0,0,0,33.3,1,1,0,100,17,5,12,29.4,0.94
291,6,"Mario Chalmers","Memphis Grizzlies",66,142,56.8,134,0.944,142,46,96,32.4,46.8,0,0.7,0.01,0.7,32.4,7,5,2,71.4,135,41,94,30.4,0.95
293,7,"Dwight  Powell","Dallas Mavericks",79,103,85.8,97,0.942,103,35,68,34,47.1,0,0,0,0,34,24,8,16,33.3,79,27,52,34.2,0.77
294,5,"Amir Johnson","Philadelphia 76ers",82,34,73.9,32,0.941,34,11,23,32.4,47.1,0,0,0,0,32.4,3,1,2,33.3,31,10,21,32.3,0.91
295,9,"Rajon Rondo","New Orleans Pelicans",74,116,45.5,109,0.94,116,37,79,31.9,47,0,0,0,0,31.9,5,2,3,40,111,35,76,31.5,0.96
296,23,"Blake Griffin","Detroit Pistons",25,99,47.4,93,0.939,99,35,64,35.4,47,0,0,0,0,35.4,33,12,21,36.4,66,23,43,34.8,0.67
297,1,"Jarell Martin","Memphis Grizzlies",73,162,70.1,152,0.938,162,60,102,37,46.9,0,0,0,0,37,71,28,43,39.4,91,32,59,35.2,0.56
297,14,"Ish Smith","Detroit Pistons",82,48,10.7,45,0.938,48,16,32,33.3,45.8,0,2.1,0.02,2.1,33.3,7,4,3,57.1,41,12,29,29.3,0.85
299,0,"Willie Cauley-Stein","Sacramento Kings",73,95,63.8,89,0.937,95,43,52,45.3,46.8,0,0,0,0,45.3,88,40,48,45.5,7,3,4,42.9,0.07
300,2,"Lonzo Ball","Los Angeles Lakers",52,187,54.5,175,0.936,186,58,128,31.2,46.8,0,0.5,0.02,0.5,31.6,2,0,2,0,184,58,126,31.5,0.99
301,11,"Dion Waiters","Miami Heat",30,124,48.4,116,0.935,124,40,84,32.3,46.8,0,0,0,0,32.3,12,4,8,33.3,112,36,76,32.1,0.9
301,7,"Stanley Johnson","Detroit Pistons",69,201,56.9,188,0.935,201,63,138,31.3,46.8,0,0,0,0,31.3,3,1,2,33.3,198,62,136,31.3,0.99
303,8,"Danilo Gallinari","Los Angeles Clippers",21,106,61.6,99,0.934,106,36,70,34,46.7,0,0,0,0,34,17,9,8,52.9,89,27,62,30.3,0.84
304,1,"Kyle  Anderson","San Antonio Spurs",79,75,44.6,70,0.933,75,26,49,34.7,46.7,0,0,0,0,34.7,19,8,11,42.1,56,18,38,32.1,0.75
305,1,"Evan Turner","Portland Trail Blazers",82,148,37.4,138,0.932,148,48,100,32.4,46.6,0,0,0,0,32.4,13,6,7,46.2,135,42,93,31.1,0.91
306,21,"Joel Embiid","Philadelphia 76ers",71,242,57.5,225,0.93,242,78,164,32.2,46.3,0,0.4,0,0.4,32.2,24,10,14,41.7,218,68,150,31.2,0.9
307,12,"LaMarcus Aldridge","San Antonio Spurs",80,255,63,237,0.929,255,105,150,41.2,46.3,0,0.4,0,0.4,41.2,172,79,93,45.9,83,26,57,31.3,0.33
308,50,"Zach Randolph","Sacramento Kings",59,216,75,200,0.926,216,75,141,34.7,46.3,0,0,0,0,34.7,75,25,50,33.3,141,50,91,35.5,0.65
309,21,"Thaddeus Young","Indiana Pacers",88,201,72.6,186,0.925,201,66,135,32.8,46.3,0,0,0,0,32.8,30,12,18,40,171,54,117,31.6,0.85
310,7,"Thon Maker","Milwaukee Bucks",80,183,92.4,169,0.923,183,66,117,36.1,45.9,0,0.5,0.01,0.5,36.1,60,30,30,50,123,36,87,29.3,0.67
310,51,"Ryan Arcidiacono","Chicago Bulls",24,26,78.8,24,0.923,26,8,18,30.8,46.2,0,0,0,0,30.8,0,0,0,,26,8,18,30.8,1
310,14,"Omari Johnson","Memphis Grizzlies",4,13,86.7,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,1,0,1,0,12,4,8,33.3,0.92
310,25,"DeAndre Liggins","Milwaukee Bucks",31,39,81.3,36,0.923,39,13,26,33.3,46.2,0,0,0,0,33.3,6,3,3,50,33,10,23,30.3,0.85
310,31,"Ron Baker","New York Knicks",29,26,68.4,24,0.923,26,8,18,30.8,46.2,0,0,0,0,30.8,2,0,2,0,24,8,16,33.3,0.92
310,1,"Jonathan Isaac","Orlando Magic",27,52,59.8,48,0.923,52,16,36,30.8,46.2,0,1.9,0.02,1.9,30.8,8,0,8,0,44,16,28,36.4,0.85
310,1,"Rodney Hood","Cleveland Cavaliers",38,78,43.3,72,0.923,78,26,52,33.3,46.2,0,0,0,0,33.3,13,6,7,46.2,65,20,45,30.8,0.83
317,34,"Giannis Antetokounmpo","Milwaukee Bucks",82,102,20.1,94,0.922,102,32,70,31.4,46.1,0,0,0,0,31.4,7,2,5,28.6,95,30,65,31.6,0.93
