sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
159,9,"Bobby Portis","Milwaukee Bucks",88,297,74.1,342,1.152,297,121,176,40.7,57.6,0,0,0,0,40.7,47,21,26,44.7,250,100,150,40,0.84
159,5,"Immanuel Quickley","New York Knicks",30,99,46.3,114,1.152,98,38,60,38.8,57.1,0,1,0.03,1,39.4,3,2,1,66.7,95,36,59,37.9,0.97
163,25,"Trey Murphy III","New Orleans Pelicans",64,388,76.2,446,1.149,387,148,239,38.2,57.2,0,0.3,0.01,0.3,38.4,2,1,1,50,385,147,238,38.2,0.99
163,6,"Quentin Grimes","New York Knicks",45,168,75,193,1.149,168,65,103,38.7,57.4,0,0.6,0.01,0.6,38.7,2,2,0,100,166,63,103,38,0.99
165,55,"Duncan Robinson","Miami Heat",74,324,63.7,372,1.148,324,124,200,38.3,57.4,0,0,0,0,38.3,2,0,2,0,322,124,198,38.5,0.99
165,1,"James Harden","Los Angeles Clippers",78,162,25.3,186,1.148,162,62,100,38.3,57.4,0,0.6,0.01,0.6,38.3,0,0,0,,162,62,100,38.3,1
167,24,"Devin Vassell","San Antonio Spurs",68,296,39.7,339,1.145,296,114,182,38.5,57.1,0,0.3,0,0.3,38.5,15,4,11,26.7,281,110,171,39.1,0.95
168,12,"De'Andre Hunter","Atlanta Hawks",58,270,60.7,309,1.144,270,106,164,39.3,57,0,0.4,0,0.4,39.3,23,10,13,43.5,247,96,151,38.9,0.91
168,1,"Mikal Bridges","Brooklyn Nets",82,471,51.6,539,1.144,470,179,291,38.1,56.8,0,0.6,0.01,0.6,38.2,8,3,5,37.5,462,176,286,38.1,0.98
168,23,"Eric Gordon","Phoenix Suns",72,361,84.5,413,1.144,361,138,223,38.2,57.2,0,0,0,0,38.2,2,1,1,50,359,137,222,38.2,0.99
171,11,"Brook Lopez","Milwaukee Bucks",85,412,90,471,1.143,412,159,253,38.6,57.2,0,0,0,0,38.6,10,6,4,60,402,153,249,38.1,0.98
171,7,"Reggie Jackson","Denver Nuggets",94,196,45.3,224,1.143,196,75,121,38.3,57.1,0,0,0,0,38.3,2,1,1,50,194,74,120,38.1,0.99
173,1,"Gradey Dick","Toronto Raptors",60,216,70.6,246,1.139,216,84,132,38.9,56.9,0,0,0,0,38.9,13,6,7,46.2,203,78,125,38.4,0.94
174,5,"Kentavious Caldwell-Pope","Denver Nuggets",88,312,62.4,355,1.138,312,120,192,38.5,56.9,0,0,0,0,38.5,12,5,7,41.7,300,115,185,38.3,0.96
175,11,"Klay Thompson","Golden State Warriors",78,619,67.2,704,1.137,618,238,380,38.5,56.4,0,0.8,0.01,0.8,38.6,48,17,31,35.4,570,221,349,38.8,0.92
175,2,"Caleb Houstan","Orlando Magic",63,190,94.1,216,1.137,190,72,118,37.9,56.8,0,0,0,0,37.9,1,0,1,0,189,72,117,38.1,0.99
175,24,"Brandon Miller","Charlotte Hornets",74,402,54.8,457,1.137,401,154,247,38.4,56.6,0,0.2,0.01,0.2,38.6,18,8,10,44.4,383,146,237,38.1,0.96
178,4,"Scottie Barnes","Toronto Raptors",60,252,60.4,286,1.135,252,98,154,38.9,56.7,0,0,0,0,38.9,15,8,7,53.3,237,90,147,38,0.94
179,15,"Davion Mitchell","Sacramento Kings",74,135,64.3,153,1.133,135,51,84,37.8,56.7,0,0,0,0,37.8,1,0,1,0,134,51,83,38.1,0.99
180,32,"Wesley Matthews","Atlanta Hawks",37,53,70.7,60,1.132,53,20,33,37.7,56.6,0,0,0,0,37.7,0,0,0,,53,20,33,37.7,1
180,13,"Bogdan Bogdanovic","Atlanta Hawks",80,554,68.6,627,1.132,553,212,341,38.3,56.4,0,0.4,0.01,0.4,38.4,27,12,15,44.4,526,200,326,38,0.95
182,5,"Vince Williams Jr.","Memphis Grizzlies",52,175,76.1,198,1.131,175,66,109,37.7,56.6,0,0,0,0,37.7,2,0,2,0,173,66,107,38.2,0.99
183,10,"Daniel Theis","Los Angeles Clippers",60,69,87.3,78,1.13,69,26,43,37.7,56.5,0,0,0,0,37.7,3,0,3,0,66,26,40,39.4,0.96
183,32,"Otto Porter Jr.","Toronto Raptors",15,23,92,26,1.13,23,9,14,39.1,56.5,0,0,0,0,39.1,1,1,0,100,22,8,14,36.4,0.96
185,28,"Isaiah Stewart","Detroit Pistons",46,170,95,192,1.129,170,64,106,37.6,56.5,0,0,0,0,37.6,1,0,1,0,169,64,105,37.9,0.99
186,8,"Kristaps Porzingis","Boston Celtics",64,321,80.3,362,1.128,321,123,198,38.3,56.2,0,0.3,0,0.3,38.3,17,8,9,47.1,304,115,189,37.8,0.95
187,0,"Miles Bridges","Charlotte Hornets",69,324,53.8,365,1.127,324,126,198,38.9,56.3,0,0,0,0,38.9,24,13,11,54.2,300,113,187,37.7,0.93
188,8,"Patty Mills","Atlanta Hawks",19,32,69.6,36,1.125,32,12,20,37.5,56.3,0,0,0,0,37.5,0,0,0,,32,12,20,37.5,1
188,5,"Jarace Walker","Indiana Pacers",43,40,50,45,1.125,40,15,25,37.5,56.3,0,0,0,0,37.5,0,0,0,,40,15,25,37.5,1
188,21,"Cole Swider","Miami Heat",18,24,75,27,1.125,24,9,15,37.5,56.3,0,0,0,0,37.5,0,0,0,,24,9,15,37.5,1
188,2,"James Bouknight","Charlotte Hornets",14,16,50,18,1.125,16,6,10,37.5,56.3,0,0,0,0,37.5,0,0,0,,16,6,10,37.5,1
188,41,"Mike Muscala","Detroit Pistons",13,32,88.9,36,1.125,32,12,20,37.5,56.3,0,0,0,0,37.5,1,0,1,0,31,12,19,38.7,0.97
188,21,"Noah Clowney","Brooklyn Nets",23,32,94.1,36,1.125,32,12,20,37.5,56.3,0,0,0,0,37.5,0,0,0,,32,12,20,37.5,1
188,10,"Jabari Smith II","Houston Rockets",76,345,66.3,388,1.125,344,132,212,38.4,56.1,0,0.3,0.01,0.3,38.6,21,10,11,47.6,323,122,201,37.8,0.94
195,20,"Georges Niang","Cleveland Cavaliers",92,366,83.4,411,1.123,366,137,229,37.4,56.1,0,0,0,0,37.4,2,0,2,0,364,137,227,37.6,0.99
195,0,"Bennedict Mathurin","Indiana Pacers",60,106,36.4,119,1.123,106,40,66,37.7,56.1,0,0,0,0,37.7,4,1,3,25,102,39,63,38.2,0.96
197,21,"Patrick Beverley","Milwaukee Bucks",32,74,75.5,83,1.122,73,27,46,37,55.5,0,1.4,0.04,1.4,37.8,2,0,2,0,71,27,44,38,0.97
198,0,"Malik Monk","Sacramento Kings",72,248,46,278,1.121,248,93,155,37.5,56,0,0,0,0,37.5,2,1,1,50,246,92,154,37.4,0.99
199,13,"Torrey Craig","Chicago Bulls",55,150,85.2,168,1.12,150,56,94,37.3,56,0,0,0,0,37.3,3,0,3,0,147,56,91,38.1,0.98
199,33,"Myles Turner","Indiana Pacers",95,443,88.2,496,1.12,443,174,269,39.3,56,0,0,0,0,39.3,50,26,24,52,393,148,245,37.7,0.89
199,32,"Dean Wade","Cleveland Cavaliers",57,209,93.7,234,1.12,209,78,131,37.3,56,0,0,0,0,37.3,1,0,1,0,208,78,130,37.5,1
202,13,"Jordan Nwora","Toronto Raptors",34,67,60.9,75,1.119,67,25,42,37.3,56,0,0,0,0,37.3,0,0,0,,67,25,42,37.3,1
202,35,"Isaac Okoro","Cleveland Cavaliers",81,236,93.3,264,1.119,236,88,148,37.3,55.9,0,0,0,0,37.3,0,0,0,,236,88,148,37.3,1
204,20,"Dario Saric","Golden State Warriors",64,203,92.7,227,1.118,203,78,125,38.4,55.9,0,0,0,0,38.4,14,7,7,50,189,71,118,37.6,0.93
204,20,"John Collins","Utah Jazz",68,237,87.5,265,1.118,237,90,147,38,55.9,0,0,0,0,38,12,5,7,41.7,225,85,140,37.8,0.95
204,43,"Pascal Siakam","Indiana Pacers",58,161,48.2,180,1.118,161,64,97,39.8,55.9,0,0,0,0,39.8,22,12,10,54.5,139,52,87,37.4,0.86
207,3,"Grant Williams","Dallas Mavericks",47,196,84.8,219,1.117,196,73,123,37.2,55.9,0,0.5,0.01,0.5,37.2,3,0,3,0,193,73,120,37.8,0.98
208,25,"Reggie Bullock","Houston Rockets",44,61,82.4,68,1.115,61,23,38,37.7,55.7,0,0,0,0,37.7,3,1,2,33.3,58,22,36,37.9,0.95
208,27,"Jamal Murray","Denver Nuggets",71,192,26.6,214,1.115,192,72,120,37.5,55.7,0,0,0,0,37.5,3,2,1,66.7,189,70,119,37,0.98
210,44,"Paul Reed","Philadelphia 76ers",89,70,75.3,78,1.114,70,30,40,42.9,55.7,0,0,0,0,42.9,21,12,9,57.1,49,18,31,36.7,0.7
210,0,"Christian Braun","Denver Nuggets",94,140,66.4,156,1.114,140,52,88,37.1,55.7,0,0,0,0,37.1,1,0,1,0,139,52,87,37.4,0.99
210,13,"Keegan Murray","Sacramento Kings",79,465,68,518,1.114,465,174,291,37.4,55.7,0,0,0,0,37.4,15,4,11,26.7,450,170,280,37.8,0.97
213,11,"Kris Dunn","Utah Jazz",66,97,75.2,108,1.113,97,36,61,37.1,55.7,0,0,0,0,37.1,1,0,1,0,96,36,60,37.5,0.99
214,24,"Jordan Hawkins","New Orleans Pelicans",70,250,65.6,278,1.112,250,93,157,37.2,55.4,0,0.4,0,0.4,37.2,7,2,5,28.6,243,91,152,37.4,0.97
215,0,"Gary Payton II","Golden State Warriors",44,54,96.4,60,1.111,54,20,34,37,55.6,0,0,0,0,37,0,0,0,,54,20,34,37,1
215,13,"Armoni Brooks","Brooklyn Nets",10,27,81.8,30,1.111,27,10,17,37,55.6,0,3.7,0.04,3.7,37,0,0,0,,27,10,17,37,1
217,20,"Landry Shamet","Washington Wizards",46,121,61.4,134,1.107,121,45,76,37.2,55.4,0,0.8,0.01,0.8,37.2,4,1,3,25,117,44,73,37.6,0.97
218,1,"Jalen Johnson","Atlanta Hawks",56,188,71.2,208,1.106,188,71,117,37.8,55.3,0,0,0,0,37.8,8,5,3,62.5,180,66,114,36.7,0.96
218,7,"Sasha Vezenkov","Sacramento Kings",44,113,90.4,125,1.106,112,41,71,36.6,54.5,0,0.9,0.03,0.9,37.2,2,1,1,50,110,40,70,36.4,0.98
218,1,"Max Strus","Cleveland Cavaliers",82,481,84.5,532,1.106,480,177,303,36.9,55.1,0,0.4,0.01,0.4,37,4,2,2,50,476,175,301,36.8,0.99
221,4,"Matisse Thybulle","Portland Trail Blazers",65,209,89.7,231,1.105,209,77,132,36.8,55.3,0,0,0,0,36.8,0,0,0,,209,77,132,36.8,1
221,0,"Coby White","Chicago Bulls",81,420,56.8,464,1.105,420,155,265,36.9,55.2,0,0,0,0,36.9,5,1,4,20,415,154,261,37.1,0.99
223,24,"Haywood Highsmith","Miami Heat",73,211,93.4,233,1.104,211,78,133,37,55.2,0,0,0,0,37,4,1,3,25,207,77,130,37.2,0.98
224,33,"Tre Jones","San Antonio Spurs",77,147,68.7,162,1.102,147,54,93,36.7,55.1,0,0,0,0,36.7,0,0,0,,147,54,93,36.7,1
224,12,"Tobias Harris","Philadelphia 76ers",77,236,50.2,260,1.102,235,86,149,36.6,54.3,0,1.3,0.02,1.3,36.9,9,3,6,33.3,226,83,143,36.7,0.96
226,14,"Gary Harris","Orlando Magic",60,217,89.3,239,1.101,217,81,136,37.3,55.1,0,0,0,0,37.3,6,4,2,66.7,211,77,134,36.5,0.97
227,22,"Malachi Flynn","Toronto Raptors",31,60,67.4,66,1.1,60,22,38,36.7,55,0,0,0,0,36.7,0,0,0,,60,22,38,36.7,1
227,24,"Javonte Green","Chicago Bulls",12,30,100,33,1.1,30,11,19,36.7,55,0,0,0,0,36.7,0,0,0,,30,11,19,36.7,1
229,17,"Dennis Schroder","Toronto Raptors",51,193,56.8,212,1.098,193,72,121,37.3,54.9,0,0,0,0,37.3,8,4,4,50,185,68,117,36.8,0.96
230,25,"Marcus Sasser","Detroit Pistons",71,103,28.8,113,1.097,103,38,65,36.9,54.9,0,0,0,0,36.9,3,1,2,33.3,100,37,63,37,0.97
230,2,"Cade Cunningham","Detroit Pistons",62,217,34,238,1.097,217,80,137,36.9,54.8,0,0,0,0,36.9,8,2,6,25,209,78,131,37.3,0.96
232,14,"Brandon Ingram","New Orleans Pelicans",71,210,27.6,230,1.095,210,84,126,40,54.8,0,0.5,0,0.5,40,42,22,20,52.4,168,62,106,36.9,0.8
232,15,"Jose Alvarado","New Orleans Pelicans",62,189,79.1,207,1.095,189,69,120,36.5,54.8,0,0,0,0,36.5,0,0,0,,189,69,120,36.5,1
232,7,"Chet Holmgren","Oklahoma City Thunder",92,391,76.4,428,1.095,391,145,246,37.1,54.7,0,0,0,0,37.1,17,7,10,41.2,374,138,236,36.9,0.96
235,1,"LaMelo Ball","Charlotte Hornets",22,96,41.9,105,1.094,96,35,61,36.5,54.7,0,0,0,0,36.5,0,0,0,,96,35,61,36.5,1
236,0,"Royce O'Neale","Phoenix Suns",34,151,85.3,165,1.093,151,55,96,36.4,54.6,0,0,0,0,36.4,0,0,0,,151,55,96,36.4,1
237,45,"GG Jackson","Memphis Grizzlies",48,228,68.7,249,1.092,228,83,145,36.4,54.6,0,0,0,0,36.4,2,0,2,0,226,83,143,36.7,0.99
238,14,"Terance Mann","Los Angeles Clippers",81,187,66.5,204,1.091,187,68,119,36.4,54.5,0,0,0,0,36.4,1,0,1,0,186,68,118,36.6,0.99
238,35,"Buddy Boeheim","Detroit Pistons",10,22,78.6,24,1.091,22,8,14,36.4,54.5,0,0,0,0,36.4,0,0,0,,22,8,14,36.4,1
238,19,"Ashton Hagans","Portland Trail Blazers",19,22,81.5,24,1.091,22,8,14,36.4,54.5,0,0,0,0,36.4,0,0,0,,22,8,14,36.4,1
238,17,"Tari Eason","Houston Rockets",22,55,77.5,60,1.091,55,21,34,38.2,54.5,0,0,0,0,38.2,6,3,3,50,49,18,31,36.7,0.89
238,5,"Talen Horton-Tucker","Utah Jazz",51,110,47.6,120,1.091,110,40,70,36.4,54.5,0,0,0,0,36.4,0,0,0,,110,40,70,36.4,1
243,1,"Devin Booker","Phoenix Suns",72,177,18.4,193,1.09,176,68,108,38.6,54.3,0,0.6,0.01,0.6,39,28,13,15,46.4,148,55,93,37.2,0.84
244,77,"Luka Doncic","Dallas Mavericks",92,220,15.9,239,1.086,220,80,140,36.4,54.3,0,0,0,0,36.4,7,1,6,14.3,213,79,134,37.1,0.97
244,5,"Jevon Carter","Chicago Bulls",74,151,49.2,164,1.086,151,55,96,36.4,54.3,0,0,0,0,36.4,1,1,0,100,150,54,96,36,0.99
244,1,"Jonathan Isaac","Orlando Magic",65,140,83.8,152,1.086,139,50,89,36,53.6,0,1.4,0.03,1.4,36.4,7,1,6,14.3,132,49,83,37.1,0.95
247,3,"Jaden McDaniels","Minnesota Timberwolves",88,281,64,305,1.085,281,102,179,36.3,54.3,0,0.4,0,0.4,36.3,2,1,1,50,279,101,178,36.2,0.99
247,22,"Malaki Branham","San Antonio Spurs",75,223,59.9,242,1.085,223,81,142,36.3,54,0,0.4,0,0.4,36.3,4,2,2,50,219,79,140,36.1,0.98
247,30,"Julian Champagnie","San Antonio Spurs",74,271,94.8,294,1.085,271,98,173,36.2,54.1,0,0.7,0.01,0.7,36.2,3,1,2,33.3,268,97,171,36.2,0.99
250,21,"JT Thor","Charlotte Hornets",63,83,89.2,90,1.084,83,31,52,37.3,54.2,0,0,0,0,37.3,6,3,3,50,77,28,49,36.4,0.93
251,20,"Gordon Hayward","Charlotte Hornets",25,72,43.9,78,1.083,72,29,43,40.3,54.2,0,0,0,0,40.3,23,9,14,39.1,49,20,29,40.8,0.68
252,42,"Maxi Kleber","Dallas Mavericks",56,122,91.7,132,1.082,122,44,78,36.1,54.1,0,0,0,0,36.1,4,0,4,0,118,44,74,37.3,0.97
253,0,"Anthony Black","Orlando Magic",71,86,66.2,93,1.081,86,31,55,36,54.1,0,0,0,0,36,1,0,1,0,85,31,54,36.5,0.99
253,26,"Duop Reath","Portland Trail Blazers",68,236,94,255,1.081,236,85,151,36,54,0,0,0,0,36,0,0,0,,236,85,151,36,1
255,5,"Paolo Banchero","Orlando Magic",87,176,22.4,190,1.08,176,64,112,36.4,54,0,0,0,0,36.4,10,2,8,20,166,62,104,37.3,0.94
256,2,"Brandin Podziemski","Golden State Warriors",75,164,60.5,177,1.079,164,59,105,36,54,0,0,0,0,36,0,0,0,,164,59,105,36,1
256,5,"De Aaron Fox","Sacramento Kings",76,265,26.6,286,1.079,265,96,169,36.2,53.8,0,0.4,0,0.4,36.2,8,3,5,37.5,257,93,164,36.2,0.97
258,0,"Josh Richardson","Miami Heat",43,180,70.3,194,1.078,180,65,115,36.1,53.6,0,0.6,0.01,0.6,36.1,4,2,2,50,176,63,113,35.8,0.98
258,7,"Santi Aldama","Memphis Grizzlies",61,270,83.3,291,1.078,270,97,173,35.9,53.5,0,0.7,0.01,0.7,35.9,2,2,0,100,268,95,173,35.4,0.99
260,3,"Caris LeVert","Cleveland Cavaliers",79,207,41.1,223,1.077,207,74,133,35.7,53.6,0,0.5,0,0.5,35.7,0,0,0,,207,74,133,35.7,1
261,5,"Dalano Banton","Portland Trail Blazers",30,131,60.9,141,1.076,131,47,84,35.9,53.8,0,0,0,0,35.9,1,0,1,0,130,47,83,36.2,0.99
261,3,"Keldon Johnson","San Antonio Spurs",69,303,73.4,326,1.076,303,109,194,36,53.6,0,0.3,0,0.3,36,5,2,3,40,298,107,191,35.9,0.98
261,9,"Dillon Brooks","Houston Rockets",72,290,64.3,312,1.076,290,106,184,36.6,53.8,0,0,0,0,36.6,13,6,7,46.2,277,100,177,36.1,0.96
264,34,"Wendell Carter Jr.","Orlando Magic",62,199,94.8,214,1.075,199,72,127,36.2,53.8,0,0,0,0,36.2,7,2,5,28.6,192,70,122,36.5,0.96
264,4,"Jordan Goodwin","Memphis Grizzlies",17,40,40,43,1.075,40,15,25,37.5,53.8,0,0,0,0,37.5,5,2,3,40,35,13,22,37.1,0.88
266,30,"Seth Curry","Dallas Mavericks",36,69,56.6,74,1.072,69,24,45,34.8,51.4,0,4.3,0.04,4.3,34.8,1,1,0,100,68,23,45,33.8,0.99
267,25,"Admiral Schofield","Orlando Magic",23,14,77.8,15,1.071,14,5,9,35.7,53.6,0,0,0,0,35.7,0,0,0,,14,5,9,35.7,1
267,31,"Joe Harris","Detroit Pistons",16,28,93.3,30,1.071,28,10,18,35.7,53.6,0,0,0,0,35.7,1,0,1,0,27,10,17,37,0.96
267,23,"Ish Wainright","Portland Trail Blazers",7,14,87.5,15,1.071,14,5,9,35.7,53.6,0,0,0,0,35.7,0,0,0,,14,5,9,35.7,1
267,8,"De'Anthony Melton","Philadelphia 76ers",39,155,64.6,166,1.071,155,56,99,36.1,53.5,0,0,0,0,36.1,2,2,0,100,153,54,99,35.3,0.99
271,7,"Jaylen Brown","Boston Celtics",89,313,41.6,335,1.07,313,113,200,36.1,53.4,0,0.3,0,0.3,36.1,6,5,1,83.3,307,108,199,35.2,0.98
272,23,"Troy Brown Jr.","Minnesota Timberwolves",37,73,77.7,78,1.068,73,26,47,35.6,53.4,0,0,0,0,35.6,0,0,0,,73,26,47,35.6,1
273,16,"Caleb Martin","Miami Heat",71,244,70.7,260,1.066,244,90,154,36.9,53.3,0,0.4,0,0.4,36.9,18,10,8,55.6,226,80,146,35.4,0.93
274,15,"Austin Reaves","Los Angeles Lakers",89,278,42.8,296,1.065,278,99,179,35.6,53.1,0,0.4,0,0.4,35.6,3,2,1,66.7,275,97,178,35.3,0.99
275,55,"Derrick Jones Jr.","Dallas Mavericks",98,291,92.4,309,1.062,291,103,188,35.4,53.1,0,0,0,0,35.4,0,0,0,,291,103,188,35.4,1
276,22,"Andrew Wiggins","Golden State Warriors",72,238,63.8,252,1.059,237,85,152,35.9,52.7,0,0.8,0.02,0.8,36.1,12,5,7,41.7,225,80,145,35.6,0.95
276,50,"Svi Mykhailiuk","Boston Celtics",49,85,68,90,1.059,85,30,55,35.3,52.9,0,0,0,0,35.3,0,0,0,,85,30,55,35.3,1
278,42,"Kevin Love","Miami Heat",62,239,89.2,252,1.054,238,84,154,35.3,52.3,0,0.8,0.01,0.8,35.6,4,3,1,75,234,81,153,34.6,0.98
278,1,"Johnny Davis","Washington Wizards",50,37,62.7,39,1.054,37,13,24,35.1,52.7,0,0,0,0,35.1,1,0,1,0,36,13,23,36.1,0.97
280,45,"Donovan Mitchell","Cleveland Cavaliers",65,208,26.6,219,1.053,208,73,135,35.1,52.2,0,1,0.01,1,35.1,8,2,6,25,200,71,129,35.5,0.96
280,34,"Jontay Porter","Toronto Raptors",25,57,91.9,60,1.053,57,20,37,35.1,52.6,0,0,0,0,35.1,0,0,0,,57,20,37,35.1,1
282,9,"T.J. McConnell","Indiana Pacers",89,59,14.9,62,1.051,59,22,37,37.3,52.5,0,0,0,0,37.3,9,4,5,44.4,50,18,32,36,0.85
283,13,"Jordan Poole","Washington Wizards",78,301,41.8,316,1.05,301,106,195,35.2,52.5,0,0,0,0,35.2,8,2,6,25,293,104,189,35.5,0.97
284,28,"Dorian Finney-Smith","Brooklyn Nets",68,311,89.9,326,1.048,311,109,202,35,52.4,0,0,0,0,35,3,1,2,33.3,308,108,200,35.1,0.99
284,25,"Lester Quinones","Golden State Warriors",38,63,64.3,66,1.048,63,22,41,34.9,52.4,0,0,0,0,34.9,0,0,0,,63,22,41,34.9,1
286,33,"Kyle Kuzma","Washington Wizards",70,316,50.1,330,1.044,316,111,205,35.1,52.1,0,0.3,0,0.3,35.1,15,4,11,26.7,301,107,194,35.5,0.95
287,41,"Kelly Olynyk","Toronto Raptors",28,69,76.7,72,1.043,69,25,44,36.2,52.2,0,0,0,0,36.2,8,3,5,37.5,61,22,39,36.1,0.88
287,25,"P.J. Washington","Dallas Mavericks",51,282,88.1,294,1.043,282,98,184,34.8,52.1,0,0,0,0,34.8,0,0,0,,282,98,184,34.8,1
289,26,"Spencer Dinwiddie","Brooklyn Nets",48,162,51.9,168,1.037,162,56,106,34.6,51.9,0,0.6,0.01,0.6,34.6,0,0,0,,162,56,106,34.6,1
290,3,"Jake LaRavia","Memphis Grizzlies",35,116,67.1,120,1.034,116,40,76,34.5,51.7,0,0,0,0,34.5,0,0,0,,116,40,76,34.5,1
290,0,"Bilal Coulibaly","Washington Wizards",63,174,80.6,180,1.034,174,60,114,34.5,51.7,0,0,0,0,34.5,0,0,0,,174,60,114,34.5,1
292,10,"Tim Hardaway Jr.","Dallas Mavericks",93,457,56,472,1.033,456,158,298,34.6,51.2,0,1.1,0.02,1.1,34.8,17,7,10,41.2,439,151,288,34.4,0.96
293,21,"Rayan Rupert","Portland Trail Blazers",39,64,73.6,66,1.031,64,22,42,34.4,51.6,0,0,0,0,34.4,0,0,0,,64,22,42,34.4,1
293,23,"Jaden Ivey","Detroit Pistons",77,261,51.1,269,1.031,261,90,171,34.5,51.5,0,0.4,0,0.4,34.5,7,1,6,14.3,254,89,165,35,0.97
295,9,"Kevin Huerter","Sacramento Kings",64,263,68.3,271,1.03,263,91,172,34.6,51.5,0,0,0,0,34.6,2,2,0,100,261,89,172,34.1,0.99
295,10,"Darius Garland","Cleveland Cavaliers",69,168,28.9,173,1.03,168,58,110,34.5,51.2,0,0.6,0.01,0.6,34.5,3,2,1,66.7,165,56,109,33.9,0.98
297,17,"Onyeka Okongwu","Atlanta Hawks",55,71,91,73,1.028,71,25,46,35.2,51.4,0,0,0,0,35.2,2,2,0,100,69,23,46,33.3,0.97
298,22,"Patrick Beverley","Philadelphia 76ers",47,73,62.9,75,1.027,73,25,48,34.2,51.4,0,0,0,0,34.2,0,0,0,,73,25,48,34.2,1
298,4,"Jalen Green","Houston Rockets",82,264,32.8,271,1.027,264,91,173,34.5,51.3,0,0.4,0,0.4,34.5,2,2,0,100,262,89,173,34,0.99
300,1,"Cory Joseph","Golden State Warriors",26,38,76,39,1.026,38,13,25,34.2,51.3,0,0,0,0,34.2,0,0,0,,38,13,25,34.2,1
300,50,"Jeremiah Robinson-Earl","New Orleans Pelicans",40,38,82.6,39,1.026,38,13,25,34.2,51.3,0,0,0,0,34.2,0,0,0,,38,13,25,34.2,1
300,0,"Damian Lillard","Milwaukee Bucks",77,231,26.8,237,1.026,231,78,153,33.8,50.6,0,1.3,0.01,1.3,33.8,3,0,3,0,228,78,150,34.2,0.99
300,3,"Josh Giddey","Oklahoma City Thunder",90,270,79.2,277,1.026,270,94,176,34.8,51.3,0,0,0,0,34.8,12,5,7,41.7,258,89,169,34.5,0.96
304,33,"Toumani Camara","Portland Trail Blazers",70,158,87.8,162,1.025,158,54,104,34.2,51.3,0,0,0,0,34.2,0,0,0,,158,54,104,34.2,1
305,24,"Kevin Knox II","Detroit Pistons",31,85,78.7,87,1.024,85,29,56,34.1,51.2,0,0,0,0,34.1,1,0,1,0,84,29,55,34.5,0.99
306,2,"Shai Gilgeous-Alexander","Oklahoma City Thunder",85,87,9.2,89,1.023,87,31,56,35.6,51.1,0,0,0,0,35.6,6,4,2,66.7,81,27,54,33.3,0.93
307,25,"P.J. Washington","Charlotte Hornets",44,205,78.2,209,1.02,205,70,135,34.1,51,0,0,0,0,34.1,2,1,1,50,203,69,134,34,0.99
308,30,"Julius Randle","New York Knicks",46,158,43.8,161,1.019,158,54,104,34.2,50.9,0,0,0,0,34.2,4,1,3,25,154,53,101,34.4,0.97
308,36,"Marcus Smart","Memphis Grizzlies",20,106,62.7,108,1.019,106,36,70,34,50.9,0,0,0,0,34,0,0,0,,106,36,70,34,1
310,50,"Cole Anthony","Orlando Magic",88,244,48,248,1.016,244,83,161,34,50.6,0,0.4,0,0.4,34,5,2,3,40,239,81,158,33.9,0.98
310,4,"Moses Moody","Golden State Warriors",67,187,76.3,190,1.016,186,63,123,33.9,50.3,0,1.1,0.02,1.1,34.2,7,2,5,28.6,179,61,118,34.1,0.96
310,11,"DeMar DeRozan","Chicago Bulls",81,254,30,258,1.016,254,95,159,37.4,50.6,0,0.8,0.01,0.8,37.4,74,28,46,37.8,180,67,113,37.2,0.71
313,15,"Nikola Jokic","Denver Nuggets",91,277,65.3,281,1.014,277,103,174,37.2,50.7,0,0,0,0,37.2,60,28,32,46.7,217,75,142,34.6,0.78
313,18,"Yuta Watanabe","Phoenix Suns",29,72,92.3,73,1.014,72,24,48,33.3,50,0,1.4,0.01,1.4,33.3,0,0,0,,72,24,48,33.3,1
313,22,"Jalen Wilson","Brooklyn Nets",43,73,88,74,1.014,73,25,48,34.2,50.7,0,0,0,0,34.2,3,1,2,33.3,70,24,46,34.3,0.96
316,9,"RJ Barrett","New York Knicks",26,124,71.3,125,1.008,124,42,82,33.9,50.4,0,0,0,0,33.9,3,1,2,33.3,121,41,80,33.9,0.98
317,32,"Jeff Green","Houston Rockets",78,152,87.4,153,1.007,152,52,100,34.2,50.3,0,0,0,0,34.2,6,3,3,50,146,49,97,33.6,0.96
318,14,"Harry Giles III","Brooklyn Nets",16,11,73.3,11,1,11,4,7,36.4,50,0,0,0,0,36.4,2,1,1,50,9,3,6,33.3,0.82
318,4,"Evan Mobley","Cleveland Cavaliers",62,84,66.1,84,1,84,29,55,34.5,50,0,0,0,0,34.5,9,3,6,33.3,75,26,49,34.7,0.89
318,24,"Pat Connaughton","Milwaukee Bucks",82,223,88.8,223,1,223,74,149,33.2,49.8,0,0.4,0,0.4,33.2,0,0,0,,223,74,149,33.2,1
318,0,"Jordan Clarkson","Utah Jazz",55,166,37.2,166,1,166,56,110,33.7,50,0,0,0,0,33.7,3,2,1,66.7,163,54,109,33.1,0.98
