sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
321,21,"Moritz Wagner","Washington Wizards",45,79,95.2,75,0.949,79,25,54,31.6,47.5,0,0,0,0,31.6,1,0,1,0,78,25,53,32.1,0.99
322,24,"Pat Connaughton","Milwaukee Bucks",77,171,85.9,162,0.947,171,54,117,31.6,47.4,0,0,0,0,31.6,2,0,2,0,169,54,115,32,0.99
323,10,"Jacob Evans","Golden State Warriors",27,35,37.2,33,0.943,35,11,24,31.4,47.1,0,0,0,0,31.4,5,0,5,0,30,11,19,36.7,0.86
324,11,"Michael Carter-Williams","Orlando Magic",45,69,76.7,65,0.942,69,22,47,31.9,47.1,0,0,0,0,31.9,2,1,1,50,67,21,46,31.3,0.97
325,40,"Ivica Zubac","Los Angeles Clippers",85,17,81,16,0.941,17,8,9,47.1,47.1,0,0,0,0,47.1,15,8,7,53.3,2,0,2,0,0.12
326,21,"Wilson Chandler","Brooklyn Nets",35,117,88.6,110,0.94,117,37,80,31.6,47,0,0.9,0.01,0.9,31.6,1,1,0,100,116,36,80,31,0.99
327,14,"Terance Mann","Los Angeles Clippers",54,16,48.5,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,0,0,0,,16,5,11,31.3,1
327,13,"Shabazz Napier","Minnesota Timberwolves",36,64,33.9,60,0.938,64,20,44,31.3,46.9,0,0,0,0,31.3,0,0,0,,64,20,44,31.3,1
329,3,"Torrey Craig","Denver Nuggets",77,172,86.4,161,0.936,172,54,118,31.4,46.8,0,0,0,0,31.4,5,1,4,20,167,53,114,31.7,0.97
330,0,"Aaron Gordon","Orlando Magic",62,178,49.4,166,0.933,178,56,122,31.5,46.3,0,0.6,0.01,0.6,31.5,14,3,11,21.4,164,53,111,32.3,0.92
331,67,"Taj Gibson","New York Knicks",62,58,81.7,54,0.931,58,25,33,43.1,46.6,0,0,0,0,43.1,45,21,24,46.7,13,4,9,30.8,0.22
332,11,"Domantas Sabonis","Indiana Pacers",62,171,89.5,159,0.93,171,71,100,41.5,46.5,0,0,0,0,41.5,105,54,51,51.4,66,17,49,25.8,0.39
333,20,"Kevin Knox","New York Knicks",65,179,69.4,166,0.927,179,57,122,31.8,46.4,0,0,0,0,31.8,13,5,8,38.5,166,52,114,31.3,0.93
334,35,"PJ Dozier","Denver Nuggets",41,26,22.4,24,0.923,26,8,18,30.8,46.2,0,0,0,0,30.8,0,0,0,,26,8,18,30.8,1
335,2,"Luke Kornet","Chicago Bulls",36,101,92.7,93,0.921,101,31,70,30.7,46,0,0,0,0,30.7,0,0,0,,101,31,70,30.7,1
336,10,"DeMar DeRozan","San Antonio Spurs",68,84,17.4,77,0.917,84,35,49,41.7,45.2,0,1.2,0.01,1.2,41.7,60,29,31,48.3,24,6,18,25,0.29
337,4,"Victor Oladipo","Indiana Pacers",23,59,29.6,54,0.915,59,18,41,30.5,45.8,0,0,0,0,30.5,1,0,1,0,58,18,40,31,0.98
338,30,"Julius Randle","New York Knicks",64,205,52.4,187,0.912,205,66,139,32.2,45.6,0,0,0,0,32.2,25,11,14,44,180,55,125,30.6,0.88
339,27,"Daniel Theis","Boston Celtics",82,130,89,118,0.908,130,42,88,32.3,45.4,0,0,0,0,32.3,17,8,9,47.1,113,34,79,30.1,0.87
340,20,"Gary Payton II","Washington Wizards",29,43,89.6,39,0.907,43,13,30,30.2,45.3,0,0,0,0,30.2,0,0,0,,43,13,30,30.2,1
341,12,"Ky Bowman","Golden State Warriors",46,64,36,58,0.906,64,20,44,31.3,45.3,0,0,0,0,31.3,4,2,2,50,60,18,42,30,0.94
342,21,"Zach Norvell Jr.","Golden State Warriors",3,10,100,9,0.9,10,3,7,30,45,0,0,0,0,30,2,0,2,0,8,3,5,37.5,0.8
342,14,"Devon Hall","Oklahoma City Thunder",11,10,50,9,0.9,10,3,7,30,45,0,0,0,0,30,0,0,0,,10,3,7,30,1
342,9,"Kyle O'Quinn","Philadelphia 76ers",31,30,78.9,27,0.9,30,10,20,33.3,45,0,0,0,0,33.3,4,3,1,75,26,7,19,26.9,0.87
342,15,"Mychal Mulder","Golden State Warriors",7,50,92.6,45,0.9,50,15,35,30,45,0,0,0,0,30,0,0,0,,50,15,35,30,1
342,4,"Carsen Edwards","Boston Celtics",38,40,40.4,36,0.9,40,12,28,30,45,0,0,0,0,30,1,0,1,0,39,12,27,30.8,0.98
347,42,"Lance Thomas","Brooklyn Nets",10,19,79.2,17,0.895,19,6,13,31.6,42.1,0,5.3,0.05,5.3,31.6,4,2,2,50,15,4,11,26.7,0.79
348,7,"Eric Paschall","Golden State Warriors",60,132,48.9,118,0.894,131,40,91,30.5,43.9,0,0.8,0.02,0.8,31.1,15,5,10,33.3,116,35,81,30.2,0.89
349,3,"Jordan Poole","Golden State Warriors",57,195,54,174,0.892,194,57,137,29.4,43.8,0,2.1,0.03,2.1,29.7,9,1,8,11.1,185,56,129,30.3,0.95
350,23,"Draymond Green","Golden State Warriors",43,125,77.2,111,0.888,125,38,87,30.4,44.4,0,0,0,0,30.4,7,3,4,42.9,118,35,83,29.7,0.94
351,99,"Jae Crowder","Memphis Grizzlies",45,182,62.1,161,0.885,180,53,127,29.4,43.3,0,1.6,0.04,1.6,30.2,6,3,3,50,174,50,124,28.7,0.97
352,15,"Vince Carter","Atlanta Hawks",60,171,71.8,151,0.883,171,51,120,29.8,44.2,0,0,0,0,29.8,5,2,3,40,166,49,117,29.5,0.97
353,6,"Hamidou Diallo","Oklahoma City Thunder",49,58,63.7,51,0.879,58,17,41,29.3,43.1,0,1.7,0.02,1.7,29.3,2,1,1,50,56,16,40,28.6,0.97
353,19,"Rodney McGruder","Los Angeles Clippers",61,91,92.9,80,0.879,90,26,64,28.9,43.3,0,1.1,0.03,1.1,29.7,1,0,1,0,89,26,63,29.2,0.99
355,23,"Jarrett Culver","Minnesota Timberwolves",63,150,61.7,131,0.873,150,44,106,29.3,43.7,0,0,0,0,29.3,1,1,0,100,149,43,106,28.9,0.99
356,10,"Eric Gordon","Houston Rockets",48,277,68.1,240,0.866,277,80,197,28.9,43.3,0,0,0,0,28.9,1,0,1,0,276,80,196,29,1
357,23,"Terrance Ferguson","Oklahoma City Thunder",60,177,92.7,153,0.864,177,52,125,29.4,43.2,0,0,0,0,29.4,6,3,3,50,171,49,122,28.7,0.97
357,44,"Mario Hezonja","Portland Trail Blazers",59,66,52,57,0.864,66,19,47,28.8,43.2,0,0,0,0,28.8,2,0,2,0,64,19,45,29.7,0.97
359,0,"Russell Westbrook","Houston Rockets",65,124,20.6,107,0.863,124,36,88,29,43.1,0,0,0,0,29,1,1,0,100,123,35,88,28.5,0.99
360,5,"Edmond Sumner","Indiana Pacers",34,49,83.1,42,0.857,49,14,35,28.6,42.9,0,0,0,0,28.6,0,0,0,,49,14,35,28.6,1
360,5,"Luguentz Dort","Oklahoma City Thunder",42,140,90.9,120,0.857,140,40,100,28.6,42.9,0,0,0,0,28.6,0,0,0,,140,40,100,28.6,1
360,5,"Stanley Johnson","Toronto Raptors",28,14,36.8,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
360,0,"D'Angelo Russell","Minnesota Timberwolves",12,35,21.5,30,0.857,35,10,25,28.6,42.9,0,0,0,0,28.6,1,0,1,0,34,10,24,29.4,0.97
364,32,"Kris Dunn","Chicago Bulls",51,92,66.7,78,0.848,92,26,66,28.3,42.4,0,0,0,0,28.3,0,0,0,,92,26,66,28.3,1
365,8,"Rui Hachimura","Washington Wizards",48,103,49.3,87,0.845,103,31,72,30.1,42.2,0,0,0,0,30.1,21,6,15,28.6,82,25,57,30.5,0.8
366,44,"Justin Jackson","Dallas Mavericks",68,152,84,128,0.842,152,43,109,28.3,42.1,0,0,0,0,28.3,2,1,1,50,150,42,108,28,0.99
366,1,"Jerome Robinson","Los Angeles Clippers",42,57,59.4,48,0.842,57,16,41,28.1,42.1,0,0,0,0,28.1,1,0,1,0,56,16,40,28.6,0.98
368,17,"Skal Labissiere","Portland Trail Blazers",33,25,73.5,21,0.84,25,9,16,36,42,0,0,0,0,36,13,6,7,46.2,12,3,9,25,0.48
369,6,"Eric Bledsoe","Milwaukee Bucks",70,105,27.6,88,0.838,105,30,75,28.6,41.9,0,0,0,0,28.6,2,2,0,100,103,28,75,27.2,0.98
370,5,"Jabari Parker","Atlanta Hawks",32,97,66.4,81,0.835,97,27,70,27.8,41.2,0,1,0.01,1,27.8,3,1,2,33.3,94,26,68,27.7,0.97
371,22,"T.J. Leaf","Indiana Pacers",28,18,78.3,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,1,0,1,0,17,5,12,29.4,0.94
371,51,"Boban Marjanovic","Dallas Mavericks",49,24,72.7,20,0.833,24,8,16,33.3,41.7,0,0,0,0,33.3,8,4,4,50,16,4,12,25,0.67
371,16,"Juwan Morgan","Utah Jazz",28,18,100,15,0.833,18,5,13,27.8,41.7,0,0,0,0,27.8,0,0,0,,18,5,13,27.8,1
374,16,"Tyler Johnson","Phoenix Suns",31,82,68.3,68,0.829,82,23,59,28,41.5,0,0,0,0,28,4,1,3,25,78,22,56,28.2,0.95
375,45,"Sekou Doumbouya","Detroit Pistons",38,92,80.7,76,0.826,92,26,66,28.3,41.3,0,0,0,0,28.3,3,2,1,66.7,89,24,65,27,0.97
376,34,"Kenrich Williams","New Orleans Pelicans",39,91,90.1,75,0.824,90,24,66,26.7,40,0,1.1,0.03,1.1,27.5,0,0,0,,90,24,66,26.7,1
377,0,"Jeff Teague","Atlanta Hawks",25,11,21.2,9,0.818,11,3,8,27.3,40.9,0,0,0,0,27.3,0,0,0,,11,3,8,27.3,1
378,9,"Willy Hernangomez","Charlotte Hornets",31,21,87.5,17,0.81,21,6,15,28.6,40.5,0,0,0,0,28.6,1,1,0,100,20,5,15,25,0.95
379,43,"Javonte Green","Boston Celtics",49,26,72.2,21,0.808,26,7,19,26.9,40.4,0,0,0,0,26.9,1,0,1,0,25,7,18,28,0.96
379,44,"Solomon Hill","Miami Heat",18,26,76.5,21,0.808,26,7,19,26.9,40.4,0,0,0,0,26.9,0,0,0,,26,7,19,26.9,1
379,18,"Thabo Sefolosha","Houston Rockets",41,52,86.7,42,0.808,52,14,38,26.9,40.4,0,0,0,0,26.9,1,0,1,0,51,14,37,27.5,0.98
382,20,"Josh Okogie","Minnesota Timberwolves",62,129,77.2,104,0.806,128,35,93,27.3,40.6,0.8,0,0,0,27.1,1,1,0,100,127,34,93,26.8,0.99
383,5,"D.J. Wilson","Milwaukee Bucks",37,69,83.1,55,0.797,69,19,50,27.5,39.9,0,0,0,0,27.5,4,2,2,50,65,17,48,26.2,0.94
384,30,"Stephen Curry","Golden State Warriors",5,24,39.3,19,0.792,24,6,18,25,37.5,0,4.2,0.04,4.2,25,1,0,1,0,23,6,17,26.1,0.96
385,19,"DaQuan Jeffries","Sacramento Kings",13,19,90.5,15,0.789,19,5,14,26.3,39.5,0,0,0,0,26.3,1,0,1,0,18,5,13,27.8,0.95
386,10,"Ty Jerome","Phoenix Suns",31,42,59.2,33,0.786,41,10,31,24.4,36.6,0,2.4,0.07,2.4,26.2,1,0,1,0,40,10,30,25,0.98
387,25,"Alex Len","Atlanta Hawks",40,55,90.2,42,0.764,55,14,41,25.5,38.2,0,0,0,0,25.5,1,0,1,0,54,14,40,25.9,0.98
388,41,"Juan Hernangomez","Denver Nuggets",34,59,88.1,45,0.763,59,15,44,25.4,38.1,0,0,0,0,25.4,1,0,1,0,58,15,43,25.9,0.98
389,22,"Deandre Ayton","Phoenix Suns",38,71,71.7,54,0.761,70,25,45,35.7,37.9,0,1.4,0.03,1.4,36.6,58,22,36,37.9,12,3,9,25,0.17
390,20,"Markelle Fultz","Orlando Magic",77,107,25.5,81,0.757,107,27,80,25.2,37.9,0,0,0,0,25.2,6,0,6,0,101,27,74,26.7,0.94
390,20,"Harry Giles","Sacramento Kings",46,37,64.9,28,0.757,37,14,23,37.8,37.8,0,0,0,0,37.8,35,14,21,40,2,0,2,0,0.05
392,14,"Michael Kidd-Gilchrist","Charlotte Hornets",12,20,83.3,15,0.75,20,5,15,25,37.5,0,0,0,0,25,3,0,3,0,17,5,12,29.4,0.85
392,14,"JaKarr Sampson","Indiana Pacers",38,24,96,18,0.75,24,8,16,33.3,37.5,0,0,0,0,33.3,11,6,5,54.5,13,2,11,15.4,0.54
392,27,"Jusuf Nurkic","Portland Trail Blazers",14,24,77.4,18,0.75,24,6,18,25,37.5,0,0,0,0,25,2,0,2,0,22,6,16,27.3,0.92
392,13,"Bam Adebayo","Miami Heat",91,52,37.1,39,0.75,52,19,33,36.5,37.5,0,0,0,0,36.5,43,18,25,41.9,9,1,8,11.1,0.17
392,77,"DeMarre Carroll","San Antonio Spurs",15,12,85.7,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
392,3,"Maurice Harkless","New York Knicks",12,20,69,15,0.75,20,5,15,25,37.5,0,0,0,0,25,0,0,0,,20,5,15,25,1
392,15,"Frank Mason","Milwaukee Bucks",11,12,46.2,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
392,3,"Andre Drummond","Cleveland Cavaliers",8,12,80,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
392,6,"Alen Smailagic","Golden State Warriors",14,12,75,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
392,21,"Iman Shumpert","Brooklyn Nets",13,24,49,18,0.75,24,6,18,25,37.5,0,0,0,0,25,1,0,1,0,23,6,17,26.1,0.96
402,34,"Wendell Carter Jr.","Chicago Bulls",43,43,91.5,32,0.744,43,13,30,30.2,37.2,0,0,0,0,30.2,15,7,8,46.7,28,6,22,21.4,0.65
403,2,"Al-Farouq Aminu","Orlando Magic",18,35,83.3,26,0.743,35,9,26,25.7,37.1,0,0,0,0,25.7,2,1,1,50,33,8,25,24.2,0.94
404,9,"Romeo Langford","Boston Celtics",39,27,87.1,20,0.741,26,6,20,23.1,34.6,0,3.7,0.12,3.7,25.9,0,0,0,,26,6,20,23.1,1
405,13,"Tristan Thompson","Cleveland Cavaliers",57,23,40.4,17,0.739,23,6,17,26.1,37,0,0,0,0,26.1,9,1,8,11.1,14,5,9,35.7,0.61
406,11,"James Ennis III","Orlando Magic",25,60,64.5,44,0.733,60,15,45,25,36.7,0,0,0,0,25,2,1,1,50,58,14,44,24.1,0.97
407,30,"Kelan Martin","Minnesota Timberwolves",31,78,75.7,57,0.731,78,19,59,24.4,36.5,0,0,0,0,24.4,0,0,0,,78,19,59,24.4,1
408,10,"Justin Anderson","Brooklyn Nets",13,37,92.5,27,0.73,37,9,28,24.3,36.5,0,0,0,0,24.3,0,0,0,,37,9,28,24.3,1
409,18,"Matthew Dellavedova","Cleveland Cavaliers",57,70,70,51,0.729,70,17,53,24.3,36.4,0,0,0,0,24.3,1,0,1,0,69,17,52,24.6,0.99
410,21,"JR Smith","Los Angeles Lakers",16,25,71.4,18,0.72,25,6,19,24,36,0,0,0,0,24,0,0,0,,25,6,19,24,1
410,9,"Allen Crabbe","Minnesota Timberwolves",9,25,86.2,18,0.72,25,6,19,24,36,0,0,0,0,24,0,0,0,,25,6,19,24,1
412,88,"Goga Bitadze","Indiana Pacers",54,64,92.8,46,0.719,64,19,45,29.7,35.9,0,0,0,0,29.7,21,11,10,52.4,43,8,35,18.6,0.67
413,7,"Dwight  Powell","Dallas Mavericks",40,42,97.7,30,0.714,42,10,32,23.8,35.7,0,0,0,0,23.8,3,0,3,0,39,10,29,25.6,0.93
413,13,"Dzanan Musa","Brooklyn Nets",43,63,72.4,45,0.714,63,15,48,23.8,35.7,0,0,0,0,23.8,0,0,0,,63,15,48,23.8,1
413,2,"Gabe Vincent","Miami Heat",10,21,70,15,0.714,21,5,16,23.8,35.7,0,0,0,0,23.8,0,0,0,,21,5,16,23.8,1
413,18,"Dion Waiters","Los Angeles Lakers",12,21,40.4,15,0.714,21,5,16,23.8,35.7,0,0,0,0,23.8,1,0,1,0,20,5,15,25,0.95
413,4,"Dennis Smith Jr.","New York Knicks",34,21,18.1,15,0.714,21,5,16,23.8,35.7,0,0,0,0,23.8,1,0,1,0,20,5,15,25,0.95
418,95,"DeAndre Bembry","Atlanta Hawks",43,60,84.5,42,0.7,60,14,46,23.3,35,0,0,0,0,23.3,0,0,0,,60,14,46,23.3,1
418,28,"Ian Mahinmi","Washington Wizards",38,30,83.3,21,0.7,30,8,22,26.7,35,0,0,0,0,26.7,5,3,2,60,25,5,20,20,0.83
418,20,"Brandon Knight","Cleveland Cavaliers",16,30,46.2,21,0.7,30,7,23,23.3,35,0,0,0,0,23.3,0,0,0,,30,7,23,23.3,1
418,28,"Alfonzo McKinnie","Cleveland Cavaliers",40,60,76.9,42,0.7,60,14,46,23.3,35,0,0,0,0,23.3,0,0,0,,60,14,46,23.3,1
422,14,"Dewayne Dedmon","Atlanta Hawks",10,36,87.8,25,0.694,36,9,27,25,34.7,0,0,0,0,25,3,2,1,66.7,33,7,26,21.2,0.92
423,21,"Andre Roberson","Oklahoma City Thunder",8,13,86.7,9,0.692,13,3,10,23.1,34.6,0,0,0,0,23.1,0,0,0,,13,3,10,23.1,1
423,14,"Gorgui Dieng","Memphis Grizzlies",18,39,84.8,27,0.692,39,10,29,25.6,34.6,0,0,0,0,25.6,8,3,5,37.5,31,7,24,22.6,0.79
423,14,"Cheick Diallo","Phoenix Suns",47,13,76.5,9,0.692,13,4,9,30.8,34.6,0,0,0,0,30.8,10,3,7,30,3,1,2,33.3,0.23
426,22,"Derrick Favors","New Orleans Pelicans",51,19,82.6,13,0.684,19,6,13,31.6,34.2,0,0,0,0,31.6,13,5,8,38.5,6,1,5,16.7,0.32
427,32,"Marquese Chriss","Golden State Warriors",59,47,81,32,0.681,47,12,35,25.5,34,0,0,0,0,25.5,9,4,5,44.4,38,8,30,21.1,0.81
428,20,"Justise Winslow","Miami Heat",11,25,56.8,17,0.68,25,6,19,24,34,0,0,0,0,24,2,1,1,50,23,5,18,21.7,0.92
428,12,"Treveon Graham","Minnesota Timberwolves",33,75,88.2,51,0.68,75,17,58,22.7,34,0,0,0,0,22.7,0,0,0,,75,17,58,22.7,1
430,10,"Nassir Little","Portland Trail Blazers",48,53,82.8,36,0.679,53,12,41,22.6,34,0,0,0,0,22.6,1,0,1,0,52,12,40,23.1,0.98
431,40,"Cody Zeller","Charlotte Hornets",58,71,84.5,48,0.676,71,16,55,22.5,33.8,0,0,0,0,22.5,0,0,0,,71,16,55,22.5,1
432,6,"Elfrid Payton","New York Knicks",45,48,35,32,0.667,48,11,37,22.9,33.3,0,0,0,0,22.9,1,1,0,100,47,10,37,21.3,0.98
433,21,"Michael Frazier","Houston Rockets",17,23,92,15,0.652,23,5,18,21.7,32.6,0,0,0,0,21.7,0,0,0,,23,5,18,21.7,1
434,0,"Brandon Goodwin","Atlanta Hawks",34,56,57.1,36,0.643,56,12,44,21.4,32.1,0,0,0,0,21.4,0,0,0,,56,12,44,21.4,1
434,11,"Oshae Brissett","Toronto Raptors",19,14,87.5,9,0.643,14,3,11,21.4,32.1,0,0,0,0,21.4,0,0,0,,14,3,11,21.4,1
436,13,"Dewayne Dedmon","Sacramento Kings",35,77,90.6,48,0.623,77,17,60,22.1,31.2,0,0,0,0,22.1,8,3,5,37.5,69,14,55,20.3,0.9
437,30,"Damian Jones","Atlanta Hawks",55,13,100,8,0.615,13,3,10,23.1,30.8,0,0,0,0,23.1,4,1,3,25,9,2,7,22.2,0.69
438,6,"Rayjon Tucker","Utah Jazz",22,15,51.7,9,0.6,15,3,12,20,30,0,0,0,0,20,0,0,0,,15,3,12,20,1
438,9,"DeMarre Carroll","Houston Rockets",11,15,71.4,9,0.6,15,3,12,20,30,0,0,0,0,20,0,0,0,,15,3,12,20,1
438,23,"Blake Griffin","Detroit Pistons",18,45,36.6,27,0.6,45,9,36,20,30,0,0,0,0,20,0,0,0,,45,9,36,20,1
441,11,"Cody Martin","Charlotte Hornets",48,69,73.4,41,0.594,69,14,55,20.3,29.7,0,0,0,0,20.3,3,1,2,33.3,66,13,53,19.7,0.96
442,35,"Marvin Bagley III","Sacramento Kings",13,27,64.3,16,0.593,27,6,21,22.2,29.6,0,0,0,0,22.2,5,2,3,40,22,4,18,18.2,0.81
443,1,"Theo Pinson","Brooklyn Nets",33,41,46.6,24,0.585,41,8,33,19.5,29.3,0,0,0,0,19.5,1,0,1,0,40,8,32,20,0.98
444,30,"Deonte Burton","Oklahoma City Thunder",40,47,75.8,27,0.574,47,9,38,19.1,28.7,0,0,0,0,19.1,1,0,1,0,46,9,37,19.6,0.98
445,31,"John Henson","Cleveland Cavaliers",29,33,91.7,18,0.545,33,6,27,18.2,27.3,0,0,0,0,18.2,2,0,2,0,31,6,25,19.4,0.94
446,9,"Nerlens Noel","Oklahoma City Thunder",68,17,58.6,9,0.529,17,4,13,23.5,26.5,0,0,0,0,23.5,15,3,12,20,2,1,1,50,0.12
447,43,"Anthony Tolliver","Sacramento Kings",9,16,100,8,0.5,16,3,13,18.8,25,0,0,0,0,18.8,1,1,0,100,15,2,13,13.3,0.94
447,5,"Bruno Caboclo","Memphis Grizzlies",22,24,82.8,12,0.5,24,4,20,16.7,25,0,0,0,0,16.7,1,0,1,0,23,4,19,17.4,0.96
447,24,"Bruno Fernando","Atlanta Hawks",57,30,73.2,15,0.5,30,5,25,16.7,25,0,0,0,0,16.7,0,0,0,,30,5,25,16.7,1
450,55,"Jarrell Brantley","Utah Jazz",11,14,87.5,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,1,0,1,0,13,2,11,15.4,0.93
450,1,"Noah Vonleh","Minnesota Timberwolves",29,14,87.5,6,0.429,14,2,12,14.3,21.4,0,0,0,0,14.3,1,0,1,0,13,2,11,15.4,0.93
452,2,"Willie Cauley-Stein","Golden State Warriors",41,10,27.8,4,0.4,10,2,8,20,20,0,0,0,0,20,10,2,8,20,0,0,0,,0
453,18,"Anzejs Pasecniks","Washington Wizards",26,12,92.3,4,0.333,12,2,10,16.7,16.7,0,0,0,0,16.7,9,2,7,22.2,3,0,3,0,0.25
453,4,"Rondae Hollis-Jefferson","Toronto Raptors",65,27,61.4,9,0.333,27,3,24,11.1,16.7,0,0,0,0,11.1,4,0,4,0,23,3,20,13,0.85
455,5,"Kevon Looney","Golden State Warriors",20,22,75.9,7,0.318,22,3,19,13.6,15.9,0,0,0,0,13.6,9,2,7,22.2,13,1,12,7.7,0.59
456,0,"Andre Drummond","Detroit Pistons",49,20,47.6,5,0.25,20,2,18,10,12.5,0,0,0,0,10,3,1,2,33.3,17,1,16,5.9,0.85
457,15,"Kevin Hervey","Oklahoma City Thunder",11,15,65.2,3,0.2,15,1,14,6.7,10,0,0,0,0,6.7,0,0,0,,15,1,14,6.7,1
458,4,"Jaylen Nowell","Minnesota Timberwolves",15,17,53.1,3,0.176,17,1,16,5.9,8.8,0,0,0,0,5.9,0,0,0,,17,1,16,5.9,1
459,8,"Tyrone Wallace","Atlanta Hawks",14,10,58.8,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,,10,0,10,0,1
