sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
400,22,"Derrick Williams","Miami Heat",25,55,76.4,38,0.691,55,15,40,27.3,34.5,0,0,0,0,27.3,15,7,8,46.7,40,8,32,20,0.73
401,44,"Andrew Nicholson","Washington Wizards",28,16,66.7,11,0.688,16,4,12,25,34.4,0,0,0,0,25,1,1,0,100,15,3,12,20,0.94
402,12,"T.J. McConnell","Philadelphia 76ers",81,40,15.2,27,0.675,40,9,31,22.5,33.8,0,0,0,0,22.5,2,0,2,0,38,9,29,23.7,0.95
403,6,"Semaj Christon","Oklahoma City Thunder",66,49,35.5,33,0.673,49,11,38,22.4,33.7,0,0,0,0,22.4,2,0,2,0,47,11,36,23.4,0.96
404,9,"Sheldon McClellan","Washington Wizards",37,32,55.2,21,0.656,32,7,25,21.9,32.8,0,0,0,0,21.9,2,0,2,0,30,7,23,23.3,0.94
405,27,"Zaza Pachulia","Golden State Warriors",85,37,68.5,24,0.649,37,12,25,32.4,32.4,0,0,0,0,32.4,37,12,25,32.4,0,0,0,,0
406,25,"Al Jefferson","Indiana Pacers",66,53,74.6,34,0.642,53,17,36,32.1,32.1,0,0,0,0,32.1,53,17,36,32.1,0,0,0,,0
407,13,"Cheick Diallo","New Orleans Pelicans",17,19,67.9,12,0.632,19,6,13,31.6,31.6,0,0,0,0,31.6,19,6,13,31.6,0,0,0,,0
408,21,"Alex Len","Phoenix Suns",77,70,84.3,44,0.629,70,21,49,30,31.4,0,0,0,0,30,60,19,41,31.7,10,2,8,20,0.14
409,32,"Hollis Thompson","New Orleans Pelicans",9,24,85.7,15,0.625,24,5,19,20.8,31.3,0,0,0,0,20.8,2,0,2,0,22,5,17,22.7,0.92
410,77,"Joffrey Lauvergne","Chicago Bulls",23,29,93.5,18,0.621,29,6,23,20.7,31,0,0,0,0,20.7,6,0,6,0,23,6,17,26.1,0.79
411,19,"Jarrod Uthoff","Dallas Mavericks",9,13,68.4,8,0.615,13,3,10,23.1,30.8,0,0,0,0,23.1,5,1,4,20,8,2,6,25,0.62
412,4,"Derrick Rose","New York Knicks",64,43,11.9,26,0.605,43,9,34,20.9,30.2,0,0,0,0,20.9,6,1,5,16.7,37,8,29,21.6,0.86
413,0,"Jared Sullinger","Toronto Raptors",11,25,86.2,15,0.6,25,6,19,24,30,0,0,0,0,24,7,3,4,42.9,18,3,15,16.7,0.72
413,21,"Anthony Brown","New Orleans Pelicans",9,20,66.7,12,0.6,20,4,16,20,30,0,0,0,0,20,0,0,0,,20,4,16,20,1
413,4,"Marcelo Huertas","Los Angeles Lakers",23,10,26.3,6,0.6,10,2,8,20,30,0,0,0,0,20,1,0,1,0,9,2,7,22.2,0.9
413,24,"Rondae Hollis-Jefferson","Brooklyn Nets",78,75,46.6,45,0.6,75,16,59,21.3,30,0,0,0,0,21.3,14,3,11,21.4,61,13,48,21.3,0.81
417,5,"Montrezl Harrell","Houston Rockets",63,27,79.4,16,0.593,27,8,19,29.6,29.6,0,0,0,0,29.6,21,8,13,38.1,6,0,6,0,0.22
418,11,"Enes Kanter","Oklahoma City Thunder",77,107,75.4,63,0.589,107,29,78,27.1,29.4,0,0,0,0,27.1,69,24,45,34.8,38,5,33,13.2,0.36
419,6,"Cristiano Felicio","Chicago Bulls",72,24,72.7,14,0.583,24,7,17,29.2,29.2,0,0,0,0,29.2,24,7,17,29.2,0,0,0,,0
420,20,"Justise Winslow","Miami Heat",18,50,53.2,29,0.58,50,11,39,22,29,0,0,0,0,22,19,4,15,21.1,31,7,24,22.6,0.62
421,7,"Wayne Selden","Memphis Grizzlies",17,27,67.5,15,0.556,27,5,22,18.5,27.8,0,0,0,0,18.5,0,0,0,,27,5,22,18.5,1
422,40,"Cody Zeller","Charlotte Hornets",62,44,69.8,24,0.545,44,12,32,27.3,27.3,0,0,0,0,27.3,43,12,31,27.9,1,0,1,0,0.02
423,50,"Salah Mejri","Dallas Mavericks",73,13,86.7,7,0.538,13,3,10,23.1,26.9,0,0,0,0,23.1,10,2,8,20,3,1,2,33.3,0.23
424,23,"Jusuf  Nurkic","Denver Nuggets",45,16,84.2,8,0.5,16,4,12,25,25,0,0,0,0,25,16,4,12,25,0,0,0,,0
424,16,"Toney Douglas","Memphis Grizzlies",24,16,21.6,8,0.5,16,3,13,18.8,25,0,0,0,0,18.8,2,1,1,50,14,2,12,14.3,0.88
426,15,"Kyle Singler","Oklahoma City Thunder",33,38,84.4,18,0.474,38,6,32,15.8,23.7,0,0,0,0,15.8,2,0,2,0,36,6,30,16.7,0.95
427,14,"Ronnie Price","Phoenix Suns",14,13,65,6,0.462,13,2,11,15.4,23.1,0,0,0,0,15.4,0,0,0,,13,2,11,15.4,1
427,5,"Kevon Looney","Golden State Warriors",53,13,72.2,6,0.462,13,2,11,15.4,23.1,0,0,0,0,15.4,4,0,4,0,9,2,7,22.2,0.69
429,31,"John Henson","Milwaukee Bucks",60,28,75.7,12,0.429,28,6,22,21.4,21.4,0,0,0,0,21.4,27,6,21,22.2,1,0,1,0,0.04
430,8,"Dwight Howard","Atlanta Hawks",80,24,80,10,0.417,24,5,19,20.8,20.8,0,0,0,0,20.8,22,5,17,22.7,2,0,2,0,0.08
431,32,"Mike Scott","Atlanta Hawks",18,28,80,9,0.321,28,3,25,10.7,16.1,0,0,0,0,10.7,3,0,3,0,25,3,22,12,0.89
432,95,"DeAndre Bembry","Atlanta Hawks",38,19,63.3,6,0.316,19,2,17,10.5,13.2,0,5.3,0.05,5.3,10.5,2,1,1,50,17,1,16,5.9,0.89
433,11,"Bismack Biyombo","Orlando Magic",81,13,48.1,4,0.308,13,2,11,15.4,15.4,0,0,0,0,15.4,13,2,11,15.4,0,0,0,,0
434,2,"Quinn Cook","Dallas Mavericks",5,10,47.6,3,0.3,10,1,9,10,15,0,0,0,0,10,0,0,0,,10,1,9,10,1
435,32,"Georges Niang","Indiana Pacers",23,12,80,3,0.25,12,1,11,8.3,12.5,0,0,0,0,8.3,0,0,0,,12,1,11,8.3,1
435,4,"Wade Baldwin","Memphis Grizzlies",36,12,20.3,3,0.25,12,1,11,8.3,12.5,0,0,0,0,8.3,2,0,2,0,10,1,9,10,0.83
