sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,20,"Josh Jackson","Detroit Pistons",62,123,36,114,0.927,123,50,73,40.7,45.5,0.02,2.4,40.7,81,38,43,46.9,42,12,30,28.6,0.34
166,10,"Tim Hardaway Jr.","Dallas Mavericks",77,313,42.5,290,0.927,313,115,198,36.7,46.3,0,0.3,36.7,138,55,83,39.9,175,60,115,34.3,0.56
168,8,"Kemba Walker","Boston Celtics",47,393,74.6,364,0.926,393,140,253,35.6,46.1,0.01,0.5,35.6,140,58,82,41.4,253,82,171,32.4,0.64
169,12,"Tobias Harris","Philadelphia 76ers",74,308,61.8,285,0.925,308,131,177,42.5,45.9,0.01,0.6,42.5,234,110,124,47,74,21,53,28.4,0.24
169,3,"Kevin Porter Jr.","Houston Rockets",26,146,70.5,135,0.925,146,51,95,34.9,45.9,0.01,0.7,34.9,46,19,27,41.3,100,32,68,32,0.68
171,44,"Patrick Williams","Chicago Bulls",71,144,52.7,133,0.924,144,63,81,43.8,45.8,0.01,0.7,43.8,128,57,71,44.5,16,6,10,37.5,0.11
172,22,"Caris LeVert","Brooklyn Nets",12,104,86,96,0.923,104,38,66,36.5,45.2,0.02,1.9,36.5,59,20,39,33.9,45,18,27,40,0.43
172,25,"Derrick Rose","Detroit Pistons",15,52,69.3,48,0.923,52,21,31,40.4,46.2,0,0,40.4,36,15,21,41.7,16,6,10,37.5,0.31
172,11,"Theo Maledon","Oklahoma City Thunder",65,182,46.9,168,0.923,182,67,115,36.8,46.2,0,0,36.8,74,33,41,44.6,108,34,74,31.5,0.59
175,10,"Caleb Martin","Charlotte Hornets",54,38,23.6,35,0.921,38,15,23,39.5,46.1,0,0,39.5,21,10,11,47.6,17,5,12,29.4,0.45
176,2,"Lonzo Ball","New Orleans Pelicans",55,233,42.1,214,0.918,233,83,150,35.6,45.9,0,0,35.6,92,35,57,38,141,48,93,34,0.61
177,11,"Mohamed Bamba","Orlando Magic",46,12,8.1,11,0.917,12,5,7,41.7,45.8,0,0,41.7,10,4,6,40,2,1,1,50,0.17
177,6,"JaVale McGee","Cleveland Cavaliers",33,12,37.5,11,0.917,12,5,7,41.7,41.7,0.08,8.3,41.7,8,5,3,62.5,4,0,4,0,0.33
179,5,"Rodney Hood","Portland Trail Blazers",38,82,59.9,75,0.915,82,31,51,37.8,45.7,0,0,37.8,50,18,32,36,32,13,19,40.6,0.39
180,19,"Raul Neto","Washington Wizards",71,93,38.9,85,0.914,93,37,56,39.8,45.7,0,0,39.8,54,26,28,48.1,39,11,28,28.2,0.42
180,9,"Terence Davis","Sacramento Kings",27,58,38.2,53,0.914,58,19,39,32.8,45.7,0,0,32.8,9,4,5,44.4,49,15,34,30.6,0.84
180,5,"De Aaron Fox","Sacramento Kings",58,486,83.1,444,0.914,486,186,300,38.3,45.2,0.01,1.2,38.3,262,119,143,45.4,224,67,157,29.9,0.46
183,1,"LaMelo Ball","Charlotte Hornets",52,158,49.7,144,0.911,158,54,104,34.2,45.6,0.01,0.6,34.2,46,18,28,39.1,112,36,76,32.1,0.71
184,13,"R.J. Hampton","Denver Nuggets",24,11,40.7,10,0.909,11,5,6,45.5,45.5,0,0,45.5,8,5,3,62.5,3,0,3,0,0.27
185,4,"Derrick Rose","New York Knicks",40,153,68.9,139,0.908,153,63,90,41.2,45.4,0,0,41.2,113,50,63,44.2,40,13,27,32.5,0.26
185,14,"Tyler Herro","Miami Heat",58,314,64,285,0.908,314,116,198,36.9,44.9,0.01,1,36.9,161,66,95,41,153,50,103,32.7,0.49
187,22,"Caris LeVert","Indiana Pacers",35,266,75.4,241,0.906,266,100,166,37.6,44.2,0.02,2.3,37.6,154,65,89,42.2,112,35,77,31.3,0.42
188,12,"Ja Morant","Memphis Grizzlies",70,221,61.7,200,0.905,221,75,146,33.9,44.8,0.01,1.4,33.9,67,27,40,40.3,154,48,106,31.2,0.7
189,1,"Kentavious Caldwell-Pope","Los Angeles Lakers",73,114,29.1,103,0.904,114,41,73,36,45.2,0,0,36,68,20,48,29.4,46,21,25,45.7,0.4
190,12,"Joe Harris","Brooklyn Nets",81,195,31.1,176,0.903,195,70,125,35.9,44.6,0.01,1,35.9,84,36,48,42.9,111,34,77,30.6,0.57
191,7,"Goran Dragic","Miami Heat",54,183,48.5,165,0.902,183,69,114,37.7,44.5,0.01,1.1,37.7,101,44,57,43.6,82,25,57,30.5,0.45
192,22,"Andrew Wiggins","Golden State Warriors",73,304,50.8,274,0.901,304,118,186,38.8,44.9,0,0.3,38.8,209,81,128,38.8,95,37,58,38.9,0.31
193,24,"Isaiah Thomas","New Orleans Pelicans",3,10,52.6,9,0.9,10,4,6,40,45,0,0,40,7,3,4,42.9,3,1,2,33.3,0.3
193,55,"DaQuan Jeffries","Houston Rockets",13,10,22.2,9,0.9,10,4,6,40,45,0,0,40,5,3,2,60,5,1,4,20,0.5
193,20,"Dario Saric","Phoenix Suns",64,10,5.8,9,0.9,10,3,7,30,45,0,0,30,4,0,4,0,6,3,3,50,0.6
193,22,"Otto Porter Jr.","Orlando Magic",3,10,62.5,9,0.9,10,4,6,40,45,0,0,40,7,3,4,42.9,3,1,2,33.3,0.3
197,5,"Eric Bledsoe","New Orleans Pelicans",71,179,38.4,161,0.899,179,67,112,37.4,43.9,0.02,2.2,37.4,101,44,57,43.6,78,23,55,29.5,0.44
198,24,"Devin Vassell","San Antonio Spurs",63,98,40.3,88,0.898,98,42,56,42.9,44.4,0.01,1,42.9,88,39,49,44.3,10,3,7,30,0.1
199,20,"Khyri Thomas","Houston Rockets",5,19,48.7,17,0.895,19,7,12,36.8,44.7,0,0,36.8,10,4,6,40,9,3,6,33.3,0.47
200,10,"Tyler Johnson","Brooklyn Nets",47,37,21.9,33,0.892,37,14,23,37.8,44.6,0,0,37.8,22,9,13,40.9,15,5,10,33.3,0.41
200,31,"Terrence Ross","Orlando Magic",46,295,61.7,263,0.892,295,115,180,39,44.1,0.01,1.4,39,191,85,106,44.5,104,30,74,28.8,0.35
202,2,"Collin Sexton","Cleveland Cavaliers",60,352,69.3,313,0.889,352,137,215,38.9,44.2,0.01,0.6,38.9,233,100,133,42.9,119,37,82,31.1,0.34
202,5,"Edmond Sumner","Indiana Pacers",55,18,18.4,16,0.889,18,6,12,33.3,44.4,0,0,33.3,8,2,6,25,10,4,6,40,0.56
204,22,"Otto Porter Jr.","Chicago Bulls",25,43,30.9,38,0.884,43,19,24,44.2,44.2,0.02,2.3,44.2,37,19,18,51.4,6,0,6,0,0.14
205,12,"D.J. Augustin","Milwaukee Bucks",37,68,45.3,60,0.882,68,22,46,32.4,43.4,0.01,1.5,32.4,20,7,13,35,48,15,33,31.3,0.71
206,22,"Isaiah Roby","Oklahoma City Thunder",61,50,36.2,44,0.88,50,18,32,36,44,0,0,36,21,10,11,47.6,29,8,21,27.6,0.58
207,3,"Jordan Poole","Golden State Warriors",53,113,34.3,99,0.876,113,39,74,34.5,43.4,0.01,0.9,34.5,42,19,23,45.2,71,20,51,28.2,0.63
208,1,"T.J. Warren","Indiana Pacers",4,16,69.6,14,0.875,16,7,9,43.8,43.8,0,0,43.8,16,7,9,43.8,0,0,0,,0
209,25,"Reggie Bullock","New York Knicks",70,111,22,97,0.874,111,44,67,39.6,43.7,0,0,39.6,70,35,35,50,41,9,32,22,0.37
210,8,"Rui Hachimura","Washington Wizards",64,150,42.4,131,0.873,150,65,85,43.3,43.3,0.01,1.3,43.3,148,65,83,43.9,2,0,2,0,0.01
211,5,"Talen Horton-Tucker","Los Angeles Lakers",70,117,59.7,102,0.872,117,42,75,35.9,43.6,0,0,35.9,58,24,34,41.4,59,18,41,30.5,0.5
212,30,"Julius Randle","New York Knicks",76,497,58.4,433,0.871,497,191,306,38.4,43.1,0.01,1.4,38.4,372,145,227,39,125,46,79,36.8,0.25
212,0,"Brandon Goodwin","Atlanta Hawks",47,62,48.4,54,0.871,62,21,41,33.9,43.5,0,0,33.9,24,9,15,37.5,38,12,26,31.6,0.61
212,99,"Jae Crowder","Phoenix Suns",82,93,15.9,81,0.871,93,28,65,30.1,43,0.01,1.1,30.1,25,4,21,16,68,24,44,35.3,0.73
215,5,"Dejounte Murray","San Antonio Spurs",68,414,69.2,360,0.87,414,176,238,42.5,43.5,0,0,42.5,387,168,219,43.4,27,8,19,29.6,0.07
216,3,"Grayson Allen","Memphis Grizzlies",57,84,26.8,73,0.869,84,25,59,29.8,43.5,0,0,29.8,9,2,7,22.2,75,23,52,30.7,0.89
217,41,"Kelly Olynyk","Houston Rockets",27,30,22.6,26,0.867,30,9,21,30,43.3,0,0,30,7,1,6,14.3,23,8,15,34.8,0.77
217,11,"Brook Lopez","Milwaukee Bucks",93,30,7.7,26,0.867,30,11,19,36.7,43.3,0,0,36.7,19,7,12,36.8,11,4,7,36.4,0.37
217,5,"Stanley Johnson","Toronto Raptors",61,30,20.3,26,0.867,30,9,21,30,41.7,0.03,3.3,30,9,2,7,22.2,21,7,14,33.3,0.7
217,2,"Langston Galloway","Phoenix Suns",42,30,25.6,26,0.867,30,12,18,40,41.7,0.03,3.3,40,26,11,15,42.3,4,1,3,25,0.13
217,3,"Josh Hart","New Orleans Pelicans",47,30,14,26,0.867,30,11,19,36.7,43.3,0,0,36.7,18,7,11,38.9,12,4,8,33.3,0.4
222,55,"Delon Wright","Sacramento Kings",27,44,46.3,38,0.864,44,14,30,31.8,43.2,0,0,31.8,11,4,7,36.4,33,10,23,30.3,0.75
223,4,"Devonte Graham","Charlotte Hornets",56,276,47.8,237,0.859,276,91,185,33,42.9,0,0,33,90,36,54,40,186,55,131,29.6,0.67
224,20,"John Collins","Atlanta Hawks",81,49,14.9,42,0.857,49,19,30,38.8,42.9,0,0,38.8,40,15,25,37.5,9,4,5,44.4,0.18
224,4,"JJ Redick","New Orleans Pelicans",31,105,51.5,90,0.857,105,37,68,35.2,41.4,0.03,2.9,35.2,56,24,32,42.9,49,13,36,26.5,0.47
226,4,"Victor Oladipo","Indiana Pacers",9,55,64,47,0.855,55,17,38,30.9,41.8,0.02,1.8,30.9,17,5,12,29.4,38,12,26,31.6,0.69
227,44,"Justin Jackson","Oklahoma City Thunder",33,27,22.7,23,0.852,27,8,19,29.6,42.6,0,0,29.6,6,1,5,16.7,21,7,14,33.3,0.78
228,0,"Markus Howard","Denver Nuggets",46,53,48.2,45,0.849,53,18,35,34,42.5,0,0,34,17,9,8,52.9,36,9,27,25,0.68
229,0,"Tyrese Maxey","Philadelphia 76ers",73,131,63.3,111,0.847,131,50,81,38.2,42.4,0,0,38.2,92,39,53,42.4,39,11,28,28.2,0.3
230,23,"Royce ONeale","Utah Jazz",82,39,11.4,33,0.846,39,11,28,28.2,42.3,0,0,28.2,3,0,3,0,36,11,25,30.6,0.92
231,14,"Gary Harris","Orlando Magic",20,71,65.7,60,0.845,71,24,47,33.8,42.3,0,0,33.8,38,12,26,31.6,33,12,21,36.4,0.46
232,0,"Aaron Gordon","Orlando Magic",25,94,57,79,0.84,94,32,62,34,42,0,0,34,44,17,27,38.6,50,15,35,30,0.53
232,35,"PJ Dozier","Denver Nuggets",50,81,39.9,68,0.84,81,29,52,35.8,42,0,0,35.8,50,19,31,38,31,10,21,32.3,0.38
234,25,"P.J. Washington","Charlotte Hornets",65,56,17.5,47,0.839,56,17,39,30.4,42,0,0,30.4,17,4,13,23.5,39,13,26,33.3,0.7
234,9,"Bobby Portis","Milwaukee Bucks",86,56,18.4,47,0.839,56,22,34,39.3,42,0,0,39.3,50,19,31,38,6,3,3,50,0.11
236,24,"Dillon Brooks","Memphis Grizzlies",74,439,59.7,368,0.838,439,167,272,38,41.3,0.01,1.1,38,319,138,181,43.3,120,29,91,24.2,0.27
236,22,"Rudy Gay","San Antonio Spurs",64,210,45.8,176,0.838,210,79,131,37.6,41.7,0,0.5,37.6,156,62,94,39.7,54,17,37,31.5,0.26
238,10,"Dorian Finney-Smith","Dallas Mavericks",67,43,12,36,0.837,43,13,30,30.2,41.9,0,0,30.2,14,3,11,21.4,29,10,19,34.5,0.67
238,45,"Denzel Valentine","Chicago Bulls",62,92,32.3,77,0.837,92,30,62,32.6,41.8,0,0,32.6,34,13,21,38.2,58,17,41,29.3,0.63
240,21,"Tyus Jones","Memphis Grizzlies",77,61,32.8,51,0.836,61,22,39,36.1,41.8,0,0,36.1,31,15,16,48.4,30,7,23,23.3,0.49
240,7,"Victor Oladipo","Houston Rockets",20,152,66.1,127,0.836,152,52,100,34.2,41.4,0.01,0.7,34.2,75,30,45,40,77,22,55,28.6,0.51
242,8,"Josh Green","Dallas Mavericks",40,12,34.3,10,0.833,12,5,7,41.7,41.7,0,0,41.7,9,5,4,55.6,3,0,3,0,0.25
242,10,"Bol Bol","Denver Nuggets",35,24,64.9,20,0.833,24,7,17,29.2,39.6,0.04,4.2,29.2,13,2,11,15.4,11,5,6,45.5,0.46
242,28,"Alfonzo McKinnie","Los Angeles Lakers",41,12,23.1,10,0.833,12,5,7,41.7,41.7,0,0,41.7,10,5,5,50,2,0,2,0,0.17
242,1,"Chandler Hutchison","Washington Wizards",22,12,37.5,10,0.833,12,4,8,33.3,37.5,0.08,8.3,33.3,11,3,8,27.3,1,1,0,100,0.08
246,2,"Chris Chiozza","Brooklyn Nets",28,47,72.3,39,0.83,47,15,32,31.9,41.5,0,0,31.9,20,6,14,30,27,9,18,33.3,0.57
247,30,"Furkan Korkmaz","Philadelphia 76ers",67,140,37.4,116,0.829,140,45,95,32.1,41.1,0.01,1.4,32.1,54,20,34,37,86,25,61,29.1,0.61
248,11,"Frank Ntilikina","New York Knicks",36,29,42,24,0.828,29,9,20,31,41.4,0,0,31,16,3,13,18.8,13,6,7,46.2,0.45
249,5,"Anthony Edwards","Minnesota Timberwolves",72,375,57.4,310,0.827,375,115,260,30.7,41.3,0,0,30.7,125,35,90,28,250,80,170,32,0.67
250,34,"Giannis Antetokounmpo","Milwaukee Bucks",82,407,88.5,336,0.826,407,133,274,32.7,40.9,0.01,1.2,32.7,162,66,96,40.7,245,67,178,27.3,0.6
251,14,"Nate Hinton","Dallas Mavericks",21,17,54.8,14,0.824,17,7,10,41.2,41.2,0,0,41.2,12,7,5,58.3,5,0,5,0,0.29
251,6,"Kristaps Porzingis","Dallas Mavericks",50,102,26.4,84,0.824,102,37,65,36.3,40.7,0.01,1,36.3,78,28,50,35.9,24,9,15,37.5,0.24
253,23,"Lou Williams","Los Angeles Clippers",42,181,69.9,149,0.823,181,64,117,35.4,40.3,0.02,1.7,35.4,132,46,86,34.8,49,18,31,36.7,0.27
254,9,"Jerami Grant","Detroit Pistons",54,234,44.2,192,0.821,234,88,146,37.6,41,0,0.4,37.6,181,72,109,39.8,53,16,37,30.2,0.23
255,19,"Tony Snell","Atlanta Hawks",56,11,8.1,9,0.818,11,4,7,36.4,36.4,0.09,9.1,36.4,8,4,4,50,3,0,3,0,0.27
255,77,"Ersan Ilyasova","Utah Jazz",18,11,22.4,9,0.818,11,3,8,27.3,40.9,0,0,27.3,2,0,2,0,9,3,6,33.3,0.82
255,9,"Nikola Vucevic","Chicago Bulls",26,11,5,9,0.818,11,4,7,36.4,40.9,0,0,36.4,10,3,7,30,1,1,0,100,0.09
255,17,"Dennis Schroder","Los Angeles Lakers",68,236,52,193,0.818,236,92,144,39,40.5,0.01,0.8,39,196,85,111,43.4,40,7,33,17.5,0.17
259,11,"Payton Pritchard","Boston Celtics",72,125,40.7,102,0.816,125,39,86,31.2,40.8,0,0,31.2,45,15,30,33.3,80,24,56,30,0.64
260,22,"Jimmy Butler","Miami Heat",56,211,70.8,172,0.815,211,80,131,37.9,39.8,0.02,2.4,37.9,164,72,92,43.9,47,8,39,17,0.22
260,14,"Ish Smith","Washington Wizards",51,173,78.6,141,0.815,173,70,103,40.5,40.8,0,0,40.5,163,69,94,42.3,10,1,9,10,0.06
260,1,"Lonnie Walker IV","San Antonio Spurs",61,178,44.2,145,0.815,178,63,115,35.4,40.7,0,0,35.4,110,44,66,40,68,19,49,27.9,0.38
263,8,"Marcus Morris Sr.","Los Angeles Clippers",76,194,34,158,0.814,194,75,119,38.7,40.7,0,0,38.7,153,67,86,43.8,41,8,33,19.5,0.21
264,88,"Markieff Morris","Los Angeles Lakers",65,53,20.5,43,0.811,53,19,34,35.8,38.7,0.04,3.8,35.8,36,16,20,44.4,17,3,14,17.6,0.32
264,22,"Malachi Flynn","Toronto Raptors",47,148,63,120,0.811,148,47,101,31.8,40.2,0.01,0.7,31.8,66,22,44,33.3,82,25,57,30.5,0.55
264,21,"Patrick Beverly","Los Angeles Clippers",55,37,20.1,30,0.811,37,11,26,29.7,40.5,0,0,29.7,7,3,4,42.9,30,8,22,26.7,0.81
267,6,"Jalen McDaniels","Charlotte Hornets",48,26,20.3,21,0.808,26,10,16,38.5,38.5,0.04,3.8,38.5,21,10,11,47.6,5,0,5,0,0.19
268,9,"Ricky Rubio","Minnesota Timberwolves",68,142,44.2,114,0.803,142,49,93,34.5,39.4,0.01,1.4,34.5,95,35,60,36.8,47,14,33,29.8,0.33
269,16,"CJ Elleby","Portland Trail Blazers",32,20,43.5,16,0.8,20,7,13,35,40,0,0,35,9,5,4,55.6,11,2,9,18.2,0.55
269,5,"Kevon Looney","Golden State Warriors",63,10,24.4,8,0.8,10,4,6,40,40,0,0,40,9,4,5,44.4,1,0,1,0,0.1
269,5,"Jeff Teague","Milwaukee Bucks",37,25,55.6,20,0.8,25,7,18,28,40,0,0,28,8,1,7,12.5,17,6,11,35.3,0.68
269,41,"Juancho Hernangomez","Minnesota Timberwolves",52,10,5.9,8,0.8,10,3,7,30,40,0,0,30,2,1,1,50,8,2,6,25,0.8
273,20,"Landry Shamet","Brooklyn Nets",73,123,30.5,98,0.797,123,38,85,30.9,39.8,0,0,30.9,42,16,26,38.1,81,22,59,27.2,0.66
273,16,"Ben McLemore","Houston Rockets",32,59,32.1,47,0.797,59,16,43,27.1,39,0.02,1.7,27.1,14,2,12,14.3,45,14,31,31.1,0.76
275,55,"Darius Bazley","Oklahoma City Thunder",55,126,37.2,100,0.794,126,38,88,30.2,39.7,0,0,30.2,48,14,34,29.2,78,24,54,30.8,0.62
276,25,"Chasson Randle","Orlando Magic",41,82,52.6,65,0.793,82,23,59,28,39,0.01,1.2,28,24,5,19,20.8,58,18,40,31,0.71
277,33,"Dakota Mathias","Philadelphia 76ers",8,24,54.5,19,0.792,24,9,15,37.5,39.6,0.04,4.2,37.5,16,8,8,50,8,1,7,12.5,0.33
277,23,"Blake Griffin","Detroit Pistons",20,72,53.7,57,0.792,72,19,53,26.4,39.6,0,0,26.4,8,0,8,0,64,19,45,29.7,0.89
277,41,"Saddiq Bey","Detroit Pistons",70,120,23.6,95,0.792,120,35,85,29.2,38.8,0.02,1.7,29.2,38,12,26,31.6,82,23,59,28,0.68
277,25,"Ben Simmons","Philadelphia 76ers",70,24,72.7,19,0.792,24,9,15,37.5,39.6,0,0,37.5,20,8,12,40,4,1,3,25,0.17
281,12,"Jerome Robinson","Washington Wizards",17,33,47.1,26,0.788,33,12,21,36.4,39.4,0,0,36.4,27,10,17,37,6,2,4,33.3,0.18
282,9,"Cory Joseph","Sacramento Kings",44,60,40,47,0.783,60,22,38,36.7,38.3,0.02,1.7,36.7,55,20,35,36.4,5,2,3,40,0.08
283,13,"Bam Adebayo","Miami Heat",68,132,64.4,103,0.78,132,51,81,38.6,38.6,0.01,0.8,38.6,127,51,76,40.2,5,0,5,0,0.04
284,3,"George Hill","Oklahoma City Thunder",14,27,39.1,21,0.778,27,9,18,33.3,38.9,0,0,33.3,12,6,6,50,15,3,12,20,0.56
285,14,"Terance Mann","Los Angeles Clippers",86,103,50.7,80,0.777,103,34,69,33,38.8,0,0,33,72,22,50,30.6,31,12,19,38.7,0.3
286,5,"Luguentz Dort","Oklahoma City Thunder",52,98,26.9,76,0.776,98,29,69,29.6,38.3,0.01,1,29.6,31,12,19,38.7,67,17,50,25.4,0.68
286,3,"Jaden McDaniels","Minnesota Timberwolves",63,49,21.4,38,0.776,49,16,33,32.7,38.8,0,0,32.7,29,10,19,34.5,20,6,14,30,0.41
288,8,"Dwayne Bacon","Orlando Magic",72,269,69.2,208,0.773,269,90,179,33.5,38.5,0.01,1.1,33.5,175,63,112,36,94,27,67,28.7,0.35
289,8,"Trevor Ariza","Miami Heat",34,26,15.8,20,0.769,26,7,19,26.9,38.5,0,0,26.9,4,1,3,25,22,6,16,27.3,0.85
290,7,"Facundo Campazzo","Denver Nuggets",75,95,33.5,73,0.768,95,26,69,27.4,38.4,0,0,27.4,20,5,15,25,75,21,54,28,0.79
291,9,"Avery Bradley","Houston Rockets",17,30,39,23,0.767,30,8,22,26.7,38.3,0,0,26.7,11,1,10,9.1,19,7,12,36.8,0.63
291,3,"OG Anunoby","Toronto Raptors",43,60,20.6,46,0.767,60,19,41,31.7,38.3,0,0,31.7,27,11,16,40.7,33,8,25,24.2,0.55
291,12,"Kelly Oubre Jr.","Golden State Warriors",55,120,32.9,92,0.767,120,40,80,33.3,37.9,0.02,1.7,33.3,75,29,46,38.7,45,11,34,24.4,0.38
294,4,"Russell Westbrook","Washington Wizards",72,543,74,415,0.764,543,188,355,34.6,37.9,0.01,0.7,34.6,406,152,254,37.4,137,36,101,26.3,0.25
295,32,"Karl-Anthony Towns","Minnesota Timberwolves",50,62,16.4,47,0.758,62,18,44,29,37.9,0,0,29,26,7,19,26.9,36,11,25,30.6,0.58
296,43,"Pascal Siakam","Toronto Raptors",56,170,44,128,0.753,170,57,113,33.5,37.4,0.01,0.6,33.5,112,44,68,39.3,58,13,45,22.4,0.34
297,2,"Taurean Prince","Brooklyn Nets",12,16,32.7,12,0.75,16,5,11,31.3,37.5,0,0,31.3,12,3,9,25,4,2,2,50,0.25
297,16,"James Johnson","New Orleans Pelicans",22,16,23.5,12,0.75,16,5,11,31.3,37.5,0,0,31.3,8,3,5,37.5,8,2,6,25,0.5
297,15,"Brandon Clarke","Memphis Grizzlies",61,20,18.5,15,0.75,20,7,13,35,35,0.05,5,35,20,7,13,35,0,0,0,,0
300,28,"Andre Iguodala","Miami Heat",67,43,21.2,32,0.744,43,12,31,27.9,37.2,0,0,27.9,10,4,6,40,33,8,25,24.2,0.77
301,9,"Nikola Vucevic","Orlando Magic",44,35,7.6,26,0.743,35,13,22,37.1,37.1,0,0,37.1,35,13,22,37.1,0,0,0,,0
301,55,"Delon Wright","Detroit Pistons",36,35,35,26,0.743,35,10,25,28.6,37.1,0,0,28.6,9,4,5,44.4,26,6,20,23.1,0.74
303,9,"RJ Barrett","New York Knicks",77,169,34.2,125,0.74,169,58,111,34.3,37,0,0,34.3,144,49,95,34,25,9,16,36,0.15
304,55,"Mike James","Brooklyn Nets",22,64,82.1,47,0.734,64,19,45,29.7,36.7,0,0,29.7,29,10,19,34.5,35,9,26,25.7,0.55
305,4,"Paul Millsap","Denver Nuggets",65,26,13.8,19,0.731,26,8,18,30.8,36.5,0,0,30.8,17,5,12,29.4,9,3,6,33.3,0.35
306,0,"Kyle Kuzma","Los Angeles Lakers",75,138,27.7,100,0.725,138,42,96,30.4,36.2,0,0,30.4,76,26,50,34.2,62,16,46,25.8,0.45
307,21,"Damyean Dotson","Cleveland Cavaliers",46,98,44.7,71,0.724,98,31,67,31.6,36.2,0,0,31.6,50,22,28,44,48,9,39,18.8,0.49
307,6,"Jordan McLaughlin","Minnesota Timberwolves",51,29,30.5,21,0.724,29,7,22,24.1,36.2,0,0,24.1,2,0,2,0,27,7,20,25.9,0.93
307,24,"Lauri Markkanen","Chicago Bulls",51,29,9,21,0.724,29,10,19,34.5,36.2,0,0,34.5,22,9,13,40.9,7,1,6,14.3,0.24
310,32,"Aaron Gordon","Denver Nuggets",35,54,45.8,39,0.722,54,16,38,29.6,36.1,0,0,29.6,30,9,21,30,24,7,17,29.2,0.44
311,8,"Deni Avdija","Washington Wizards",54,25,13.4,18,0.72,25,8,17,32,36,0,0,32,18,6,12,33.3,7,2,5,28.6,0.28
312,0,"Terence Davis","Toronto Raptors",34,39,29.8,28,0.718,39,10,29,25.6,35.9,0,0,25.6,6,2,4,33.3,33,8,25,24.2,0.85
313,22,"Cameron Reddish","Atlanta Hawks",30,66,39.3,47,0.712,66,19,47,28.8,35.6,0,0,28.8,30,10,20,33.3,36,9,27,25,0.55
313,35,"Isaac Okoro","Cleveland Cavaliers",67,59,25.1,42,0.712,59,15,44,25.4,34.7,0.02,1.7,25.4,16,4,12,25,43,11,32,25.6,0.73
315,10,"Nassir Little","Portland Trail Blazers",51,41,39.8,29,0.707,41,12,29,29.3,35.4,0,0,29.3,18,7,11,38.9,23,5,18,21.7,0.56
316,10,"Jake Layman","Minnesota Timberwolves",45,17,20.2,12,0.706,17,5,12,29.4,35.3,0,0,29.4,6,3,3,50,11,2,9,18.2,0.65
316,1,"Zion Williamson","New Orleans Pelicans",61,17,33.3,12,0.706,17,6,11,35.3,35.3,0,0,35.3,12,6,6,50,5,0,5,0,0.29
318,42,"Maxi Kleber","Dallas Mavericks",57,27,10.5,19,0.704,27,9,18,33.3,35.2,0,0,33.3,17,8,9,47.1,10,1,9,10,0.37
319,17,"Aleksej Pokusevski","Oklahoma City Thunder",45,121,41.4,85,0.702,121,38,83,31.4,35.1,0,0,31.4,78,29,49,37.2,43,9,34,20.9,0.36
320,6,"Hamidou Diallo","Oklahoma City Thunder",32,60,63.2,42,0.7,60,19,41,31.7,35,0,0,31.7,51,15,36,29.4,9,4,5,44.4,0.15
321,1,"John Wall","Houston Rockets",40,250,63.6,174,0.696,250,73,177,29.2,34.6,0,0.4,29.2,144,46,98,31.9,106,27,79,25.5,0.42
322,42,"Davis Bertans","Washington Wizards",63,49,10.3,34,0.694,49,12,37,24.5,34.7,0.02,2,24.5,10,2,8,20,39,10,29,25.6,0.8
323,4,"Alex Caruso","Los Angeles Lakers",65,58,28.6,40,0.69,58,18,40,31,34.5,0,0,31,39,14,25,35.9,19,4,15,21.1,0.33
324,3,"Chuma Okeke","Orlando Magic",45,90,43.5,62,0.689,90,28,62,31.1,34.4,0,0,31.1,60,22,38,36.7,30,6,24,20,0.33
325,3,"Anthony Davis","Los Angeles Lakers",42,125,43.3,86,0.688,125,42,83,33.6,34,0.01,0.8,33.6,115,41,74,35.7,10,1,9,10,0.08
326,16,"Cedi Osman","Cleveland Cavaliers",59,99,28.4,68,0.687,99,25,74,25.3,34.3,0,0,25.3,23,7,16,30.4,76,18,58,23.7,0.77
327,11,"Domantas Sabonis","Indiana Pacers",64,38,16.2,26,0.684,38,12,26,31.6,32.9,0.03,2.6,31.6,30,11,19,36.7,8,1,7,12.5,0.21
328,13,"R.J. Hampton","Orlando Magic",26,69,58,47,0.681,69,21,48,30.4,33.3,0.01,1.4,30.4,48,17,31,35.4,21,4,17,19,0.3
329,11,"Yogi Ferrell","Los Angeles Clippers",17,28,80,19,0.679,28,8,20,28.6,33.9,0,0,28.6,16,5,11,31.3,12,3,9,25,0.43
330,5,"Frank Jackson","Detroit Pistons",40,64,34,43,0.672,64,18,46,28.1,33.6,0,0,28.1,35,11,24,31.4,29,7,22,24.1,0.45
331,9,"Wesley Matthews","Los Angeles Lakers",65,45,18.5,30,0.667,45,11,34,24.4,33.3,0,0,24.4,16,3,13,18.8,29,8,21,27.6,0.64
331,15,"Montrezl Harrell","Los Angeles Lakers",74,33,73.3,22,0.667,33,11,22,33.3,33.3,0,0,33.3,29,11,18,37.9,4,0,4,0,0.12
331,20,"Jabari Parker","Boston Celtics",15,12,40,8,0.667,12,4,8,33.3,33.3,0,0,33.3,9,4,5,44.4,3,0,3,0,0.25
