sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
165,9,"Andre Iguodala","Golden State Warriors",92,63,21.6,53,0.841,63,24,39,38.1,42.1,0,0,38.1,43,19,24,44.2,20,5,15,25,0.32
165,3,"Dwyane Wade","Chicago Bulls",66,365,71,307,0.841,365,142,223,38.9,41.8,0.01,0.8,38.9,299,121,178,40.5,66,21,45,31.8,0.18
167,30,"Jon Leuer","Detroit Pistons",75,100,27.5,84,0.84,100,42,58,42,42,0,0,42,99,42,57,42.4,1,0,1,0,0.01
167,4,"Marcelo Huertas","Los Angeles Lakers",23,25,65.8,21,0.84,25,9,16,36,40,0.04,4,36,16,7,9,43.8,9,2,7,22.2,0.36
167,11,"Nik Stauskas","Philadelphia 76ers",80,200,45.1,168,0.84,200,66,134,33,42,0,0,33,80,30,50,37.5,120,36,84,30,0.6
167,5,"Kentavious Caldwell-Pope","Detroit Pistons",76,362,51.1,304,0.84,362,130,232,35.9,41.9,0.01,1.1,35.9,225,87,138,38.7,137,43,94,31.4,0.38
171,5,"Marreese Speights","Los Angeles Clippers",89,43,12.1,36,0.837,43,16,27,37.2,40.7,0.02,2.3,37.2,32,13,19,40.6,11,3,8,27.3,0.26
172,10,"DeMar DeRozan","Toronto Raptors",84,662,69,553,0.835,662,270,392,40.8,40.9,0.03,2.7,40.8,629,268,361,42.6,33,2,31,6.1,0.05
172,99,"Jae Crowder","Boston Celtics",90,176,27.2,147,0.835,176,60,116,34.1,41.5,0.01,1.1,34.1,99,34,65,34.3,77,26,51,33.8,0.44
172,23,"Anthony Davis","New Orleans Pelicans",75,200,33.1,167,0.835,200,79,121,39.5,39.8,0.04,4,39.5,195,78,117,40,5,1,4,20,0.03
175,1,"Jameer  Nelson","Denver Nuggets",75,235,53.7,196,0.834,235,83,152,35.3,41.7,0,0,35.3,141,53,88,37.6,94,30,64,31.9,0.4
176,11,"Dion Waiters","Miami Heat",46,144,38.5,120,0.833,144,53,91,36.8,41.3,0.01,0.7,36.8,109,40,69,36.7,35,13,22,37.1,0.24
176,15,"Okaro White","Miami Heat",35,12,26.1,10,0.833,12,5,7,41.7,41.7,0,0,41.7,10,5,5,50,2,0,2,0,0.17
176,33,"Ryan Anderson","Houston Rockets",83,132,19.8,110,0.833,132,50,82,37.9,41.7,0,0,37.9,95,40,55,42.1,37,10,27,27,0.28
176,40,"Cody Zeller","Charlotte Hornets",62,12,19,10,0.833,12,5,7,41.7,41.7,0,0,41.7,12,5,7,41.7,0,0,0,,0
176,3,"Domantas Sabonis","Oklahoma City Thunder",83,12,5.1,10,0.833,12,5,7,41.7,41.7,0,0,41.7,12,5,7,41.7,0,0,0,,0
176,21,"Thaddeus Young","Indiana Pacers",78,18,9.6,15,0.833,18,7,11,38.9,41.7,0.06,5.6,38.9,16,6,10,37.5,2,1,1,50,0.11
182,33,"Wesley Johnson","Los Angeles Clippers",71,35,21,29,0.829,35,14,21,40,41.4,0,0,40,31,13,18,41.9,4,1,3,25,0.11
183,21,"Ian Clark","Golden State Warriors",93,133,44.9,110,0.827,133,50,83,37.6,41.4,0,0,37.6,88,40,48,45.5,45,10,35,22.2,0.34
184,14,"Danny Green","San Antonio Spurs",84,97,21.6,80,0.825,97,32,65,33,41.2,0,0,33,49,16,33,32.7,48,16,32,33.3,0.49
185,10,"Alec Burks","Utah Jazz",42,74,54.8,61,0.824,74,27,47,36.5,41.2,0,0,36.5,50,20,30,40,24,7,17,29.2,0.32
186,2,"Eric Bledsoe","Phoenix Suns",66,394,64.8,324,0.822,394,142,252,36,41,0.01,0.5,36,270,103,167,38.1,124,39,85,31.5,0.31
187,8,"Jahil Okafor","Philadelphia 76ers",50,39,63.9,32,0.821,39,16,23,41,41,0,0,41,39,16,23,41,0,0,0,,0
188,23,"Fred VanVleet","Toronto Raptors",44,22,42.3,18,0.818,22,8,14,36.4,40.9,0,0,36.4,17,6,11,35.3,5,2,3,40,0.23
188,25,"Malik Beasley","Denver Nuggets",22,11,29.7,9,0.818,11,4,7,36.4,40.9,0,0,36.4,9,3,6,33.3,2,1,1,50,0.18
188,7,"Ramon Sessions","Charlotte Hornets",50,44,45.8,36,0.818,44,15,29,34.1,40.9,0,0,34.1,29,9,20,31,15,6,9,40,0.34
188,2,"John Wall","Washington Wizards",91,654,71.1,535,0.818,654,245,409,37.5,40.6,0.01,0.6,37.5,522,204,318,39.1,132,41,91,31.1,0.2
192,12,"Lou Williams","Houston Rockets",34,109,51.2,89,0.817,109,34,75,31.2,39.9,0.02,1.8,31.2,43,15,28,34.9,66,19,47,28.8,0.61
193,1,"Trevor Ariza","Houston Rockets",91,125,19.2,102,0.816,125,37,88,29.6,40.8,0,0,29.6,30,9,21,30,95,28,67,29.5,0.76
193,5,"Jose Calderon","Los Angeles Lakers",24,38,55.9,31,0.816,38,15,23,39.5,40.8,0,0,39.5,34,14,20,41.2,4,1,3,25,0.11
195,0,"Willie Cauley-Stein","Sacramento Kings",75,27,39.7,22,0.815,27,11,16,40.7,40.7,0,0,40.7,27,11,16,40.7,0,0,0,,0
195,5,"Rodney Hood","Utah Jazz",70,275,49.4,224,0.815,275,97,178,35.3,40.4,0.01,1.5,35.3,174,69,105,39.7,101,28,73,27.7,0.37
197,8,"James Ennis","Memphis Grizzlies",70,43,23.2,35,0.814,43,14,29,32.6,39.5,0.02,2.3,32.6,22,8,14,36.4,21,6,15,28.6,0.49
198,7,"Sam Dekker","Houston Rockets",81,32,15.2,26,0.813,32,10,22,31.3,40.6,0,0,31.3,11,4,7,36.4,21,6,15,28.6,0.66
199,22,"Khris Middleton","Milwaukee Bucks",35,125,48.6,101,0.808,125,48,77,38.4,39.6,0.02,1.6,38.4,110,45,65,40.9,15,3,12,20,0.12
200,19,"Leandro Barbosa","Phoenix Suns",67,119,55.1,96,0.807,119,45,74,37.8,40.3,0,0,37.8,103,39,64,37.9,16,6,10,37.5,0.13
201,10,"Tim Frazier","New Orleans Pelicans",65,129,59.4,104,0.806,129,45,84,34.9,40.3,0.01,0.8,34.9,78,31,47,39.7,51,14,37,27.5,0.4
201,6,"Bobby Brown","Houston Rockets",30,36,60,29,0.806,36,11,25,30.6,40.3,0,0,30.6,12,4,8,33.3,24,7,17,29.2,0.67
201,0,"Patrick McCaw","Golden State Warriors",86,36,20.3,29,0.806,36,11,25,30.6,40.3,0,0,30.6,16,4,12,25,20,7,13,35,0.56
204,2,"Anthony Morrow","Oklahoma City Thunder",40,41,24,33,0.805,41,16,25,39,39,0.02,2.4,39,35,16,19,45.7,6,0,6,0,0.15
204,15,"Vince Carter","Memphis Grizzlies",79,82,21.6,66,0.805,82,27,55,32.9,39.6,0.01,1.2,32.9,39,16,23,41,43,11,32,25.6,0.52
206,2,"Raymond Felton","Los Angeles Clippers",87,203,62.8,163,0.803,203,75,128,36.9,40.1,0,0.5,36.9,154,62,92,40.3,49,13,36,26.5,0.24
207,2,"Jerian Grant","Chicago Bulls",68,106,48,85,0.802,106,37,69,34.9,40.1,0.01,0.9,34.9,75,26,49,34.7,31,11,20,35.5,0.29
208,6,"Tyler Ennis","Houston Rockets",31,15,62.5,12,0.8,15,4,11,26.7,40,0,0,26.7,8,0,8,0,7,4,3,57.1,0.47
208,0,"Marquese Chriss","Phoenix Suns",82,20,6.9,16,0.8,20,7,13,35,40,0,0,35,17,5,12,29.4,3,2,1,66.7,0.15
208,11,"Enes Kanter","Oklahoma City Thunder",77,10,7,8,0.8,10,4,6,40,40,0,0,40,9,4,5,44.4,1,0,1,0,0.1
208,15,"Thomas Robinson","Los Angeles Lakers",48,15,53.6,12,0.8,15,6,9,40,40,0,0,40,15,6,9,40,0,0,0,,0
208,3,"Corey Brewer","Los Angeles Lakers",24,15,37.5,12,0.8,15,6,9,40,40,0,0,40,14,6,8,42.9,1,0,1,0,0.07
208,10,"Yogi Ferrell","Brooklyn Nets",10,25,64.1,20,0.8,25,8,17,32,40,0,0,32,11,4,7,36.4,14,4,10,28.6,0.56
214,27,"Jamal Murray","Denver Nuggets",82,249,51.4,199,0.799,249,82,167,32.9,39.8,0.01,0.8,32.9,130,48,82,36.9,119,34,85,28.6,0.48
215,21,"Jimmy Butler","Chicago Bulls",82,539,70.2,430,0.798,539,195,344,36.2,39.1,0.02,2,36.2,435,164,271,37.7,104,31,73,29.8,0.19
216,12,"Kelly Oubre Jr.","Washington Wizards",91,69,24,55,0.797,69,25,44,36.2,39.1,0.01,1.4,36.2,52,21,31,40.4,17,4,13,23.5,0.25
217,34,"Devin Harris","Dallas Mavericks",65,78,36.8,62,0.795,78,25,53,32.1,39.1,0.01,1.3,32.1,34,14,20,41.2,44,11,33,25,0.56
217,17,"Jonathan Simmons","San Antonio Spurs",93,151,52.8,120,0.795,151,57,94,37.7,39.7,0,0,37.7,130,51,79,39.2,21,6,15,28.6,0.14
219,21,"TJ Warren","Phoenix Suns",66,189,52.2,150,0.794,189,74,115,39.2,39.7,0.01,0.5,39.2,178,72,106,40.4,11,2,9,18.2,0.06
220,42,"Al Horford","Boston Celtics",86,29,6.5,23,0.793,29,11,18,37.9,39.7,0,0,37.9,26,10,16,38.5,3,1,2,33.3,0.1
221,0,"CJ Miles","Indiana Pacers",80,101,18.9,80,0.792,101,36,65,35.6,39.6,0,0,35.6,66,28,38,42.4,35,8,27,22.9,0.35
222,12,"Gerald Henderson","Philadelphia 76ers",72,158,44.6,125,0.791,158,60,98,38,39.2,0.01,0.6,38,143,56,87,39.2,15,4,11,26.7,0.09
222,31,"Ron Baker","New York Knicks",52,43,36.4,34,0.791,43,15,28,34.9,39.5,0,0,34.9,26,11,15,42.3,17,4,13,23.5,0.4
224,2,"Rodney  Stuckey","Indiana Pacers",39,100,61.7,79,0.79,100,36,64,36,38.5,0.02,2,36,88,31,57,35.2,12,5,7,41.7,0.12
225,3,"Kris Dunn","Minnesota Timberwolves",78,113,60.1,89,0.788,113,41,72,36.3,39.4,0,0,36.3,95,34,61,35.8,18,7,11,38.9,0.16
226,14,"Gary Harris","Denver Nuggets",57,94,28.6,74,0.787,94,32,62,34,38.8,0.01,1.1,34,59,23,36,39,35,9,26,25.7,0.37
226,5,"Markieff Morris","Washington Wizards",89,150,30.8,118,0.787,150,56,94,37.3,38.7,0.01,1.3,37.3,138,52,86,37.7,12,4,8,33.3,0.08
228,1,"Kyle  Anderson","San Antonio Spurs",87,42,35.6,33,0.786,42,15,27,35.7,36.9,0.05,4.8,35.7,41,14,27,34.1,1,1,0,100,0.02
229,14,"Michael Kidd-Gilchrist","Charlotte Hornets",81,181,70.7,142,0.785,181,70,111,38.7,38.7,0.01,1.1,38.7,178,70,108,39.3,3,0,3,0,0.02
230,8,"Rudy Gay","Sacramento Kings",30,116,48.9,91,0.784,116,42,74,36.2,38.4,0.02,1.7,36.2,100,37,63,37,16,5,11,31.3,0.14
230,24,"Rondae Hollis-Jefferson","Brooklyn Nets",78,74,46,58,0.784,74,28,46,37.8,39.2,0,0,37.8,70,26,44,37.1,4,2,2,50,0.05
232,2,"Elfrid Payton","Orlando Magic",82,175,52.6,137,0.783,175,67,108,38.3,38.9,0.01,0.6,38.3,165,65,100,39.4,10,2,8,20,0.06
232,13,"Malcolm Brogdon","Milwaukee Bucks",81,138,43.3,108,0.783,138,48,90,34.8,39.1,0,0,34.8,95,36,59,37.9,43,12,31,27.9,0.31
234,34,"Jeff Green","Orlando Magic",69,96,32.9,75,0.781,96,33,63,34.4,38.5,0.01,1,34.4,62,25,37,40.3,34,8,26,23.5,0.35
234,24,"Richard Jefferson","Cleveland Cavaliers",93,32,13.4,25,0.781,32,11,21,34.4,39.1,0.03,3.1,34.4,24,8,16,33.3,8,3,5,37.5,0.25
236,34,"Giannis Antetokounmpo","Milwaukee Bucks",86,241,51.3,188,0.78,241,86,155,35.7,38.8,0,0.4,35.7,197,71,126,36,44,15,29,34.1,0.18
237,9,"Langston Galloway","Sacramento Kings",19,44,51.2,34,0.773,44,17,27,38.6,38.6,0,0,38.6,41,17,24,41.5,3,0,3,0,0.07
238,10,"Langston Galloway","New Orleans Pelicans",55,105,27.9,81,0.771,105,35,70,33.3,38.6,0,0,33.3,73,24,49,32.9,32,11,21,34.4,0.3
238,40,"Arron Afflalo","Sacramento Kings",61,109,35.7,84,0.771,109,40,69,36.7,38.5,0,0,36.7,97,36,61,37.1,12,4,8,33.3,0.11
240,35,"Trevor Booker","Brooklyn Nets",71,47,32.4,36,0.766,47,16,31,34,38.3,0,0,34,31,12,19,38.7,16,4,12,25,0.34
241,3,"Joe Young","Indiana Pacers",33,38,76,29,0.763,38,13,25,34.2,36.8,0.03,2.6,34.2,25,11,14,44,13,2,11,15.4,0.34
242,8,"Danilo Gallinari","Denver Nuggets",63,151,30,115,0.762,151,51,100,33.8,37.4,0.01,1.3,33.8,111,40,71,36,40,11,29,27.5,0.26
243,91,"Mindaugas Kuzminskas","New York Knicks",68,25,13.8,19,0.76,25,7,18,28,38,0,0,28,11,2,9,18.2,14,5,9,35.7,0.56
244,32,"Karl-Anthony Towns","Minnesota Timberwolves",82,54,11.6,41,0.759,54,18,36,33.3,36.1,0.04,3.7,33.3,41,15,26,36.6,13,3,10,23.1,0.24
244,20,"Jodie Meeks","Orlando Magic",36,54,30.7,41,0.759,54,16,38,29.6,36.1,0.04,3.7,29.6,28,9,19,32.1,26,7,19,26.9,0.48
246,3,"Jonathan Gibson","Dallas Mavericks",17,37,53.6,28,0.757,37,12,25,32.4,37.8,0,0,32.4,23,8,15,34.8,14,4,10,28.6,0.38
247,12,"Jordan McRae","Cleveland Cavaliers",37,41,45.6,31,0.756,41,15,26,36.6,36.6,0.02,2.4,36.6,32,15,17,46.9,9,0,9,0,0.22
248,22,"Andrew  Wiggins","Minnesota Timberwolves",82,567,70.3,427,0.753,567,199,368,35.1,37.4,0.01,1.1,35.1,474,173,301,36.5,93,26,67,28,0.16
249,17,"Garrett Temple","Sacramento Kings",65,121,37.7,91,0.752,121,40,81,33.1,37.6,0,0,33.1,87,29,58,33.3,34,11,23,32.4,0.28
250,25,"Reggie Bullock","Detroit Pistons",31,12,13,9,0.75,12,4,8,33.3,33.3,0.08,8.3,33.3,12,4,8,33.3,0,0,0,,0
250,13,"Quincy Acy","Brooklyn Nets",32,12,12.4,9,0.75,12,4,8,33.3,37.5,0.08,8.3,33.3,9,3,6,33.3,3,1,2,33.3,0.25
252,5,"Bobby Portis","Chicago Bulls",70,59,25.8,44,0.746,59,22,37,37.3,37.3,0,0,37.3,56,22,34,39.3,3,0,3,0,0.05
253,42,"Robin Lopez","Chicago Bulls",87,19,7.2,14,0.737,19,7,12,36.8,36.8,0,0,36.8,19,7,12,36.8,0,0,0,,0
254,22,"Brian Roberts","Charlotte Hornets",41,49,57.6,36,0.735,49,17,32,34.7,36.7,0,0,34.7,37,15,22,40.5,12,2,10,16.7,0.24
255,55,"Pierre Jackson","Dallas Mavericks",8,15,62.5,11,0.733,15,5,10,33.3,36.7,0,0,33.3,12,4,8,33.3,3,1,2,33.3,0.2
255,4,"Maurice  Harkless","Portland Trail Blazers",81,30,12.5,22,0.733,30,11,19,36.7,36.7,0,0,36.7,22,11,11,50,8,0,8,0,0.27
257,7,"Stanley Johnson","Detroit Pistons",77,127,46.7,93,0.732,127,44,83,34.6,36.2,0.01,0.8,34.6,108,40,68,37,19,4,15,21.1,0.15
257,2,"Randy Foye","Brooklyn Nets",69,82,34.9,60,0.732,82,22,60,26.8,36.6,0,0,26.8,25,6,19,24,57,16,41,28.1,0.7
259,11,"Meyers Leonard","Portland Trail Blazers",77,26,9.2,19,0.731,26,9,17,34.6,36.5,0,0,34.6,17,8,9,47.1,9,1,8,11.1,0.35
260,5,"Gorgui Dieng","Minnesota Timberwolves",82,48,17.3,35,0.729,48,17,31,35.4,36.5,0,0,35.4,40,16,24,40,8,1,7,12.5,0.17
261,22,"Derrick Williams","Miami Heat",25,11,15.3,8,0.727,11,4,7,36.4,36.4,0,0,36.4,8,4,4,50,3,0,3,0,0.27
261,31,"Tomas Satoransky","Washington Wizards",67,33,51.6,24,0.727,33,12,21,36.4,36.4,0,0,36.4,26,12,14,46.2,7,0,7,0,0.21
261,43,"Pascal Siakam","Toronto Raptors",57,11,21.2,8,0.727,11,4,7,36.4,36.4,0,0,36.4,11,4,7,36.4,0,0,0,,0
264,3,"Jeremy Lamb","Charlotte Hornets",62,153,52.8,111,0.725,153,51,102,33.3,35,0.03,3.3,33.3,116,46,70,39.7,37,5,32,13.5,0.24
264,8,"Mario Hezonja","Orlando Magic",65,80,32.8,58,0.725,80,26,54,32.5,36.3,0.01,1.3,32.5,63,20,43,31.7,17,6,11,35.3,0.21
266,5,"Andrew Harrison","Memphis Grizzlies",78,127,50.8,92,0.724,127,38,89,29.9,36.2,0,0,29.9,68,22,46,32.4,59,16,43,27.1,0.46
267,12,"Taurean Prince","Atlanta Hawks",65,54,33.3,39,0.722,54,18,36,33.3,36.1,0,0,33.3,41,15,26,36.6,13,3,10,23.1,0.24
267,0,"Aaron Gordon","Orlando Magic",80,198,43.7,143,0.722,198,64,134,32.3,35.6,0.01,1,32.3,139,51,88,36.7,59,13,46,22,0.3
267,24,"Buddy Hield","New Orleans Pelicans",57,144,44.3,104,0.722,144,44,100,30.6,36.1,0,0,30.6,77,28,49,36.4,67,16,51,23.9,0.47
270,44,"Bojan  Bogdanovic","Brooklyn Nets",55,111,31.3,80,0.721,111,33,78,29.7,35.1,0.02,1.8,29.7,65,21,44,32.3,46,12,34,26.1,0.41
271,11,"Monta Ellis","Indiana Pacers",78,174,52.1,125,0.718,174,59,115,33.9,35.3,0.01,1.1,33.9,161,54,107,33.5,13,5,8,38.5,0.07
271,1,"Lance Stephenson","Indiana Pacers",10,39,60.9,28,0.718,39,13,26,33.3,35.9,0,0,33.3,33,11,22,33.3,6,2,4,33.3,0.15
273,30,"Julius Randle","Los Angeles Lakers",74,88,44.7,63,0.716,88,29,59,33,33.5,0.05,4.5,33,81,28,53,34.6,7,1,6,14.3,0.08
274,45,"Denzel Valentine","Chicago Bulls",61,84,34.4,60,0.714,84,23,61,27.4,35.7,0,0,27.4,32,9,23,28.1,52,14,38,26.9,0.62
275,12,"Terry Rozier III","Boston Celtics",91,134,43.4,95,0.709,134,41,93,30.6,35.1,0.01,0.7,30.6,81,29,52,35.8,53,12,41,22.6,0.4
276,12,"LaMarcus Aldridge","San Antonio Spurs",88,98,17.9,69,0.704,98,33,65,33.7,34.7,0.01,1,33.7,91,31,60,34.1,7,2,5,28.6,0.07
276,0,"Darrell Arthur","Denver Nuggets",41,27,16.1,19,0.704,27,9,18,33.3,35.2,0,0,33.3,24,8,16,33.3,3,1,2,33.3,0.11
278,24,"Norman Powell","Toronto Raptors",85,91,33,64,0.703,91,29,62,31.9,35.2,0,0,31.9,59,23,36,39,32,6,26,18.8,0.35
279,33,"Boris Diaw","Utah Jazz",84,50,29.1,35,0.7,50,17,33,34,35,0,0,34,43,16,27,37.2,7,1,6,14.3,0.14
279,55,"Tim Quarterman","Portland Trail Blazers",18,10,47.6,7,0.7,10,3,7,30,35,0,0,30,6,2,4,33.3,4,1,3,25,0.4
281,34,"Mike Dunleavy","Atlanta Hawks",36,23,21.5,16,0.696,23,7,16,30.4,34.8,0,0,30.4,15,5,10,33.3,8,2,6,25,0.35
282,25,"Thabo Sefolosha","Atlanta Hawks",66,65,30.7,45,0.692,65,22,43,33.8,34.6,0,0,33.8,59,21,38,35.6,6,1,5,16.7,0.09
282,42,"Lance Thomas","New York Knicks",46,39,25.3,27,0.692,39,13,26,33.3,34.6,0,0,33.3,35,12,23,34.3,4,1,3,25,0.1
282,16,"Pau Gasol","San Antonio Spurs",80,26,8.5,18,0.692,26,8,18,30.8,30.8,0.08,7.7,30.8,25,8,17,32,1,0,1,0,0.04
282,8,"Tyler Johnson","Miami Heat",73,172,36,119,0.692,172,58,114,33.7,34.6,0.01,0.6,33.7,160,55,105,34.4,12,3,9,25,0.07
286,15,"Isaiah Whitehead","Brooklyn Nets",73,116,52.3,80,0.69,116,35,81,30.2,34.5,0,0,30.2,70,25,45,35.7,46,10,36,21.7,0.4
286,15,"Nikola Jokic","Denver Nuggets",73,29,11.5,20,0.69,29,9,20,31,34.5,0,0,31,15,7,8,46.7,14,2,12,14.3,0.48
288,4,"Wade Baldwin","Memphis Grizzlies",36,45,76.3,31,0.689,45,15,30,33.3,34.4,0,0,33.3,36,14,22,38.9,9,1,8,11.1,0.2
289,0,"Kevin Love","Cleveland Cavaliers",78,86,14,59,0.686,86,25,61,29.1,34.3,0,0,29.1,45,16,29,35.6,41,9,32,22,0.48
290,21,"Tony Snell","Milwaukee Bucks",86,44,9.7,30,0.682,44,15,29,34.1,34.1,0,0,34.1,38,15,23,39.5,6,0,6,0,0.14
290,0,"Isaiah Canaan","Chicago Bulls",42,44,31.9,30,0.682,44,13,31,29.5,34.1,0,0,29.5,26,9,17,34.6,18,4,14,22.2,0.41
292,23,"Ersan Ilyasova","Philadelphia 76ers",53,111,26.7,75,0.676,111,32,79,28.8,33.8,0,0,28.8,58,21,37,36.2,53,11,42,20.8,0.48
293,15,"DeMarcus Cousins","Sacramento Kings",55,114,24.4,77,0.675,114,35,79,30.7,32.9,0.04,3.5,30.7,89,30,59,33.7,25,5,20,20,0.22
294,25,"Chandler Parsons","Memphis Grizzlies",34,49,36,33,0.673,49,13,36,26.5,33.7,0,0,26.5,28,6,22,21.4,21,7,14,33.3,0.43
295,41,"Kelly Olynyk","Boston Celtics",93,56,17.7,37,0.661,56,17,39,30.4,33,0,0,30.4,39,14,25,35.9,17,3,14,17.6,0.3
296,16,"Toney Douglas","Memphis Grizzlies",24,55,74.3,36,0.655,55,16,39,29.1,32.7,0,0,29.1,27,12,15,44.4,28,4,24,14.3,0.51
297,1,"Tyus Jones","Minnesota Timberwolves",60,43,42.6,28,0.651,43,12,31,27.9,32.6,0,0,27.9,27,8,19,29.6,16,4,12,25,0.37
298,6,"Semaj Christon","Oklahoma City Thunder",66,84,60.9,54,0.643,84,26,58,31,32.1,0,0,31,65,24,41,36.9,19,2,17,10.5,0.23
298,21,"Hassan Whiteside","Miami Heat",77,14,9.9,9,0.643,14,4,10,28.6,28.6,0.07,7.1,28.6,14,4,10,28.6,0,0,0,,0
300,0,"JaMychal Green","Memphis Grizzlies",83,25,10.2,16,0.64,25,8,17,32,32,0,0,32,21,8,13,38.1,4,0,4,0,0.16
301,36,"Marcus Smart","Boston Celtics",97,149,29.1,95,0.638,149,40,109,26.8,31.2,0.01,1.3,26.8,84,27,57,32.1,65,13,52,20,0.44
302,34,"Paul Pierce","Los Angeles Clippers",32,22,29.7,14,0.636,22,7,15,31.8,31.8,0,0,31.8,19,7,12,36.8,3,0,3,0,0.14
303,5,"Lance Stephenson","New Orleans Pelicans",6,19,65.5,12,0.632,19,6,13,31.6,31.6,0,0,31.6,15,6,9,40,4,0,4,0,0.21
304,9,"Luol Deng","Los Angeles Lakers",56,97,37.7,60,0.619,97,26,71,26.8,30.9,0.01,1,26.8,67,18,49,26.9,30,8,22,26.7,0.31
305,8,"Alex Abrines","Oklahoma City Thunder",73,39,13.1,24,0.615,39,10,29,25.6,30.8,0,0,25.6,18,6,12,33.3,21,4,17,19,0.54
305,10,"Jake Layman","Portland Trail Blazers",37,13,18.6,8,0.615,13,3,10,23.1,30.8,0,0,23.1,7,1,6,14.3,6,2,4,33.3,0.46
307,14,"Brandon Ingram","Los Angeles Lakers",79,175,45.9,107,0.611,175,53,122,30.3,30.3,0.01,0.6,30.3,162,53,109,32.7,13,0,13,0,0.07
308,9,"Rajon Rondo","Chicago Bulls",71,121,43.5,73,0.603,121,35,86,28.9,30.2,0,0,28.9,103,32,71,31.1,18,3,15,16.7,0.15
308,7,"Jaylen Brown","Boston Celtics",95,63,27.9,38,0.603,63,18,45,28.6,30.2,0,0,28.6,52,16,36,30.8,11,2,9,18.2,0.17
310,35,"Dragan Bender","Phoenix Suns",43,10,8.5,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
310,7,"Mason Plumlee","Denver Nuggets",27,10,66.7,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
310,35,"Kenneth Faried","Denver Nuggets",62,10,38.5,6,0.6,10,3,7,30,30,0,0,30,8,3,5,37.5,2,0,2,0,0.2
310,22,"Cameron Payne","Oklahoma City Thunder",20,55,62.5,33,0.6,55,15,40,27.3,30,0,0,27.3,36,12,24,33.3,19,3,16,15.8,0.35
310,23,"CJ Wilcox","Orlando Magic",22,10,37,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
310,14,"KJ McDaniels","Brooklyn Nets",20,10,21.3,6,0.6,10,3,7,30,30,0,0,30,8,3,5,37.5,2,0,2,0,0.2
310,10,"Dorian Finney-Smith","Dallas Mavericks",81,30,13.6,18,0.6,30,8,22,26.7,30,0,0,26.7,22,6,16,27.3,8,2,6,25,0.27
317,0,"Emmanuel Mudiay","Denver Nuggets",56,156,51.3,93,0.596,156,43,113,27.6,29.8,0.01,0.6,27.6,118,36,82,30.5,38,7,31,18.4,0.24
318,12,"Jabari Parker","Milwaukee Bucks",51,123,33.5,73,0.593,123,35,88,28.5,29.7,0,0,28.5,110,32,78,29.1,13,3,10,23.1,0.11
318,4,"Brandon Rush","Minnesota Timberwolves",47,27,18.8,16,0.593,27,8,19,29.6,29.6,0,0,29.6,25,8,17,32,2,0,2,0,0.07
318,16,"Paul Zipser","Chicago Bulls",50,54,31.6,32,0.593,54,16,38,29.6,29.6,0,0,29.6,45,16,29,35.6,9,0,9,0,0.17
321,15,"Marcus Thornton","Washington Wizards",33,56,43.4,33,0.589,56,14,42,25,29.5,0,0,25,34,9,25,26.5,22,5,17,22.7,0.39
322,8,"Al Farouq Aminu","Portland Trail Blazers",65,46,16.7,27,0.587,46,12,34,26.1,27.2,0.04,4.3,26.1,39,11,28,28.2,7,1,6,14.3,0.15
323,21,"Andre Roberson","Oklahoma City Thunder",84,12,5.8,7,0.583,12,3,9,25,29.2,0,0,25,6,2,4,33.3,6,1,5,16.7,0.5
323,9,"Alan Anderson","Los Angeles Clippers",30,24,39.3,14,0.583,24,5,19,20.8,29.2,0,0,20.8,13,1,12,7.7,11,4,7,36.4,0.46
325,20,"Justise Winslow","Miami Heat",18,38,40.4,22,0.579,38,11,27,28.9,28.9,0,0,28.9,37,11,26,29.7,1,0,1,0,0.03
326,43,"Kris Humphries","Atlanta Hawks",57,14,14,8,0.571,14,4,10,28.6,28.6,0,0,28.6,13,4,9,30.8,1,0,1,0,0.07
326,9,"Nicolas Brussino","Dallas Mavericks",54,21,17.6,12,0.571,21,6,15,28.6,28.6,0,0,28.6,16,6,10,37.5,5,0,5,0,0.24
326,5,"Pat Connaughton","Portland Trail Blazers",42,14,28,8,0.571,14,3,11,21.4,25,0.07,7.1,21.4,9,2,7,22.2,5,1,4,20,0.36
329,50,"Zach Randolph","Memphis Grizzlies",79,58,17,33,0.569,58,16,42,27.6,28.4,0,0,27.6,51,15,36,29.4,7,1,6,14.3,0.12
330,9,"Nikola Vucevic","Orlando Magic",75,46,11.3,26,0.565,46,13,33,28.3,28.3,0,0,28.3,45,13,32,28.9,1,0,1,0,0.02
331,37,"Metta World Peace","Los Angeles Lakers",25,16,29.6,9,0.563,16,4,12,25,28.1,0,0,25,11,3,8,27.3,5,1,4,20,0.31
332,7,"Brandon Jennings","Washington Wizards",36,67,69.1,37,0.552,67,16,51,23.9,27.6,0,0,23.9,28,11,17,39.3,39,5,34,12.8,0.58
