sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
167,8,"JR Smith","New York Knicks",91,505,50,382,0.756,505,179,326,35.4,37.6,0,0.4,35.4,409,157,252,38.4,96,22,74,22.9,0.19
168,11,"Klay Thompson","Golden State Warriors",94,309,29.6,233,0.754,309,107,202,34.6,37.7,0,0,34.6,233,88,145,37.8,76,19,57,25,0.25
169,3,"Jared Dudley","Phoenix Suns",79,89,18.1,67,0.753,89,33,56,37.1,37.6,0,0,37.1,80,32,48,40,9,1,8,11.1,0.1
170,0,"Michael Beasley","Phoenix Suns",76,203,47.9,152,0.749,203,74,129,36.5,37.2,0.01,1,36.5,188,71,117,37.8,15,3,12,20,0.07
170,88,"Nicolas Batum","Portland Trail Blazers",73,171,28.3,128,0.749,171,53,118,31,37.1,0.01,0.6,31,99,32,67,32.3,72,21,51,29.2,0.42
172,2,"John Wall","Washington Wizards",50,330,79.9,246,0.745,330,122,208,37,37.1,0,0,37.3,318,121,197,38.1,12,1,11,8.3,0.04
173,4,"Dorell Wright","Philadelphia 76ers",79,129,27.7,96,0.744,129,41,88,31.8,36,0.02,2.3,31.8,88,30,58,34.1,41,11,30,26.8,0.32
173,8,"Luke Babbitt","Portland Trail Blazers",64,39,17.8,29,0.744,39,13,26,33.3,37.2,0,0,33.3,30,10,20,33.3,9,3,6,33.3,0.23
175,23,"Marcus Thornton","Sacramento Kings",72,144,27.4,107,0.743,144,45,99,31.3,36.8,0.01,0.7,31.3,95,29,66,30.5,49,16,33,32.7,0.34
176,32,"Khris Middleton","Detroit Pistons",27,27,31.4,20,0.741,27,10,17,37,37,0,0,37,23,10,13,43.5,4,0,4,0,0.15
176,10,"David Lee","Golden State Warriors",85,81,26.6,60,0.741,81,30,51,37,37,0,0,37,79,30,49,38,2,0,2,0,0.02
178,0,"Avery Bradley","Boston Celtics",60,127,39.2,94,0.74,127,47,80,37,37,0,0,37,118,47,71,39.8,9,0,9,0,0.07
178,3,"Wayne Ellington","Memphis Grizzlies",40,50,32.7,37,0.74,50,16,34,32,37,0,0,32,37,11,26,29.7,13,5,8,38.5,0.26
178,8,"Jeff Green","Boston Celtics",87,146,37.2,108,0.74,146,52,94,35.6,37,0.01,0.7,35.6,129,48,81,37.2,17,4,13,23.5,0.12
181,11,"Mike Conley","Memphis Grizzlies",95,264,46.1,195,0.739,264,88,176,33.3,36.4,0.01,1.1,33.3,189,72,117,38.1,75,16,59,21.3,0.28
182,7,"Andrea Bargnani","Toronto Raptors",35,91,32.6,67,0.736,91,33,58,36.3,36.8,0,0,36.3,84,32,52,38.1,7,1,6,14.3,0.08
183,21,"Wilson Chandler","Denver Nuggets",49,79,30.6,58,0.734,79,28,51,35.4,36.1,0.01,1.3,35.4,73,27,46,37,6,1,5,16.7,0.08
184,7,"Jannero Pargo","Washington Wizards",7,15,46.9,11,0.733,15,5,10,33.3,36.7,0,0,33.3,10,4,6,40,5,1,4,20,0.33
184,5,"John Salmons","Sacramento Kings",76,146,32.5,107,0.733,146,52,94,35.6,36,0.01,1.4,35.6,138,51,87,37,8,1,7,12.5,0.05
186,8,"Danilo Gallinari","Denver Nuggets",71,144,26.2,105,0.729,144,46,98,31.9,35.1,0.03,2.8,31.9,103,37,66,35.9,41,9,32,22,0.28
187,22,"Tayshaun Prince","Detroit Pistons",45,103,40.2,75,0.728,103,37,66,35.9,36.4,0,0,35.9,101,36,65,35.6,2,1,1,50,0.02
188,33,"Jonas Jerebko","Detroit Pistons",50,22,17.3,16,0.727,22,8,14,36.4,36.4,0,0,36.4,20,8,12,40,2,0,2,0,0.09
189,7,"Kyle Lowry","Toronto Raptors",69,223,56.7,162,0.726,223,62,161,27.8,36.1,0,0.4,27.8,95,25,70,26.3,128,37,91,28.9,0.57
190,9,"Ricky Rubio","Minnesota Timberwolves",58,204,67.5,148,0.725,204,69,135,33.8,35.5,0.01,1.5,33.8,185,62,123,33.5,19,7,12,36.8,0.09
190,12,"Kirk Hinrich","Chicago Bulls",64,167,48,121,0.725,167,55,112,32.9,36.2,0.01,0.6,32.9,134,44,90,32.8,33,11,22,33.3,0.2
192,6,"Eric Maynor","Portland Trail Blazers",27,36,41.9,26,0.722,36,13,23,36.1,36.1,0,0,36.1,33,13,20,39.4,3,0,3,0,0.08
193,11,"Orlando Johnson","Indiana Pacers",63,43,31.2,31,0.721,43,13,30,30.2,36,0,0,30.2,31,8,23,25.8,12,5,7,41.7,0.28
194,14,"Chris Copeland","New York Knicks",65,25,10.8,18,0.72,25,8,17,32,36,0,0,32,18,6,12,33.3,7,2,5,28.6,0.28
195,10,"Alec Burks","Utah Jazz",66,114,54.5,82,0.719,114,38,76,33.3,36,0,0,33.3,94,32,62,34,20,6,14,30,0.18
195,12,"Tyrus Thomas","Charlotte Hornets",26,32,32,23,0.719,32,11,21,34.4,34.4,0.03,3.1,34.4,32,11,21,34.4,0,0,0,,0
195,0,"Shawn Marion","Dallas Mavericks",70,32,25.4,23,0.719,32,11,21,34.4,35.9,0,0,34.4,30,10,20,33.3,2,1,1,50,0.06
198,37,"Metta World Peace","Los Angeles Lakers",78,149,27.5,107,0.718,149,45,104,30.2,35.9,0,0,30.2,87,28,59,32.2,62,17,45,27.4,0.42
198,14,"Shaun Livingston","Washington Wizards",17,39,95.1,28,0.718,39,14,25,35.9,35.9,0,0,35.9,38,14,24,36.8,1,0,1,0,0.03
198,12,"Kendall Marshall","Phoenix Suns",49,39,35.5,28,0.718,39,13,26,33.3,35.9,0,0,33.3,27,11,16,40.7,12,2,10,16.7,0.31
201,13,"Tristan Thompson","Cleveland Cavaliers",82,60,67.4,43,0.717,60,21,39,35,35,0.02,1.7,35,59,21,38,35.6,1,0,1,0,0.02
202,13,"Paul George","Indiana Pacers",98,379,40.5,271,0.715,379,121,258,31.9,35.4,0.01,1.1,31.9,281,95,186,33.8,98,26,72,26.5,0.26
203,15,"Al Horford","Atlanta Hawks",80,28,7,20,0.714,28,10,18,35.7,35.7,0,0,35.7,28,10,18,35.7,0,0,0,,0
204,26,"Shannon Brown","Phoenix Suns",59,166,46.1,118,0.711,166,55,111,33.1,35.2,0.01,0.6,33.1,136,48,88,35.3,30,7,23,23.3,0.18
205,9,"Luol Deng","Chicago Bulls",80,231,36.4,164,0.71,231,78,153,33.8,35.5,0,0,33.8,202,70,132,34.7,29,8,21,27.6,0.13
206,22,"Rudy Gay","Toronto Raptors",33,182,56.2,129,0.709,182,60,122,33,35.2,0.01,0.5,33,152,52,100,34.2,30,8,22,26.7,0.16
207,21,"Tim Duncan","San Antonio Spurs",90,82,18.3,58,0.707,82,28,54,34.1,34.1,0.02,2.4,34.1,82,28,54,34.1,0,0,0,,0
207,34,"Willie Green","Los Angeles Clippers",75,58,20.4,41,0.707,58,20,38,34.5,34.5,0.02,1.7,34.5,56,20,36,35.7,2,0,2,0,0.03
209,0,"Thomas Robinson","Sacramento Kings",53,17,36.2,12,0.706,17,6,11,35.3,35.3,0,0,35.3,17,6,11,35.3,0,0,0,,0
209,22,"Shelvin Mack","Washington Wizards",7,17,54.8,12,0.706,17,6,11,35.3,35.3,0,0,35.3,16,6,10,37.5,1,0,1,0,0.06
211,8,"Roger Mason Jr","New Orleans Pelicans",69,61,23.8,43,0.705,61,19,42,31.1,35.2,0,0,31.1,39,14,25,35.9,22,5,17,22.7,0.36
212,7,"Ramon Sessions","Charlotte Hornets",61,138,55.9,97,0.703,138,42,96,30.4,33.7,0.04,3.6,30.4,113,33,80,29.2,25,9,16,36,0.18
213,5,"John Lucas III","Toronto Raptors",63,144,53.3,101,0.701,144,45,99,31.3,34.7,0.01,0.7,31.3,101,35,66,34.7,43,10,33,23.3,0.3
213,32,"Tyreke Evans","Sacramento Kings",65,87,33.5,61,0.701,87,28,59,32.2,35.1,0,0,32.2,62,23,39,37.1,25,5,20,20,0.29
215,20,"Dominique Jones","Dallas Mavericks",30,10,55.6,7,0.7,10,3,7,30,35,0,0,30,7,2,5,28.6,3,1,2,33.3,0.3
215,3,"Rodney Stuckey","Detroit Pistons",76,160,46.1,112,0.7,160,51,109,31.9,34.7,0.02,1.9,31.9,116,42,74,36.2,44,9,35,20.5,0.28
217,3,"Bradley Beal","Washington Wizards",56,193,39.8,135,0.699,193,64,129,33.2,35,0,0,33.2,165,57,108,34.5,28,7,21,25,0.15
217,12,"LaMarcus Aldridge","Portland Trail Blazers",74,176,29.9,123,0.699,176,61,115,34.7,34.7,0.02,1.7,34.7,173,61,112,35.3,3,0,3,0,0.02
219,33,"Boris Diaw","San Antonio Spurs",92,46,26.6,32,0.696,46,15,31,32.6,34.8,0,0,32.6,41,13,28,31.7,5,2,3,40,0.11
219,12,"Eric Bledsoe","Los Angeles Clippers",82,138,53.9,96,0.696,138,46,92,33.3,34.8,0,0,33.3,123,42,81,34.1,15,4,11,26.7,0.11
219,5,"Ekpe Udoh","Milwaukee Bucks",81,23,38.3,16,0.696,23,8,15,34.8,34.8,0,0,34.8,23,8,15,34.8,0,0,0,,0
219,6,"Derek Fisher","Dallas Mavericks",9,23,46.9,16,0.696,23,7,16,30.4,32.6,0.04,4.3,30.4,21,6,15,28.6,2,1,1,50,0.09
223,8,"Marco Belinelli","Chicago Bulls",85,164,35.1,114,0.695,164,50,114,30.5,34.1,0.01,1.2,30.5,112,38,74,33.9,52,12,40,23.1,0.32
223,3,"Rodrigue Beaubois","Dallas Mavericks",45,59,50.4,41,0.695,59,18,41,30.5,34.7,0,0,30.5,41,13,28,31.7,18,5,13,27.8,0.31
225,10,"Eric Gordon","New Orleans Pelicans",42,157,50,109,0.694,157,49,108,31.2,34.7,0.01,0.6,31.2,112,38,74,33.9,45,11,34,24.4,0.29
225,20,"Cartier Martin","Washington Wizards",41,49,22.7,34,0.694,49,16,33,32.7,34.7,0,0,32.7,42,14,28,33.3,7,2,5,28.6,0.14
227,13,"Mike Miller","Miami Heat",76,26,10.9,18,0.692,26,8,18,30.8,34.6,0,0,30.8,20,6,14,30,6,2,4,33.3,0.23
227,12,"John Jenkins","Atlanta Hawks",65,78,34.7,54,0.692,78,23,55,29.5,34.6,0,0,29.5,52,15,37,28.8,26,8,18,30.8,0.33
229,5,"Steve Blake","Los Angeles Lakers",48,87,34.3,60,0.69,87,27,60,31,34.5,0,0,31,59,21,38,35.6,28,6,22,21.4,0.32
229,23,"Draymond Green","Golden State Warriors",91,29,16.6,20,0.69,29,10,19,34.5,34.5,0.03,3.4,34.5,26,10,16,38.5,3,0,3,0,0.1
231,25,"Kyle Singler","Detroit Pistons",82,106,29.7,73,0.689,106,35,71,33,34,0.01,0.9,33,95,33,62,34.7,11,2,9,18.2,0.1
231,10,"Carlos Delfino","Houston Rockets",72,106,19.7,73,0.689,106,33,73,31.1,34.4,0,0,31.1,68,26,42,38.2,38,7,31,18.4,0.36
233,9,"Martell Webster","Washington Wizards",76,96,21.5,66,0.688,96,29,67,30.2,34.4,0,0,30.2,70,21,49,30,26,8,18,30.8,0.27
234,11,"Monta Ellis","Milwaukee Bucks",86,479,56.4,329,0.687,479,154,325,32.2,34,0.01,0.6,32.2,380,136,244,35.8,99,18,81,18.2,0.21
235,14,"Daequan Cook","Houston Rockets",17,19,37.3,13,0.684,19,5,14,26.3,34.2,0,0,26.3,12,2,10,16.7,7,3,4,42.9,0.37
235,30,"Dahntay Jones","Dallas Mavericks",50,19,26.8,13,0.684,19,6,13,31.6,31.6,0.11,10.5,31.6,18,6,12,33.3,1,0,1,0,0.05
237,6,"Alan Anderson","Toronto Raptors",65,180,40.5,123,0.683,180,54,126,30,33.3,0.02,2.2,30,129,42,87,32.6,51,12,39,23.5,0.28
237,3,"Stephen Jackson","San Antonio Spurs",56,41,20.1,28,0.683,41,12,29,29.3,34.1,0.02,2.4,29.3,19,8,11,42.1,22,4,18,18.2,0.54
239,9,"Tony Allen","Memphis Grizzlies",94,72,29.8,49,0.681,72,24,48,33.3,33.3,0.03,2.8,33.3,72,24,48,33.3,0,0,0,,0
240,15,"Marcus Morris","Phoenix Suns",23,25,38.5,17,0.68,25,7,18,28,34,0,0,28,19,4,15,21.1,6,3,3,50,0.24
241,8,"Randy Foye","Utah Jazz",82,115,19,78,0.678,115,33,82,28.7,33.5,0.01,0.9,28.7,79,22,57,27.8,36,11,25,30.6,0.31
242,0,"Andray Blatche","Brooklyn Nets",89,79,41.1,53,0.671,79,26,53,32.9,32.9,0.01,1.3,32.9,74,26,48,35.1,5,0,5,0,0.06
243,4,"Xavier Henry","New Orleans Pelicans",51,12,15.8,8,0.667,12,4,8,33.3,33.3,0,0,33.3,12,4,8,33.3,0,0,0,,0
243,5,"Kendrick Perkins","Oklahoma City Thunder",89,12,12.2,8,0.667,12,4,8,33.3,33.3,0,0,33.3,10,4,6,40,2,0,2,0,0.17
243,25,"Marquis Teague","Chicago Bulls",56,18,32.7,12,0.667,18,6,12,33.3,33.3,0,0,33.3,16,6,10,37.5,2,0,2,0,0.11
243,54,"Jason Maxiell","Detroit Pistons",72,27,15.6,18,0.667,27,9,18,33.3,33.3,0,0,33.3,27,9,18,33.3,0,0,0,,0
243,25,"Travis  Outlaw","Sacramento Kings",38,45,36,30,0.667,45,15,30,33.3,33.3,0,0,33.3,41,15,26,36.6,4,0,4,0,0.09
243,3,"DeMarre Carroll","Utah Jazz",66,45,23.7,30,0.667,45,15,30,33.3,33.3,0,0,33.3,37,15,22,40.5,8,0,8,0,0.18
249,5,"Carlos Boozer","Chicago Bulls",91,106,29.8,70,0.66,106,35,71,33,33,0,0,33,106,35,71,33,0,0,0,,0
250,15,"Toney Douglas","Houston Rockets",49,82,38,54,0.659,82,23,59,28,32.9,0,0,28,48,15,33,31.3,34,8,26,23.5,0.41
251,1,"Trevor Ariza","Washington Wizards",60,64,21.9,42,0.656,64,19,45,29.7,32,0.02,1.6,29.7,49,16,33,32.7,15,3,12,20,0.23
252,1,"Daniel Gibson","Cleveland Cavaliers",46,43,20,28,0.651,43,11,32,25.6,32.6,0.02,2.3,25.6,23,5,18,21.7,20,6,14,30,0.47
253,2,"Marvin Williams","Utah Jazz",73,37,13,24,0.649,37,12,25,32.4,32.4,0,0,32.4,32,12,20,37.5,5,0,5,0,0.14
254,8,"Quincy Pondexter","Memphis Grizzlies",74,51,20.1,33,0.647,51,14,37,27.5,32.4,0,0,27.5,38,9,29,23.7,13,5,8,38.5,0.25
254,9,"Serge Ibaka","Oklahoma City Thunder",91,17,4.1,11,0.647,17,5,12,29.4,32.4,0,0,29.4,16,4,12,25,1,1,0,100,0.06
254,1,"Lance  Stephenson","Indiana Pacers",98,133,33,86,0.647,133,40,93,30.1,32,0.01,0.8,30.1,98,35,63,35.7,35,5,30,14.3,0.26
257,15,"Reggie Jackson","Oklahoma City Thunder",81,96,41.2,62,0.646,96,30,66,31.3,32.3,0.01,1,31.3,74,28,46,37.8,22,2,20,9.1,0.23
258,10,"Ish Smith","Orlando Magic",36,28,51.9,18,0.643,28,9,19,32.1,32.1,0,0,32.1,26,9,17,34.6,2,0,2,0,0.07
259,6,"Marquis Daniels","Milwaukee Bucks",63,81,42.6,52,0.642,81,26,55,32.1,32.1,0,0,32.1,77,26,51,33.8,4,0,4,0,0.05
260,5,"Austin Daye","Detroit Pistons",24,25,35.7,16,0.64,25,8,17,32,32,0.04,4,32,23,8,15,34.8,2,0,2,0,0.08
261,40,"Harrison Barnes","Golden State Warriors",93,159,43.1,101,0.635,159,48,111,30.2,31.8,0,0,30.2,143,43,100,30.1,16,5,11,31.3,0.1
262,2,"Landry Fields","Toronto Raptors",52,41,60.3,26,0.634,41,13,28,31.7,31.7,0,0,31.7,40,13,27,32.5,1,0,1,0,0.02
263,25,"Gerald Green","Indiana Pacers",70,120,33.4,76,0.633,120,36,84,30,31.7,0,0,30,96,32,64,33.3,24,4,20,16.7,0.2
264,34,"Jason Thompson","Sacramento Kings",82,19,11.1,12,0.632,19,6,13,31.6,31.6,0,0,31.6,18,6,12,33.3,1,0,1,0,0.05
264,14,"Jason Smith","New Orleans Pelicans",51,19,9.6,12,0.632,19,6,13,31.6,31.6,0,0,31.6,18,6,12,33.3,1,0,1,0,0.05
266,17,"PJ Tucker","Phoenix Suns",79,54,31.8,34,0.63,54,17,37,31.5,31.5,0.02,1.9,31.5,46,17,29,37,8,0,8,0,0.15
267,24,"Ronnie Price","Portland Trail Blazers",40,35,44.9,22,0.629,35,10,25,28.6,31.4,0,0,28.6,28,8,20,28.6,7,2,5,28.6,0.2
268,9,"Andre Iguodala","Denver Nuggets",86,219,39.6,137,0.626,219,62,157,28.3,31.1,0,0.5,28.3,175,50,125,28.6,44,12,32,27.3,0.2
269,5,"Will Barton","Portland Trail Blazers",73,53,41.7,33,0.623,53,16,37,30.2,30.2,0.02,1.9,30.2,43,16,27,37.2,10,0,10,0,0.19
270,20,"Manu Ginobili","San Antonio Spurs",81,163,37,101,0.62,163,39,124,23.9,30.1,0.02,1.8,23.9,78,19,59,24.4,85,20,65,23.5,0.52
271,5,"Austin Daye","Memphis Grizzlies",35,34,35.8,21,0.618,34,10,24,29.4,29.4,0.03,2.9,29.4,28,10,18,35.7,6,0,6,0,0.18
272,25,"Thabo Sefolosha","Oklahoma City Thunder",92,47,13.3,29,0.617,47,13,34,27.7,30.9,0,0,27.7,34,10,24,29.4,13,3,10,23.1,0.28
273,0,"Aaron Brooks","Houston Rockets",16,13,56.5,8,0.615,13,4,9,30.8,30.8,0,0,30.8,9,4,5,44.4,4,0,4,0,0.31
273,0,"Darrell Arthur","Memphis Grizzlies",80,13,6.4,8,0.615,13,4,9,30.8,30.8,0,0,30.8,13,4,9,30.8,0,0,0,,0
273,11,"Josh McRoberts","Charlotte Hornets",26,13,18.1,8,0.615,13,4,9,30.8,30.8,0,0,30.8,12,4,8,33.3,1,0,1,0,0.08
273,13,"Mike James","Dallas Mavericks",45,52,30.8,32,0.615,52,15,37,28.8,30.8,0,0,28.8,39,13,26,33.3,13,2,11,15.4,0.25
273,31,"Shane Battier","Miami Heat",95,13,3.2,8,0.615,13,3,10,23.1,30.8,0,0,23.1,2,1,1,50,11,2,9,18.2,0.85
278,55,"ETwaun Moore","Orlando Magic",75,175,44.6,107,0.611,175,51,124,29.1,30.6,0,0,29.1,155,46,109,29.7,20,5,15,25,0.11
278,3,"Sasha Pavlovic","Portland Trail Blazers",39,36,39.6,22,0.611,36,10,26,27.8,30.6,0.06,5.6,27.8,31,8,23,25.8,5,2,3,40,0.14
278,6,"Earl Clark","Los Angeles Lakers",64,36,15.1,22,0.611,36,11,25,30.6,30.6,0,0,30.6,36,11,25,30.6,0,0,0,,0
278,44,"Ivan Johnson","Atlanta Hawks",75,18,16.8,11,0.611,18,5,13,27.8,30.6,0,0,27.8,13,4,9,30.8,5,1,4,20,0.28
278,14,"Daequan Cook","Chicago Bulls",39,18,17.8,11,0.611,18,5,13,27.8,30.6,0,0,27.8,14,4,10,28.6,4,1,3,25,0.22
283,0,"Spencer Hawes","Philadelphia 76ers",82,46,12.6,28,0.609,46,14,32,30.4,30.4,0,0,30.4,44,14,30,31.8,2,0,2,0,0.04
284,13,"Corey Brewer","Denver Nuggets",88,122,23,74,0.607,122,35,87,28.7,30.3,0,0,28.7,97,31,66,32,25,4,21,16,0.2
285,11,"Cory Higgins","Charlotte Hornets",6,10,62.5,6,0.6,10,3,7,30,30,0,0,30,8,3,5,37.5,2,0,2,0,0.2
285,55,"Keyon Dooling","Memphis Grizzlies",21,15,42.9,9,0.6,15,4,11,26.7,30,0,0,26.7,9,3,6,33.3,6,1,5,16.7,0.4
287,21,"Iman Shumpert","New York Knicks",58,67,26.7,40,0.597,67,18,49,26.9,29.1,0.01,1.5,26.9,54,15,39,27.8,13,3,10,23.1,0.19
288,0,"Al Farouq Aminu","New Orleans Pelicans",77,57,38.8,34,0.596,57,17,40,29.8,29.8,0,0,29.8,56,17,39,30.4,1,0,1,0,0.02
289,4,"Nolan Smith","Portland Trail Blazers",40,37,55.2,22,0.595,37,11,26,29.7,29.7,0,0,29.7,32,11,21,34.4,5,0,5,0,0.14
290,22,"Byron Mullens","Charlotte Hornets",53,32,10.6,19,0.594,32,9,23,28.1,29.7,0,0,28.1,26,8,18,30.8,6,1,5,16.7,0.19
291,21,"Tayshaun Prince","Memphis Grizzlies",52,81,29.8,48,0.593,81,24,57,29.6,29.6,0,0,29.6,79,24,55,30.4,2,0,2,0,0.02
292,5,"Josh Smith","Atlanta Hawks",83,89,16.7,52,0.584,89,24,65,27,28.1,0.02,2.2,27,79,22,57,27.8,10,2,8,20,0.11
293,7,"Royal Ivey","Philadelphia 76ers",54,24,21.1,14,0.583,24,7,17,29.2,29.2,0,0,29.2,20,7,13,35,4,0,4,0,0.17
293,4,"James White","New York Knicks",61,24,31.6,14,0.583,24,7,17,29.2,29.2,0,0,29.2,19,7,12,36.8,5,0,5,0,0.21
295,44,"Jeff Taylor","Charlotte Hornets",77,67,29.1,39,0.582,67,19,48,28.4,29.1,0,0,28.4,58,18,40,31,9,1,8,11.1,0.13
296,52,"James Johnson","Sacramento Kings",54,50,43.5,29,0.58,50,14,36,28,28,0.04,4,28,48,14,34,29.2,2,0,2,0,0.04
297,15,"DeMarcus Cousins","Sacramento Kings",75,52,18.2,30,0.577,52,15,37,28.8,28.8,0,0,28.8,50,15,35,30,2,0,2,0,0.04
298,1,"Alexey Shved","Minnesota Timberwolves",77,199,46.7,114,0.573,199,49,150,24.6,28.6,0,0,24.6,103,33,70,32,96,16,80,16.7,0.48
299,11,"Jeremy Lamb","Oklahoma City Thunder",23,14,29.2,8,0.571,14,4,10,28.6,28.6,0,0,28.6,13,4,9,30.8,1,0,1,0,0.07
299,10,"Chase Budinger","Minnesota Timberwolves",27,14,10.7,8,0.571,14,4,10,28.6,28.6,0,0,28.6,14,4,10,28.6,0,0,0,,0
299,21,"Darius Miller","New Orleans Pelicans",53,21,26.6,12,0.571,21,6,15,28.6,28.6,0,0,28.6,19,6,13,31.6,2,0,2,0,0.1
299,34,"JaVale McGee","Denver Nuggets",85,14,43.8,8,0.571,14,4,10,28.6,28.6,0,0,28.6,14,4,10,28.6,0,0,0,,0
303,1,"Darius Morris","Los Angeles Lakers",58,44,39.3,25,0.568,44,12,32,27.3,28.4,0,0,27.3,34,11,23,32.4,10,1,9,10,0.23
304,20,"Doron Lamb","Milwaukee Bucks",23,25,51,14,0.56,25,7,18,28,28,0,0,28,24,7,17,29.2,1,0,1,0,0.04
304,22,"Charles Jenkins","Golden State Warriors",47,25,37.9,14,0.56,25,7,18,28,28,0,0,28,25,7,18,28,0,0,0,,0
306,9,"Rashard Lewis","Miami Heat",68,36,19.4,20,0.556,36,10,26,27.8,27.8,0,0,27.8,32,10,22,31.3,4,0,4,0,0.11
306,11,"Markieff Morris","Phoenix Suns",82,72,22.1,40,0.556,72,20,52,27.8,27.8,0,0,27.8,68,20,48,29.4,4,0,4,0,0.06
308,21,"Jimmy Butler","Chicago Bulls",94,105,33.3,58,0.552,105,27,78,25.7,27.6,0,0,25.7,94,23,71,24.5,11,4,7,36.4,0.1
309,32,"Francisco Garcia","Sacramento Kings",40,31,17.9,17,0.548,31,8,23,25.8,27.4,0,0,25.8,29,7,22,24.1,2,1,1,50,0.06
310,32,"Blake Griffin","Los Angeles Clippers",86,53,19.7,29,0.547,53,14,39,26.4,26.4,0.02,1.9,26.4,51,14,37,27.5,2,0,2,0,0.04
311,14,"DJ Augustin","Indiana Pacers",95,76,27.9,41,0.539,76,17,59,22.4,27,0,0,22.4,32,10,22,31.3,44,7,37,15.9,0.58
312,11,"Earl Watson","Utah Jazz",48,26,44.1,14,0.538,26,6,20,23.1,25,0.04,3.8,23.1,23,5,18,21.7,3,1,2,33.3,0.12
313,25,"Austin Rivers","New Orleans Pelicans",61,56,37.8,30,0.536,56,15,41,26.8,26.8,0,0,26.8,51,15,36,29.4,5,0,5,0,0.09
314,17,"Anderson Varejao","Cleveland Cavaliers",25,15,16.5,8,0.533,15,4,11,26.7,26.7,0,0,26.7,13,4,9,30.8,2,0,2,0,0.13
315,9,"Jae Crowder","Dallas Mavericks",78,79,28.9,42,0.532,79,19,60,24.1,26.6,0,0,24.1,55,15,40,27.3,24,4,20,16.7,0.3
316,25,"Nando De Colo","San Antonio Spurs",77,66,42.3,35,0.53,66,17,49,25.8,26.5,0.02,1.5,25.8,56,16,40,28.6,10,1,9,10,0.15
317,5,"Josh Howard","Minnesota Timberwolves",11,19,39.6,10,0.526,19,5,14,26.3,26.3,0,0,26.3,16,5,11,31.3,3,0,3,0,0.16
318,21,"Thaddeus Young","Philadelphia 76ers",76,62,26.7,32,0.516,62,16,46,25.8,25.8,0,0,25.8,61,16,45,26.2,1,0,1,0,0.02
319,31,"Charlie Villanueva","Detroit Pistons",69,41,13.5,21,0.512,41,8,33,19.5,25.6,0,0,19.5,26,3,23,11.5,15,5,10,33.3,0.37
320,4,"Sam Young","Indiana Pacers",71,12,12.1,6,0.5,12,3,9,25,25,0,0,25,11,3,8,27.3,1,0,1,0,0.08
320,11,"Ronnie Brewer","New York Knicks",46,16,13.6,8,0.5,16,4,12,25,25,0,0,25,16,4,12,25,0,0,0,,0
320,10,"Greg Monroe","Detroit Pistons",81,22,13.8,11,0.5,22,5,17,22.7,22.7,0.05,4.5,22.7,21,5,16,23.8,1,0,1,0,0.05
320,13,"Kevin Seraphin","Washington Wizards",79,32,16.2,16,0.5,32,8,24,25,25,0,0,25,32,8,24,25,0,0,0,,0
320,15,"Derrick Favors","Utah Jazz",77,12,16.2,6,0.5,12,3,9,25,25,0,0,25,10,3,7,30,2,0,2,0,0.17
325,50,"Zach Randolph","Memphis Grizzlies",91,33,17.9,16,0.485,33,8,25,24.2,24.2,0.03,3,24.2,27,8,19,29.6,6,0,6,0,0.18
326,7,"Lamar Odom","Los Angeles Clippers",88,27,14.8,13,0.481,27,6,21,22.2,24.1,0,0,22.2,18,5,13,27.8,9,1,8,11.1,0.33
327,11,"Glen Davis","Orlando Magic",34,30,18.5,14,0.467,30,7,23,23.3,23.3,0,0,23.3,30,7,23,23.3,0,0,0,,0
328,24,"Kim English","Detroit Pistons",41,13,17.8,6,0.462,13,3,10,23.1,23.1,0,0,23.1,13,3,10,23.1,0,0,0,,0
328,31,"John Henson","Milwaukee Bucks",67,13,19.7,6,0.462,13,3,10,23.1,23.1,0,0,23.1,12,3,9,25,1,0,1,0,0.08
328,30,"Dahntay Jones","Atlanta Hawks",33,13,30.2,6,0.462,13,3,10,23.1,23.1,0,0,23.1,13,3,10,23.1,0,0,0,,0
331,2,"Marcus Morris","Houston Rockets",54,48,18.3,22,0.458,48,11,37,22.9,22.9,0,0,22.9,43,11,32,25.6,5,0,5,0,0.1
332,20,"DeQuan Jones","Orlando Magic",63,35,36.8,16,0.457,35,8,27,22.9,22.9,0,0,22.9,32,8,24,25,3,0,3,0,0.09
333,12,"Leandro Barbosa","Boston Celtics",41,33,42.9,15,0.455,33,7,26,21.2,22.7,0,0,21.2,28,6,22,21.4,5,1,4,20,0.15
334,42,"Nene Hilario","Washington Wizards",62,18,13.2,8,0.444,18,4,14,22.2,22.2,0,0,22.2,18,4,14,22.2,0,0,0,,0
334,23,"Anthony Davis","New Orleans Pelicans",64,36,17.8,16,0.444,36,8,28,22.2,22.2,0,0,22.2,35,8,27,22.9,1,0,1,0,0.03
336,92,"Deshawn Stevenson","Atlanta Hawks",60,23,9.4,10,0.435,23,5,18,21.7,21.7,0,0,21.7,16,5,11,31.3,7,0,7,0,0.3
