sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
165,0,"Jeff Teague","Atlanta Hawks",25,38,73.1,34,0.895,38,13,25,34.2,43.4,0.03,2.6,34.2,20,6,14,30,18,7,11,38.9,0.47
167,12,"Ky Bowman","Golden State Warriors",46,103,57.9,92,0.893,103,40,63,38.8,44.7,0,0,38.8,62,28,34,45.2,41,12,29,29.3,0.4
167,10,"Dorian Finney-Smith","Dallas Mavericks",77,28,8.1,25,0.893,28,9,19,32.1,44.6,0,0,32.1,11,2,9,18.2,17,7,10,41.2,0.61
169,26,"Jeremy Lamb","Indiana Pacers",46,166,58.2,148,0.892,166,67,99,40.4,44,0.01,1.2,40.4,118,55,63,46.6,48,12,36,25,0.29
170,8,"Rui Hachimura","Washington Wizards",48,92,44,82,0.891,92,41,51,44.6,44.6,0,0,44.6,88,41,47,46.6,4,0,4,0,0.04
170,7,"Jaylen Brown","Boston Celtics",74,247,39.6,220,0.891,247,93,154,37.7,44.1,0.01,1.2,37.7,146,61,85,41.8,101,32,69,31.7,0.41
172,15,"Brandon Clarke","Memphis Grizzlies",59,18,17.3,16,0.889,18,8,10,44.4,44.4,0,0,44.4,18,8,10,44.4,0,0,0,,0
172,24,"Pat Connaughton","Milwaukee Bucks",77,27,13.6,24,0.889,27,8,19,29.6,44.4,0,0,29.6,8,0,8,0,19,8,11,42.1,0.7
174,30,"Stephen Curry","Golden State Warriors",5,35,57.4,31,0.886,35,12,23,34.3,42.9,0.03,2.9,34.3,9,6,3,66.7,26,6,20,23.1,0.74
175,9,"T.J. McConnell","Indiana Pacers",74,215,90.3,190,0.884,215,94,121,43.7,43.7,0.01,1.4,43.7,210,94,116,44.8,5,0,5,0,0.02
175,1,"Reggie Jackson","Detroit Pistons",14,43,43.9,38,0.884,43,14,29,32.6,44.2,0,0,32.6,14,4,10,28.6,29,10,19,34.5,0.67
177,2,"Collin Sexton","Cleveland Cavaliers",65,257,56.5,227,0.883,257,99,158,38.5,43.8,0.01,0.8,38.5,174,72,102,41.4,83,27,56,32.5,0.32
177,21,"Damyean Dotson","New York Knicks",48,111,47,98,0.883,111,41,70,36.9,44.1,0,0,36.9,59,25,34,42.4,52,16,36,30.8,0.47
179,37,"Semi Ojeleye","Boston Celtics",82,17,10.2,15,0.882,17,6,11,35.3,44.1,0,0,35.3,7,3,4,42.9,10,3,7,30,0.59
179,0,"Coby White","Chicago Bulls",65,229,46.1,202,0.882,229,80,149,34.9,43.9,0,0.4,34.9,109,39,70,35.8,120,41,79,34.2,0.52
181,21,"Tyus Jones","Memphis Grizzlies",65,99,53.5,87,0.879,99,36,63,36.4,43.9,0,0,36.4,54,21,33,38.9,45,15,30,33.3,0.45
181,9,"Langston Galloway","Detroit Pistons",66,66,16.9,58,0.879,66,27,39,40.9,43.9,0,0,40.9,53,23,30,43.4,13,4,9,30.8,0.2
183,1,"Kyle Anderson","Memphis Grizzlies",68,74,44,65,0.878,74,31,43,41.9,43.9,0.01,1.4,41.9,61,28,33,45.9,13,3,10,23.1,0.18
183,14,"Ish Smith","Washington Wizards",68,287,67.5,252,0.878,287,118,169,41.1,43.9,0,0,41.1,241,102,139,42.3,46,16,30,34.8,0.16
185,33,"Myles Turner","Indiana Pacers",66,31,9.2,27,0.871,31,12,19,38.7,43.5,0,0,38.7,23,9,14,39.1,8,3,5,37.5,0.26
186,0,"Donte DiVincenzo","Milwaukee Bucks",76,107,34.1,93,0.869,107,37,70,34.6,43,0.02,1.9,34.6,44,19,25,43.2,63,18,45,28.6,0.59
186,3,"Yogi Ferrell","Sacramento Kings",50,107,77,93,0.869,107,41,66,38.3,43.5,0,0,38.3,57,30,27,52.6,50,11,39,22,0.47
188,11,"Jrue Holiday","New Orleans Pelicans",61,323,65.7,280,0.867,323,111,212,34.4,43.2,0.01,0.6,34.4,141,54,87,38.3,182,57,125,31.3,0.56
188,7,"Amir Coffey","Los Angeles Clippers",21,15,50,13,0.867,15,6,9,40,43.3,0,0,40,10,5,5,50,5,1,4,20,0.33
190,22,"Glenn Robinson III","Golden State Warriors",48,127,40.8,110,0.866,127,51,76,40.2,43.3,0,0,40.2,107,43,64,40.2,20,8,12,40,0.16
191,99,"Jae Crowder","Memphis Grizzlies",45,104,35.5,90,0.865,104,32,72,30.8,42.3,0.02,1.9,30.8,21,8,13,38.1,83,24,59,28.9,0.8
192,8,"Jaren Jackson Jr.","Memphis Grizzlies",57,44,11.6,38,0.864,44,13,31,29.5,43.2,0,0,29.5,5,1,4,20,39,12,27,30.8,0.89
193,15,"Frank Jackson","New Orleans Pelicans",59,87,43.3,75,0.862,87,32,55,36.8,43.1,0,0,36.8,51,21,30,41.2,36,11,25,30.6,0.41
193,55,"Delon Wright","Dallas Mavericks",77,58,38.7,50,0.862,58,18,40,31,43.1,0,0,31,20,4,16,20,38,14,24,36.8,0.66
193,23,"LeBron James","Los Angeles Lakers",88,326,42.8,281,0.862,326,109,217,33.4,42.8,0.01,0.9,33.4,141,48,93,34,185,61,124,33,0.57
196,17,"Dennis Schroder","Oklahoma City Thunder",72,330,49.5,283,0.858,330,132,198,40,42.3,0.01,1.2,40,258,117,141,45.3,72,15,57,20.8,0.22
197,20,"Kevin Knox","New York Knicks",65,70,27.1,60,0.857,70,24,46,34.3,42.9,0,0,34.3,44,12,32,27.3,26,12,14,46.2,0.37
197,23,"Sterling Brown","Milwaukee Bucks",53,56,35.4,48,0.857,56,18,38,32.1,42,0.02,1.8,32.1,20,7,13,35,36,11,25,30.6,0.64
197,10,"Ty Jerome","Phoenix Suns",31,28,39.4,24,0.857,28,10,18,35.7,42.9,0,0,35.7,18,6,12,33.3,10,4,6,40,0.36
197,35,"Christian Wood","Detroit Pistons",62,28,17,24,0.857,28,9,19,32.1,42.9,0,0,32.1,9,3,6,33.3,19,6,13,31.6,0.68
201,23,"Fred VanVleet","Toronto Raptors",65,265,46.9,226,0.853,265,83,182,31.3,42.6,0,0,31.3,76,23,53,30.3,189,60,129,31.7,0.71
202,15,"Nikola Jokic","Denver Nuggets",92,101,17.5,86,0.851,101,35,66,34.7,41.6,0.02,2,34.7,53,21,32,39.6,48,14,34,29.2,0.48
203,31,"Terrence Ross","Orlando Magic",74,298,40.2,253,0.849,298,104,194,34.9,42.1,0.02,1.7,34.9,149,61,88,40.9,149,43,106,28.9,0.5
204,25,"Reggie Bullock","New York Knicks",29,59,35.1,50,0.847,59,22,37,37.3,42.4,0,0,37.3,44,16,28,36.4,15,6,9,40,0.25
205,9,"Wesley Matthews","Milwaukee Bucks",77,84,23,71,0.845,84,26,58,31,42.3,0.01,1.2,31,22,7,15,31.8,62,19,43,30.6,0.74
205,11,"Ricky Rubio","Phoenix Suns",65,271,60.6,229,0.845,271,107,164,39.5,41.9,0.01,0.7,39.5,217,94,123,43.3,54,13,41,24.1,0.2
205,0,"Russell Westbrook","Houston Rockets",65,277,45.9,234,0.845,277,106,171,38.3,41.3,0.02,1.8,38.3,211,89,122,42.2,66,17,49,25.8,0.24
208,2,"Quinn Cook","Los Angeles Lakers",50,90,58.8,76,0.844,90,33,57,36.7,42.2,0,0,36.7,58,23,35,39.7,32,10,22,31.3,0.36
209,33,"Robert Covington","Minnesota Timberwolves",48,38,11.6,32,0.842,38,12,26,31.6,42.1,0,0,31.6,11,4,7,36.4,27,8,19,29.6,0.71
210,0,"Carmelo Anthony","Portland Trail Blazers",64,204,40.9,171,0.838,204,79,125,38.7,40.7,0.03,3.4,38.7,174,71,103,40.8,30,8,22,26.7,0.15
210,1,"Jerome Robinson","Los Angeles Clippers",42,37,38.5,31,0.838,37,14,23,37.8,41.9,0,0,37.8,28,11,17,39.3,9,3,6,33.3,0.24
212,3,"Aaron Holiday","Indiana Pacers",70,159,50.3,133,0.836,159,53,106,33.3,41.8,0,0,33.3,79,26,53,32.9,80,27,53,33.8,0.5
213,0,"Meyers Leonard","Miami Heat",54,12,8.6,10,0.833,12,4,8,33.3,41.7,0,0,33.3,8,2,6,25,4,2,2,50,0.33
214,25,"Derrick Rose","Detroit Pistons",50,205,73.7,170,0.829,205,73,132,35.6,41.5,0,0,35.6,118,49,69,41.5,87,24,63,27.6,0.42
215,9,"Brad Wanamaker","Boston Celtics",88,104,58.1,86,0.827,104,35,69,33.7,41.3,0,0,33.7,50,19,31,38,54,16,38,29.6,0.52
216,20,"Landry Shamet","Los Angeles Clippers",66,86,23.2,71,0.826,86,26,60,30.2,41.3,0,0,30.2,29,7,22,24.1,57,19,38,33.3,0.66
217,24,"Lauri Markkanen","Chicago Bulls",50,34,9.9,28,0.824,34,11,23,32.4,41.2,0,0,32.4,22,5,17,22.7,12,6,6,50,0.35
218,6,"Kristaps Porzingis","Dallas Mavericks",61,129,23.2,106,0.822,129,46,83,35.7,40.3,0.02,1.6,35.7,94,34,60,36.2,35,12,23,34.3,0.27
218,2,"Taurean Prince","Brooklyn Nets",64,185,35.4,152,0.822,185,62,123,33.5,41.1,0,0,33.5,87,34,53,39.1,98,28,70,28.6,0.53
220,34,"Giannis Antetokounmpo","Milwaukee Bucks",72,250,56.2,205,0.82,250,76,174,30.4,40.8,0,0.4,30.4,63,24,39,38.1,187,52,135,27.8,0.75
221,22,"Cameron Reddish","Atlanta Hawks",58,105,32.2,86,0.819,105,37,68,35.2,41,0,0,35.2,64,25,39,39.1,41,12,29,29.3,0.39
222,1,"Mike Scott","Philadelphia 76ers",72,22,8.9,18,0.818,22,9,13,40.9,40.9,0,0,40.9,17,9,8,52.9,5,0,5,0,0.23
223,30,"Furkan Korkmaz","Philadelphia 76ers",76,129,31.3,105,0.814,129,39,90,30.2,39.9,0.02,1.6,30.2,42,14,28,33.3,87,25,62,28.7,0.67
223,7,"Eric Paschall","Golden State Warriors",60,102,37.8,83,0.814,102,41,61,40.2,40.7,0,0,40.2,93,40,53,43,9,1,8,11.1,0.09
225,23,"Jarrett Culver","Minnesota Timberwolves",63,79,32.5,64,0.81,79,23,56,29.1,40.5,0,0,29.1,20,5,15,25,59,18,41,30.5,0.75
225,24,"Norman Powell","Toronto Raptors",63,100,27.1,81,0.81,100,33,67,33,40.5,0,0,33,38,18,20,47.4,62,15,47,24.2,0.62
225,22,"Andrew Wiggins","Golden State Warriors",12,42,43.8,34,0.81,42,15,27,35.7,40.5,0.02,2.4,35.7,34,11,23,32.4,8,4,4,50,0.19
228,18,"Matthew Dellavedova","Cleveland Cavaliers",57,26,26,21,0.808,26,8,18,30.8,38.5,0.04,3.8,30.8,6,4,2,66.7,20,4,16,20,0.77
228,1,"Jonathan Isaac","Orlando Magic",34,52,32.3,42,0.808,52,21,31,40.4,40.4,0,0,40.4,50,21,29,42,2,0,2,0,0.04
230,43,"Pascal Siakam","Toronto Raptors",71,223,38.7,180,0.807,223,72,151,32.3,40.1,0,0.4,32.3,107,37,70,34.6,116,35,81,30.2,0.52
231,52,"Jordan McRae","Washington Wizards",29,118,60.5,95,0.805,118,41,77,34.7,40.3,0.01,0.8,34.7,83,28,55,33.7,35,13,22,37.1,0.3
232,14,"Gary Harris","Denver Nuggets",70,135,41,108,0.8,135,45,90,33.3,40,0,0,33.3,61,27,34,44.3,74,18,56,24.3,0.55
232,11,"Domantas Sabonis","Indiana Pacers",62,15,7.9,12,0.8,15,6,9,40,40,0,0,40,14,6,8,42.9,1,0,1,0,0.07
234,0,"Terence Davis","Toronto Raptors",78,74,26.4,59,0.797,74,20,54,27,39.2,0.01,1.4,27,17,2,15,11.8,57,18,39,31.6,0.77
234,20,"Markelle Fultz","Orlando Magic",77,295,70.4,235,0.797,295,113,182,38.3,39.8,0,0,38.3,258,104,154,40.3,37,9,28,24.3,0.13
236,18,"Dion Waiters","Los Angeles Lakers",12,29,55.8,23,0.793,29,10,19,34.5,37.9,0.03,3.4,34.5,17,8,9,47.1,12,2,10,16.7,0.41
237,3,"Anthony Davis","Los Angeles Lakers",83,147,26.6,116,0.789,147,53,94,36.1,38.1,0.03,2.7,36.1,126,47,79,37.3,21,6,15,28.6,0.14
238,1,"Kentavious Caldwell-Pope","Los Angeles Lakers",90,136,28.6,107,0.787,136,47,89,34.6,39.3,0,0,34.6,92,34,58,37,44,13,31,29.5,0.32
239,26,"Spencer Dinwiddie","Brooklyn Nets",64,290,59.9,227,0.783,290,82,208,28.3,38.4,0.02,1.7,28.3,79,23,56,29.1,211,59,152,28,0.73
239,88,"Markieff Morris","Detroit Pistons",44,46,20.8,36,0.783,46,15,31,32.6,39.1,0,0,32.6,25,9,16,36,21,6,15,28.6,0.46
241,17,"Garrett Temple","Brooklyn Nets",66,156,32.7,122,0.782,156,47,109,30.1,39.1,0,0,30.1,52,19,33,36.5,104,28,76,26.9,0.67
242,9,"Timothe Luwawu-Cabarrot","Brooklyn Nets",52,32,14.7,25,0.781,32,10,22,31.3,39.1,0,0,31.3,16,5,11,31.3,16,5,11,31.3,0.5
243,9,"Jerami Grant","Denver Nuggets",90,68,15.9,53,0.779,68,24,44,35.3,39,0,0,35.3,58,19,39,32.8,10,5,5,50,0.15
244,2,"Lonzo Ball","New Orleans Pelicans",63,198,41.2,153,0.773,198,58,140,29.3,38.6,0.01,0.5,29.3,78,21,57,26.9,120,37,83,30.8,0.61
244,12,"Jerome Robinson","Washington Wizards",21,66,50,51,0.773,66,24,42,36.4,38.6,0,0,36.4,46,21,25,45.7,20,3,17,15,0.3
246,27,"Daniel Theis","Boston Celtics",82,13,8.9,10,0.769,13,4,9,30.8,38.5,0,0,30.8,5,2,3,40,8,2,6,25,0.62
247,11,"Frank Ntilikina","New York Knicks",57,129,53.5,99,0.767,129,45,84,34.9,38.4,0,0,34.9,97,36,61,37.1,32,9,23,28.1,0.25
248,30,"Julius Randle","New York Knicks",64,137,35,105,0.766,137,50,87,36.5,38,0.01,0.7,36.5,109,46,63,42.2,28,4,24,14.3,0.2
248,22,"Andrew  Wiggins","Minnesota Timberwolves",43,205,52.2,157,0.766,205,63,142,30.7,38,0.01,1,30.7,109,33,76,30.3,96,30,66,31.3,0.47
250,25,"Wesley Iwundu","Orlando Magic",57,67,46.2,51,0.761,67,23,44,34.3,38.1,0,0,34.3,51,18,33,35.3,16,5,11,31.3,0.24
251,2,"Chris Chiozza","Brooklyn Nets",22,37,43.5,28,0.757,37,11,26,29.7,37.8,0,0,29.7,13,5,8,38.5,24,6,18,25,0.65
252,2,"Wayne Ellington","New York Knicks",36,56,34.6,42,0.75,56,15,41,26.8,36.6,0.02,1.8,26.8,13,4,9,30.8,43,11,32,25.6,0.77
252,17,"PJ Tucker","Houston Rockets",84,12,3.2,9,0.75,12,3,9,25,37.5,0,0,25,1,0,1,0,11,3,8,27.3,0.92
252,23,"Cameron Johnson","Phoenix Suns",57,36,11.8,27,0.75,36,11,25,30.6,37.5,0,0,30.6,24,6,18,25,12,5,7,41.7,0.33
252,24,"Kent Bazemore","Sacramento Kings",25,28,28.6,21,0.75,28,9,19,32.1,37.5,0.04,3.6,32.1,20,6,14,30,8,3,5,37.5,0.29
256,9,"Nikola Vucevic","Orlando Magic",67,27,5.7,20,0.741,27,10,17,37,37,0,0,37,26,10,16,38.5,1,0,1,0,0.04
257,23,"Marko Guduric","Memphis Grizzlies",44,42,40.8,31,0.738,42,12,30,28.6,35.7,0.02,2.4,28.6,17,6,11,35.3,25,6,19,24,0.6
258,51,"Tremont Waters","Boston Celtics",12,19,63.3,14,0.737,19,5,14,26.3,36.8,0,0,26.3,5,1,4,20,14,4,10,28.6,0.74
259,1,"Malik Monk","Charlotte Hornets",55,106,43.6,78,0.736,106,31,75,29.2,36.3,0.01,0.9,29.2,37,16,21,43.2,69,15,54,21.7,0.65
260,9,"Kelly Olynyk","Miami Heat",85,41,13.1,30,0.732,41,12,29,29.3,36.6,0,0,29.3,19,6,13,31.6,22,6,16,27.3,0.54
261,9,"Cory Joseph","Sacramento Kings",72,129,48.5,94,0.729,129,43,86,33.3,36.4,0,0,33.3,97,35,62,36.1,32,8,24,25,0.25
261,22,"Jimmy Butler","Miami Heat",79,280,71.6,204,0.729,280,92,188,32.9,36.3,0,0.4,32.9,203,73,130,36,77,19,58,24.7,0.28
263,25,"Malik Beasley","Denver Nuggets",41,76,36.5,55,0.724,76,23,53,30.3,36.2,0,0,30.3,40,14,26,35,36,9,27,25,0.47
264,4,"Alex Caruso","Los Angeles Lakers",85,65,30.7,47,0.723,65,18,47,27.7,36.2,0,0,27.7,29,7,22,24.1,36,11,25,30.6,0.55
265,10,"Jake Layman","Minnesota Timberwolves",23,25,28.4,18,0.72,25,7,18,28,36,0,0,28,6,3,3,50,19,4,15,21.1,0.76
266,11,"Cody Martin","Charlotte Hornets",48,21,22.3,15,0.714,21,6,15,28.6,35.7,0,0,28.6,13,3,10,23.1,8,3,5,37.5,0.38
266,3,"Shaquille Harrison","Chicago Bulls",43,14,29.2,10,0.714,14,4,10,28.6,35.7,0,0,28.6,6,2,4,33.3,8,2,6,25,0.57
268,1,"Bobby Portis","New York Knicks",66,45,15.3,32,0.711,45,15,30,33.3,35.6,0,0,33.3,40,13,27,32.5,5,2,3,40,0.11
269,0,"Trevor Ariza","Sacramento Kings",32,17,13.5,12,0.706,17,4,13,23.5,35.3,0.06,5.9,23.5,3,0,3,0,14,4,10,28.6,0.82
270,4,"Paul Millsap","Denver Nuggets",70,37,18,26,0.703,37,12,25,32.4,35.1,0,0,32.4,26,10,16,38.5,11,2,9,18.2,0.3
271,7,"Thon Maker","Detroit Pistons",60,10,13,7,0.7,10,3,7,30,35,0.1,10,30,6,2,4,33.3,4,1,3,25,0.4
272,6,"Nickeil Alexander-Walker","New Orleans Pelicans",47,56,36.1,39,0.696,56,15,41,26.8,34.8,0,0,26.8,20,6,14,30,36,9,27,25,0.64
273,3,"Jordan Poole","Golden State Warriors",57,150,41.6,104,0.693,150,44,106,29.3,34.3,0.01,0.7,29.3,87,29,58,33.3,63,15,48,23.8,0.42
274,5,"D.J. Wilson","Milwaukee Bucks",37,13,15.7,9,0.692,13,4,9,30.8,34.6,0,0,30.8,5,3,2,60,8,1,7,12.5,0.62
274,88,"Markieff Morris","Los Angeles Lakers",35,13,11.1,9,0.692,13,4,9,30.8,34.6,0,0,30.8,8,3,5,37.5,5,1,4,20,0.38
274,5,"Luguentz Dort","Oklahoma City Thunder",42,13,8.4,9,0.692,13,3,10,23.1,34.6,0,0,23.1,4,0,4,0,9,3,6,33.3,0.69
277,55,"E'Twaun Moore","New Orleans Pelicans",56,94,39.3,65,0.691,94,29,65,30.9,34.6,0,0,30.9,66,22,44,33.3,28,7,21,25,0.3
278,12,"De'Andre Hunter","Atlanta Hawks",63,156,36,107,0.686,156,49,107,31.4,33.7,0.01,1.3,31.4,116,42,74,36.2,40,7,33,17.5,0.26
279,22,"Jeff Green","Utah Jazz",30,19,17,13,0.684,19,5,14,26.3,34.2,0,0,26.3,6,2,4,33.3,13,3,10,23.1,0.68
280,28,"Andre Iguodala","Miami Heat",42,22,21.4,15,0.682,22,7,15,31.8,34.1,0,0,31.8,11,6,5,54.5,11,1,10,9.1,0.5
281,10,"Jacob Evans","Golden State Warriors",27,59,62.8,40,0.678,59,19,40,32.2,33.9,0,0,32.2,51,17,34,33.3,8,2,6,25,0.14
282,21,"Thaddeus Young","Chicago Bulls",64,31,12.9,21,0.677,31,8,23,25.8,33.9,0,0,25.8,12,3,9,25,19,5,14,26.3,0.61
283,23,"Blake Griffin","Detroit Pistons",18,54,43.9,36,0.667,54,12,42,22.2,32.4,0.02,1.9,22.2,8,1,7,12.5,46,11,35,23.9,0.85
283,42,"Maxi Kleber","Dallas Mavericks",80,15,4.1,10,0.667,15,4,11,26.7,33.3,0,0,26.7,10,2,8,20,5,2,3,40,0.33
283,52,"Jordan McRae","Detroit Pistons",4,12,50,8,0.667,12,4,8,33.3,33.3,0,0,33.3,9,4,5,44.4,3,0,3,0,0.25
283,13,"Bam Adebayo","Miami Heat",91,72,51.4,48,0.667,72,23,49,31.9,32.6,0.01,1.4,31.9,66,22,44,33.3,6,1,5,16.7,0.08
283,5,"Gorgui Dieng","Minnesota Timberwolves",46,27,16.9,18,0.667,27,8,19,29.6,33.3,0,0,29.6,19,6,13,31.6,8,2,6,25,0.3
288,1,"Lonnie Walker IV","San Antonio Spurs",61,74,44.6,49,0.662,74,22,52,29.7,32.4,0.01,1.4,29.7,61,18,43,29.5,13,4,9,30.8,0.18
289,0,"Aaron Gordon","Orlando Magic",62,164,45.6,108,0.659,164,44,120,26.8,32.3,0.01,1.2,26.8,103,26,77,25.2,61,18,43,29.5,0.37
290,12,"Tim Frazier","Detroit Pistons",27,38,69.1,25,0.658,38,11,27,28.9,32.9,0,0,28.9,24,8,16,33.3,14,3,11,21.4,0.37
291,20,"Josh Okogie","Minnesota Timberwolves",62,35,21,23,0.657,35,8,27,22.9,30,0.06,5.7,22.9,11,3,8,27.3,24,5,19,20.8,0.69
292,6,"Troy Brown Jr.","Washington Wizards",69,139,46.3,91,0.655,139,43,96,30.9,32.7,0,0,30.9,106,38,68,35.8,33,5,28,15.2,0.24
293,4,"Kevin Porter Jr.","Cleveland Cavaliers",50,136,55.1,89,0.654,136,38,98,27.9,32.7,0,0,27.9,84,25,59,29.8,52,13,39,25,0.38
294,9,"RJ Barrett","New York Knicks",56,129,42.6,84,0.651,129,38,91,29.5,32.6,0,0,29.5,99,30,69,30.3,30,8,22,26.7,0.23
295,12,"Grant Williams","Boston Celtics",86,20,16,13,0.65,20,5,15,25,32.5,0,0,25,8,2,6,25,12,3,9,25,0.6
296,45,"Sekou Doumbouya","Detroit Pistons",38,19,16.7,12,0.632,19,4,15,21.1,31.6,0,0,21.1,11,0,11,0,8,4,4,50,0.42
297,3,"Grayson Allen","Memphis Grizzlies",39,35,23,22,0.629,35,8,27,22.9,31.4,0,0,22.9,9,2,7,22.2,26,6,20,23.1,0.74
298,5,"Jabari Parker","Atlanta Hawks",32,43,29.5,27,0.628,43,11,32,25.6,31.4,0,0,25.6,23,6,17,26.1,20,5,15,25,0.47
299,3,"Josh Hart","New Orleans Pelicans",65,72,19.2,45,0.625,72,16,56,22.2,31.3,0,0,22.2,18,3,15,16.7,54,13,41,24.1,0.75
300,21,"Joel Embiid","Philadelphia 76ers",56,79,22.6,49,0.62,79,20,59,25.3,29.7,0.03,2.5,25.3,55,13,42,23.6,24,7,17,29.2,0.3
301,16,"James Johnson","Miami Heat",18,13,27.7,8,0.615,13,3,10,23.1,30.8,0,0,23.1,1,1,0,100,12,2,10,16.7,0.92
302,6,"Elfrid Payton","New York Knicks",45,80,58.4,49,0.613,80,23,57,28.7,30.6,0.01,1.3,28.7,62,20,42,32.3,18,3,15,16.7,0.23
303,30,"Kelan Martin","Minnesota Timberwolves",31,23,22.3,14,0.609,23,5,18,21.7,30.4,0,0,21.7,8,1,7,12.5,15,4,11,26.7,0.65
304,24,"Kent Bazemore","Portland Trail Blazers",43,89,39.6,54,0.607,89,24,65,27,30.3,0,0,27,51,18,33,35.3,38,6,32,15.8,0.43
305,21,"Patrick Beverly","Los Angeles Clippers",59,43,17.9,26,0.605,43,9,34,20.9,30.2,0,0,20.9,9,1,8,11.1,34,8,26,23.5,0.79
306,13,"Thomas Bryant","Washington Wizards",46,25,15.2,15,0.6,25,7,18,28,30,0,0,28,18,6,12,33.3,7,1,6,14.3,0.28
306,34,"CJ Miles","Washington Wizards",10,10,25.6,6,0.6,10,2,8,20,25,0.1,10,20,4,1,3,25,6,1,5,16.7,0.6
306,23,"Draymond Green","Golden State Warriors",43,30,18.5,18,0.6,30,9,21,30,30,0,0,30,22,9,13,40.9,8,0,8,0,0.27
309,0,"Kyle Kuzma","Los Angeles Lakers",82,134,29.3,80,0.597,134,36,98,26.9,29.9,0.01,0.7,26.9,75,28,47,37.3,59,8,51,13.6,0.44
309,7,"Dwayne Bacon","Charlotte Hornets",39,62,55.4,37,0.597,62,17,45,27.4,29.8,0,0,27.4,43,14,29,32.6,19,3,16,15.8,0.31
311,1,"Evan Turner","Atlanta Hawks",19,32,86.5,19,0.594,32,9,23,28.1,28.1,0.03,3.1,28.1,32,9,23,28.1,0,0,0,,0
312,20,"Josh Jackson","Memphis Grizzlies",22,22,27.2,13,0.591,22,5,17,22.7,29.5,0,0,22.7,6,2,4,33.3,16,3,13,18.8,0.73
313,28,"Alfonzo McKinnie","Cleveland Cavaliers",40,17,21.8,10,0.588,17,5,12,29.4,29.4,0.06,5.9,29.4,13,5,8,38.5,4,0,4,0,0.24
314,33,"Allen Crabbe","Atlanta Hawks",28,24,21.4,14,0.583,24,7,17,29.2,29.2,0,0,29.2,16,7,9,43.8,8,0,8,0,0.33
314,22,"Larry Nance Jr","Cleveland Cavaliers",56,24,12.1,14,0.583,24,7,17,29.2,29.2,0,0,29.2,16,7,9,43.8,8,0,8,0,0.33
314,30,"Deonte Burton","Oklahoma City Thunder",40,12,19.4,7,0.583,12,3,9,25,29.2,0,0,25,7,2,5,28.6,5,1,4,20,0.42
317,20,"Justise Winslow","Miami Heat",11,19,43.2,11,0.579,19,5,14,26.3,28.9,0,0,26.3,15,4,11,26.7,4,1,3,25,0.21
318,9,"Serge Ibaka","Toronto Raptors",66,14,4,8,0.571,14,4,10,28.6,28.6,0,0,28.6,14,4,10,28.6,0,0,0,,0
319,21,"Iman Shumpert","Brooklyn Nets",13,23,46.9,13,0.565,23,6,17,26.1,28.3,0,0,26.1,15,5,10,33.3,8,1,7,12.5,0.35
320,32,"Kris Dunn","Chicago Bulls",51,43,31.2,24,0.558,43,10,33,23.3,27.9,0,0,23.3,23,6,17,26.1,20,4,16,20,0.47
321,2,"Elie Okobo","Phoenix Suns",55,45,48.4,25,0.556,45,10,35,22.2,27.8,0.02,2.2,22.2,22,5,17,22.7,23,5,18,21.7,0.51
321,1,"Theo Pinson","Brooklyn Nets",33,36,40.9,20,0.556,36,7,29,19.4,27.8,0,0,19.4,6,1,5,16.7,30,6,24,20,0.83
323,30,"Troy Daniels","Denver Nuggets",12,11,33.3,6,0.545,11,3,8,27.3,27.3,0,0,27.3,5,3,2,60,6,0,6,0,0.55
324,13,"BJ Johnson","Orlando Magic",11,13,56.5,7,0.538,13,3,10,23.1,26.9,0,0,23.1,12,2,10,16.7,1,1,0,100,0.08
325,17,"Jonas Valanciunas","Memphis Grizzlies",71,15,10.3,8,0.533,15,4,11,26.7,26.7,0,0,26.7,13,4,9,30.8,2,0,2,0,0.13
326,4,"Dennis Smith Jr.","New York Knicks",34,81,69.8,43,0.531,81,18,63,22.2,26.5,0,0,22.2,57,11,46,19.3,24,7,17,29.2,0.3
327,0,"De'Anthony Melton","Memphis Grizzlies",61,92,43.6,48,0.522,92,21,71,22.8,26.1,0,0,22.8,58,15,43,25.9,34,6,28,17.6,0.37
327,3,"Torrey Craig","Denver Nuggets",77,23,11.6,12,0.522,23,5,18,21.7,26.1,0,0,21.7,13,3,10,23.1,10,2,8,20,0.43
329,6,"Hamidou Diallo","Oklahoma City Thunder",49,29,31.9,15,0.517,29,7,22,24.1,25.9,0,0,24.1,25,6,19,24,4,1,3,25,0.14
330,22,"Patrick McCaw","Toronto Raptors",38,18,20.5,9,0.5,18,4,14,22.2,25,0,0,22.2,13,3,10,23.1,5,1,4,20,0.28
330,11,"James Ennis III","Philadelphia 76ers",49,18,15.1,9,0.5,18,4,14,22.2,25,0,0,22.2,11,3,8,27.3,7,1,6,14.3,0.39
330,10,"Justin James","Sacramento Kings",36,14,33.3,7,0.5,14,3,11,21.4,25,0,0,21.4,9,2,7,22.2,5,1,4,20,0.36
