sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,0,"Jayson Tatum","Boston Celtics",93,675,69.3,627,0.929,675,230,445,34.1,46.1,0.01,0.9,34.1,189,68,121,36,486,162,324,33.3,0.72
166,7,"Bryce McGowens","Charlotte Hornets",59,28,23.7,26,0.929,28,11,17,39.3,46.4,0,0,39.3,16,7,9,43.8,12,4,8,33.3,0.43
168,11,"DeMar DeRozan","Chicago Bulls",81,588,69.4,545,0.927,588,258,330,43.9,44.9,0.04,3.6,43.9,541,246,295,45.5,47,12,35,25.5,0.08
168,9,"Justin Holiday","Denver Nuggets",70,41,21.5,38,0.927,41,16,25,39,46.3,0,0,39,25,10,15,40,16,6,10,37.5,0.39
170,1,"Jonathan Isaac","Orlando Magic",65,27,16.2,25,0.926,27,11,16,40.7,46.3,0,0,40.7,20,8,12,40,7,3,4,42.9,0.26
171,2,"Collin Sexton","Utah Jazz",78,289,60.2,267,0.924,289,110,179,38.1,46.2,0,0,38.1,148,63,85,42.6,141,47,94,33.3,0.49
171,3,"Chris Paul","Golden State Warriors",59,289,69.6,267,0.924,289,118,171,40.8,46.2,0,0.3,40.8,194,87,107,44.8,95,31,64,32.6,0.33
173,7,"Sasha Vezenkov","Sacramento Kings",44,13,10.4,12,0.923,13,4,9,30.8,46.2,0,0,30.8,1,0,1,0,12,4,8,33.3,0.92
173,23,"Tre Mann","Oklahoma City Thunder",14,13,56.5,12,0.923,13,5,8,38.5,46.2,0,0,38.5,5,3,2,60,8,2,6,25,0.62
173,43,"Pascal Siakam","Indiana Pacers",58,168,50.3,155,0.923,168,77,91,45.8,46.1,0.01,0.6,45.8,159,76,83,47.8,9,1,8,11.1,0.05
176,4,"Jalen Green","Houston Rockets",82,539,66.9,497,0.922,539,191,348,35.4,45.8,0.01,0.7,35.4,197,79,118,40.1,342,112,230,32.7,0.63
176,5,"Anthony Edwards","Minnesota Timberwolves",95,833,78.1,768,0.922,833,306,527,36.7,45.8,0.01,0.6,36.7,395,155,240,39.2,438,151,287,34.5,0.53
178,24,"Marcus Morris Sr.","Cleveland Cavaliers",21,38,44.2,35,0.921,38,17,21,44.7,46.1,0,0,44.7,32,16,16,50,6,1,5,16.7,0.16
178,5,"Bones Hyland","Los Angeles Clippers",40,101,60.8,93,0.921,101,34,67,33.7,46,0,0,33.7,24,9,15,37.5,77,25,52,32.5,0.76
180,5,"Sam Merrill","Cleveland Cavaliers",71,87,22.6,80,0.92,87,27,60,31,46,0,0,31,2,1,1,50,85,26,59,30.6,0.98
181,0,"Tyrese Maxey","Philadelphia 76ers",77,542,67.1,497,0.917,542,186,356,34.3,45.6,0.01,0.6,34.3,170,64,106,37.6,372,122,250,32.8,0.69
181,14,"Ricky Council IV","Philadelphia 76ers",32,12,30.8,11,0.917,12,5,7,41.7,45.8,0,0,41.7,7,4,3,57.1,5,1,4,20,0.42
183,7,"Reggie Jackson","Denver Nuggets",94,232,53.6,212,0.914,232,87,145,37.5,45.3,0.01,1.3,37.5,122,51,71,41.8,110,36,74,32.7,0.47
183,11,"Cody Martin","Charlotte Hornets",28,58,43.9,53,0.914,58,21,37,36.2,44.8,0.02,1.7,36.2,37,11,26,29.7,21,10,11,47.6,0.36
185,17,"Dennis Schroder","Brooklyn Nets",29,102,47.9,93,0.912,102,39,63,38.2,45.6,0,0,38.2,64,24,40,37.5,38,15,23,39.5,0.37
186,7,"Buddy Hield","Indiana Pacers",53,123,31.2,112,0.911,123,40,83,32.5,45.5,0,0,32.5,23,8,15,34.8,100,32,68,32,0.81
187,42,"Maxi Kleber","Dallas Mavericks",56,11,8.3,10,0.909,11,5,6,45.5,45.5,0,0,45.5,9,5,4,55.6,2,0,2,0,0.18
187,1,"Jalen Johnson","Atlanta Hawks",56,66,25,60,0.909,66,28,38,42.4,45.5,0,0,42.4,47,24,23,51.1,19,4,15,21.1,0.29
187,55,"Derrick Jones Jr.","Dallas Mavericks",98,22,7,20,0.909,22,8,14,36.4,43.2,0.05,4.5,36.4,10,5,5,50,12,3,9,25,0.55
187,0,"Scoot Henderson","Portland Trail Blazers",62,285,67.7,259,0.909,285,107,178,37.5,45.4,0,0,37.5,152,62,90,40.8,133,45,88,33.8,0.47
191,1,"Kyle Anderson","Minnesota Timberwolves",94,74,54,67,0.905,74,33,41,44.6,45.3,0,0,44.6,67,32,35,47.8,7,1,6,14.3,0.09
191,18,"Shake Milton","Minnesota Timberwolves",38,42,50.6,38,0.905,42,17,25,40.5,44,0.02,2.4,40.5,29,14,15,48.3,13,3,10,23.1,0.31
193,0,"Royce O'Neale","Brooklyn Nets",49,73,27.4,66,0.904,73,22,51,30.1,45.2,0,0,30.1,0,0,0,,73,22,51,30.1,1
194,88,"Markieff Morris","Dallas Mavericks",27,20,33.9,18,0.9,20,7,13,35,45,0,0,35,15,3,12,20,5,4,1,80,0.25
194,4,"Delon Wright","Miami Heat",20,10,21.3,9,0.9,10,3,7,30,45,0,0,30,2,0,2,0,8,3,5,37.5,0.8
196,22,"Vasilije Micic","Charlotte Hornets",30,109,68.1,98,0.899,109,40,69,36.7,45,0,0,36.7,50,22,28,44,59,18,41,30.5,0.54
197,16,"Caleb Martin","Miami Heat",71,97,28.1,87,0.897,97,36,61,37.1,44.3,0.01,1,37.1,66,22,44,33.3,31,14,17,45.2,0.32
198,15,"Jose Alvarado","New Orleans Pelicans",62,48,20.1,43,0.896,48,15,33,31.3,44.8,0,0,31.3,9,2,7,22.2,39,13,26,33.3,0.81
199,9,"Jerami Grant","Portland Trail Blazers",54,143,33.7,128,0.895,143,62,81,43.4,43.7,0.03,2.8,43.4,129,61,68,47.3,14,1,13,7.1,0.1
199,17,"Buddy Hield","Philadelphia 76ers",37,95,35.4,85,0.895,95,33,62,34.7,44.7,0,0,34.7,35,14,21,40,60,19,41,31.7,0.63
201,1,"Mikal Bridges","Brooklyn Nets",82,429,47,382,0.89,429,168,261,39.2,44.1,0.01,0.9,39.2,303,126,177,41.6,126,42,84,33.3,0.29
201,22,"Cason Wallace","Oklahoma City Thunder",92,73,23.5,65,0.89,73,29,44,39.7,44.5,0,0,39.7,44,22,22,50,29,7,22,24.1,0.4
201,21,"Joel Embiid","Philadelphia 76ers",46,246,52.9,219,0.89,246,101,145,41.1,43.7,0.02,1.6,41.1,186,88,98,47.3,60,13,47,21.7,0.24
204,13,"Bam Adebayo","Miami Heat",78,163,62,144,0.883,163,70,93,42.9,43.9,0.01,0.6,42.9,151,67,84,44.4,12,3,9,25,0.07
204,5,"Jevon Carter","Chicago Bulls",74,154,50.2,136,0.883,154,57,97,37,44.2,0,0,37,71,35,36,49.3,83,22,61,26.5,0.54
206,2,"Deandre Ayton","Portland Trail Blazers",56,50,24.4,44,0.88,50,22,28,44,44,0,0,44,50,22,28,44,0,0,0,,0
207,0,"Josh Richardson","Miami Heat",43,74,28.9,65,0.878,74,31,43,41.9,43.9,0,0,41.9,60,28,32,46.7,14,3,11,21.4,0.19
208,12,"Tobias Harris","Philadelphia 76ers",77,229,48.7,200,0.873,229,92,137,40.2,43,0.01,1.3,40.2,178,79,99,44.4,51,13,38,25.5,0.22
209,4,"Evan Mobley","Cleveland Cavaliers",62,39,30.7,34,0.872,39,16,23,41,42.3,0.03,2.6,41,37,15,22,40.5,2,1,1,50,0.05
210,28,"Brice Sensabaugh","Utah Jazz",32,70,44.6,61,0.871,70,27,43,38.6,43.6,0,0,38.6,40,20,20,50,30,7,23,23.3,0.43
210,23,"Aaron Nesmith","Indiana Pacers",90,93,20,81,0.871,93,35,58,37.6,43.5,0,0,37.6,46,24,22,52.2,47,11,36,23.4,0.51
212,4,"Devonte' Graham","San Antonio Spurs",23,46,51.1,40,0.87,46,14,32,30.4,42.4,0.02,2.2,30.4,7,3,4,42.9,39,11,28,28.2,0.85
212,8,"Jared Rhoden","Detroit Pistons",17,23,44.2,20,0.87,23,10,13,43.5,43.5,0,0,43.5,19,10,9,52.6,4,0,4,0,0.17
212,0,"Aaron Holiday","Houston Rockets",78,92,36.8,80,0.87,92,31,61,33.7,43.5,0,0,33.7,30,13,17,43.3,62,18,44,29,0.67
212,9,"Nickeil Alexander-Walker","Minnesota Timberwolves",98,138,29.9,120,0.87,138,46,92,33.3,43.5,0,0,33.3,43,18,25,41.9,95,28,67,29.5,0.69
216,9,"Ausar Thompson","Detroit Pistons",63,60,32.8,52,0.867,60,25,35,41.7,42.5,0.02,1.7,41.7,51,24,27,47.1,9,1,8,11.1,0.15
217,0,"Anthony Black","Orlando Magic",71,44,33.8,38,0.864,44,16,28,36.4,43.2,0,0,36.4,33,10,23,30.3,11,6,5,54.5,0.25
217,21,"Emoni Bates","Cleveland Cavaliers",15,22,56.4,19,0.864,22,7,15,31.8,43.2,0,0,31.8,6,2,4,33.3,16,5,11,31.3,0.73
219,13,"Jordan Poole","Washington Wizards",78,410,56.9,354,0.863,410,136,274,33.2,42.8,0.01,0.7,33.2,145,57,88,39.3,265,79,186,29.8,0.65
219,7,"Santi Aldama","Memphis Grizzlies",61,51,15.7,44,0.863,51,17,34,33.3,43.1,0,0,33.3,17,7,10,41.2,34,10,24,29.4,0.67
219,3,"Chris Duarte","Sacramento Kings",59,51,33.6,44,0.863,51,17,34,33.3,43.1,0,0,33.3,23,7,16,30.4,28,10,18,35.7,0.55
219,13,"Keegan Murray","Sacramento Kings",79,211,30.8,182,0.863,211,80,131,37.9,43.1,0,0,37.9,131,58,73,44.3,80,22,58,27.5,0.38
223,8,"OG Anunoby","New York Knicks",32,65,32.8,56,0.862,65,27,38,41.5,43.1,0,0,41.5,52,25,27,48.1,13,2,11,15.4,0.2
224,3,"Jaden McDaniels","Minnesota Timberwolves",88,151,34.4,130,0.861,151,60,91,39.7,42.7,0.01,0.7,39.7,121,51,70,42.1,30,9,21,30,0.2
225,10,"Jabari Smith II","Houston Rockets",76,171,32.9,147,0.86,171,64,107,37.4,42.1,0.02,2.3,37.4,114,48,66,42.1,57,16,41,28.1,0.33
226,22,"Patrick Beverley","Philadelphia 76ers",47,42,36.2,36,0.857,42,13,29,31,42.9,0,0,31,6,3,3,50,36,10,26,27.8,0.86
227,10,"Luke Kennard","Memphis Grizzlies",39,82,29.9,70,0.854,82,28,54,34.1,42.7,0,0,34.1,34,14,20,41.2,48,14,34,29.2,0.59
228,8,"Kristaps Porzingis","Boston Celtics",64,75,18.8,64,0.853,75,29,46,38.7,42,0.01,1.3,38.7,58,24,34,41.4,17,5,12,29.4,0.23
228,24,"Jordan Hawkins","New Orleans Pelicans",70,129,33.9,110,0.853,129,46,83,35.7,42.6,0,0,35.7,72,28,44,38.9,57,18,39,31.6,0.44
230,88,"Patty Mills","Miami Heat",17,27,33.8,23,0.852,27,10,17,37,42.6,0,0,37,13,7,6,53.8,14,3,11,21.4,0.52
230,5,"Skylar Mays","Portland Trail Blazers",21,27,42.2,23,0.852,27,10,17,37,42.6,0,0,37,14,7,7,50,13,3,10,23.1,0.48
232,0,"Christian Braun","Denver Nuggets",94,67,31.8,57,0.851,67,21,46,31.3,42.5,0,0,31.3,25,6,19,24,42,15,27,35.7,0.63
232,20,"Georges Niang","Cleveland Cavaliers",92,67,15.3,57,0.851,67,21,46,31.3,42.5,0,0,31.3,14,6,8,42.9,53,15,38,28.3,0.79
234,3,"Keldon Johnson","San Antonio Spurs",69,106,25.7,90,0.849,106,35,71,33,42.5,0,0,33,38,15,23,39.5,68,20,48,29.4,0.64
235,9,"Trendon Watford","Brooklyn Nets",63,13,15.7,11,0.846,13,5,8,38.5,42.3,0,0,38.5,10,4,6,40,3,1,2,33.3,0.23
235,0,"Jordan Clarkson","Utah Jazz",55,272,61,230,0.846,272,94,178,34.6,41.4,0.02,1.8,34.6,126,57,69,45.2,146,37,109,25.3,0.54
237,9,"Bobby Portis","Milwaukee Bucks",88,84,20.9,71,0.845,84,34,50,40.5,42.3,0,0,40.5,77,31,46,40.3,7,3,4,42.9,0.08
238,14,"Terance Mann","Los Angeles Clippers",81,89,31.7,75,0.843,89,31,58,34.8,41.6,0.01,1.1,34.8,51,19,32,37.3,38,12,26,31.6,0.43
239,36,"Marcus Smart","Memphis Grizzlies",20,63,37.3,53,0.841,63,23,40,36.5,41.3,0.02,1.6,36.5,34,17,17,50,29,6,23,20.7,0.46
240,17,"Shaedon Sharpe","Portland Trail Blazers",32,175,69.7,147,0.84,175,58,117,33.1,42,0,0,33.1,66,27,39,40.9,109,31,78,28.4,0.62
240,23,"Monte Morris","Minnesota Timberwolves",36,50,45.5,42,0.84,50,19,31,38,42,0,0,38,35,15,20,42.9,15,4,11,26.7,0.3
240,7,"Killian Hayes","Detroit Pistons",42,150,69.1,126,0.84,150,60,90,40,41.7,0.01,0.7,40,133,55,78,41.4,17,5,12,29.4,0.11
243,15,"Nikola Jokic","Denver Nuggets",91,124,29.2,104,0.839,124,41,83,33.1,41.5,0.01,0.8,33.1,58,20,38,34.5,66,21,45,31.8,0.53
244,14,"Ish Smith","Charlotte Hornets",43,92,96.8,77,0.837,92,37,55,40.2,41.8,0,0,40.2,85,34,51,40,7,3,4,42.9,0.08
245,12,"Ja Morant","Memphis Grizzlies",10,55,71.4,46,0.836,55,19,36,34.5,41.8,0,0,34.5,26,11,15,42.3,29,8,21,27.6,0.53
246,50,"Cole Anthony","Orlando Magic",88,254,50,212,0.835,254,99,155,39,41.3,0.01,0.8,39,209,87,122,41.6,45,12,33,26.7,0.18
247,5,"Monte Morris","Detroit Pistons",6,18,78.3,15,0.833,18,7,11,38.9,41.7,0,0,38.9,12,6,6,50,6,1,5,16.7,0.33
248,1,"Jonathan Kuminga","Golden State Warriors",75,130,46.1,108,0.831,130,49,81,37.7,40.8,0.02,1.5,37.7,101,41,60,40.6,29,8,21,27.6,0.22
249,6,"Quentin Grimes","New York Knicks",45,53,23.7,44,0.83,53,15,38,28.3,41.5,0,0,28.3,9,1,8,11.1,44,14,30,31.8,0.83
250,22,"Malachi Flynn","Toronto Raptors",31,29,32.6,24,0.828,29,9,20,31,41.4,0,0,31,9,3,6,33.3,20,6,14,30,0.69
251,28,"Rui Hachimura","Los Angeles Lakers",75,92,26.1,76,0.826,92,37,55,40.2,41.3,0,0,40.2,88,35,53,39.8,4,2,2,50,0.04
251,33,"Gordon Hayward","Oklahoma City Thunder",33,23,44.2,19,0.826,23,8,15,34.8,39.1,0.04,4.3,34.8,21,6,15,28.6,2,2,0,100,0.09
253,33,"Gary Trent Jr.","Toronto Raptors",71,286,46,236,0.825,286,98,188,34.3,41.1,0,0.3,34.3,159,59,100,37.1,127,39,88,30.7,0.44
253,31,"Evan Fournier","Detroit Pistons",29,57,41,47,0.825,57,19,38,33.3,41.2,0,0,33.3,21,10,11,47.6,36,9,27,25,0.63
255,32,"Karl-Anthony Towns","Minnesota Timberwolves",78,91,18.6,75,0.824,91,31,60,34.1,41.2,0,0,34.1,49,18,31,36.7,42,13,29,31,0.46
255,0,"Jordan Goodwin","Phoenix Suns",40,34,33,28,0.824,34,12,22,35.3,41.2,0,0,35.3,20,8,12,40,14,4,10,28.6,0.41
257,1,"Jaden Hardy","Dallas Mavericks",92,179,49.4,147,0.821,179,64,115,35.8,41.1,0,0,35.8,106,45,61,42.5,73,19,54,26,0.41
258,12,"Max Christie","Los Angeles Lakers",68,61,38.6,50,0.82,61,23,38,37.7,41,0,0,37.7,38,19,19,50,23,4,19,17.4,0.38
259,20,"Markelle Fultz","Orlando Magic",50,83,83.8,68,0.819,83,34,49,41,41,0,0,41,79,34,45,43,4,0,4,0,0.05
259,41,"Saddiq Bey","Atlanta Hawks",63,83,21.4,68,0.819,83,25,58,30.1,41,0,0,30.1,23,7,16,30.4,60,18,42,30,0.72
261,21,"Rayan Rupert","Portland Trail Blazers",39,22,25.3,18,0.818,22,6,16,27.3,40.9,0,0,27.3,8,0,8,0,14,6,8,42.9,0.64
261,4,"Malachi Flynn","New York Knicks",14,11,64.7,9,0.818,11,3,8,27.3,40.9,0,0,27.3,4,0,4,0,7,3,4,42.9,0.64
261,23,"Terquavion Smith","Philadelphia 76ers",16,11,30.6,9,0.818,11,3,8,27.3,40.9,0,0,27.3,1,0,1,0,10,3,7,30,0.91
261,4,"Brandon Boston Jr.","Los Angeles Clippers",35,77,74.8,63,0.818,77,28,49,36.4,40.9,0,0,36.4,49,21,28,42.9,28,7,21,25,0.36
261,12,"Lindy Waters III","Oklahoma City Thunder",41,22,23.4,18,0.818,22,6,16,27.3,40.9,0,0,27.3,5,0,5,0,17,6,11,35.3,0.77
261,26,"Spencer Dinwiddie","Brooklyn Nets",48,148,47.4,121,0.818,148,43,105,29.1,39.9,0.02,2,29.1,34,11,23,32.4,114,32,82,28.1,0.77
267,9,"Davis Bertans","Charlotte Hornets",28,27,14.4,22,0.815,27,8,19,29.6,38.9,0.04,3.7,29.6,4,3,1,75,23,5,18,21.7,0.85
268,22,"Andrew Wiggins","Golden State Warriors",72,133,35.7,108,0.812,133,48,85,36.1,40.6,0,0,36.1,101,36,65,35.6,32,12,20,37.5,0.24
269,23,"Jaden Ivey","Detroit Pistons",77,238,46.6,193,0.811,238,79,159,33.2,39.9,0.01,1.3,33.2,128,47,81,36.7,110,32,78,29.1,0.46
269,24,"Corey Kispert","Washington Wizards",80,95,18.9,77,0.811,95,27,68,28.4,40,0.01,1.1,28.4,22,5,17,22.7,73,22,51,30.1,0.77
271,22,"Franz Wagner","Orlando Magic",79,179,42.8,145,0.81,179,54,125,30.2,40.5,0,0,30.2,44,17,27,38.6,135,37,98,27.4,0.75
272,0,"Russell Westbrook","Los Angeles Clippers",74,119,45.6,96,0.807,119,42,77,35.3,39.9,0.01,0.8,35.3,82,31,51,37.8,37,11,26,29.7,0.31
273,13,"Jordan Nwora","Toronto Raptors",34,41,37.3,33,0.805,41,12,29,29.3,39,0.02,2.4,29.3,14,4,10,28.6,27,8,19,29.6,0.66
274,8,"Lamar Stevens","Memphis Grizzlies",19,56,57.7,45,0.804,56,22,34,39.3,39.3,0.02,1.8,39.3,54,22,32,40.7,2,0,2,0,0.04
275,22,"Jimmy Butler","Miami Heat",61,161,56.1,129,0.801,161,56,105,34.8,39.4,0.01,1.2,34.8,119,41,78,34.5,42,15,27,35.7,0.26
276,11,"Naz Reid","Minnesota Timberwolves",97,15,3.1,12,0.8,15,5,10,33.3,40,0,0,33.3,4,3,1,75,11,2,9,18.2,0.73
276,9,"RJ Barrett","Toronto Raptors",32,15,11.2,12,0.8,15,5,10,33.3,36.7,0.07,6.7,33.3,12,4,8,33.3,3,1,2,33.3,0.2
276,0,"Timmy Allen","Memphis Grizzlies",5,10,55.6,8,0.8,10,4,6,40,40,0,0,40,10,4,6,40,0,0,0,,0
276,8,"Deni Avdija","Washington Wizards",75,105,37,84,0.8,105,32,73,30.5,40,0,0,30.5,40,12,28,30,65,20,45,30.8,0.62
280,30,"Julius Randle","New York Knicks",46,198,54.8,158,0.798,198,66,132,33.3,39.1,0.02,1.5,33.3,110,43,67,39.1,88,23,65,26.1,0.44
281,15,"Davion Mitchell","Sacramento Kings",74,74,35.2,59,0.797,74,25,49,33.8,39.9,0,0,33.8,40,16,24,40,34,9,25,26.5,0.46
282,0,"Miles Bridges","Charlotte Hornets",69,269,44.7,213,0.792,269,85,184,31.6,39.6,0,0,31.6,122,42,80,34.4,147,43,104,29.3,0.55
282,30,"Seth Curry","Dallas Mavericks",36,48,39.3,38,0.792,48,16,32,33.3,38.5,0.02,2.1,33.3,39,11,28,28.2,9,5,4,55.6,0.19
282,21,"Patrick Beverley","Milwaukee Bucks",32,24,24.5,19,0.792,24,8,16,33.3,39.6,0,0,33.3,12,5,7,41.7,12,3,9,25,0.5
285,33,"Kyle Kuzma","Washington Wizards",70,304,48.2,240,0.789,304,98,206,32.2,39.1,0.01,0.7,32.2,161,56,105,34.8,143,42,101,29.4,0.47
286,3,"Anthony Davis","Los Angeles Lakers",83,118,38.9,93,0.788,118,44,74,37.3,39,0.01,0.8,37.3,103,40,63,38.8,15,4,11,26.7,0.13
286,8,"Josh Green","Dallas Mavericks",79,33,12,26,0.788,33,12,21,36.4,39.4,0,0,36.4,26,10,16,38.5,7,2,5,28.6,0.21
288,45,"GG Jackson","Memphis Grizzlies",48,98,29.5,77,0.786,98,29,69,29.6,39.3,0,0,29.6,39,10,29,25.6,59,19,40,32.2,0.6
289,7,"Chet Holmgren","Oklahoma City Thunder",92,115,22.5,90,0.783,115,43,72,37.4,39.1,0,0,37.4,91,39,52,42.9,24,4,20,16.7,0.21
290,1,"Max Strus","Cleveland Cavaliers",82,87,15.3,68,0.782,87,25,62,28.7,39.1,0,0,28.7,13,7,6,53.8,74,18,56,24.3,0.85
290,1,"Gradey Dick","Toronto Raptors",60,87,28.4,68,0.782,87,29,58,33.3,39.1,0,0,33.3,48,19,29,39.6,39,10,29,25.6,0.45
292,8,"Jaren Jackson Jr.","Memphis Grizzlies",66,73,18.8,57,0.781,73,20,53,27.4,38.4,0.03,2.7,27.4,12,4,8,33.3,61,16,45,26.2,0.84
293,8,"Nick Smith Jr.","Charlotte Hornets",51,109,49.1,85,0.78,109,36,73,33,39,0,0,33,73,23,50,31.5,36,13,23,36.1,0.33
294,11,"Malcolm Brogdon","Portland Trail Blazers",39,163,56.8,127,0.779,163,52,111,31.9,38.7,0.01,1.2,31.9,84,30,54,35.7,79,22,57,27.8,0.48
295,2,"Cameron Johnson","Brooklyn Nets",58,138,31.8,107,0.775,138,44,94,31.9,38.4,0.01,0.7,31.9,70,26,44,37.1,68,18,50,26.5,0.49
296,3,"Caris LeVert","Cleveland Cavaliers",79,295,58.5,227,0.769,295,94,201,31.9,38.5,0,0.3,31.9,139,55,84,39.6,156,39,117,25,0.53
296,13,"Jordan Nwora","Indiana Pacers",18,13,31.7,10,0.769,13,4,9,30.8,38.5,0,0,30.8,5,2,3,40,8,2,6,25,0.62
296,3,"Josh Hart","New York Knicks",94,173,41.8,133,0.769,173,54,119,31.2,38.4,0,0,31.2,88,29,59,33,85,25,60,29.4,0.49
299,7,"Cam Whitmore","Houston Rockets",47,107,42.8,82,0.766,107,31,76,29,38.3,0,0,29,27,11,16,40.7,80,20,60,25,0.75
300,22,"Malaki Branham","San Antonio Spurs",75,146,39.2,110,0.753,146,48,98,32.9,37.7,0,0,32.9,98,34,64,34.7,48,14,34,29.2,0.33
301,27,"Vit Krejci","Atlanta Hawks",22,20,27,15,0.75,20,6,14,30,37.5,0,0,30,6,3,3,50,14,3,11,21.4,0.7
301,23,"Zach Collins","San Antonio Spurs",69,12,5.8,9,0.75,12,4,8,33.3,37.5,0,0,33.3,8,3,5,37.5,4,1,3,25,0.33
301,24,"Haywood Highsmith","Miami Heat",73,12,5.3,9,0.75,12,3,9,25,37.5,0,0,25,3,0,3,0,9,3,6,33.3,0.75
304,8,"Peyton Watson","Denver Nuggets",90,62,27.9,46,0.742,62,23,39,37.1,37.1,0,0,37.1,53,23,30,43.4,9,0,9,0,0.15
305,32,"Jeff Green","Houston Rockets",78,19,10.9,14,0.737,19,5,14,26.3,36.8,0,0,26.3,6,1,5,16.7,13,4,9,30.8,0.68
306,44,"Bojan Bogdanovic","New York Knicks",33,87,42.6,64,0.736,87,30,57,34.5,36.8,0,0,34.5,59,26,33,44.1,28,4,24,14.3,0.32
307,13,"Jett Howard","Orlando Magic",20,15,53.6,11,0.733,15,4,11,26.7,36.7,0,0,26.7,3,1,2,33.3,12,3,9,25,0.8
308,9,"Kelly Oubre Jr.","Philadelphia 76ers",75,186,41.3,136,0.731,186,54,132,29,36.3,0.01,0.5,29,93,27,66,29,93,27,66,29,0.5
308,10,"Jeremy Sochan","San Antonio Spurs",74,104,33.2,76,0.731,104,33,71,31.7,35.6,0.02,1.9,31.7,66,25,41,37.9,38,8,30,21.1,0.37
308,34,"Giannis Antetokounmpo","Milwaukee Bucks",73,219,82.6,160,0.731,219,68,151,31.1,36.3,0,0.5,31.1,137,45,92,32.8,82,23,59,28,0.37
311,29,"Vasilije Micic","Oklahoma City Thunder",30,37,64.9,27,0.73,37,11,26,29.7,36.5,0,0,29.7,12,6,6,50,25,5,20,20,0.68
312,9,"Nikola Vucevic","Chicago Bulls",78,33,6.9,24,0.727,33,12,21,36.4,36.4,0,0,36.4,32,12,20,37.5,1,0,1,0,0.03
313,4,"Scottie Barnes","Toronto Raptors",60,163,39.1,118,0.724,163,53,110,32.5,35.9,0.01,0.6,32.5,105,42,63,40,58,11,47,19,0.36
314,0,"Bilal Coulibaly","Washington Wizards",63,39,18.1,28,0.718,39,12,27,30.8,35.9,0,0,30.8,28,8,20,28.6,11,4,7,36.4,0.28
315,25,"Danuel House Jr.","Philadelphia 76ers",34,21,36.2,15,0.714,21,6,15,28.6,35.7,0,0,28.6,7,3,4,42.9,14,3,11,21.4,0.67
316,23,"Lauri Markkanen","Utah Jazz",55,89,17.3,63,0.708,89,27,62,30.3,34.3,0.02,2.2,30.3,57,20,37,35.1,32,7,25,21.9,0.36
317,0,"Taylor Hendricks","Utah Jazz",40,17,11.2,12,0.706,17,5,12,29.4,35.3,0,0,29.4,10,3,7,30,7,2,5,28.6,0.41
317,11,"Dyson Daniels","New Orleans Pelicans",66,17,12.1,12,0.706,17,4,13,23.5,35.3,0,0,23.5,1,0,1,0,16,4,12,25,0.94
317,30,"Ochai Agbaji","Toronto Raptors",27,17,21.5,12,0.706,17,5,12,29.4,35.3,0,0,29.4,8,3,5,37.5,9,2,7,22.2,0.53
320,17,"Stanley Umude","Detroit Pistons",24,10,16.4,7,0.7,10,3,7,30,35,0,0,30,8,2,6,25,2,1,1,50,0.2
320,5,"Talen Horton-Tucker","Utah Jazz",51,120,51.9,84,0.7,120,32,88,26.7,35,0,0,26.7,49,12,37,24.5,71,20,51,28.2,0.59
320,33,"Toumani Camara","Portland Trail Blazers",70,20,11.1,14,0.7,20,5,15,25,35,0,0,25,7,1,6,14.3,13,4,9,30.8,0.65
323,11,"Jaime Jaquez Jr.","Miami Heat",81,63,22.6,44,0.698,63,21,42,33.3,34.9,0,0,33.3,50,19,31,38,13,2,11,15.4,0.21
323,4,"Jordan Goodwin","Memphis Grizzlies",17,53,53,37,0.698,53,16,37,30.2,34.9,0,0,30.2,29,11,18,37.9,24,5,19,20.8,0.45
325,3,"Chuma Okeke","Orlando Magic",49,13,15.1,9,0.692,13,3,10,23.1,34.6,0,0,23.1,0,0,0,,13,3,10,23.1,1
325,25,"P.J. Washington","Charlotte Hornets",44,52,19.8,36,0.692,52,13,39,25,34.6,0,0,25,12,3,9,25,40,10,30,25,0.77
327,8,"Naji Marshall","New Orleans Pelicans",72,45,22,31,0.689,45,14,31,31.1,34.4,0.02,2.2,31.1,29,11,18,37.9,16,3,13,18.8,0.36
328,37,"Matt Ryan","New Orleans Pelicans",29,19,18.3,13,0.684,19,5,14,26.3,34.2,0,0,26.3,10,2,8,20,9,3,6,33.3,0.47
328,41,"Kelly Olynyk","Toronto Raptors",28,19,21.1,13,0.684,19,6,13,31.6,34.2,0,0,31.6,10,5,5,50,9,1,8,11.1,0.47
330,0,"Javon Freeman-Liberty","Toronto Raptors",22,22,42.3,15,0.682,22,7,15,31.8,34.1,0,0,31.8,9,6,3,66.7,13,1,12,7.7,0.59
331,24,"Jalen Pickett","Denver Nuggets",30,25,71.4,17,0.68,25,7,18,28,34,0,0,28,8,4,4,50,17,3,14,17.6,0.68
332,33,"Tre Jones","San Antonio Spurs",77,64,29.9,43,0.672,64,17,47,26.6,33.6,0,0,26.6,21,8,13,38.1,43,9,34,20.9,0.67
