sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
164,18,"Omri Casspi","Sacramento Kings",67,42,33.9,34,0.81,42,13,29,31,39.3,0.02,2.4,31,24,6,18,25,18,7,11,38.9,0.43
168,6,"Alan Anderson","Brooklyn Nets",81,120,36.8,97,0.808,120,42,78,35,40,0.02,1.7,35,81,30,51,37,39,12,27,30.8,0.33
169,10,"Eric Gordon","New Orleans Pelicans",65,160,32.7,129,0.806,160,56,104,35,39.7,0.01,1.3,35,108,41,67,38,52,15,37,28.8,0.33
170,1,"Tyreke Evans","New Orleans Pelicans",83,164,40.8,132,0.805,164,56,108,34.1,39.9,0.01,0.6,34.1,96,37,59,38.5,68,19,49,27.9,0.41
171,34,"Paul Pierce","Washington Wizards",83,182,32.4,146,0.802,182,71,111,39,39.6,0.01,1.1,39,165,69,96,41.8,17,2,15,11.8,0.09
171,14,"Michael Kidd-Gilchrist","Charlotte Hornets",55,91,48.4,73,0.802,91,36,55,39.6,39.6,0.01,1.1,39.6,91,36,55,39.6,0,0,0,,0
173,11,"Jamal Crawford","Los Angeles Clippers",78,441,55.6,353,0.8,441,155,286,35.1,39,0.02,2.3,35.1,301,121,180,40.2,140,34,106,24.3,0.32
173,9,"Tony Allen","Memphis Grizzlies",73,25,29.1,20,0.8,25,10,15,40,40,0,0,40,25,10,15,40,0,0,0,,0
173,24,"Richard Jefferson","Dallas Mavericks",78,50,23.9,40,0.8,50,16,34,32,39,0.02,2,32,32,9,23,28.1,18,7,11,38.9,0.36
173,34,"Jason Thompson","Sacramento Kings",81,15,11.5,12,0.8,15,6,9,40,40,0,0,40,15,6,9,40,0,0,0,,0
173,23,"Anthony Davis","New Orleans Pelicans",72,135,26.7,108,0.8,135,53,82,39.3,39.3,0.03,3,39.3,131,53,78,40.5,4,0,4,0,0.03
178,12,"Tobias Harris","Orlando Magic",68,169,36,135,0.799,169,66,103,39.1,39.9,0.01,1.2,39.1,157,63,94,40.1,12,3,9,25,0.07
178,1,"Derrick Rose","Chicago Bulls",63,323,57.8,258,0.799,323,109,214,33.7,39.8,0,0.3,33.7,185,70,115,37.8,138,39,99,28.3,0.43
178,1,"Reggie Jackson","Detroit Pistons",27,134,72,107,0.799,134,46,88,34.3,38.8,0.02,2.2,34.3,95,34,61,35.8,39,12,27,30.8,0.29
181,40,"Harrison Barnes","Golden State Warriors",103,119,25.8,95,0.798,119,46,73,38.7,39.5,0.01,0.8,38.7,114,44,70,38.6,5,2,3,40,0.04
182,11,"Monta Ellis","Dallas Mavericks",85,578,66.7,460,0.796,578,218,360,37.7,39.5,0.01,0.5,37.7,473,197,276,41.6,105,21,84,20,0.18
183,1,"Goran Dragic","Phoenix Suns",52,171,49.7,136,0.795,171,61,110,35.7,39.8,0,0,35.7,135,47,88,34.8,36,14,22,38.9,0.21
183,31,"Terrence Ross","Toronto Raptors",86,210,35.2,167,0.795,210,77,133,36.7,39.8,0,0,36.7,164,64,100,39,46,13,33,28.3,0.22
185,32,"Mike Scott","Atlanta Hawks",79,29,10.5,23,0.793,29,10,19,34.5,37.9,0.03,3.4,34.5,20,8,12,40,9,2,7,22.2,0.31
186,12,"LaMarcus Aldridge","Portland Trail Blazers",76,226,33,179,0.792,226,85,141,37.6,38.9,0.01,1.3,37.6,212,79,133,37.3,14,6,8,42.9,0.06
187,3,"Dwyane Wade","Miami Heat",62,372,73.2,294,0.79,372,138,234,37.1,38.8,0.02,1.6,37.1,327,125,202,38.2,45,13,32,28.9,0.12
188,6,"Josh Smith","Detroit Pistons",28,19,12.9,15,0.789,19,7,12,36.8,36.8,0.05,5.3,36.8,18,7,11,38.9,1,0,1,0,0.05
188,7,"Goran Dragic","Miami Heat",26,76,50.7,60,0.789,76,28,48,36.8,39.5,0,0,36.8,62,24,38,38.7,14,4,10,28.6,0.18
190,18,"Matthew Dellavedova","Cleveland Cavaliers",87,87,29.2,68,0.782,87,27,60,31,38.5,0.01,1.1,31,45,14,31,31.1,42,13,29,31,0.48
191,23,"LeBron James","Cleveland Cavaliers",89,442,50.9,345,0.781,442,147,295,33.3,38.8,0,0.5,33.3,261,98,163,37.5,181,49,132,27.1,0.41
192,4,"Isaiah  Thomas","Phoenix Suns",46,150,44.9,117,0.78,150,50,100,33.3,39,0,0,33.3,97,33,64,34,53,17,36,32.1,0.35
193,7,"Ersan Ilyasova","Milwaukee Bucks",64,49,13.4,38,0.776,49,17,32,34.7,38.8,0,0,34.7,39,13,26,33.3,10,4,6,40,0.2
194,5,"Victor Oladipo","Orlando Magic",72,276,55.5,214,0.775,276,97,179,35.1,38.8,0,0,35.1,213,77,136,36.2,63,20,43,31.7,0.23
194,5,"Michael Carter-Williams","Milwaukee Bucks",31,89,66.4,69,0.775,89,34,55,38.2,38.2,0.02,2.2,38.2,86,34,52,39.5,3,0,3,0,0.03
196,12,"Jabari Parker","Milwaukee Bucks",25,44,47.8,34,0.773,44,17,27,38.6,38.6,0,0,38.6,44,17,27,38.6,0,0,0,,0
196,11,"Erick Green","Denver Nuggets",43,66,48.5,51,0.773,66,25,41,37.9,38.6,0,0,37.9,61,24,37,39.3,5,1,4,20,0.08
198,5,"DeMarre Carroll","Atlanta Hawks",86,70,15.8,54,0.771,70,23,47,32.9,38.6,0,0,32.9,40,15,25,37.5,30,8,22,26.7,0.43
199,5,"Gorgui Dieng","Minnesota Timberwolves",73,13,13,10,0.769,13,5,8,38.5,38.5,0,0,38.5,11,5,6,45.5,2,0,2,0,0.15
199,3,"Trey Burke","Utah Jazz",76,329,49,253,0.769,329,119,210,36.2,38.1,0.01,0.6,36.2,258,106,152,41.1,71,13,58,18.3,0.22
201,21,"Jimmy Butler","Chicago Bulls",77,245,42.3,188,0.767,245,86,159,35.1,37.3,0.02,2.4,35.1,209,75,134,35.9,36,11,25,30.6,0.15
202,5,"Carlos Boozer","Los Angeles Lakers",71,77,32.2,59,0.766,77,29,48,37.7,37.7,0.01,1.3,37.7,77,29,48,37.7,0,0,0,,0
203,7,"Lorenzo Brown","Minnesota Timberwolves",29,34,58.6,26,0.765,34,12,22,35.3,38.2,0,0,35.3,27,10,17,37,7,2,5,28.6,0.21
204,2,"John Wall","Washington Wizards",86,574,75.3,438,0.763,574,207,367,36.1,38,0.01,0.7,36.1,488,185,303,37.9,86,22,64,25.6,0.15
205,11,"Cleanthony Early","New York Knicks",39,25,19.1,19,0.76,25,9,16,36,38,0,0,36,23,8,15,34.8,2,1,1,50,0.08
206,9,"JaKarr Sampson","Philadelphia 76ers",74,29,19.2,22,0.759,29,10,19,34.5,37.9,0,0,34.5,20,8,12,40,9,2,7,22.2,0.31
207,10,"Nik Stauskas","Sacramento Kings",73,95,43.2,72,0.758,95,32,63,33.7,37.4,0.01,1.1,33.7,67,25,42,37.3,28,7,21,25,0.29
207,5,"J.J. Barea","Dallas Mavericks",82,198,64.7,150,0.758,198,65,133,32.8,37.9,0,0,32.8,115,45,70,39.1,83,20,63,24.1,0.42
209,10,"Alec Burks","Utah Jazz",27,94,59.9,71,0.755,94,33,61,35.1,37.8,0,0,35.1,78,28,50,35.9,16,5,11,31.3,0.17
210,21,"Iman Shumpert","New York Knicks",24,61,39.6,46,0.754,61,22,39,36.1,36.9,0.02,1.6,36.1,52,21,31,40.4,9,1,8,11.1,0.15
211,15,"Kemba Walker","Charlotte Hornets",62,409,65.8,308,0.753,409,140,269,34.2,37.4,0,0.5,34.2,303,114,189,37.6,106,26,80,24.5,0.26
212,15,"Jabari Brown","Los Angeles Lakers",19,32,33,24,0.75,32,11,21,34.4,37.5,0,0,34.4,25,9,16,36,7,2,5,28.6,0.22
212,9,"Martell Webster","Washington Wizards",34,24,33.8,18,0.75,24,8,16,33.3,37.5,0,0,33.3,20,6,14,30,4,2,2,50,0.17
212,24,"Anthony Bennett","Minnesota Timberwolves",57,16,10,12,0.75,16,6,10,37.5,37.5,0,0,37.5,15,6,9,40,1,0,1,0,0.06
212,13,"Paul George","Indiana Pacers",6,16,43.2,12,0.75,16,5,11,31.3,37.5,0,0,31.3,10,3,7,30,6,2,4,33.3,0.38
212,21,"Cory Jefferson","Brooklyn Nets",50,16,23.9,12,0.75,16,6,10,37.5,37.5,0,0,37.5,16,6,10,37.5,0,0,0,,0
217,5,"Steve Blake","Portland Trail Blazers",86,103,34.6,77,0.748,103,32,71,31.1,37.4,0,0,31.1,51,19,32,37.3,52,13,39,25,0.5
218,14,"Danny Green","San Antonio Spurs",88,170,28,127,0.747,170,53,117,31.2,37.4,0,0,31.2,89,32,57,36,81,21,60,25.9,0.48
218,8,"Spencer Dinwiddie","Detroit Pistons",34,79,76,59,0.747,79,24,55,30.4,36.7,0.01,1.3,30.4,39,14,25,35.9,40,10,30,25,0.51
220,0,"Shane Larkin","New York Knicks",76,110,47.6,82,0.745,110,40,70,36.4,37.3,0,0,36.4,83,38,45,45.8,27,2,25,7.4,0.25
220,33,"Marc Gasol","Memphis Grizzlies",92,55,13.8,41,0.745,55,20,35,36.4,37.3,0,0,36.4,49,19,30,38.8,6,1,5,16.7,0.11
222,3,"Bradley Beal","Washington Wizards",73,385,52.9,286,0.743,385,134,251,34.8,36.8,0.01,0.8,34.8,335,119,216,35.5,50,15,35,30,0.13
222,88,"Nicolas Batum","Portland Trail Blazers",76,167,32.4,124,0.743,167,54,113,32.3,37.1,0,0,32.3,118,38,80,32.2,49,16,33,32.7,0.29
224,9,"Jared Dudley","Milwaukee Bucks",78,58,16.6,43,0.741,58,21,37,36.2,37.1,0,0,36.2,57,20,37,35.1,1,1,0,100,0.02
225,20,"Tony Snell","Chicago Bulls",83,50,17.8,37,0.74,50,16,34,32,37,0,0,32,32,11,21,34.4,18,5,13,27.8,0.36
226,14,"DJ Augustin","Oklahoma City Thunder",28,57,47.5,42,0.737,57,16,41,28.1,36.8,0,0,28.1,21,6,15,28.6,36,10,26,27.8,0.63
226,34,"Willie Green","Orlando Magic",53,95,45.9,70,0.737,95,30,65,31.6,36.3,0.01,1.1,31.6,65,21,44,32.3,30,9,21,30,0.32
228,10,"Chase Budinger","Minnesota Timberwolves",67,34,15.2,25,0.735,34,12,22,35.3,35.3,0.03,2.9,35.3,31,12,19,38.7,3,0,3,0,0.09
229,17,"PJ Tucker","Phoenix Suns",78,64,18.1,47,0.734,64,22,42,34.4,36.7,0,0,34.4,53,19,34,35.8,11,3,8,27.3,0.17
230,3,"Nick Johnson","Houston Rockets",37,15,44.1,11,0.733,15,4,11,26.7,36.7,0,0,26.7,6,1,5,16.7,9,3,6,33.3,0.6
231,9,"Andre Iguodala","Golden State Warriors",98,123,29.6,90,0.732,123,41,82,33.3,36.2,0.02,1.6,33.3,97,34,63,35.1,26,7,19,26.9,0.21
232,3,"Dion Waiters","Oklahoma City Thunder",47,167,48,122,0.731,167,57,110,34.1,36.5,0.01,1.2,34.1,135,49,86,36.3,32,8,24,25,0.19
233,41,"Kelly Olynyk","Boston Celtics",68,63,22.3,46,0.73,63,22,41,34.9,36.5,0,0,34.9,50,20,30,40,13,2,11,15.4,0.21
233,5,"Marreese Speights","Golden State Warriors",86,74,21,54,0.73,74,26,48,35.1,35.8,0.01,1.4,35.1,71,25,46,35.2,3,1,2,33.3,0.04
235,15,"DeMarcus Cousins","Sacramento Kings",59,85,27.6,62,0.729,85,30,55,35.3,35.3,0.04,3.5,35.3,85,30,55,35.3,0,0,0,,0
236,1,"Jordan Hamilton","Los Angeles Clippers",14,11,39.3,8,0.727,11,3,8,27.3,36.4,0,0,27.3,7,1,6,14.3,4,2,2,50,0.36
237,21,"David West","Indiana Pacers",66,51,13.6,37,0.725,51,18,33,35.3,36.3,0.02,2,35.3,48,17,31,35.4,3,1,2,33.3,0.06
237,8,"Zach LaVine","Minnesota Timberwolves",77,255,62.3,185,0.725,255,85,170,33.3,36.1,0.01,0.8,33.3,201,71,130,35.3,54,14,40,25.9,0.21
239,14,"Gary Harris","Denver Nuggets",55,47,31.3,34,0.723,47,16,31,34,36.2,0,0,34,38,14,24,36.8,9,2,7,22.2,0.19
239,44,"Solomon Hill","Indiana Pacers",82,112,34.1,81,0.723,112,39,73,34.8,36.2,0,0,34.8,92,36,56,39.1,20,3,17,15,0.18
241,5,"Jannero Pargo","Charlotte Hornets",9,18,52.9,13,0.722,18,6,12,33.3,36.1,0,0,33.3,10,5,5,50,8,1,7,12.5,0.44
242,8,"Nate Robinson","Los Angeles Clippers",9,25,62.5,18,0.72,25,8,17,32,36,0,0,32,20,6,14,30,5,2,3,40,0.2
242,3,"Jordan Adams","Memphis Grizzlies",35,25,50,18,0.72,25,8,17,32,36,0,0,32,21,6,15,28.6,4,2,2,50,0.16
244,55,"ETwaun Moore","Chicago Bulls",59,32,45.1,23,0.719,32,11,21,34.4,35.9,0,0,34.4,30,10,20,33.3,2,1,1,50,0.06
244,12,"Kirk Hinrich","Chicago Bulls",76,135,44.4,97,0.719,135,44,91,32.6,35.9,0,0,32.6,105,35,70,33.3,30,9,21,30,0.22
246,21,"Wilson Chandler","Denver Nuggets",78,138,25,99,0.717,138,44,94,31.9,35.9,0,0,31.9,112,33,79,29.5,26,11,15,42.3,0.19
246,15,"Donald Sloan","Indiana Pacers",53,99,51,71,0.717,99,30,69,30.3,35.9,0,0,30.3,58,19,39,32.8,41,11,30,26.8,0.41
246,3,"OJ Mayo","Milwaukee Bucks",77,152,29.9,109,0.717,152,49,103,32.2,35.5,0.01,0.7,32.2,119,39,80,32.8,33,10,23,30.3,0.22
249,12,"Luc Mbah a Moute","Philadelphia 76ers",67,88,22.6,63,0.716,88,31,57,35.2,35.8,0,0,35.2,81,30,51,37,7,1,6,14.3,0.08
250,8,"Deron Williams","Brooklyn Nets",74,253,51.5,181,0.715,253,80,173,31.6,35.8,0,0,31.6,179,59,120,33,74,21,53,28.4,0.29
251,10,"Sergey Karasev","Brooklyn Nets",33,14,18.2,10,0.714,14,5,9,35.7,35.7,0,0,35.7,13,5,8,38.5,1,0,1,0,0.07
251,7,"JJ Hickson","Denver Nuggets",73,28,53.8,20,0.714,28,10,18,35.7,35.7,0,0,35.7,28,10,18,35.7,0,0,0,,0
251,40,"Udonis Haslem","Miami Heat",62,14,13.9,10,0.714,14,5,9,35.7,35.7,0,0,35.7,14,5,9,35.7,0,0,0,,0
254,9,"Ramon Sessions","Sacramento Kings",36,38,53.5,27,0.711,38,12,26,31.6,35.5,0,0,31.6,32,9,23,28.1,6,3,3,50,0.16
254,90,"Drew Gooden","Washington Wizards",61,38,16.5,27,0.711,38,13,25,34.2,35.5,0,0,34.2,35,12,23,34.3,3,1,2,33.3,0.08
254,5,"Josh Smith","Houston Rockets",72,38,11.6,27,0.711,38,10,28,26.3,35.5,0,0,26.3,18,3,15,16.7,20,7,13,35,0.53
257,42,"Lance Thomas","New York Knicks",40,69,39.7,49,0.71,69,24,45,34.8,34.8,0.01,1.4,34.8,68,24,44,35.3,1,0,1,0,0.01
257,8,"Luke Babbitt","New Orleans Pelicans",63,31,20.8,22,0.71,31,10,21,32.3,35.5,0,0,32.3,27,8,19,29.6,4,2,2,50,0.13
259,4,"Marcus Thornton","Boston Celtics",39,86,43.2,61,0.709,86,27,59,31.4,35.5,0,0,31.4,59,20,39,33.9,27,7,20,25.9,0.31
259,25,"Austin Rivers","Los Angeles Clippers",55,55,32.7,39,0.709,55,18,37,32.7,35.5,0,0,32.7,41,15,26,36.6,14,3,11,21.4,0.25
261,36,"Marcus Smart","Boston Celtics",71,113,31.6,80,0.708,113,34,79,30.1,35.4,0,0,30.1,63,22,41,34.9,50,12,38,24,0.44
262,19,"PJ Hairston","Charlotte Hornets",45,44,21.6,31,0.705,44,14,30,31.8,35.2,0,0,31.8,33,11,22,33.3,11,3,8,27.3,0.25
263,13,"Derrick Williams","Sacramento Kings",75,64,26.7,45,0.703,64,21,43,32.8,35.2,0,0,32.8,51,18,33,35.3,13,3,10,23.1,0.2
263,1,"Trevor Ariza","Houston Rockets",99,175,22.3,123,0.703,175,51,124,29.1,35.1,0,0,29.1,113,30,83,26.5,62,21,41,33.9,0.35
263,9,"Damjan Rudez","Indiana Pacers",68,37,16.4,26,0.703,37,12,25,32.4,35.1,0,0,32.4,25,10,15,40,12,2,10,16.7,0.32
266,11,"Meyers Leonard","Portland Trail Blazers",61,20,12,14,0.7,20,6,14,30,35,0,0,30,16,4,12,25,4,2,2,50,0.2
267,8,"Danilo Gallinari","Denver Nuggets",59,96,23.1,67,0.698,96,28,68,29.2,34.9,0,0,29.2,61,17,44,27.9,35,11,24,31.4,0.36
267,2,"Raymond Felton","Dallas Mavericks",32,43,57.3,30,0.698,43,13,30,30.2,34.9,0,0,30.2,29,9,20,31,14,4,10,28.6,0.33
269,8,"Tyler Johnson","Miami Heat",32,33,36.7,23,0.697,33,11,22,33.3,34.8,0,0,33.3,28,10,18,35.7,5,1,4,20,0.15
270,10,"DeMar DeRozan","Toronto Raptors",64,411,62.2,286,0.696,411,138,273,33.6,34.1,0.01,1.5,33.6,392,134,258,34.2,19,4,15,21.1,0.05
271,11,"Doug  McDermott","Chicago Bulls",39,13,22.4,9,0.692,13,4,9,30.8,34.6,0,0,30.8,10,3,7,30,3,1,2,33.3,0.23
271,2,"Patrick Beverley","Houston Rockets",56,65,18.1,45,0.692,65,18,47,27.7,34.6,0,0,27.7,27,9,18,33.3,38,9,29,23.7,0.58
273,8,"Rasual Butler","Washington Wizards",77,109,27,75,0.688,109,35,74,32.1,34.4,0,0,32.1,84,30,54,35.7,25,5,20,20,0.23
274,33,"Ryan Anderson","New Orleans Pelicans",65,134,27.5,92,0.687,134,41,93,30.6,33.6,0.01,1.5,30.6,97,33,64,34,37,8,29,21.6,0.28
275,15,"Vince Carter","Memphis Grizzlies",77,108,30.6,74,0.685,108,32,76,29.6,34.3,0,0,29.6,65,22,43,33.8,43,10,33,23.3,0.4
276,22,"Otto Porter Jr.","Washington Wizards",84,69,24.3,47,0.681,69,23,46,33.3,34.1,0,0,33.3,61,22,39,36.1,8,1,7,12.5,0.12
276,22,"Andre Miller","Sacramento Kings",30,47,67.1,32,0.681,47,16,31,34,34,0.02,2.1,34,41,16,25,39,6,0,6,0,0.13
278,9,"Rajon Rondo","Boston Celtics",22,56,60.2,38,0.679,56,18,38,32.1,33.9,0,0,32.1,45,16,29,35.6,11,2,9,18.2,0.2
279,20,"Jodie Meeks","Detroit Pistons",60,99,28.8,67,0.677,99,27,72,27.3,32.8,0.02,2,27.3,64,16,48,25,35,11,24,31.4,0.35
280,5,"Nate Robinson","Denver Nuggets",33,68,46.9,46,0.676,68,21,47,30.9,33.8,0,0,30.9,43,17,26,39.5,25,4,21,16,0.37
280,21,"Tayshaun Prince","Memphis Grizzlies",26,34,30.6,23,0.676,34,11,23,32.4,33.8,0,0,32.4,32,10,22,31.3,2,1,1,50,0.06
282,7,"Justin Holiday","Golden State Warriors",64,40,23.7,27,0.675,40,12,28,30,33.8,0,0,30,30,9,21,30,10,3,7,30,0.25
282,11,"Wesley Johnson","Los Angeles Lakers",76,209,39.2,141,0.675,209,66,143,31.6,33.3,0.01,1.4,31.6,175,59,116,33.7,34,7,27,20.6,0.16
282,44,"Nikola Mirotic","Chicago Bulls",93,126,29.6,85,0.675,126,35,91,27.8,33.7,0,0,27.8,53,20,33,37.7,73,15,58,20.5,0.58
285,0,"Aaron Gordon","Orlando Magic",48,27,31,18,0.667,27,9,18,33.3,33.3,0,0,33.3,25,9,16,36,2,0,2,0,0.07
285,35,"Kenneth Faried","Denver Nuggets",75,21,33.9,14,0.667,21,7,14,33.3,33.3,0,0,33.3,18,7,11,38.9,3,0,3,0,0.14
285,32,"Blake Griffin","Los Angeles Clippers",81,90,16.3,60,0.667,90,29,61,32.2,33.3,0,0,32.2,79,27,52,34.2,11,2,9,18.2,0.12
285,32,"James Ennis","Miami Heat",62,27,20.6,18,0.667,27,8,19,29.6,33.3,0,0,29.6,21,6,15,28.6,6,2,4,33.3,0.22
285,9,"Serge Ibaka","Oklahoma City Thunder",64,27,5.4,18,0.667,27,9,18,33.3,33.3,0,0,33.3,25,9,16,36,2,0,2,0,0.07
285,30,"Jon Leuer","Memphis Grizzlies",67,18,12.7,12,0.667,18,6,12,33.3,33.3,0,0,33.3,18,6,12,33.3,0,0,0,,0
291,2,"Elfrid Payton","Orlando Magic",82,122,69.3,81,0.664,122,40,82,32.8,32.8,0.02,2.5,32.8,115,40,75,34.8,7,0,7,0,0.06
292,3,"Dion Waiters","Cleveland Cavaliers",33,89,45.9,59,0.663,89,28,61,31.5,33.1,0,0,31.5,77,25,52,32.5,12,3,9,25,0.13
293,22,"Chris Copeland","Indiana Pacers",50,41,20.5,27,0.659,41,11,30,26.8,31.7,0.02,2.4,26.8,23,7,16,30.4,18,4,14,22.2,0.44
294,32,"Jeff Green","Memphis Grizzlies",56,125,45.8,82,0.656,125,35,90,28,32.8,0,0,28,93,23,70,24.7,32,12,20,37.5,0.26
295,1,"Lance Stephenson","Charlotte Hornets",61,214,66,140,0.654,214,68,146,31.8,32.2,0.02,1.9,31.8,197,66,131,33.5,17,2,15,11.8,0.08
296,31,"Hollis Thompson","Philadelphia 76ers",72,46,12.5,30,0.652,46,13,33,28.3,32.6,0,0,28.3,32,9,23,28.1,14,4,10,28.6,0.3
297,22,"Tayshaun Prince","Detroit Pistons",23,40,36,26,0.65,40,13,27,32.5,32.5,0,0,32.5,39,13,26,33.3,1,0,1,0,0.03
297,1,"Kyle  Anderson","San Antonio Spurs",33,20,46.5,13,0.65,20,6,14,30,30,0.05,5,30,19,6,13,31.6,1,0,1,0,0.05
299,99,"Jae Crowder","Boston Celtics",61,77,25.8,50,0.649,77,25,52,32.5,32.5,0.01,1.3,32.5,66,25,41,37.9,11,0,11,0,0.14
299,27,"Jordan Hill","Los Angeles Lakers",70,37,10.4,24,0.649,37,12,25,32.4,32.4,0,0,32.4,36,12,24,33.3,1,0,1,0,0.03
301,17,"Garrett Temple","Washington Wizards",56,34,27,22,0.647,34,10,24,29.4,32.4,0,0,29.4,27,8,19,29.6,7,2,5,28.6,0.21
302,20,"Manu Ginobili","San Antonio Spurs",77,124,36.3,80,0.645,124,31,93,25,32.3,0.01,0.8,25,48,13,35,27.1,76,18,58,23.7,0.61
303,5,"Henry Walker","Miami Heat",24,14,10.3,9,0.643,14,4,10,28.6,32.1,0,0,28.6,6,3,3,50,8,1,7,12.5,0.57
303,8,"Quincy Pondexter","Memphis Grizzlies",30,14,16.1,9,0.643,14,4,10,28.6,32.1,0,0,28.6,5,3,2,60,9,1,8,11.1,0.64
305,11,"Brandon Knight","Phoenix Suns",11,53,48.2,34,0.642,53,15,38,28.3,32.1,0,0,28.3,36,11,25,30.6,17,4,13,23.5,0.32
306,33,"Robert Covington","Philadelphia 76ers",70,78,15.5,50,0.641,78,20,58,25.6,32.1,0,0,25.6,44,10,34,22.7,34,10,24,29.4,0.44
307,70,"Luigi Datome","Boston Celtics",21,25,38.5,16,0.64,25,8,17,32,32,0,0,32,22,8,14,36.4,3,0,3,0,0.12
308,27,"Larry Drew","Philadelphia 76ers",12,22,44,14,0.636,22,6,16,27.3,29.5,0.05,4.5,27.3,15,5,10,33.3,7,1,6,14.3,0.32
309,33,"Corey Brewer","Houston Rockets",73,97,28.8,61,0.629,97,28,69,28.9,31.4,0,0,28.9,73,23,50,31.5,24,5,19,20.8,0.25
309,77,"Andrea Bargnani","New York Knicks",29,35,17.1,22,0.629,35,11,24,31.4,31.4,0,0,31.4,35,11,24,31.4,0,0,0,,0
311,1,"Alexey Shved","New York Knicks",16,51,53.7,32,0.627,51,12,39,23.5,31.4,0.02,2,23.5,21,4,17,19,30,8,22,26.7,0.59
312,40,"Cody Zeller","Charlotte Hornets",62,16,10.7,10,0.625,16,5,11,31.3,31.3,0,0,31.3,16,5,11,31.3,0,0,0,,0
313,33,"Thaddeus Young","Minnesota Timberwolves",48,61,28.4,38,0.623,61,19,42,31.1,31.1,0,0,31.1,59,19,40,32.2,2,0,2,0,0.03
313,9,"Rajon Rondo","Dallas Mavericks",48,106,49.5,66,0.623,106,32,74,30.2,31.1,0,0,30.2,98,30,68,30.6,8,2,6,25,0.08
315,34,"Giannis Antetokounmpo","Milwaukee Bucks",87,116,42.3,72,0.621,116,35,81,30.2,30.6,0.01,0.9,30.2,98,34,64,34.7,18,1,17,5.6,0.16
316,15,"Derrick Favors","Utah Jazz",74,21,10.4,13,0.619,21,6,15,28.6,28.6,0.05,4.8,28.6,19,6,13,31.6,2,0,2,0,0.1
317,24,"Kent  Bazemore","Atlanta Hawks",91,55,27.5,34,0.618,55,14,41,25.5,30,0.02,1.8,25.5,34,9,25,26.5,21,5,16,23.8,0.38
318,33,"Mirza Teletovic","Brooklyn Nets",43,28,12.3,17,0.607,28,7,21,25,30.4,0,0,25,16,4,12,25,12,3,9,25,0.43
318,22,"Andrew  Wiggins","Minnesota Timberwolves",82,211,45.6,128,0.607,211,62,149,29.4,29.9,0.01,0.9,29.4,190,60,130,31.6,21,2,19,9.5,0.1
320,97,"Johnny OBryant","Milwaukee Bucks",35,10,14.3,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
320,9,"Pablo Prigioni","New York Knicks",43,40,29.9,24,0.6,40,10,30,25,30,0,0,25,13,6,7,46.2,27,4,23,14.8,0.68
320,15,"Mario Chalmers","Miami Heat",80,115,34.4,69,0.6,115,32,83,27.8,30,0,0,27.8,63,27,36,42.9,52,5,47,9.6,0.45
320,13,"Joakim Noah","Chicago Bulls",79,10,11.5,6,0.6,10,3,7,30,30,0,0,30,8,3,5,37.5,2,0,2,0,0.2
320,13,"Kevin Seraphin","Washington Wizards",85,10,12.8,6,0.6,10,3,7,30,30,0,0,30,8,3,5,37.5,2,0,2,0,0.2
325,16,"Pau Gasol","Chicago Bulls",88,52,11.9,31,0.596,52,15,37,28.8,28.8,0.02,1.9,28.8,50,15,35,30,2,0,2,0,0.04
325,1,"Ish Smith","Philadelphia 76ers",25,47,51.1,28,0.596,47,12,35,25.5,28.7,0.02,2.1,25.5,35,9,26,25.7,12,3,9,25,0.26
327,9,"Jae Crowder","Dallas Mavericks",25,17,29.3,10,0.588,17,5,12,29.4,29.4,0,0,29.4,13,5,8,38.5,4,0,4,0,0.24
327,1,"Tony Wroten","Philadelphia 76ers",30,51,34.2,30,0.588,51,10,41,19.6,29.4,0,0,19.6,5,0,5,0,46,10,36,21.7,0.9
329,3,"James Johnson","Toronto Raptors",72,29,31.2,17,0.586,29,8,21,27.6,29.3,0,0,27.6,24,7,17,29.2,5,1,4,20,0.17
330,39,"Jerami Grant","Philadelphia 76ers",65,19,10.2,11,0.579,19,5,14,26.3,26.3,0.05,5.3,26.3,15,5,10,33.3,4,0,4,0,0.21
331,8,"Channing Frye","Orlando Magic",75,33,7.7,19,0.576,33,9,24,27.3,28.8,0,0,27.3,23,8,15,34.8,10,1,9,10,0.3
332,14,"KJ McDaniels","Philadelphia 76ers",52,61,30.8,35,0.574,61,16,45,26.2,28.7,0,0,26.2,47,13,34,27.7,14,3,11,21.4,0.23
333,33,"Dante Cunningham","New Orleans Pelicans",70,21,9.4,12,0.571,21,6,15,28.6,28.6,0,0,28.6,18,6,12,33.3,3,0,3,0,0.14
333,42,"Nene Hilario","Washington Wizards",77,14,6.9,8,0.571,14,4,10,28.6,28.6,0,0,28.6,13,4,9,30.8,1,0,1,0,0.07
333,4,"Robbie Hummel","Minnesota Timberwolves",45,14,10.9,8,0.571,14,4,10,28.6,28.6,0,0,28.6,14,4,10,28.6,0,0,0,,0
