sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
332,35,"Christian Wood","Dallas Mavericks",67,69,20.1,41,0.594,69,16,53,23.2,28.3,0.04,4.3,23.2,30,9,21,30,39,7,32,17.9,0.57
333,35,"Romeo Langford","San Antonio Spurs",43,17,21.8,10,0.588,17,5,12,29.4,29.4,0,0,29.4,14,5,9,35.7,3,0,3,0,0.18
333,21,"Patrick Beverley","Chicago Bulls",24,17,18.7,10,0.588,17,4,13,23.5,29.4,0,0,23.5,2,2,0,100,15,2,13,13.3,0.88
335,20,"Kevin Knox II","Detroit Pistons",42,19,15.1,11,0.579,19,5,14,26.3,28.9,0,0,26.3,9,4,5,44.4,10,1,9,10,0.53
335,11,"Josh Hart","Portland Trail Blazers",51,38,26.8,22,0.579,38,10,28,26.3,27.6,0.03,2.6,26.3,28,9,19,32.1,10,1,9,10,0.26
337,25,"Reggie Bullock","Dallas Mavericks",78,35,8.4,20,0.571,35,9,26,25.7,28.6,0,0,25.7,17,7,10,41.2,18,2,16,11.1,0.51
337,35,"Marvin Bagley III","Detroit Pistons",42,21,22.8,12,0.571,21,5,16,23.8,28.6,0,0,23.8,11,3,8,27.3,10,2,8,20,0.48
339,5,"Malik Beasley","Los Angeles Lakers",38,60,24.8,33,0.55,60,12,48,20,27.5,0,0,20,23,3,20,13,37,9,28,24.3,0.62
339,41,"Trey Lyles","Sacramento Kings",81,20,7.4,11,0.55,20,4,16,20,27.5,0,0,20,3,1,2,33.3,17,3,14,17.6,0.85
341,3,"Jake LaRavia","Memphis Grizzlies",35,11,15.5,6,0.545,11,2,9,18.2,27.3,0,0,18.2,0,0,0,,11,2,9,18.2,1
342,11,"John Wall","Los Angeles Clippers",34,96,51.3,51,0.531,96,25,71,26,26.6,0,0,26,76,24,52,31.6,20,1,19,5,0.21
342,2,"Miles McBride","New York Knicks",72,49,29.7,26,0.531,49,11,38,22.4,26.5,0,0,22.4,24,7,17,29.2,25,4,21,16,0.51
344,11,"Dyson Daniels","New Orleans Pelicans",59,17,18.5,9,0.529,17,3,14,17.6,26.5,0,0,17.6,3,0,3,0,14,3,11,21.4,0.82
345,13,"Jordan Nwora","Milwaukee Bucks",38,36,28.6,19,0.528,36,8,28,22.2,26.4,0,0,22.2,22,5,17,22.7,14,3,11,21.4,0.39
346,8,"Dennis Smith Jr.","Charlotte Hornets",54,124,56.4,65,0.524,124,32,92,25.8,26.2,0,0,25.8,107,31,76,29,17,1,16,5.9,0.14
347,14,"Blake Wesley","San Antonio Spurs",37,50,51.5,26,0.52,50,11,39,22,25,0.02,2,22,42,8,34,19,8,3,5,37.5,0.16
348,26,"Justise Winslow","Portland Trail Blazers",29,12,19.4,6,0.5,12,3,9,25,25,0,0,25,11,3,8,27.3,1,0,1,0,0.08
348,12,"Oshae Brissett","Indiana Pacers",65,18,11,9,0.5,18,3,15,16.7,25,0,0,16.7,7,0,7,0,11,3,8,27.3,0.61
348,8,"Lamar Stevens","Cleveland Cavaliers",64,48,33.1,24,0.5,48,12,36,25,25,0,0,25,44,12,32,27.3,4,0,4,0,0.08
348,28,"Alperen Sengun","Houston Rockets",75,12,15.4,6,0.5,12,3,9,25,25,0,0,25,9,3,6,33.3,3,0,3,0,0.25
348,7,"Patrick Baldwin Jr.","Golden State Warriors",34,10,10.8,5,0.5,10,2,8,20,25,0,0,20,6,1,5,16.7,4,1,3,25,0.4
353,10,"Damion Lee","Phoenix Suns",82,65,20.7,32,0.492,65,15,50,23.1,24.6,0,0,23.1,47,13,34,27.7,18,2,16,11.1,0.28
354,45,"Dalano Banton","Toronto Raptors",31,30,43.5,14,0.467,30,6,24,20,23.3,0,0,20,18,4,14,22.2,12,2,10,16.7,0.4
355,9,"Nikola Vucevic","Chicago Bulls",84,22,4.5,10,0.455,22,5,17,22.7,22.7,0,0,22.7,22,5,17,22.7,0,0,0,,0
355,8,"Naji Marshall","New Orleans Pelicans",78,44,18,20,0.455,44,9,35,20.5,21.6,0.02,2.3,20.5,25,8,17,32,19,1,18,5.3,0.43
357,3,"Chuma Okeke","Orlando Magic",27,18,18.9,8,0.444,18,3,15,16.7,22.2,0,0,16.7,7,1,6,14.3,11,2,9,18.2,0.61
358,2,"Herbert Jones","New Orleans Pelicans",67,16,7.8,7,0.438,16,3,13,18.8,21.9,0,0,18.8,13,2,11,15.4,3,1,2,33.3,0.19
359,8,"Kevon Harris","Orlando Magic",34,14,29.8,6,0.429,14,2,12,14.3,21.4,0,0,14.3,3,0,3,0,11,2,9,18.2,0.79
360,17,"Tari Eason","Houston Rockets",82,27,13.9,11,0.407,27,5,22,18.5,20.4,0,0,18.5,17,4,13,23.5,10,1,9,10,0.37
361,41,"Gorgui Dieng","San Antonio Spurs",31,32,37.2,12,0.375,32,5,27,15.6,18.8,0,0,15.6,8,3,5,37.5,24,2,22,8.3,0.75
362,31,"Keita Bates-Diop","San Antonio Spurs",67,14,9.5,5,0.357,14,2,12,14.3,17.9,0,0,14.3,6,1,5,16.7,8,1,7,12.5,0.57
363,18,"Yuta Watanabe","Brooklyn Nets",59,17,11.1,6,0.353,17,3,14,17.6,17.6,0,0,17.6,12,3,9,25,5,0,5,0,0.29
364,13,"Ousmane Dieng","Oklahoma City Thunder",40,23,21.1,7,0.304,23,3,20,13,15.2,0,0,13,9,2,7,22.2,14,1,13,7.1,0.61
365,8,"Trevelin Queen","Indiana Pacers",7,10,58.8,3,0.3,10,1,9,10,15,0,0,10,1,0,1,0,9,1,8,11.1,0.9
365,51,"Ryan Arcidiacono","Portland Trail Blazers",9,10,40,3,0.3,10,1,9,10,15,0,0,10,5,0,5,0,5,1,4,20,0.5
367,55,"Darius Bazley","Oklahoma City Thunder",36,12,21.1,3,0.25,12,1,11,8.3,12.5,0,0,8.3,10,0,10,0,2,1,1,50,0.17
368,11,"Naz Reid","Minnesota Timberwolves",68,15,6.8,3,0.2,15,1,14,6.7,10,0,0,6.7,1,0,1,0,14,1,13,7.1,0.93
369,37,"Matt Ryan","Los Angeles Lakers",12,11,23.4,2,0.182,11,1,10,9.1,9.1,0,0,9.1,9,1,8,11.1,2,0,2,0,0.18
369,2,"Xavier Tillman","Memphis Grizzlies",67,11,35.5,2,0.182,11,1,10,9.1,9.1,0,0,9.1,7,1,6,14.3,4,0,4,0,0.36
