sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
333,9,"RJ Barrett","Toronto Raptors",58,66,19.2,45,0.682,66,19,47,28.8,33.3,0.02,1.5,28.8,36,13,23,36.1,30,6,24,20,0.45
334,11,"Brook Lopez","Milwaukee Bucks",86,28,6.7,19,0.679,28,8,20,28.6,33.9,0,0,28.6,19,5,14,26.3,9,3,6,33.3,0.32
335,14,"Terance Mann","Los Angeles Clippers",37,58,52.7,39,0.672,58,17,41,29.3,33.6,0,0,29.3,34,12,22,35.3,24,5,19,20.8,0.41
336,9,"Kelly Oubre Jr.","Philadelphia 76ers",60,109,34.6,73,0.67,109,33,76,30.3,33,0.01,0.9,30.3,70,27,43,38.6,39,6,33,15.4,0.36
337,1,"Jonathan Kuminga","Golden State Warriors",55,131,46.8,87,0.664,131,41,90,31.3,33.2,0,0,31.3,101,36,65,35.6,30,5,25,16.7,0.23
338,12,"Taurean Prince","Milwaukee Bucks",86,86,22.8,57,0.663,86,22,64,25.6,33.1,0,0,25.6,28,9,19,32.1,58,13,45,22.4,0.67
339,8,"Isaiah Collier","Utah Jazz",71,129,58.1,85,0.659,129,34,95,26.4,32.6,0.01,0.8,26.4,52,18,34,34.6,77,16,61,20.8,0.6
340,21,"Rayan Rupert","Portland Trail Blazers",52,23,33.3,15,0.652,23,6,17,26.1,32.6,0,0,26.1,8,3,5,37.5,15,3,12,20,0.65
341,45,"Keon Johnson","Brooklyn Nets",79,111,25.2,72,0.649,111,28,83,25.2,32.4,0,0,25.2,31,12,19,38.7,80,16,64,20,0.72
342,23,"Draymond Green","Golden State Warriors",82,17,5.1,11,0.647,17,5,12,29.4,32.4,0,0,29.4,8,4,4,50,9,1,8,11.1,0.53
342,23,"Jamal Shead","Toronto Raptors",75,85,34.3,55,0.647,85,20,65,23.5,32.4,0,0,23.5,23,5,18,21.7,62,15,47,24.2,0.73
344,7,"Chet Holmgren","Oklahoma City Thunder",55,69,25,44,0.638,69,19,50,27.5,31.9,0,0,27.5,56,13,43,23.2,13,6,7,46.2,0.19
345,15,"Malcolm Brogdon","Washington Wizards",24,49,57,31,0.633,49,14,35,28.6,31.6,0,0,28.6,30,11,19,36.7,19,3,16,15.8,0.39
346,14,"Ricky Council IV","Philadelphia 76ers",73,89,36.2,56,0.629,89,23,66,25.8,31.5,0,0,25.8,31,13,18,41.9,58,10,48,17.2,0.65
347,20,"Alexandre Sarr","Washington Wizards",67,60,14.6,37,0.617,60,17,43,28.3,30.8,0,0,28.3,46,14,32,30.4,14,3,11,21.4,0.23
348,50,"Jeremiah Robinson-Earl","New Orleans Pelicans",66,36,18.3,22,0.611,36,11,25,30.6,30.6,0,0,30.6,27,11,16,40.7,9,0,9,0,0.25
349,1,"Jalen Johnson","Atlanta Hawks",36,51,26.7,31,0.608,51,14,37,27.5,30.4,0,0,27.5,36,11,25,30.6,15,3,12,20,0.29
350,21,"Joel Embiid","Philadelphia 76ers",19,56,36.4,34,0.607,56,16,40,28.6,28.6,0.04,3.6,28.6,51,16,35,31.4,5,0,5,0,0.09
351,4,"Elfrid Payton","New Orleans Pelicans",18,10,71.4,6,0.6,10,3,7,30,30,0,0,30,7,3,4,42.9,3,0,3,0,0.3
351,5,"Hunter Tyson","Denver Nuggets",56,15,16.5,9,0.6,15,4,11,26.7,30,0,0,26.7,6,3,3,50,9,1,8,11.1,0.6
351,24,"Kris Murray","Portland Trail Blazers",69,15,12.4,9,0.6,15,3,12,20,30,0,0,20,0,0,0,,15,3,12,20,1
354,32,"Dean Wade","Cleveland Cavaliers",68,12,5,7,0.583,12,3,9,25,29.2,0,0,25,6,2,4,33.3,6,1,5,16.7,0.5
354,8,"Kristaps Porzingis","Boston Celtics",53,48,14.8,28,0.583,48,13,35,27.1,29.2,0,0,27.1,34,11,23,32.4,14,2,12,14.3,0.29
356,22,"Lester Quinones","New Orleans Pelicans",9,21,45.7,12,0.571,21,4,17,19,28.6,0,0,19,5,0,5,0,16,4,12,25,0.76
356,9,"Trendon Watford","Brooklyn Nets",44,21,22.3,12,0.571,21,4,17,19,28.6,0,0,19,4,0,4,0,17,4,13,23.5,0.81
358,14,"Blake Wesley","San Antonio Spurs",58,23,29.1,13,0.565,23,6,17,26.1,28.3,0.04,4.3,26.1,19,5,14,26.3,4,1,3,25,0.17
359,10,"Jeremy Sochan","San Antonio Spurs",54,16,14.8,9,0.563,16,4,12,25,28.1,0,0,25,10,3,7,30,6,1,5,16.7,0.38
359,5,"Derrick Jones Jr.","Los Angeles Clippers",84,32,12.4,18,0.563,32,8,24,25,26.6,0.03,3.1,25,18,7,11,38.9,14,1,13,7.1,0.44
361,34,"Wendell Carter Jr.","Orlando Magic",74,29,13.6,16,0.552,29,8,21,27.6,27.6,0,0,27.6,26,8,18,30.8,3,0,3,0,0.1
362,21,"Noah Clowney","Brooklyn Nets",46,22,8.3,12,0.545,22,4,18,18.2,27.3,0,0,18.2,5,0,5,0,17,4,13,23.5,0.77
363,9,"Pelle Larsson","Miami Heat",59,15,14.2,8,0.533,15,3,12,20,26.7,0,0,20,3,1,2,33.3,12,2,10,16.7,0.8
364,8,"Peyton Watson","Denver Nuggets",82,27,14.8,14,0.519,27,6,21,22.2,25.9,0,0,22.2,18,4,14,22.2,9,2,7,22.2,0.33
365,20,"Jaylen Nowell","New Orleans Pelicans",8,31,60.8,16,0.516,31,8,23,25.8,25.8,0,0,25.8,24,8,16,33.3,7,0,7,0,0.23
366,41,"Trey Lyles","Sacramento Kings",70,15,6,7,0.467,15,3,12,20,23.3,0,0,20,4,2,2,50,11,1,10,9.1,0.73
367,22,"Devin Carter","Sacramento Kings",37,26,38.2,12,0.462,26,4,22,15.4,23.1,0,0,15.4,4,0,4,0,22,4,18,18.2,0.85
368,17,"Garrett Temple","Toronto Raptors",28,11,31.4,5,0.455,11,2,9,18.2,22.7,0,0,18.2,6,1,5,16.7,5,1,4,20,0.45
368,7,"Dalen Terry","Chicago Bulls",74,11,9.8,5,0.455,11,2,9,18.2,22.7,0,0,18.2,5,1,4,20,6,1,5,16.7,0.55
370,22,"Jalen Wilson","Brooklyn Nets",79,29,7.7,13,0.448,29,5,24,17.2,22.4,0,0,17.2,11,2,9,18.2,18,3,15,16.7,0.62
371,11,"Jaime Jaquez Jr.","Miami Heat",70,39,26.7,17,0.436,39,7,32,17.9,21.8,0,0,17.9,20,4,16,20,19,3,16,15.8,0.49
372,33,"Jake LaRavia","Sacramento Kings",19,14,25,6,0.429,14,2,12,14.3,21.4,0,0,14.3,4,0,4,0,10,2,8,20,0.71
373,5,"Cody Williams","Utah Jazz",50,22,14.4,9,0.409,22,4,18,18.2,20.5,0,0,18.2,16,3,13,18.8,6,1,5,16.7,0.27
374,13,"Tyler Kolek","New York Knicks",44,15,27.8,6,0.4,15,3,12,20,20,0,0,20,5,3,2,60,10,0,10,0,0.67
374,9,"Wendell Moore Jr.","Charlotte Hornets",16,10,27.8,4,0.4,10,2,8,20,20,0,0,20,7,2,5,28.6,3,0,3,0,0.3
374,88,"Markieff Morris","Los Angeles Lakers",8,10,29.4,4,0.4,10,2,8,20,20,0,0,20,9,2,7,22.2,1,0,1,0,0.1
374,88,"Markieff Morris","Dallas Mavericks",7,10,52.6,4,0.4,10,2,8,20,20,0,0,20,6,2,4,33.3,4,0,4,0,0.4
378,9,"Ausar Thompson","Detroit Pistons",65,33,42.3,13,0.394,33,6,27,18.2,19.7,0.03,3,18.2,25,5,20,20,8,1,7,12.5,0.24
379,1,"Ziaire Williams","Brooklyn Nets",63,41,12.7,16,0.39,41,7,34,17.1,19.5,0,0,17.1,17,5,12,29.4,24,2,22,8.3,0.59
380,9,"Justin Champagnie","Washington Wizards",62,17,8.6,6,0.353,17,2,15,11.8,17.6,0,0,11.8,0,0,0,,17,2,15,11.8,1
381,1,"Jonathan Isaac","Orlando Magic",77,19,10.6,6,0.316,19,3,16,15.8,15.8,0,0,15.8,13,3,10,23.1,6,0,6,0,0.32
382,12,"Max Christie","Los Angeles Lakers",46,39,21.1,12,0.308,39,5,34,12.8,14.1,0.03,2.6,12.8,21,4,17,19,18,1,17,5.6,0.46
383,7,"Damion Baugh","Charlotte Hornets",15,10,16.7,3,0.3,10,1,9,10,15,0,0,10,1,0,1,0,9,1,8,11.1,0.9
384,8,"Olivier-Maxence Prosper","Dallas Mavericks",52,17,23.6,4,0.235,17,2,15,11.8,11.8,0,0,11.8,12,2,10,16.7,5,0,5,0,0.29
385,0,"Dariq Whitehead","Brooklyn Nets",20,13,16.5,3,0.231,13,1,12,7.7,11.5,0,0,7.7,4,0,4,0,9,1,8,11.1,0.69
385,10,"Damion Lee","Phoenix Suns",26,13,29.5,3,0.231,13,1,12,7.7,11.5,0,0,7.7,6,0,6,0,7,1,6,14.3,0.54
387,1,"Terrence Shannon Jr.","Minnesota Timberwolves",41,12,25,2,0.167,12,1,11,8.3,8.3,0,0,8.3,8,1,7,12.5,4,0,4,0,0.33
388,55,"Delon Wright","Milwaukee Bucks",26,15,29.4,2,0.133,15,1,14,6.7,6.7,0,0,6.7,2,1,1,50,13,0,13,0,0.87
389,4,"Reece Beekman","Brooklyn Nets",34,16,30.2,0,0,16,0,16,0,0,0,0,0,11,0,11,0,5,0,5,0,0.31
389,2,"Jonathan Mogbo","Toronto Raptors",63,15,16.5,0,0,15,0,15,0,0,0,0,0,10,0,10,0,5,0,5,0,0.33
