sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
165,0,"Nick Young","Los Angeles Lakers",54,177,50.9,143,0.808,177,59,118,33.3,40.1,0.01,0.6,33.3,99,35,64,35.4,78,24,54,30.8,0.44
166,9,"Pablo Prigioni","Los Angeles Clippers",64,57,50.9,46,0.807,57,17,40,29.8,40.4,0,0,29.8,15,5,10,33.3,42,12,30,28.6,0.74
167,21,"Jimmy Butler","Chicago Bulls",67,344,61,277,0.805,344,127,217,36.9,40,0.01,0.9,36.9,280,106,174,37.9,64,21,43,32.8,0.19
168,7,"Justin Holiday","Chicago Bulls",27,46,48.4,37,0.804,46,16,30,34.8,38,0.04,4.3,34.8,33,13,20,39.4,13,3,10,23.1,0.28
168,4,"Paul Millsap","Atlanta Hawks",91,107,24.3,86,0.804,107,39,68,36.4,38.3,0.07,7.5,36.4,90,35,55,38.9,17,4,13,23.5,0.16
170,18,"Sasha Vujacic","New York Knicks",61,61,25.2,49,0.803,61,21,40,34.4,39.3,0.03,3.3,34.4,45,15,30,33.3,16,6,10,37.5,0.26
171,6,"Kristaps Porzingis","New York Knicks",72,106,22.6,85,0.802,106,40,66,37.7,39.2,0.02,1.9,37.7,95,37,58,38.9,11,3,8,27.3,0.1
171,1,"Derrick Rose","Chicago Bulls",66,338,69.8,271,0.802,338,132,206,39.1,40.1,0,0.3,39.1,298,125,173,41.9,40,7,33,17.5,0.12
171,10,"Marcus Thornton","Houston Rockets",47,131,42.7,105,0.802,131,46,85,35.1,40.1,0,0,35.1,80,33,47,41.3,51,13,38,25.5,0.39
174,11,"Enes Kanter","Oklahoma City Thunder",100,10,7,8,0.8,10,4,6,40,40,0,0,40,7,4,3,57.1,3,0,3,0,0.3
174,27,"Zaza Pachulia","Dallas Mavericks",81,10,11.9,8,0.8,10,4,6,40,40,0,0,40,7,4,3,57.1,3,0,3,0,0.3
174,19,"Beno Udrih","Memphis Grizzlies",8,20,62.5,16,0.8,20,8,12,40,40,0,0,40,17,8,9,47.1,3,0,3,0,0.15
174,42,"Elton Brand","Philadelphia 76ers",17,10,28.6,8,0.8,10,4,6,40,40,0,0,40,10,4,6,40,0,0,0,,0
174,10,"DeMar DeRozan","Toronto Raptors",98,650,66.9,520,0.8,650,255,395,39.2,39.5,0.01,1.2,39.2,616,251,365,40.7,34,4,30,11.8,0.05
174,90,"Drew Gooden","Washington Wizards",30,10,15.2,8,0.8,10,4,6,40,40,0.1,10,40,10,4,6,40,0,0,0,,0
180,8,"Zach LaVine","Minnesota Timberwolves",82,378,62.8,302,0.799,378,129,249,34.1,39.9,0,0,34.1,252,85,167,33.7,126,44,82,34.9,0.33
181,30,"Seth Curry","Sacramento Kings",44,74,44,59,0.797,74,25,49,33.8,39.9,0,0,33.8,46,16,30,34.8,28,9,19,32.1,0.38
181,14,"Ronnie Price","Phoenix Suns",62,74,30.5,59,0.797,74,25,49,33.8,39.2,0.01,1.4,33.8,39,17,22,43.6,35,8,27,22.9,0.47
183,1,"Chris Bosh","Miami Heat",54,101,20.2,80,0.792,101,39,62,38.6,39.6,0.02,2,38.6,95,37,58,38.9,6,2,4,33.3,0.06
183,13,"Marcus Morris","Detroit Pistons",84,293,44.2,232,0.792,293,110,183,37.5,39.4,0.01,0.7,37.5,250,99,151,39.6,43,11,32,25.6,0.15
183,33,"Wesley Johnson","Los Angeles Clippers",86,72,16.6,57,0.792,72,26,46,36.1,38.2,0.03,2.8,36.1,59,23,36,39,13,3,10,23.1,0.18
183,19,"Jerryd Bayless","Milwaukee Bucks",52,96,30.8,76,0.792,96,33,63,34.4,39.6,0,0,34.4,61,23,38,37.7,35,10,25,28.6,0.36
187,14,"Gerald Green","Miami Heat",81,191,40,151,0.791,191,67,124,35.1,39,0.01,1,35.1,142,52,90,36.6,49,15,34,30.6,0.26
188,22,"Otto Porter Jr.","Washington Wizards",75,114,24.1,90,0.789,114,45,69,39.5,39.5,0,0,39.5,104,45,59,43.3,10,0,10,0,0.09
188,8,"Shelvin Mack","Utah Jazz",28,90,59.2,71,0.789,90,29,61,32.2,39.4,0,0,32.2,53,16,37,30.2,37,13,24,35.1,0.41
188,23,"Ben McLemore","Sacramento Kings",68,71,25.9,56,0.789,71,25,46,35.2,39.4,0.03,2.8,35.2,56,19,37,33.9,15,6,9,40,0.21
191,18,"Matthew Dellavedova","Cleveland Cavaliers",96,122,35.6,96,0.787,122,37,85,30.3,39.3,0,0,30.3,58,15,43,25.9,64,22,42,34.4,0.52
192,24,"Norman Powell","Toronto Raptors",67,70,39.8,55,0.786,70,26,44,37.1,39.3,0,0,37.1,51,23,28,45.1,19,3,16,15.8,0.27
193,7,"Brandon Jennings","Detroit Pistons",23,65,67.7,51,0.785,65,19,46,29.2,39.2,0,0,29.2,18,6,12,33.3,47,13,34,27.7,0.72
194,10,"Evan Fournier","Orlando Magic",79,190,35.6,149,0.784,190,61,129,32.1,39.2,0,0,32.1,110,34,76,30.9,80,27,53,33.8,0.42
194,9,"Rajon Rondo","Sacramento Kings",72,162,47.4,127,0.784,162,57,105,35.2,39.2,0,0,35.2,124,44,80,35.5,38,13,25,34.2,0.23
194,4,"Randy Foye","Denver Nuggets",54,111,46.4,87,0.784,111,36,75,32.4,39.2,0,0,32.4,62,21,41,33.9,49,15,34,30.6,0.44
197,54,"Patrick Patterson","Toronto Raptors",99,60,13.6,47,0.783,60,23,37,38.3,39.2,0,0,38.3,53,22,31,41.5,7,1,6,14.3,0.12
198,24,"Kobe Bryant","Los Angeles Lakers",66,413,50.9,323,0.782,413,141,272,34.1,38.7,0.01,0.7,34.1,280,103,177,36.8,133,38,95,28.6,0.32
199,4,"Iman Shumpert","Cleveland Cavaliers",75,100,37.3,78,0.78,100,37,63,37,39,0.01,1,37,78,33,45,42.3,22,4,18,18.2,0.22
200,30,"Norris Cole","New Orleans Pelicans",45,195,64.4,152,0.779,195,74,121,37.9,38.7,0.01,0.5,37.9,174,71,103,40.8,21,3,18,14.3,0.11
201,33,"Marc Gasol","Memphis Grizzlies",52,27,11.1,21,0.778,27,10,17,37,37,0.04,3.7,37,27,10,17,37,0,0,0,,0
201,41,"Trey Lyles","Utah Jazz",80,63,27.5,49,0.778,63,24,39,38.1,38.9,0,0,38.1,58,23,35,39.7,5,1,4,20,0.08
203,0,"Josh Richardson","Miami Heat",66,76,31.1,59,0.776,76,29,47,38.2,38.8,0.01,1.3,38.2,70,28,42,40,6,1,5,16.7,0.08
203,41,"Dirk Nowitzki","Dallas Mavericks",80,125,16.4,97,0.776,125,45,80,36,38.4,0.01,0.8,36,109,39,70,35.8,16,6,10,37.5,0.13
203,23,"Wesley Matthews","Dallas Mavericks",83,232,34.3,180,0.776,232,74,158,31.9,38.8,0,0,31.9,98,42,56,42.9,134,32,102,23.9,0.58
203,2,"John Wall","Washington Wizards",77,602,69.9,467,0.776,602,216,386,35.9,38.7,0,0.2,35.9,500,182,318,36.4,102,34,68,33.3,0.17
203,3,"Dwyane Wade","Miami Heat",88,486,78.9,377,0.776,486,181,305,37.2,38.4,0.01,1,37.2,451,170,281,37.7,35,11,24,31.4,0.07
208,5,"Marreese Speights","Golden State Warriors",96,53,15.9,41,0.774,53,20,33,37.7,37.7,0.02,1.9,37.7,51,20,31,39.2,2,0,2,0,0.04
209,30,"CJ Wilcox","Los Angeles Clippers",25,22,43.1,17,0.773,22,8,14,36.4,38.6,0,0,36.4,19,7,12,36.8,3,1,2,33.3,0.14
210,3,"George Hill","Indiana Pacers",81,228,44.4,176,0.772,228,75,153,32.9,37.5,0.02,2.2,32.9,157,54,103,34.4,71,21,50,29.6,0.31
211,7,"Jeremy Lin","Charlotte Hornets",85,270,57.4,208,0.77,270,92,178,34.1,38.3,0,0.4,34.1,205,69,136,33.7,65,23,42,35.4,0.24
211,10,"Alec Burks","Utah Jazz",31,113,62.1,87,0.77,113,38,75,33.6,38.1,0.01,0.9,33.6,88,28,60,31.8,25,10,15,40,0.22
213,6,"Cory Joseph","Toronto Raptors",100,221,63,169,0.765,221,83,138,37.6,38,0,0.5,37.6,201,81,120,40.3,20,2,18,10,0.09
213,21,"Wayne Ellington","Brooklyn Nets",76,221,47.4,169,0.765,221,76,145,34.4,38.2,0,0,34.4,162,59,103,36.4,59,17,42,28.8,0.27
213,1,"DAngelo  Russell","Los Angeles Lakers",80,361,56.2,276,0.765,361,121,240,33.5,38,0.01,1.1,33.5,248,89,159,35.9,113,32,81,28.3,0.31
216,10,"Ty Lawson","Indiana Pacers",20,37,72.5,28,0.757,37,13,24,35.1,37.8,0,0,35.1,31,11,20,35.5,6,2,4,33.3,0.16
216,15,"Vince Carter","Memphis Grizzlies",64,74,29.5,56,0.757,74,24,50,32.4,37.2,0.01,1.4,32.4,51,17,34,33.3,23,7,16,30.4,0.31
218,7,"Joe Johnson","Brooklyn Nets",57,156,39.9,118,0.756,156,55,101,35.3,37.5,0.01,0.6,35.3,123,48,75,39,33,7,26,21.2,0.21
219,1,"Trevor Ariza","Houston Rockets",86,163,25.9,123,0.755,163,51,112,31.3,37.4,0.01,0.6,31.3,90,31,59,34.4,73,20,53,27.4,0.45
220,32,"Jeff Green","Memphis Grizzlies",53,93,38.6,70,0.753,93,32,61,34.4,37.6,0,0,34.4,70,26,44,37.1,23,6,17,26.1,0.25
221,17,"Jonathan Simmons","San Antonio Spurs",58,32,40,24,0.75,32,11,21,34.4,35.9,0.03,3.1,34.4,27,10,17,37,5,1,4,20,0.16
221,20,"Tony Snell","Chicago Bulls",64,56,25.7,42,0.75,56,18,38,32.1,37.5,0,0,32.1,45,12,33,26.7,11,6,5,54.5,0.2
221,1,"Ish Smith","Philadelphia 76ers",50,308,78.8,231,0.75,308,104,204,33.8,37.2,0.01,1,33.8,243,83,160,34.2,65,21,44,32.3,0.21
221,11,"Meyers Leonard","Portland Trail Blazers",61,32,10.2,24,0.75,32,12,20,37.5,37.5,0,0,37.5,30,12,18,40,2,0,2,0,0.06
225,99,"Jae Crowder","Boston Celtics",79,166,29,124,0.747,166,53,113,31.9,36.4,0.02,2.4,31.9,115,38,77,33,51,15,36,29.4,0.31
225,22,"Andrew  Wiggins","Minnesota Timberwolves",81,387,61.8,289,0.747,387,137,250,35.4,36.6,0.02,1.8,35.4,345,128,217,37.1,42,9,33,21.4,0.11
225,15,"Donald Sloan","Brooklyn Nets",61,75,43.9,56,0.747,75,26,49,34.7,37.3,0,0,34.7,59,22,37,37.3,16,4,12,25,0.21
228,5,"Michael Carter-Williams","Milwaukee Bucks",54,129,66.2,96,0.744,129,46,83,35.7,36.4,0.03,3.1,35.7,121,44,77,36.4,8,2,6,25,0.06
228,2,"Raymond Felton","Dallas Mavericks",85,234,54.7,174,0.744,234,80,154,34.2,37,0,0.4,34.2,175,67,108,38.3,59,13,46,22,0.25
230,9,"Luol Deng","Miami Heat",88,109,22.8,81,0.743,109,38,71,34.9,37.2,0.01,0.9,34.9,92,33,59,35.9,17,5,12,29.4,0.16
231,17,"PJ Tucker","Phoenix Suns",82,50,17.9,37,0.74,50,17,33,34,37,0,0,34,33,14,19,42.4,17,3,14,17.6,0.34
232,0,"Shane Larkin","Brooklyn Nets",78,165,66,122,0.739,165,55,110,33.3,37,0,0,33.3,124,43,81,34.7,41,12,29,29.3,0.25
232,12,"LaMarcus Aldridge","San Antonio Spurs",84,115,24.5,85,0.739,115,41,74,35.7,35.7,0.03,2.6,35.7,114,41,73,36,1,0,1,0,0.01
232,4,"Ryan Kelly","Los Angeles Lakers",36,23,28,17,0.739,23,8,15,34.8,37,0,0,34.8,20,7,13,35,3,1,2,33.3,0.13
235,8,"Danilo Gallinari","Denver Nuggets",53,152,35.8,112,0.737,152,49,103,32.2,36.5,0.01,0.7,32.2,103,36,67,35,49,13,36,26.5,0.32
235,6,"Darrun Hilliard","Detroit Pistons",38,38,46.3,28,0.737,38,13,25,34.2,36.8,0,0,34.2,28,11,17,39.3,10,2,8,20,0.26
237,9,"Ricky Rubio","Minnesota Timberwolves",76,231,53.2,169,0.732,231,81,150,35.1,36.1,0.01,1.3,35.1,210,76,134,36.2,21,5,16,23.8,0.09
238,25,"Austin Rivers","Los Angeles Clippers",73,108,38.4,79,0.731,108,34,74,31.5,36.6,0,0,31.5,72,23,49,31.9,36,11,25,30.6,0.33
239,0,"Emmanuel Mudiay","Denver Nuggets",68,374,68.4,273,0.73,374,124,250,33.2,36.4,0.01,0.5,33.2,297,100,197,33.7,77,24,53,31.2,0.21
240,1,"Devin Booker","Phoenix Suns",76,284,51.3,207,0.729,284,91,193,32,36.1,0.01,1.1,32,190,68,122,35.8,94,23,71,24.5,0.33
241,11,"Markieff Morris","Phoenix Suns",37,66,34.6,48,0.727,66,24,42,36.4,36.4,0,0,36.4,61,24,37,39.3,5,0,5,0,0.08
241,3,"Joe Young","Indiana Pacers",45,77,64.7,56,0.727,77,26,51,33.8,35.7,0.01,1.3,33.8,61,23,38,37.7,16,3,13,18.8,0.21
241,10,"Sonny Weems","Phoenix Suns",36,22,38.6,16,0.727,22,8,14,36.4,36.4,0,0,36.4,21,8,13,38.1,1,0,1,0,0.05
241,0,"JaMychal Green","Memphis Grizzlies",82,11,6.4,8,0.727,11,4,7,36.4,36.4,0,0,36.4,10,4,6,40,1,0,1,0,0.09
245,22,"Markel Brown","Brooklyn Nets",63,84,40.4,61,0.726,84,28,56,33.3,35.7,0.02,2.4,33.3,67,24,43,35.8,17,4,13,23.5,0.2
246,8,"Spencer Dinwiddie","Detroit Pistons",13,18,75,13,0.722,18,6,12,33.3,36.1,0,0,33.3,13,5,8,38.5,5,1,4,20,0.28
247,11,"Nik Stauskas","Philadelphia 76ers",73,140,36.6,101,0.721,140,41,99,29.3,36.1,0,0,29.3,55,22,33,40,85,19,66,22.4,0.61
248,5,"James Anderson","Sacramento Kings",51,25,24.5,18,0.72,25,7,18,28,36,0,0,28,11,3,8,27.3,14,4,10,28.6,0.56
248,15,"Kyle Singler","Oklahoma City Thunder",74,25,17.7,18,0.72,25,8,17,32,36,0,0,32,19,6,13,31.6,6,2,4,33.3,0.24
250,0,"Aaron Gordon","Orlando Magic",78,92,37.1,66,0.717,92,32,60,34.8,35.9,0,0,34.8,82,30,52,36.6,10,2,8,20,0.11
250,9,"Gerald Henderson","Portland Trail Blazers",83,237,54.5,170,0.717,237,83,154,35,35.7,0,0.4,35,224,80,144,35.7,13,3,10,23.1,0.05
252,24,"Kent  Bazemore","Atlanta Hawks",85,147,32.2,105,0.714,147,42,105,28.6,35.7,0.01,0.7,28.6,71,21,50,29.6,76,21,55,27.6,0.52
252,0,"Andre Drummond","Detroit Pistons",85,14,38.9,10,0.714,14,4,10,28.6,35.7,0.07,7.1,28.6,8,2,6,25,6,2,4,33.3,0.43
252,5,"Gorgui Dieng","Minnesota Timberwolves",82,42,20.9,30,0.714,42,15,27,35.7,35.7,0,0,35.7,40,15,25,37.5,2,0,2,0,0.05
252,12,"Tayshaun Prince","Minnesota Timberwolves",77,28,18.1,20,0.714,28,10,18,35.7,35.7,0,0,35.7,28,10,18,35.7,0,0,0,,0
252,1,"Chris McCullough","Brooklyn Nets",24,14,21.9,10,0.714,14,5,9,35.7,35.7,0,0,35.7,13,5,8,38.5,1,0,1,0,0.07
252,0,"Spencer Hawes","Charlotte Hornets",62,21,14.4,15,0.714,21,6,15,28.6,33.3,0.05,4.8,28.6,16,4,12,25,5,2,3,40,0.24
252,21,"Tim Duncan","San Antonio Spurs",71,14,15.9,10,0.714,14,5,9,35.7,35.7,0,0,35.7,13,5,8,38.5,1,0,1,0,0.07
259,55,"Brandon Jennings","Orlando Magic",25,72,59,51,0.708,72,22,50,30.6,35.4,0.01,1.4,30.6,41,15,26,36.6,31,7,24,22.6,0.43
259,3,"Anthony Brown","Los Angeles Lakers",29,24,24.2,17,0.708,24,8,16,33.3,35.4,0,0,33.3,19,7,12,36.8,5,1,4,20,0.21
261,3,"Dion Waiters","Oklahoma City Thunder",96,222,42.6,157,0.707,222,71,151,32,35.4,0,0,32,169,56,113,33.1,53,15,38,28.3,0.24
262,34,"Mike Dunleavy","Chicago Bulls",31,27,22.1,19,0.704,27,8,19,29.6,35.2,0,0,29.6,16,5,11,31.3,11,3,8,27.3,0.41
263,11,"Brook Lopez","Brooklyn Nets",73,64,23.8,45,0.703,64,22,42,34.4,34.4,0.02,1.6,34.4,64,22,42,34.4,0,0,0,,0
264,1,"Lance Stephenson","Los Angeles Clippers",43,47,51.1,33,0.702,47,15,32,31.9,35.1,0,0,31.9,38,12,26,31.6,9,3,6,33.3,0.19
264,30,"Thaddeus Young","Brooklyn Nets",73,57,28.9,40,0.702,57,19,38,33.3,35.1,0,0,33.3,52,17,35,32.7,5,2,3,40,0.09
266,15,"Nikola Jokic","Denver Nuggets",80,20,14.6,14,0.7,20,7,13,35,35,0.05,5,35,14,7,7,50,6,0,6,0,0.3
267,9,"Andre Iguodala","Golden State Warriors",89,103,32.1,72,0.699,103,33,70,32,35,0,0,32,75,27,48,36,28,6,22,21.4,0.27
268,23,"Kevin Martin","San Antonio Spurs",21,33,46.5,23,0.697,33,10,23,30.3,31.8,0.06,6.1,30.3,27,9,18,33.3,6,1,5,16.7,0.18
269,12,"Jabari Parker","Milwaukee Bucks",76,147,44.8,102,0.694,147,51,96,34.7,34.7,0,0,34.7,142,51,91,35.9,5,0,5,0,0.03
270,13,"Jerian Grant","New York Knicks",76,114,57.3,79,0.693,114,37,77,32.5,33.3,0.03,2.6,32.5,85,35,50,41.2,29,2,27,6.9,0.25
271,5,"Markieff Morris","Washington Wizards",27,52,31,36,0.692,52,18,34,34.6,34.6,0,0,34.6,48,18,30,37.5,4,0,4,0,0.08
272,4,"Ish Smith","New Orleans Pelicans",27,77,74.8,53,0.688,77,25,52,32.5,34.4,0.01,1.3,32.5,65,22,43,33.8,12,3,9,25,0.16
272,10,"Tim Frazier","Portland Trail Blazers",35,16,57.1,11,0.688,16,5,11,31.3,34.4,0,0,31.3,11,4,7,36.4,5,1,4,20,0.31
274,30,"Troy Daniels","Charlotte Hornets",47,38,22.6,26,0.684,38,11,27,28.9,34.2,0,0,28.9,19,7,12,36.8,19,4,15,21.1,0.5
274,9,"JaKarr Sampson","Philadelphia 76ers",47,19,33.9,13,0.684,19,6,13,31.6,34.2,0,0,31.6,16,5,11,31.3,3,1,2,33.3,0.16
276,23,"Derrick Williams","New York Knicks",80,82,30.1,56,0.683,82,26,56,31.7,33.5,0.01,1.2,31.7,63,23,40,36.5,19,3,16,15.8,0.23
277,3,"Ty Lawson","Houston Rockets",53,133,65.2,90,0.677,133,41,92,30.8,33.5,0.01,0.8,30.8,104,34,70,32.7,29,7,22,24.1,0.22
278,15,"Shabazz Muhammad","Minnesota Timberwolves",82,37,16,25,0.676,37,12,25,32.4,32.4,0.03,2.7,32.4,34,12,22,35.3,3,0,3,0,0.08
279,7,"Jared Sullinger","Boston Celtics",87,43,10.5,29,0.674,43,14,29,32.6,32.6,0.02,2.3,32.6,40,14,26,35,3,0,3,0,0.07
279,13,"Shabazz Napier","Orlando Magic",55,86,54.8,58,0.674,86,25,61,29.1,33.7,0,0,29.1,47,17,30,36.2,39,8,31,20.5,0.45
281,12,"Tobias Harris","Orlando Magic",49,55,24.1,37,0.673,55,18,37,32.7,32.7,0.02,1.8,32.7,51,18,33,35.3,4,0,4,0,0.07
282,2,"Elfrid Payton","Orlando Magic",73,160,58.2,107,0.669,160,53,107,33.1,33.4,0,0,33.1,151,52,99,34.4,9,1,8,11.1,0.06
283,21,"Kevin Garnett","Minnesota Timberwolves",38,15,22.4,10,0.667,15,5,10,33.3,33.3,0,0,33.3,15,5,10,33.3,0,0,0,,0
283,43,"Kris Humphries","Washington Wizards",28,15,14,10,0.667,15,5,10,33.3,33.3,0,0,33.3,14,5,9,35.7,1,0,1,0,0.07
283,23,"Chris Johnson","Utah Jazz",70,36,27.9,24,0.667,36,11,25,30.6,33.3,0,0,30.6,27,9,18,33.3,9,2,7,22.2,0.25
283,26,"Phil Pressey","Philadelphia 76ers",14,15,68.2,10,0.667,15,4,11,26.7,33.3,0,0,26.7,8,2,6,25,7,2,5,28.6,0.47
287,15,"DeMarcus Cousins","Sacramento Kings",65,81,18.4,53,0.654,81,25,56,30.9,32.1,0.01,1.2,30.9,68,23,45,33.8,13,2,11,15.4,0.16
288,5,"DeMarre Carroll","Toronto Raptors",46,46,19.7,30,0.652,46,12,34,26.1,32.6,0,0,26.1,27,6,21,22.2,19,6,13,31.6,0.41
289,9,"Tony Allen","Memphis Grizzlies",68,43,33.1,28,0.651,43,14,29,32.6,32.6,0,0,32.6,43,14,29,32.6,0,0,0,,0
290,28,"RJ Hunter","Boston Celtics",41,20,23.3,13,0.65,20,5,15,25,32.5,0,0,25,12,2,10,16.7,8,3,5,37.5,0.4
291,2,"Marvin  Williams","Charlotte Hornets",88,37,7.4,24,0.649,37,12,25,32.4,32.4,0,0,32.4,30,12,18,40,7,0,7,0,0.19
292,3,"Marco Belinelli","Sacramento Kings",68,162,29.4,105,0.648,162,46,116,28.4,32.1,0.01,1.2,28.4,101,34,67,33.7,61,12,49,19.7,0.38
293,17,"Roy Hibbert","Los Angeles Lakers",81,14,10.7,9,0.643,14,4,10,28.6,28.6,0.07,7.1,28.6,13,4,9,30.8,1,0,1,0,0.07
294,20,"Rashad Vaughn","Milwaukee Bucks",70,39,19.7,25,0.641,39,12,27,30.8,32.1,0,0,30.8,34,11,23,32.4,5,1,4,20,0.13
295,3,"Ray McCallum","San Antonio Spurs",31,22,53.7,14,0.636,22,7,15,31.8,31.8,0,0,31.8,22,7,15,31.8,0,0,0,,0
295,14,"Danny Green","San Antonio Spurs",89,107,21.7,68,0.636,107,29,78,27.1,31.8,0,0,27.1,58,19,39,32.8,49,10,39,20.4,0.46
297,15,"Al Horford","Atlanta Hawks",92,19,3.3,12,0.632,19,6,13,31.6,31.6,0,0,31.6,16,6,10,37.5,3,0,3,0,0.16
298,7,"Stanley Johnson","Detroit Pistons",77,157,43.6,99,0.631,157,45,112,28.7,31.5,0.01,0.6,28.7,123,36,87,29.3,34,9,25,26.5,0.22
299,4,"Josh McRoberts","Miami Heat",52,16,16,10,0.625,16,5,11,31.3,31.3,0,0,31.3,15,5,10,33.3,1,0,1,0,0.06
300,17,"Garrett Temple","Washington Wizards",80,87,25.7,54,0.621,87,25,62,28.7,31,0,0,28.7,69,21,48,30.4,18,4,14,22.2,0.21
300,12,"Terry Rozier III","Boston Celtics",44,29,41.4,18,0.621,29,8,21,27.6,31,0,0,27.6,24,6,18,25,5,2,3,40,0.17
302,27,"Jordan Hill","Indiana Pacers",78,13,8.3,8,0.615,13,4,9,30.8,30.8,0,0,30.8,13,4,9,30.8,0,0,0,,0
302,7,"Larry Nance","Los Angeles Lakers",63,13,11.5,8,0.615,13,4,9,30.8,30.8,0,0,30.8,12,4,8,33.3,1,0,1,0,0.08
304,6,"Randy Foye","Oklahoma City Thunder",43,44,30.8,27,0.614,44,12,32,27.3,30.7,0.02,2.3,27.3,31,9,22,29,13,3,10,23.1,0.3
305,31,"Hollis Thompson","Philadelphia 76ers",77,93,18.1,57,0.613,93,26,67,28,30.6,0,0,28,77,21,56,27.3,16,5,11,31.3,0.17
305,5,"Ray McCallum","Memphis Grizzlies",10,31,52.5,19,0.613,31,9,22,29,30.6,0,0,29,27,8,19,29.6,4,1,3,25,0.13
307,44,"Frank Kaminsky","Charlotte Hornets",88,36,13.6,22,0.611,36,11,25,30.6,30.6,0,0,30.6,32,11,21,34.4,4,0,4,0,0.11
308,32,"Blake Griffin","Los Angeles Clippers",39,56,17.3,34,0.607,56,17,39,30.4,30.4,0,0,30.4,53,17,36,32.1,3,0,3,0,0.05
308,33,"Robert Covington","Philadelphia 76ers",67,56,10.9,34,0.607,56,13,43,23.2,30.4,0,0,23.2,17,5,12,29.4,39,8,31,20.5,0.7
308,20,"Archie Goodwin","Phoenix Suns",57,61,42.4,37,0.607,61,16,45,26.2,29.5,0.02,1.6,26.2,37,12,25,32.4,24,4,20,16.7,0.39
311,8,"Shelvin Mack","Atlanta Hawks",24,33,68.8,20,0.606,33,9,24,27.3,30.3,0,0,27.3,21,7,14,33.3,12,2,10,16.7,0.36
312,34,"Devin Harris","Dallas Mavericks",69,68,30.6,41,0.603,68,19,49,27.9,30.1,0.01,1.5,27.9,45,16,29,35.6,23,3,20,13,0.34
313,1,"Justin Anderson","Dallas Mavericks",60,35,26.7,21,0.6,35,10,25,28.6,30,0,0,28.6,26,9,17,34.6,9,1,8,11.1,0.26
313,4,"Nerlens Noel","Philadelphia 76ers",67,20,19.6,12,0.6,20,6,14,30,30,0,0,30,20,6,14,30,0,0,0,,0
313,43,"Anthony Tolliver","Detroit Pistons",75,10,3.4,6,0.6,10,3,7,30,30,0,0,30,7,3,4,42.9,3,0,3,0,0.3
313,40,"Cody Zeller","Charlotte Hornets",80,15,17.4,9,0.6,15,4,11,26.7,26.7,0.07,6.7,26.7,14,4,10,28.6,1,0,1,0,0.07
313,33,"Dante Cunningham","New Orleans Pelicans",80,40,15.6,24,0.6,40,12,28,30,30,0,0,30,39,12,27,30.8,1,0,1,0,0.03
318,2,"Langston Galloway","New York Knicks",82,134,34.4,80,0.597,134,36,98,26.9,29.9,0,0,26.9,107,28,79,26.2,27,8,19,29.6,0.2
319,4,"Maurice  Harkless","Portland Trail Blazers",89,27,12.9,16,0.593,27,7,20,25.9,29.6,0,0,25.9,20,5,15,25,7,2,5,28.6,0.26
320,10,"Sergey Karasev","Brooklyn Nets",40,17,31.5,10,0.588,17,5,12,29.4,29.4,0,0,29.4,15,5,10,33.3,2,0,2,0,0.12
321,41,"Kelly Olynyk","Boston Celtics",73,75,25.5,44,0.587,75,19,56,25.3,29.3,0,0,25.3,53,13,40,24.5,22,6,16,27.3,0.29
322,23,"Kevin Martin","Minnesota Timberwolves",39,101,44.5,59,0.584,101,27,74,26.7,27.7,0.03,3,26.7,87,25,62,28.7,14,2,12,14.3,0.14
323,22,"Matt Barnes","Memphis Grizzlies",80,72,16.1,42,0.583,72,17,55,23.6,29.2,0,0,23.6,29,9,20,31,43,8,35,18.6,0.6
324,16,"Pau Gasol","Chicago Bulls",72,43,9.1,25,0.581,43,12,31,27.9,27.9,0.02,2.3,27.9,43,12,31,27.9,0,0,0,,0
324,8,"Jeff Green","Los Angeles Clippers",33,31,24.2,18,0.581,31,9,22,29,29,0,0,29,20,9,11,45,11,0,11,0,0.35
326,20,"Justise Winslow","Miami Heat",91,47,20.5,27,0.574,47,13,34,27.7,28.7,0,0,27.7,40,12,28,30,7,1,6,14.3,0.15
327,30,"Julius Randle","Los Angeles Lakers",81,82,36.3,47,0.573,82,23,59,28,28.7,0,0,28,78,22,56,28.2,4,1,3,25,0.05
328,34,"Giannis Antetokounmpo","Milwaukee Bucks",80,118,37.1,67,0.568,118,33,85,28,28.4,0,0,28,109,32,77,29.4,9,1,8,11.1,0.08
329,44,"Nikola Mirotic","Chicago Bulls",66,67,16.2,38,0.567,67,17,50,25.4,28.4,0,0,25.4,40,13,27,32.5,27,4,23,14.8,0.4
329,5,"Kendall Marshall","Philadelphia 76ers",30,30,36.1,17,0.567,30,8,22,26.7,28.3,0,0,26.7,25,7,18,28,5,1,4,20,0.17
331,32,"C.J. Watson","Orlando Magic",33,49,53.8,27,0.551,49,12,37,24.5,26.5,0.02,2,24.5,34,10,24,29.4,15,2,13,13.3,0.31
332,33,"Trevor  Booker","Utah Jazz",79,11,14.3,6,0.545,11,3,8,27.3,27.3,0.09,9.1,27.3,10,3,7,30,1,0,1,0,0.09
