sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
333,8,"Al Farouq Aminu","Portland Trail Blazers",73,58,13.8,30,0.517,58,11,47,19,25.9,0,0,19,33,3,30,9.1,25,8,17,32,0.43
334,23,"Draymond Green","Golden State Warriors",91,31,8.3,16,0.516,31,6,25,19.4,25.8,0,0,19.4,15,2,13,13.3,16,4,12,25,0.52
335,99,"Jae Crowder","Cleveland Cavaliers",53,35,14.3,18,0.514,35,7,28,20,25.7,0,0,20,18,3,15,16.7,17,4,13,23.5,0.49
336,7,"Sam Dekker","Los Angeles Clippers",73,22,27.5,11,0.5,22,5,17,22.7,25,0,0,22.7,16,4,12,25,6,1,5,16.7,0.27
336,20,"Markelle Fultz","Philadelphia 76ers",17,36,85.7,18,0.5,36,9,27,25,25,0,0,25,36,9,27,25,0,0,0,,0
336,7,"Mason Plumlee","Denver Nuggets",74,12,60,6,0.5,12,3,9,25,25,0,0,25,11,3,8,27.3,1,0,1,0,0.08
336,15,"Derrick Favors","Utah Jazz",88,10,5.2,5,0.5,10,2,8,20,25,0,0,20,7,1,6,14.3,3,1,2,33.3,0.3
340,25,"Wesley Iwundu","Orlando Magic",62,41,45.6,20,0.488,41,10,31,24.4,24.4,0,0,24.4,38,10,28,26.3,3,0,3,0,0.07
341,2,"Kobi Simmons","Memphis Grizzlies",32,48,58.5,23,0.479,48,11,37,22.9,24,0,0,22.9,40,10,30,25,8,1,7,12.5,0.17
342,11,"Josh Magette","Atlanta Hawks",18,23,62.2,11,0.478,23,5,18,21.7,23.9,0,0,21.7,15,4,11,26.7,8,1,7,12.5,0.35
343,34,"Devin Harris","Dallas Mavericks",44,57,38,27,0.474,57,10,47,17.5,23.7,0,0,17.5,25,3,22,12,32,7,25,21.9,0.56
344,30,"Julius Randle","Los Angeles Lakers",82,32,29.4,15,0.469,32,7,25,21.9,21.9,0.03,3.1,21.9,25,7,18,28,7,0,7,0,0.22
345,42,"Davis Bertans","San Antonio Spurs",82,54,17.9,25,0.463,54,12,42,22.2,23.1,0,0,22.2,32,11,21,34.4,22,1,21,4.5,0.41
346,32,"Jeff Green","Cleveland Cavaliers",100,70,21.2,32,0.457,70,15,55,21.4,22.9,0,0,21.4,52,13,39,25,18,2,16,11.1,0.26
347,9,"Aaron Harrison","Dallas Mavericks",9,20,36.4,9,0.45,20,4,16,20,22.5,0,0,20,12,3,9,25,8,1,7,12.5,0.4
348,0,"Patrick McCaw","Golden State Warriors",63,41,34.5,18,0.439,41,9,32,22,22,0,0,22,28,9,19,32.1,13,0,13,0,0.32
349,42,"Robin Lopez","Chicago Bulls",64,21,13.3,9,0.429,21,4,17,19,21.4,0,0,19,19,3,16,15.8,2,1,1,50,0.1
350,16,"Paul Zipser","Chicago Bulls",54,54,31.8,23,0.426,54,11,43,20.4,21.3,0,0,20.4,47,10,37,21.3,7,1,6,14.3,0.13
351,10,"Michael Carter-Williams","Charlotte Hornets",52,48,46.6,20,0.417,48,9,39,18.8,20.8,0,0,18.8,39,7,32,17.9,9,2,7,22.2,0.19
352,28,"Abdel Nader","Boston Celtics",59,17,19.8,7,0.412,17,3,14,17.6,20.6,0,0,17.6,13,2,11,15.4,4,1,3,25,0.24
353,13,"Bam Adebayo","Miami Heat",74,10,28.6,4,0.4,10,2,8,20,20,0,0,20,5,2,3,40,5,0,5,0,0.5
354,3,"Kay Felder","Chicago Bulls",14,33,76.7,13,0.394,33,6,27,18.2,19.7,0,0,18.2,23,5,18,21.7,10,1,9,10,0.3
355,10,"Dorian Finney-Smith","Dallas Mavericks",21,18,22.2,7,0.389,18,3,15,16.7,19.4,0,0,16.7,11,2,9,18.2,7,1,6,14.3,0.39
356,1,"Jonathan Isaac","Orlando Magic",27,31,35.6,12,0.387,31,6,25,19.4,19.4,0,0,19.4,29,6,23,20.7,2,0,2,0,0.06
357,20,"Justise Winslow","Miami Heat",73,42,20.4,16,0.381,42,8,34,19,19,0,0,19,35,8,27,22.9,7,0,7,0,0.17
358,4,"Ty Lawson","Washington Wizards",5,16,69.6,6,0.375,16,3,13,18.8,18.8,0,0,18.8,13,3,10,23.1,3,0,3,0,0.19
359,0,"Willie Cauley-Stein","Sacramento Kings",73,33,22.1,12,0.364,33,6,27,18.2,18.2,0,0,18.2,30,6,24,20,3,0,3,0,0.09
359,13,"Tristan Thompson","Cleveland Cavaliers",72,11,50,4,0.364,11,2,9,18.2,18.2,0,0,18.2,10,2,8,20,1,0,1,0,0.09
359,46,"Aron Baynes","Boston Celtics",100,11,7,4,0.364,11,2,9,18.2,18.2,0,0,18.2,10,2,8,20,1,0,1,0,0.09
362,8,"Matthew Dellavedova","Milwaukee Bucks",44,31,28.4,11,0.355,31,5,26,16.1,17.7,0,0,16.1,17,4,13,23.5,14,1,13,7.1,0.45
363,3,"Corey Brewer","Los Angeles Lakers",54,12,23.1,4,0.333,12,2,10,16.7,16.7,0,0,16.7,7,2,5,28.6,5,0,5,0,0.42
364,0,"JaMychal Green","Memphis Grizzlies",55,25,12.1,8,0.32,25,4,21,16,16,0,0,16,22,4,18,18.2,3,0,3,0,0.12
365,0,"Andre Drummond","Detroit Pistons",78,17,34.7,4,0.235,17,2,15,11.8,11.8,0,0,11.8,10,2,8,20,7,0,7,0,0.41
366,20,"Quincy Pondexter","Chicago Bulls",23,10,35.7,2,0.2,10,1,9,10,10,0,0,10,6,1,5,16.7,4,0,4,0,0.4
366,0,"Marquese Chriss","Phoenix Suns",72,20,8.6,4,0.2,20,2,18,10,10,0,0,10,15,2,13,13.3,5,0,5,0,0.25
368,14,"Josh Gray","Phoenix Suns",5,11,52.4,2,0.182,11,1,10,9.1,9.1,0,0,9.1,6,1,5,16.7,5,0,5,0,0.45
369,42,"Maxi Kleber","Dallas Mavericks",72,12,7.6,2,0.167,12,1,11,8.3,8.3,0,0,8.3,8,1,7,12.5,4,0,4,0,0.33
370,32,"Davon Reed","Phoenix Suns",21,17,30.4,2,0.118,17,1,16,5.9,5.9,0,0,5.9,12,1,11,8.3,5,0,5,0,0.29
371,3,"Brandon Paul","San Antonio Spurs",65,19,26.8,2,0.105,19,1,18,5.3,5.3,0,0,5.3,11,1,10,9.1,8,0,8,0,0.42
