sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
164,2,"Jabari Parker","Chicago Bulls",39,107,45.7,94,0.879,107,42,65,39.3,43.9,0,0,39.3,82,32,50,39,25,10,15,40,0.23
166,0,"Josh Richardson","Miami Heat",73,320,45.5,281,0.878,320,123,197,38.4,43.4,0.01,0.9,38.4,209,91,118,43.5,111,32,79,28.8,0.35
167,1,"Kentavious Caldwell-Pope","Los Angeles Lakers",82,179,31.6,157,0.877,179,67,112,37.4,43.3,0.01,1.1,37.4,97,46,51,47.4,82,21,61,25.6,0.46
168,0,"Jeff Teague","Minnesota Timberwolves",42,113,66.1,99,0.876,113,41,72,36.3,43.4,0.01,0.9,36.3,60,25,35,41.7,53,16,37,30.2,0.47
169,2,"Shai Gilgeous-Alexander","Los Angeles Clippers",88,313,69.2,274,0.875,313,132,181,42.2,43.6,0,0.3,42.2,286,123,163,43,27,9,18,33.3,0.09
169,8,"Patty Mills","San Antonio Spurs",89,264,47.4,231,0.875,264,91,173,34.5,43.8,0,0,34.5,110,42,68,38.2,154,49,105,31.8,0.58
169,25,"Austin Rivers","Houston Rockets",57,56,21.7,49,0.875,56,17,39,30.4,43.8,0,0,30.4,3,2,1,66.7,53,15,38,28.3,0.95
169,12,"Tyreke Evans","Indiana Pacers",73,168,50.9,147,0.875,168,57,111,33.9,43.8,0,0,33.9,79,24,55,30.4,89,33,56,37.1,0.53
169,2,"Gary Trent Jr.","Portland Trail Blazers",15,24,68.6,21,0.875,24,9,15,37.5,43.8,0.04,4.2,37.5,14,6,8,42.9,10,3,7,30,0.42
174,22,"Otto Porter Jr.","Washington Wizards",41,117,39.5,102,0.872,117,47,70,40.2,43.2,0.01,0.9,40.2,96,40,56,41.7,21,7,14,33.3,0.18
175,5,"Nicolas Batum","Charlotte Hornets",75,155,38.8,135,0.871,155,54,101,34.8,43.2,0.01,0.6,34.8,86,28,58,32.6,69,26,43,37.7,0.45
176,55,"E'Twaun Moore","New Orleans Pelicans",53,100,37.9,87,0.87,100,38,62,38,43.5,0,0,38,77,27,50,35.1,23,11,12,47.8,0.23
176,22,"Thabo Sefolosha","Utah Jazz",54,23,21.7,20,0.87,23,8,15,34.8,43.5,0,0,34.8,15,4,11,26.7,8,4,4,50,0.35
178,23,"Trey Burke","New York Knicks",33,160,74.4,139,0.869,160,62,98,38.8,43.1,0.01,1.3,38.8,122,48,74,39.3,38,14,24,36.8,0.24
179,9,"Nikola Vucevic","Orlando Magic",85,30,6.4,26,0.867,30,13,17,43.3,43.3,0,0,43.3,28,13,15,46.4,2,0,2,0,0.07
180,23,"Fred VanVleet","Toronto Raptors",88,237,45.8,205,0.865,237,82,155,34.6,43.2,0,0,34.6,114,41,73,36,123,41,82,33.3,0.52
180,22,"Cameron Payne","Chicago Bulls",31,37,44,32,0.865,37,14,23,37.8,43.2,0,0,37.8,26,10,16,38.5,11,4,7,36.4,0.3
180,0,"Aaron Gordon","Orlando Magic",83,229,42.6,198,0.865,229,83,146,36.2,43,0,0.4,36.2,139,52,87,37.4,90,31,59,34.4,0.39
183,10,"DeMar DeRozan","San Antonio Spurs",84,530,77.3,457,0.862,530,224,306,42.3,42.3,0.02,2.3,42.3,522,224,298,42.9,8,0,8,0,0.02
183,3,"Nikola Mirotic","New Orleans Pelicans",32,65,23.5,56,0.862,65,23,42,35.4,42.3,0.02,1.5,35.4,35,14,21,40,30,9,21,30,0.46
185,1,"Trevor Ariza","Washington Wizards",43,79,24.9,68,0.861,79,26,53,32.9,43,0.01,1.3,32.9,24,10,14,41.7,55,16,39,29.1,0.7
186,11,"Trae Young","Atlanta Hawks",81,365,64.5,314,0.86,365,111,254,30.4,42.7,0.01,0.8,30.4,75,21,54,28,290,90,200,31,0.79
186,52,"Jordan McRae","Washington Wizards",27,57,70.4,49,0.86,57,23,34,40.4,43,0,0,40.4,44,20,24,45.5,13,3,10,23.1,0.23
188,5,"Gorgui Dieng","Minnesota Timberwolves",76,56,28.3,48,0.857,56,23,33,41.1,42.9,0,0,41.1,47,21,26,44.7,9,2,7,22.2,0.16
189,6,"Nik Stauskas","Portland Trail Blazers",44,83,50.3,71,0.855,83,30,53,36.1,42.8,0,0,36.1,37,19,18,51.4,46,11,35,23.9,0.55
189,2,"Collin Sexton","Cleveland Cavaliers",82,463,69.1,396,0.855,463,172,291,37.1,42.5,0.01,0.6,37.1,333,122,211,36.6,130,50,80,38.5,0.28
189,7,"Kyle Lowry","Toronto Raptors",89,310,42.2,265,0.855,310,103,207,33.2,42.3,0.01,1.3,33.2,120,47,73,39.2,190,56,134,29.5,0.61
192,1,"Reggie Jackson","Detroit Pistons",86,274,41.5,234,0.854,274,100,174,36.5,42.2,0.01,1.1,36.5,161,69,92,42.9,113,31,82,27.4,0.41
193,1,"Austin Rivers","Washington Wizards",29,27,24.8,23,0.852,27,8,19,29.6,42.6,0,0,29.6,2,1,1,50,25,7,18,28,0.93
194,10,"Frank Mason","Sacramento Kings",38,74,77.1,63,0.851,74,26,48,35.1,42.6,0,0,35.1,30,15,15,50,44,11,33,25,0.59
194,24,"Lauri Markkanen","Chicago Bulls",52,114,25.7,97,0.851,114,43,71,37.7,41.2,0.03,2.6,37.7,94,35,59,37.2,20,8,12,40,0.18
196,33,"Marc Gasol","Memphis Grizzlies",53,40,11.9,34,0.85,40,17,23,42.5,42.5,0,0,42.5,34,17,17,50,6,0,6,0,0.15
196,2,"Tyler Dorsey","Atlanta Hawks",27,20,41.7,17,0.85,20,6,14,30,40,0.05,5,30,7,2,5,28.6,13,4,9,30.8,0.65
196,14,"Brandon Ingram","Los Angeles Lakers",52,193,57.6,164,0.85,193,80,113,41.5,41.7,0.02,2.1,41.5,190,79,111,41.6,3,1,2,33.3,0.02
199,15,"Frank Jackson","New Orleans Pelicans",61,73,33.6,62,0.849,73,25,48,34.2,42.5,0,0,34.2,40,13,27,32.5,33,12,21,36.4,0.45
199,10,"Eric Gordon","Houston Rockets",79,159,22.1,135,0.849,159,47,112,29.6,41.8,0.02,1.9,29.6,24,8,16,33.3,135,39,96,28.9,0.85
201,3,"George Hill","Milwaukee Bucks",62,66,30.6,56,0.848,66,24,42,36.4,42.4,0,0,36.4,36,16,20,44.4,30,8,22,26.7,0.45
201,16,"Cedi Osman","Cleveland Cavaliers",76,164,34.4,139,0.848,164,56,108,34.1,42.1,0.01,0.6,34.1,89,30,59,33.7,75,26,49,34.7,0.46
203,3,"Daryl Macon","Dallas Mavericks",8,13,61.9,11,0.846,13,4,9,30.8,42.3,0,0,30.8,8,1,7,12.5,5,3,2,60,0.38
204,32,"Kris Dunn","Chicago Bulls",46,179,70.5,151,0.844,179,70,109,39.1,42.2,0,0,39.1,152,59,93,38.8,27,11,16,40.7,0.15
205,10,"Tim Frazier","New Orleans Pelicans",47,51,44,43,0.843,51,19,32,37.3,41.2,0.04,3.9,37.3,33,15,18,45.5,18,4,14,22.2,0.35
206,6,"Jordan Bell","Golden State Warriors",83,38,59.4,32,0.842,38,16,22,42.1,42.1,0,0,42.1,37,16,21,43.2,1,0,1,0,0.03
206,23,"Sterling Brown","Milwaukee Bucks",69,38,20.2,32,0.842,38,13,25,34.2,42.1,0,0,34.2,17,7,10,41.2,21,6,15,28.6,0.55
208,3,"Aaron Holiday","Indiana Pacers",53,107,60.1,90,0.841,107,36,71,33.6,42.1,0,0,33.6,49,18,31,36.7,58,18,40,31,0.54
208,6,"Troy Brown Jr.","Washington Wizards",52,44,41.1,37,0.841,44,17,27,38.6,42,0.02,2.3,38.6,34,14,20,41.2,10,3,7,30,0.23
208,99,"Jae Crowder","Utah Jazz",85,132,21.5,111,0.841,132,39,93,29.5,41.7,0.02,2.3,29.5,26,7,19,26.9,106,32,74,30.2,0.8
211,8,"Bogdan Bogdanovic","Sacramento Kings",70,261,46.9,219,0.839,261,93,168,35.6,41.8,0.01,0.8,35.6,146,61,85,41.8,115,32,83,27.8,0.44
212,14,"Allonzo Trier","New York Knicks",64,193,67.7,161,0.834,193,71,122,36.8,41.5,0.01,0.5,36.8,141,53,88,37.6,52,18,34,34.6,0.27
213,14,"Gerald Green","Houston Rockets",84,156,29.7,130,0.833,156,50,106,32.1,41.3,0.01,0.6,32.1,51,21,30,41.2,105,29,76,27.6,0.67
213,5,"Bobby Portis","Washington Wizards",28,24,14,20,0.833,24,9,15,37.5,41.7,0,0,37.5,22,7,15,31.8,2,2,0,100,0.08
213,15,"Ryan Anderson","Phoenix Suns",15,12,26.1,10,0.833,12,5,7,41.7,41.7,0,0,41.7,12,5,7,41.7,0,0,0,,0
213,45,"Courtney Lee","Dallas Mavericks",22,24,40.7,20,0.833,24,9,15,37.5,41.7,0,0,37.5,19,7,12,36.8,5,2,3,40,0.21
213,81,"Jose Calderon","Detroit Pistons",52,60,59.4,50,0.833,60,24,36,40,41.7,0,0,40,43,22,21,51.2,17,2,15,11.8,0.28
218,10,"Evan Fournier","Orlando Magic",86,312,45.7,259,0.83,312,109,203,34.9,41.3,0,0.3,34.9,162,69,93,42.6,150,40,110,26.7,0.48
219,4,"Elfrid Payton","New Orleans Pelicans",42,35,28.7,29,0.829,35,12,23,34.3,41.4,0,0,34.3,13,7,6,53.8,22,5,17,22.7,0.63
220,23,"Wesley Matthews","Indiana Pacers",27,58,33.7,48,0.828,58,19,39,32.8,41.4,0,0,32.8,20,9,11,45,38,10,28,26.3,0.66
220,25,"Raul Neto","Utah Jazz",40,29,38.2,24,0.828,29,10,19,34.5,41.4,0,0,34.5,15,6,9,40,14,4,10,28.6,0.48
222,21,"Joel Embiid","Philadelphia 76ers",76,183,36,151,0.825,183,68,115,37.2,40.7,0.01,1.1,37.2,139,55,84,39.6,44,13,31,29.5,0.24
223,22,"Caris LeVert","Brooklyn Nets",45,148,60.7,122,0.824,148,47,101,31.8,41.2,0.01,0.7,31.8,62,19,43,30.6,86,28,58,32.6,0.58
223,2,"John Wall","Washington Wizards",32,159,53.7,131,0.824,159,59,100,37.1,41.2,0,0,37.1,114,46,68,40.4,45,13,32,28.9,0.28
225,0,"Jayson Tatum","Boston Celtics",88,368,57.8,303,0.823,368,134,234,36.4,41.2,0,0,36.4,271,99,172,36.5,97,35,62,36.1,0.26
225,22,"Jerian Grant","Orlando Magic",64,96,52.7,79,0.823,96,35,61,36.5,40.1,0.02,2.1,36.5,64,28,36,43.8,32,7,25,21.9,0.33
227,9,"Tony Parker","Charlotte Hornets",56,171,75.3,140,0.819,171,70,101,40.9,40.9,0,0,40.9,164,70,94,42.7,7,0,7,0,0.04
228,0,"DeMarcus Cousins","Golden State Warriors",38,11,8.2,9,0.818,11,4,7,36.4,40.9,0,0,36.4,9,3,6,33.3,2,1,1,50,0.18
228,8,"Tyler Johnson","Miami Heat",44,33,13.6,27,0.818,33,12,21,36.4,40.9,0,0,36.4,24,9,15,37.5,9,3,6,33.3,0.27
228,7,"Isaiah Canaan","Minnesota Timberwolves",7,11,52.4,9,0.818,11,3,8,27.3,40.9,0,0,27.3,2,0,2,0,9,3,6,33.3,0.82
231,2,"Lonzo Ball","Los Angeles Lakers",47,109,39.5,89,0.817,109,34,75,31.2,40.8,0,0,31.2,43,13,30,30.2,66,21,45,31.8,0.61
232,7,"Jaylen Brown","Boston Celtics",83,136,31.1,111,0.816,136,50,86,36.8,40.1,0.02,2.2,36.8,112,41,71,36.6,24,9,15,37.5,0.18
233,17,"Rodney McGruder","Miami Heat",66,54,21.1,44,0.815,54,18,36,33.3,40.7,0,0,33.3,22,10,12,45.5,32,8,24,25,0.59
234,14,"Gary Harris","Denver Nuggets",71,140,36.1,114,0.814,140,46,94,32.9,40.4,0.01,0.7,32.9,71,25,46,35.2,69,21,48,30.4,0.49
235,20,"Gordon Hayward","Boston Celtics",81,229,49.5,186,0.812,229,86,143,37.6,40.4,0,0.4,37.6,174,73,101,42,55,13,42,23.6,0.24
236,8,"MarShon Brooks","Memphis Grizzlies",29,63,64.9,51,0.81,63,22,41,34.9,40.5,0,0,34.9,39,15,24,38.5,24,7,17,29.2,0.38
236,33,"Robert Covington","Minnesota Timberwolves",22,42,24.4,34,0.81,42,13,29,31,40.5,0,0,31,15,5,10,33.3,27,8,19,29.6,0.64
238,14,"Ish Smith","Detroit Pistons",60,215,69.8,174,0.809,215,78,137,36.3,40.5,0,0,36.3,156,60,96,38.5,59,18,41,30.5,0.27
238,40,"Harrison Barnes","Dallas Mavericks",49,115,28.4,93,0.809,115,38,77,33,40.4,0,0,33,71,21,50,29.6,44,17,27,38.6,0.38
240,7,"Wayne Selden","Memphis Grizzlies",32,26,30.2,21,0.808,26,9,17,34.6,38.5,0.04,3.8,34.6,20,7,13,35,6,2,4,33.3,0.23
241,21,"Jonas Jerebko","Golden State Warriors",89,31,12,25,0.806,31,11,20,35.5,40.3,0,0,35.5,19,8,11,42.1,12,3,9,25,0.39
242,9,"Kelly Olynyk","Miami Heat",79,66,19.1,53,0.803,66,19,47,28.8,40.2,0,0,28.8,13,4,9,30.8,53,15,38,28.3,0.8
243,5,"Courtney Lee","New York Knicks",12,20,55.6,16,0.8,20,8,12,40,40,0,0,40,18,8,10,44.4,2,0,2,0,0.1
243,3,"Billy Garrett","New York Knicks",4,10,62.5,8,0.8,10,4,6,40,40,0,0,40,8,4,4,50,2,0,2,0,0.2
243,0,"Rodions Kurucs","Brooklyn Nets",67,20,9.5,16,0.8,20,7,13,35,40,0,0,35,8,5,3,62.5,12,2,10,16.7,0.6
243,14,"Dewayne Dedmon","Atlanta Hawks",64,15,5.7,12,0.8,15,5,10,33.3,40,0,0,33.3,11,3,8,27.3,4,2,2,50,0.27
243,13,"Henry Ellenson","New York Knicks",17,10,23.3,8,0.8,10,3,7,30,40,0,0,30,7,1,6,14.3,3,2,1,66.7,0.3
248,3,"Dwyane Wade","Miami Heat",72,294,64.5,235,0.799,294,97,197,33,39.6,0.01,0.7,33,161,58,103,36,133,39,94,29.3,0.45
249,4,"Devonte Graham","Charlotte Hornets",46,63,41.7,50,0.794,63,20,43,31.7,39.7,0,0,31.7,25,10,15,40,38,10,28,26.3,0.6
250,5,"Will Barton","Denver Nuggets",57,169,48.7,134,0.793,169,56,113,33.1,39.6,0,0,33.1,85,34,51,40,84,22,62,26.2,0.5
251,12,"LaMarcus Aldridge","San Antonio Spurs",88,130,31.6,103,0.792,130,50,80,38.5,38.8,0.02,2.3,38.5,124,49,75,39.5,6,1,5,16.7,0.05
251,6,"Cory Joseph","Indiana Pacers",86,207,55.6,164,0.792,207,79,128,38.2,39.6,0,0,38.2,177,73,104,41.2,30,6,24,20,0.14
253,12,"Jabari Parker","Washington Wizards",25,43,38.1,34,0.791,43,14,29,32.6,39.5,0,0,32.6,19,8,11,42.1,24,6,18,25,0.56
254,24,"Kent  Bazemore","Atlanta Hawks",67,214,51.2,169,0.79,214,71,143,33.2,39.3,0,0.5,33.2,115,45,70,39.1,99,26,73,26.3,0.46
255,34,"Shaun Livingston","Golden State Warriors",86,84,87.5,66,0.786,84,33,51,39.3,39.3,0.01,1.2,39.3,80,33,47,41.3,4,0,4,0,0.05
255,1,"Justin Anderson","Atlanta Hawks",48,14,16.7,11,0.786,14,4,10,28.6,39.3,0,0,28.6,5,1,4,20,9,3,6,33.3,0.64
255,32,"Karl-Anthony Towns","Minnesota Timberwolves",78,56,11.5,44,0.786,56,17,39,30.4,39.3,0,0,30.4,30,7,23,23.3,26,10,16,38.5,0.46
255,36,"Marcus Smart","Boston Celtics",82,112,27.5,88,0.786,112,35,77,31.3,38.8,0.01,0.9,31.3,45,18,27,40,67,17,50,25.4,0.6
259,13,"Thomas Bryant","Washington Wizards",72,23,14.7,18,0.783,23,8,15,34.8,39.1,0,0,34.8,16,6,10,37.5,7,2,5,28.6,0.3
260,11,"Frank Ntilikina","New York Knicks",43,104,52.5,81,0.779,104,36,68,34.6,38.5,0.01,1,34.6,79,28,51,35.4,25,8,17,32,0.24
261,5,"Bruno Caboclo","Memphis Grizzlies",34,18,13,14,0.778,18,5,13,27.8,38.9,0,0,27.8,3,1,2,33.3,15,4,11,26.7,0.83
262,23,"Wesley Matthews","Dallas Mavericks",44,98,32.9,76,0.776,98,28,70,28.6,38.8,0,0,28.6,28,8,20,28.6,70,20,50,28.6,0.71
263,24,"Norman Powell","Toronto Raptors",83,84,29.8,65,0.774,84,26,58,31,38.7,0,0,31,40,13,27,32.5,44,13,31,29.5,0.52
264,3,"Ricky Rubio","Utah Jazz",73,304,57.6,235,0.773,304,109,195,35.9,38.3,0.01,0.7,35.9,238,94,144,39.5,66,15,51,22.7,0.22
264,9,"DeMarre Carroll","Brooklyn Nets",72,66,17.3,51,0.773,66,20,46,30.3,37.9,0.02,1.5,30.3,31,10,21,32.3,35,10,25,28.6,0.53
264,1,"Anfernee Simons","Portland Trail Blazers",25,22,51.2,17,0.773,22,7,15,31.8,38.6,0,0,31.8,12,4,8,33.3,10,3,7,30,0.45
267,12,"Terry Rozier III","Boston Celtics",88,262,50.5,202,0.771,262,82,180,31.3,38.4,0,0.4,31.3,142,45,97,31.7,120,37,83,30.8,0.46
267,2,"Ian Clark","New Orleans Pelicans",60,96,37.4,74,0.771,96,29,67,30.2,38,0.01,1,30.2,43,14,29,32.6,53,15,38,28.3,0.55
269,30,"Furkan Korkmaz","Philadelphia 76ers",52,61,33.3,47,0.77,61,18,43,29.5,37.7,0.02,1.6,29.5,28,8,20,28.6,33,10,23,30.3,0.54
270,10,"Jacob Evans","Golden State Warriors",37,26,61.9,20,0.769,26,10,16,38.5,38.5,0,0,38.5,25,10,15,40,1,0,1,0,0.04
271,1,"Tyus Jones","Minnesota Timberwolves",68,124,59,95,0.766,124,41,83,33.1,37.9,0.01,0.8,33.1,78,29,49,37.2,46,12,34,26.1,0.37
272,2,"Elie Okobo","Phoenix Suns",53,89,50.9,68,0.764,89,27,62,30.3,38.2,0,0,30.3,43,13,30,30.2,46,14,32,30.4,0.52
273,22,"Andrew  Wiggins","Minnesota Timberwolves",73,353,53.5,269,0.762,353,122,231,34.6,37.8,0.01,0.6,34.6,279,99,180,35.5,74,23,51,31.1,0.21
274,3,"Josh Hart","Los Angeles Lakers",67,75,24.5,57,0.76,75,22,53,29.3,38,0,0,29.3,31,9,22,29,44,13,31,29.5,0.59
275,20,"Josh Jackson","Phoenix Suns",79,162,45.1,123,0.759,162,58,104,35.8,38,0,0,35.8,119,51,68,42.9,43,7,36,16.3,0.27
276,23,"Jimmy Butler","Philadelphia 76ers",67,285,61.8,214,0.751,285,97,188,34,36.8,0.01,1.4,34,221,81,140,36.7,64,16,48,25,0.22
277,41,"Juan Hernangomez","Denver Nuggets",75,12,6.2,9,0.75,12,4,8,33.3,37.5,0,0,33.3,6,3,3,50,6,1,5,16.7,0.5
277,7,"Carmelo Anthony","Houston Rockets",10,28,31.5,21,0.75,28,9,19,32.1,37.5,0.04,3.6,32.1,17,6,11,35.3,11,3,8,27.3,0.39
277,17,"PJ Tucker","Houston Rockets",93,12,2.7,9,0.75,12,3,9,25,37.5,0,0,25,3,0,3,0,9,3,6,33.3,0.75
277,17,"Jonas Valanciunas","Memphis Grizzlies",19,12,27.9,9,0.75,12,4,8,33.3,37.5,0,0,33.3,11,3,8,27.3,1,1,0,100,0.08
277,3,"Stanley Johnson","New Orleans Pelicans",18,20,40.8,15,0.75,20,7,13,35,37.5,0,0,35,14,6,8,42.9,6,1,5,16.7,0.3
282,3,"Jevon Carter","Memphis Grizzlies",39,71,50,53,0.746,71,21,50,29.6,37.3,0,0,29.6,36,10,26,27.8,35,11,24,31.4,0.49
283,24,"Grayson Allen","Utah Jazz",40,43,35.8,32,0.744,43,13,30,30.2,37.2,0,0,30.2,17,7,10,41.2,26,6,20,23.1,0.6
284,9,"Tyrone Wallace","Los Angeles Clippers",64,35,66,26,0.743,35,13,22,37.1,37.1,0,0,37.1,33,13,20,39.4,2,0,2,0,0.06
284,33,"Myles Turner","Indiana Pacers",78,35,8.1,26,0.743,35,10,25,28.6,35.7,0.03,2.9,28.6,23,5,18,21.7,12,5,7,41.7,0.34
286,3,"Torrey Craig","Denver Nuggets",89,27,10.9,20,0.741,27,9,18,33.3,37,0,0,33.3,21,7,14,33.3,6,2,4,33.3,0.22
287,11,"Avery Bradley","Los Angeles Clippers",49,131,44.1,97,0.74,131,46,85,35.1,37,0.01,0.8,35.1,101,41,60,40.6,30,5,25,16.7,0.23
288,1,"Evan Turner","Portland Trail Blazers",89,156,72.9,115,0.737,156,57,99,36.5,36.9,0,0,36.5,150,56,94,37.3,6,1,5,16.7,0.04
288,4,"Lorenzo Brown","Toronto Raptors",26,19,51.4,14,0.737,19,6,13,31.6,36.8,0,0,31.6,8,4,4,50,11,2,9,18.2,0.58
290,21,"TJ Warren","Phoenix Suns",43,98,37,72,0.735,98,33,65,33.7,36.7,0,0,33.7,80,27,53,33.8,18,6,12,33.3,0.18
291,25,"Chandler Parsons","Memphis Grizzlies",25,45,36,33,0.733,45,14,31,31.1,35.6,0.02,2.2,31.1,27,10,17,37,18,4,14,22.2,0.4
291,10,"Dorian Finney-Smith","Dallas Mavericks",81,45,16,33,0.733,45,13,32,28.9,36.7,0,0,28.9,20,6,14,30,25,7,18,28,0.56
293,17,"Jeremy Lin","Toronto Raptors",31,56,59.6,41,0.732,56,18,38,32.1,36.6,0,0,32.1,36,13,23,36.1,20,5,15,25,0.36
294,0,"Russell Westbrook","Oklahoma City Thunder",78,411,50.6,300,0.73,411,127,284,30.9,35.8,0.01,1.5,30.9,263,87,176,33.1,148,40,108,27,0.36
295,9,"Jahlil Okafor","New Orleans Pelicans",59,22,68.8,16,0.727,22,8,14,36.4,36.4,0,0,36.4,20,8,12,40,2,0,2,0,0.09
296,34,"Devin Harris","Dallas Mavericks",68,69,30.1,50,0.725,69,20,49,29,36.2,0,0,29,26,10,16,38.5,43,10,33,23.3,0.62
297,10,"Alec Burks","Cleveland Cavaliers",34,87,48.9,63,0.724,87,25,62,28.7,35.6,0.01,1.1,28.7,49,13,36,26.5,38,12,26,31.6,0.44
298,1,"Mike Scott","Philadelphia 76ers",37,18,10.3,13,0.722,18,6,12,33.3,36.1,0,0,33.3,11,5,6,45.5,7,1,6,14.3,0.39
299,1,"Malik Monk","Charlotte Hornets",73,165,41.1,119,0.721,165,48,117,29.1,35.8,0.01,0.6,29.1,67,26,41,38.8,98,22,76,22.4,0.59
300,34,"Kenrich Williams","New Orleans Pelicans",46,46,25.3,33,0.717,46,13,33,28.3,35.9,0,0,28.3,18,6,12,33.3,28,7,21,25,0.61
301,24,"Dillon Brooks","Memphis Grizzlies",18,28,46.7,20,0.714,28,9,19,32.1,35.7,0,0,32.1,19,7,12,36.8,9,2,7,22.2,0.32
301,17,"Garrett Temple","Memphis Grizzlies",49,84,31.5,60,0.714,84,27,57,32.1,35.7,0,0,32.1,52,21,31,40.4,32,6,26,18.8,0.38
301,18,"Shake Milton","Philadelphia 76ers",20,14,24.1,10,0.714,14,5,9,35.7,35.7,0,0,35.7,12,5,7,41.7,2,0,2,0,0.14
301,2,"Jarell Martin","Orlando Magic",45,14,15.9,10,0.714,14,5,9,35.7,35.7,0,0,35.7,12,5,7,41.7,2,0,2,0,0.14
301,14,"Michael Kidd-Gilchrist","Charlotte Hornets",64,28,28.3,20,0.714,28,10,18,35.7,35.7,0,0,35.7,24,10,14,41.7,4,0,4,0,0.14
306,0,"Kyle Kuzma","Los Angeles Lakers",70,94,18.6,67,0.713,94,29,65,30.9,35.6,0,0,30.9,51,20,31,39.2,43,9,34,20.9,0.46
307,4,"Paul Millsap","Denver Nuggets",84,73,27.5,52,0.712,73,22,51,30.1,34.2,0.04,4.1,30.1,48,16,32,33.3,25,6,19,24,0.34
307,20,"Justise Winslow","Miami Heat",66,132,35.4,94,0.712,132,45,87,34.1,35.2,0.01,0.8,34.1,111,42,69,37.8,21,3,18,14.3,0.16
309,9,"Antonio Blakeney","Chicago Bulls",57,169,64.3,120,0.71,169,56,113,33.1,35.2,0.01,0.6,33.1,149,49,100,32.9,20,7,13,35,0.12
310,5,"JR Smith","Cleveland Cavaliers",11,37,55.2,26,0.703,37,12,25,32.4,35.1,0,0,32.4,26,10,16,38.5,11,2,9,18.2,0.3
311,7,"Goran Dragic","Miami Heat",36,124,50.8,87,0.702,124,37,87,29.8,34.7,0.01,0.8,29.8,73,25,48,34.2,51,12,39,23.5,0.41
312,31,"Tomas Satoransky","Washington Wizards",80,67,29.5,47,0.701,67,22,45,32.8,35.1,0,0,32.8,57,19,38,33.3,10,3,7,30,0.15
313,2,"Wade Baldwin IV","Portland Trail Blazers",16,10,62.5,7,0.7,10,3,7,30,30,0.1,10,30,7,3,4,42.9,3,0,3,0,0.3
314,7,"Justin Holiday","Memphis Grizzlies",44,103,37.9,72,0.699,103,30,73,29.1,35,0.01,1,29.1,61,18,43,29.5,42,12,30,28.6,0.41
315,13,"Malcolm Brogdon","Milwaukee Bucks",71,89,27.6,62,0.697,89,25,64,28.1,34.8,0,0,28.1,36,13,23,36.1,53,12,41,22.6,0.6
316,2,"Raymond Felton","Oklahoma City Thunder",38,56,49.6,39,0.696,56,19,37,33.9,34.8,0,0,33.9,41,18,23,43.9,15,1,14,6.7,0.27
316,44,"Justin Jackson","Dallas Mavericks",29,23,22.3,16,0.696,23,7,16,30.4,34.8,0,0,30.4,13,5,8,38.5,10,2,8,20,0.43
318,36,"Dario Saric","Minnesota Timberwolves",68,52,16.5,36,0.692,52,16,36,30.8,34.6,0,0,30.8,38,12,26,31.6,14,4,10,28.6,0.27
319,95,"DeAndre Bembry","Atlanta Hawks",82,29,14.7,20,0.69,29,8,21,27.6,34.5,0,0,27.6,16,4,12,25,13,4,9,30.8,0.45
320,33,"Marc Gasol","Toronto Raptors",50,16,8.4,11,0.688,16,5,11,31.3,34.4,0,0,31.3,15,4,11,26.7,1,1,0,100,0.06
321,18,"Matthew Dellavedova","Cleveland Cavaliers",36,44,33.6,30,0.682,44,10,34,22.7,34.1,0,0,22.7,7,0,7,0,37,10,27,27,0.84
322,20,"Kevin Knox","New York Knicks",75,156,30.7,106,0.679,156,45,111,28.8,34,0,0,28.8,114,29,85,25.4,42,16,26,38.1,0.27
323,0,"CJ Miles","Toronto Raptors",40,40,26,27,0.675,40,10,30,25,33.8,0,0,25,13,3,10,23.1,27,7,20,25.9,0.68
324,28,"Alfonzo McKinnie","Golden State Warriors",94,15,8.8,10,0.667,15,5,10,33.3,33.3,0,0,33.3,15,5,10,33.3,0,0,0,,0
324,5,"Kevon Looney","Golden State Warriors",101,15,27.3,10,0.667,15,5,10,33.3,33.3,0,0,33.3,12,5,7,41.7,3,0,3,0,0.2
324,1,"Theo Pinson","Brooklyn Nets",21,21,38.2,14,0.667,21,5,16,23.8,33.3,0,0,23.8,4,1,3,25,17,4,13,23.5,0.81
324,27,"Zaza Pachulia","Detroit Pistons",70,12,30,8,0.667,12,4,8,33.3,33.3,0,0,33.3,8,4,4,50,4,0,4,0,0.33
324,16,"Tyler Johnson","Phoenix Suns",13,15,22.1,10,0.667,15,4,11,26.7,33.3,0,0,26.7,11,2,9,18.2,4,2,2,50,0.27
324,1,"Lonnie Walker IV","San Antonio Spurs",23,21,70,14,0.667,21,6,15,28.6,33.3,0,0,28.6,16,4,12,25,5,2,3,40,0.24
324,15,"Chandler Hutchison","Chicago Bulls",44,15,23.1,10,0.667,15,5,10,33.3,33.3,0,0,33.3,13,5,8,38.5,2,0,2,0,0.13
324,22,"Wilson Chandler","Philadelphia 76ers",36,21,15.1,14,0.667,21,7,14,33.3,33.3,0,0,33.3,17,7,10,41.2,4,0,4,0,0.19
